日期,外資買賣超,投信買賣超,自營商買賣超,單日合計買賣超,外資估計持股,投信估計持股,自營商估計持股,單日合計估計持股,外資持股比重,三大法人持股比重,
107/03/31,0,0,3,3,115598,45,629,116272,16.92%,17.02%,
107/03/30,-5,0,16,11,115598,45,626,116269,16.92%,17.02%,
107/03/29,-47,0,3,-44,115603,45,610,116258,16.92%,17.02%,
107/03/28,-128,0,7,-121,115650,45,607,116302,16.92%,17.02%,
107/03/27,-29,6,-4,-27,115778,45,600,116423,16.94%,17.03%,
107/03/26,-80,0,-3,-83,115807,39,604,116450,16.95%,17.04%,
107/03/23,52,0,3,55,115887,39,607,116533,16.96%,17.05%,
107/03/22,40,0,0,40,115835,39,604,116478,16.95%,17.04%,
107/03/21,-40,0,0,-40,115795,39,604,116438,16.94%,17.03%,
107/03/20,27,0,0,27,115835,39,604,116478,16.95%,17.04%,
107/03/19,82,0,1,83,115808,39,604,116451,16.95%,17.04%,
107/03/16,-106,0,2,-104,115726,39,603,116368,16.93%,17.02%,
107/03/15,38,0,9,47,115832,39,601,116472,16.95%,17.04%,
107/03/14,57,0,0,57,115794,39,592,116425,16.94%,17.03%,
107/03/13,136,0,6,142,115737,39,592,116368,16.94%,17.03%,
107/03/12,183,0,10,193,115601,39,586,116226,16.92%,17.01%,
107/03/09,217,0,3,220,115418,39,576,116033,16.89%,16.98%,
107/03/08,43,0,0,43,115201,39,573,115813,16.86%,16.95%,
107/03/07,18,0,6,24,115158,39,573,115770,16.85%,16.94%,
107/03/06,-134,0,0,-134,115140,39,567,115746,16.85%,16.94%,
107/03/05,-115,0,0,-115,115274,39,567,115880,16.87%,16.96%,
107/03/02,-123,0,0,-123,115378,39,567,115984,16.88%,16.97%,
107/03/01,102,0,-2,100,115501,39,567,116107,16.90%,16.99%,
107/02/27,275,0,0,275,115399,39,569,116007,16.89%,16.98%,
107/02/26,158,0,1,159,115124,39,569,115732,16.85%,16.94%,
107/02/23,64,0,0,64,114966,39,568,115573,16.82%,16.91%,
107/02/22,70,0,0,70,114902,39,568,115509,16.81%,16.90%,
107/02/21,50,0,1,51,114832,39,568,115439,16.80%,16.89%,
107/02/12,-190,-2,-36,-228,114782,39,567,115388,16.80%,16.89%,
107/02/09,29,0,-11,18,114972,41,603,115616,16.82%,16.91%,
107/02/08,23,0,0,23,115023,41,614,115678,16.83%,16.93%,
107/02/07,-298,0,-1,-299,115000,41,614,115655,16.83%,16.93%,
107/02/06,-140,0,-25,-165,115298,41,615,115954,16.87%,16.97%,
107/02/05,-83,0,1,-82,115512,41,640,116193,16.90%,17.00%,
107/02/02,-91,0,0,-91,115595,41,639,116275,16.92%,17.02%,
107/02/01,-97,0,0,-97,115686,41,639,116366,16.93%,17.03%,
107/01/31,-47,0,0,-47,115783,41,639,116463,16.94%,17.04%,
107/01/30,-26,0,0,-26,115830,41,639,116510,16.95%,17.05%,
107/01/29,-10,0,0,-10,115856,41,639,116536,16.95%,17.05%,
107/01/26,25,0,5,30,115866,41,639,116546,16.96%,17.06%,
107/01/25,92,0,1,93,115841,41,634,116516,16.95%,17.05%,
107/01/24,92,0,-2,90,115749,41,633,116423,16.94%,17.04%,
107/01/23,67,0,0,67,115657,41,635,116333,16.92%,17.02%,
107/01/22,-17,0,0,-17,115590,41,635,116266,16.91%,17.01%,
107/01/19,73,0,0,73,115607,41,635,116283,16.92%,17.02%,
107/01/18,45,0,3,48,115534,41,635,116210,16.91%,17.01%,
107/01/17,134,0,-1,133,115489,41,632,116162,16.90%,17.00%,
107/01/16,87,0,2,89,115355,41,633,116029,16.88%,16.98%,
107/01/15,-107,0,1,-106,115268,41,631,115940,16.87%,16.97%,
107/01/12,-66,0,0,-66,115375,41,630,116046,16.88%,16.98%,
107/01/11,-122,0,1,-121,115441,41,630,116112,16.89%,16.99%,
107/01/10,-149,0,0,-149,115563,41,629,116233,16.91%,17.01%,
