日期,外資買賣超,投信買賣超,自營商買賣超,單日合計買賣超,外資估計持股,投信估計持股,自營商估計持股,單日合計估計持股,外資持股比重,三大法人持股比重,
107/03/31,2,0,0,2,37762,0,0,37762,72.97%,72.97%,
107/03/30,-16,0,0,-16,37760,0,0,37760,72.96%,72.96%,
107/03/29,-25,0,0,-25,37776,0,0,37776,72.99%,72.99%,
107/03/28,-13,0,0,-13,37801,0,0,37801,73.04%,73.04%,
107/03/27,60,0,0,60,37814,0,0,37814,73.07%,73.07%,
107/03/26,-5,0,0,-5,37754,0,0,37754,72.95%,72.95%,
107/03/23,0,0,0,0,37759,0,0,37759,72.96%,72.96%,
107/03/22,0,0,0,0,37759,0,0,37759,72.96%,72.96%,
107/03/21,0,0,0,0,37759,0,0,37759,72.96%,72.96%,
107/03/20,0,0,0,0,37759,0,0,37759,72.96%,72.96%,
107/03/19,0,0,0,0,37759,0,0,37759,72.96%,72.96%,
107/03/16,0,0,0,0,37759,0,0,37759,72.96%,72.96%,
107/03/15,0,0,0,0,37759,0,0,37759,72.96%,72.96%,
107/03/14,0,0,0,0,37759,0,0,37759,72.96%,72.96%,
107/03/13,6,0,0,6,37759,0,0,37759,72.96%,72.96%,
107/03/12,-1,0,0,-1,37753,0,0,37753,72.95%,72.95%,
107/03/09,0,0,0,0,37754,0,0,37754,72.95%,72.95%,
107/03/08,0,0,0,0,37754,0,0,37754,72.95%,72.95%,
107/03/07,0,0,0,0,37754,0,0,37754,72.95%,72.95%,
107/03/06,0,0,0,0,37754,0,0,37754,72.95%,72.95%,
107/03/05,-4,0,0,-4,37754,0,0,37754,72.95%,72.95%,
107/03/02,0,0,0,0,37758,0,0,37758,72.96%,72.96%,
107/03/01,0,0,0,0,37758,0,0,37758,72.96%,72.96%,
107/02/27,1,0,0,1,37758,0,0,37758,72.96%,72.96%,
107/02/26,0,0,0,0,37757,0,0,37757,72.96%,72.96%,
107/02/23,-2,0,0,-2,37757,0,0,37757,72.96%,72.96%,
107/02/22,1,0,0,1,37759,0,0,37759,72.96%,72.96%,
107/02/21,-4,0,0,-4,37758,0,0,37758,72.96%,72.96%,
107/02/12,0,0,0,0,37762,0,0,37762,72.97%,72.97%,
107/02/09,6,0,0,6,37762,0,0,37762,72.97%,72.97%,
107/02/08,0,0,0,0,37756,0,0,37756,72.95%,72.95%,
107/02/07,-6,0,0,-6,37756,0,0,37756,72.95%,72.95%,
107/02/06,-10,0,0,-10,37762,0,0,37762,72.97%,72.97%,
107/02/05,0,0,0,0,37772,0,0,37772,72.98%,72.98%,
107/02/02,-1,0,0,-1,37772,0,0,37772,72.98%,72.98%,
107/02/01,-2,0,0,-2,37773,0,0,37773,72.99%,72.99%,
107/01/31,13,0,-25,-12,37775,0,0,37775,72.99%,72.99%,
107/01/30,0,0,0,0,37762,0,25,37787,72.97%,73.02%,
107/01/29,0,0,0,0,37762,0,25,37787,72.97%,73.02%,
107/01/26,1,0,5,6,37762,0,25,37787,72.97%,73.02%,
107/01/25,4,0,0,4,37761,0,20,37781,72.96%,73.00%,
107/01/24,2,0,0,2,37757,0,20,37777,72.96%,73.00%,
107/01/23,3,0,0,3,37755,0,20,37775,72.95%,72.99%,
107/01/22,0,0,0,0,37752,0,20,37772,72.95%,72.99%,
107/01/19,0,0,0,0,37752,0,20,37772,72.95%,72.99%,
107/01/18,-2,0,0,-2,37752,0,20,37772,72.95%,72.99%,
107/01/17,7,0,0,7,37754,0,20,37774,72.95%,72.99%,
107/01/16,-1,0,0,-1,37747,0,20,37767,72.94%,72.98%,
107/01/15,-3,0,10,7,37748,0,20,37768,72.94%,72.98%,
107/01/12,3,0,0,3,37751,0,10,37761,72.94%,72.96%,
107/01/11,2,0,0,2,37748,0,10,37758,72.94%,72.96%,
107/01/10,0,0,10,10,37746,0,10,37756,72.93%,72.95%,
107/01/09,-2,0,0,-2,37746,0,0,37746,72.93%,72.93%,
107/01/08,2,0,-10,-8,37748,0,0,37748,72.94%,72.94%,
