日期,外資買賣超,投信買賣超,自營商買賣超,單日合計買賣超,外資估計持股,投信估計持股,自營商估計持股,單日合計估計持股,外資持股比重,三大法人持股比重,
107/03/31,0,0,0,0,75,0,23,98,0.11%,0.14%,
107/03/30,-6,0,0,-6,75,0,23,98,0.11%,0.14%,
107/03/29,2,0,4,6,81,0,23,104,0.12%,0.15%,
107/03/28,0,0,0,0,79,0,19,98,0.11%,0.14%,
107/03/27,3,0,-1,2,79,0,19,98,0.11%,0.14%,
107/03/26,0,0,3,3,76,0,20,96,0.11%,0.14%,
107/03/23,-1,0,-1,-2,76,0,17,93,0.11%,0.14%,
107/03/22,-3,0,-4,-7,77,0,18,95,0.11%,0.14%,
107/03/21,0,0,0,0,80,0,22,102,0.12%,0.15%,
107/03/20,0,0,0,0,80,0,22,102,0.12%,0.15%,
107/03/19,0,0,0,0,80,0,22,102,0.12%,0.15%,
107/03/16,0,0,0,0,80,0,22,102,0.12%,0.15%,
107/03/15,0,0,1,1,80,0,22,102,0.12%,0.15%,
107/03/14,0,0,0,0,80,0,21,101,0.12%,0.15%,
107/03/13,5,0,0,5,80,0,21,101,0.12%,0.15%,
107/03/12,-1,0,2,1,75,0,21,96,0.11%,0.14%,
107/03/09,0,0,0,0,76,0,19,95,0.11%,0.14%,
107/03/08,0,0,0,0,76,0,19,95,0.11%,0.14%,
107/03/07,1,0,0,1,76,0,19,95,0.11%,0.14%,
107/03/06,5,0,0,5,75,0,19,94,0.11%,0.14%,
107/03/05,-2,0,0,-2,70,0,19,89,0.10%,0.13%,
107/03/02,0,0,2,2,72,0,19,91,0.10%,0.13%,
107/03/01,0,0,0,0,72,0,17,89,0.10%,0.13%,
107/02/27,0,0,0,0,72,0,17,89,0.10%,0.13%,
107/02/26,0,0,0,0,72,0,17,89,0.10%,0.13%,
107/02/23,-5,0,-2,-7,72,0,17,89,0.10%,0.13%,
107/02/22,0,0,4,4,77,0,19,96,0.11%,0.14%,
107/02/21,0,0,0,0,77,0,15,92,0.11%,0.13%,
107/02/12,-1,0,3,2,77,0,15,92,0.11%,0.13%,
107/02/09,5,0,-1,4,78,0,12,90,0.11%,0.13%,
107/02/08,0,0,-1,-1,73,0,13,86,0.11%,0.13%,
107/02/07,-4,0,-2,-6,73,0,14,87,0.11%,0.13%,
107/02/06,-1,0,-2,-3,77,0,16,93,0.11%,0.13%,
107/02/05,0,0,1,1,78,0,18,96,0.11%,0.14%,
107/02/02,0,0,0,0,78,0,17,95,0.11%,0.14%,
107/02/01,0,0,0,0,78,0,17,95,0.11%,0.14%,
107/01/31,0,0,0,0,78,0,17,95,0.11%,0.14%,
107/01/30,0,0,0,0,78,0,17,95,0.11%,0.14%,
107/01/29,0,0,0,0,78,0,17,95,0.11%,0.14%,
107/01/26,1,0,2,3,78,0,17,95,0.11%,0.14%,
107/01/25,3,0,0,3,77,0,15,92,0.11%,0.13%,
107/01/24,1,0,0,1,74,0,15,89,0.11%,0.13%,
107/01/23,-17,0,0,-17,73,0,15,88,0.11%,0.13%,
107/01/22,-5,0,0,-5,90,0,15,105,0.13%,0.15%,
107/01/19,-4,0,-4,-8,95,0,15,110,0.14%,0.16%,
107/01/18,-3,0,4,1,99,0,19,118,0.14%,0.17%,
107/01/17,8,0,-2,6,102,0,15,117,0.15%,0.17%,
107/01/16,-3,0,0,-3,94,0,17,111,0.14%,0.17%,
107/01/15,0,0,1,1,97,0,17,114,0.14%,0.17%,
107/01/12,0,0,0,0,97,0,16,113,0.14%,0.16%,
107/01/11,0,0,1,1,97,0,16,113,0.14%,0.16%,
107/01/10,-8,0,1,-7,97,0,15,112,0.14%,0.16%,
107/01/09,-12,0,0,-12,105,0,14,119,0.15%,0.17%,
107/01/08,-9,0,-1,-10,117,0,14,131,0.17%,0.19%,
107/01/05,48,0,-2,46,126,0,15,141,0.19%,0.21%,
107/01/04,-3,0,0,-3,78,0,17,95,0.11%,0.14%,
107/01/03,-2,0,0,-2,81,0,17,98,0.12%,0.15%,
