日期,外資買賣超,投信買賣超,自營商買賣超,單日合計買賣超,外資估計持股,投信估計持股,自營商估計持股,單日合計估計持股,外資持股比重,三大法人持股比重,
107/03/31,0,0,0,0,27143,0,0,27143,14.46%,14.46%,
107/03/30,39,0,0,39,27143,0,0,27143,14.46%,14.46%,
107/03/29,-8,0,0,-8,27104,0,0,27104,14.44%,14.44%,
107/03/28,3,0,0,3,27112,0,0,27112,14.45%,14.45%,
107/03/27,7,0,0,7,27109,0,0,27109,14.44%,14.44%,
107/03/26,16,0,0,16,27102,0,0,27102,14.44%,14.44%,
107/03/23,22,0,0,22,27086,0,0,27086,14.43%,14.43%,
107/03/22,138,0,0,138,27064,0,0,27064,14.42%,14.42%,
107/03/21,60,0,0,60,26926,0,0,26926,14.35%,14.35%,
107/03/20,34,0,0,34,26866,0,0,26866,14.31%,14.31%,
107/03/19,68,0,0,68,26832,0,0,26832,14.30%,14.30%,
107/03/16,104,0,0,104,26764,0,0,26764,14.26%,14.26%,
107/03/15,70,0,0,70,26660,0,0,26660,14.20%,14.20%,
107/03/14,59,0,0,59,26590,0,0,26590,14.17%,14.17%,
107/03/13,66,0,0,66,26531,0,0,26531,14.14%,14.14%,
107/03/12,-7,0,0,-7,26465,0,0,26465,14.10%,14.10%,
107/03/09,19,0,0,19,26472,0,0,26472,14.10%,14.10%,
107/03/08,25,0,0,25,26453,0,0,26453,14.09%,14.09%,
107/03/07,57,0,0,57,26428,0,0,26428,14.08%,14.08%,
107/03/06,17,0,0,17,26371,0,0,26371,14.05%,14.05%,
107/03/05,5,0,0,5,26354,0,0,26354,14.04%,14.04%,
107/03/02,8,0,0,8,26349,0,0,26349,14.04%,14.04%,
107/03/01,9,0,0,9,26341,0,0,26341,14.03%,14.03%,
107/02/27,12,0,0,12,26332,0,0,26332,14.03%,14.03%,
107/02/26,13,0,0,13,26320,0,0,26320,14.02%,14.02%,
107/02/23,15,0,0,15,26307,0,0,26307,14.02%,14.02%,
107/02/22,12,0,0,12,26292,0,0,26292,14.01%,14.01%,
107/02/21,36,0,-1,35,26280,0,0,26280,14.00%,14.00%,
107/02/12,-7,0,0,-7,26244,0,1,26245,13.98%,13.98%,
107/02/09,12,0,0,12,26251,0,1,26252,13.99%,13.99%,
107/02/08,-12,0,0,-12,26239,0,1,26240,13.98%,13.98%,
107/02/07,0,0,1,1,26251,0,1,26252,13.99%,13.99%,
107/02/06,-8,0,0,-8,26251,0,0,26251,13.99%,13.99%,
107/02/05,0,0,0,0,26259,0,0,26259,13.99%,13.99%,
107/02/02,-1,0,0,-1,26259,0,0,26259,13.99%,13.99%,
107/02/01,1,0,0,1,26260,0,0,26260,13.99%,13.99%,
107/01/31,0,0,0,0,26259,0,0,26259,13.99%,13.99%,
107/01/30,0,0,0,0,26259,0,0,26259,13.99%,13.99%,
107/01/29,2,0,0,2,26259,0,0,26259,13.99%,13.99%,
107/01/26,17,0,0,17,26257,0,0,26257,13.99%,13.99%,
107/01/25,4,0,0,4,26240,0,0,26240,13.98%,13.98%,
107/01/24,7,0,0,7,26236,0,0,26236,13.98%,13.98%,
107/01/23,13,0,0,13,26229,0,0,26229,13.97%,13.97%,
107/01/22,-5,0,0,-5,26216,0,0,26216,13.97%,13.97%,
107/01/19,12,0,0,12,26221,0,0,26221,13.97%,13.97%,
107/01/18,3,0,-1,2,26209,0,0,26209,13.96%,13.96%,
107/01/17,39,0,0,39,26206,0,1,26207,13.96%,13.96%,
107/01/16,22,0,0,22,26167,0,1,26168,13.94%,13.94%,
107/01/15,5,0,0,5,26145,0,1,26146,13.93%,13.93%,
107/01/12,6,0,0,6,26140,0,1,26141,13.93%,13.93%,
107/01/11,7,0,0,7,26134,0,1,26135,13.92%,13.92%,
107/01/10,0,0,0,0,26127,0,1,26128,13.92%,13.92%,
107/01/09,-2,0,0,-2,26127,0,1,26128,13.92%,13.92%,
107/01/08,-1,0,0,-1,26129,0,1,26130,13.92%,13.92%,
107/01/05,-2,0,0,-2,26130,0,1,26131,13.92%,13.92%,
107/01/04,0,0,0,0,26132,0,1,26133,13.92%,13.92%,
107/01/03,-2,0,0,-2,26132,0,1,26133,13.92%,13.92%,
107/01/02,6,0,0,6,26134,0,1,26135,13.92%,13.92%,
106/12/29,0,0,0,0,26128,0,1,26129,13.92%,13.92%,
106/12/28,0,-6,0,-6,26128,0,1,26129,13.92%,13.92%,
106/12/27,0,0,0,0,26128,6,1,26135,13.92%,13.92%,
106/12/26,0,0,0,0,26128,6,1,26135,13.92%,13.92%,
106/12/25,2,0,0,2,26128,6,1,26135,13.92%,13.92%,
106/12/22,0,0,0,0,26126,6,1,26133,13.92%,13.92%,
106/12/21,0,0,0,0,26126,6,1,26133,13.92%,13.92%,
106/12/20,-1,0,0,-1,26126,6,1,26133,13.92%,13.92%,
106/12/19,-1,0,0,-1,26127,6,1,26134,13.92%,13.92%,
106/12/18,-2,0,0,-2,26128,6,1,26135,13.92%,13.92%,
106/12/15,0,0,0,0,26130,6,1,26137,13.92%,13.92%,
106/12/14,0,0,1,1,26130,6,1,26137,13.92%,13.92%,
106/12/13,-1,0,0,-1,26130,6,0,26136,13.92%,13.92%,
106/12/12,3,0,0,3,26131,6,0,26137,13.92%,13.92%,
106/12/11,0,0,0,0,26128,6,0,26134,13.92%,13.92%,
106/12/08,-10,0,0,-10,26128,6,0,26134,13.92%,13.92%,
106/12/07,-5,0,0,-5,26138,6,0,26144,13.93%,13.93%,
106/12/06,1,0,0,1,26143,6,0,26149,13.93%,13.93%,
106/12/05,-4,0,0,-4,26142,6,0,26148,13.93%,13.93%,
106/12/04,0,0,0,0,26146,6,0,26152,13.93%,13.93%,
106/12/01,0,0,0,0,26146,6,0,26152,13.93%,13.93%,
106/11/30,-3,0,0,-3,26146,6,0,26152,13.93%,13.93%,
106/11/29,0,0,0,0,26149,6,0,26155,13.93%,13.93%,
106/11/28,5,0,0,5,26149,6,0,26155,13.93%,13.93%,
106/11/27,2,0,-28,-26,26144,6,0,26150,13.93%,13.93%,
106/11/24,8,0,0,8,26142,6,27,26175,13.93%,13.95%,
106/11/23,7,0,-10,-3,26134,6,27,26167,13.92%,13.94%,
106/11/22,7,0,0,7,26127,6,37,26170,13.92%,13.94%,
106/11/21,8,0,0,8,26120,6,37,26163,13.92%,13.94%,
106/11/20,3,0,0,3,26112,6,37,26155,13.91%,13.93%,
106/11/17,0,0,0,0,26109,6,37,26152,13.91%,13.93%,
106/11/16,2,0,-2,0,26109,6,37,26152,13.91%,13.93%,
106/11/15,4,0,-1,3,26107,6,39,26152,13.91%,13.93%,
106/11/14,-4,0,0,-4,26103,6,40,26149,13.91%,13.93%,
106/11/13,-6,0,0,-6,26107,6,40,26153,13.91%,13.93%,
106/11/10,-7,0,0,-7,26116,6,40,26162,13.91%,13.93%,
106/11/09,-8,0,0,-8,26123,6,40,26169,13.92%,13.94%,
106/11/08,0,0,0,0,26131,6,40,26177,13.92%,13.94%,
106/11/07,-2,0,0,-2,26131,6,40,26177,13.92%,13.94%,
106/11/06,0,0,0,0,26133,6,40,26179,13.92%,13.94%,
106/11/03,-7,0,1,-6,26133,6,40,26179,13.92%,13.94%,
106/11/02,-10,0,0,-10,26140,6,39,26185,13.93%,13.95%,
106/11/01,-19,0,0,-19,26150,6,39,26195,13.93%,13.95%,
