日期,外資買賣超,投信買賣超,自營商買賣超,單日合計買賣超,外資估計持股,投信估計持股,自營商估計持股,單日合計估計持股,外資持股比重,三大法人持股比重,
107/03/31,0,0,0,0,137475,315,720,138510,8.29%,8.35%,
107/03/30,33,0,0,33,137475,315,720,138510,8.29%,8.35%,
107/03/29,-37,0,0,-37,137436,315,720,138471,8.29%,8.35%,
107/03/28,-117,100,0,-17,137469,315,720,138504,8.29%,8.35%,
107/03/27,-18,-3,0,-21,137626,215,720,138561,8.30%,8.36%,
107/03/26,-230,0,-5,-235,137644,218,720,138582,8.30%,8.36%,
107/03/23,-42,0,0,-42,137874,218,725,138817,8.32%,8.38%,
107/03/22,-8,0,0,-8,137726,218,725,138669,8.31%,8.37%,
107/03/21,-99,80,0,-19,137734,218,725,138677,8.31%,8.37%,
107/03/20,14,0,0,14,137941,138,725,138804,8.32%,8.37%,
107/03/19,16,0,0,16,137847,138,725,138710,8.31%,8.36%,
107/03/16,-399,0,1,-398,137845,138,725,138708,8.31%,8.36%,
107/03/15,0,40,0,40,138244,138,724,139106,8.34%,8.39%,
107/03/14,-272,0,0,-272,138204,98,724,139026,8.34%,8.39%,
107/03/13,227,0,0,227,138376,98,724,139198,8.35%,8.40%,
107/03/12,130,0,0,130,138149,98,724,138971,8.33%,8.38%,
107/03/09,117,80,0,197,138019,98,724,138841,8.33%,8.38%,
107/03/08,30,0,-3,27,137902,18,724,138644,8.32%,8.36%,
107/03/07,-29,0,0,-29,137872,18,727,138617,8.32%,8.36%,
107/03/06,-13,0,0,-13,137901,18,727,138646,8.32%,8.36%,
107/03/05,-189,0,0,-189,137914,18,727,138659,8.32%,8.36%,
107/03/02,-446,0,0,-446,138103,18,727,138848,8.33%,8.37%,
107/03/01,11,0,-1,10,138549,18,727,139294,8.36%,8.40%,
107/02/27,150,0,0,150,138538,18,728,139284,8.36%,8.41%,
107/02/26,-5,0,0,-5,138388,18,728,139134,8.35%,8.40%,
107/02/23,9,0,0,9,138393,18,728,139139,8.35%,8.40%,
107/02/22,79,0,1,80,138384,18,728,139130,8.35%,8.40%,
107/02/21,326,0,4,330,138305,18,727,139050,8.34%,8.38%,
107/02/12,-115,0,-5,-120,137979,18,723,138720,8.32%,8.36%,
107/02/09,-162,0,5,-157,138079,18,728,138825,8.33%,8.38%,
107/02/08,86,0,0,86,138530,18,723,139271,8.36%,8.40%,
107/02/07,-512,0,0,-512,138444,18,723,139185,8.35%,8.39%,
107/02/06,-99,0,-14,-113,138956,18,723,139697,8.38%,8.42%,
107/02/05,-98,0,18,-80,139035,18,737,139790,8.39%,8.44%,
107/02/02,-32,0,-5,-37,139133,18,719,139870,8.39%,8.43%,
107/02/01,20,0,0,20,139165,18,724,139907,8.39%,8.43%,
107/01/31,134,0,-74,60,139145,18,724,139887,8.39%,8.43%,
107/01/30,-11,0,0,-11,139011,18,798,139827,8.39%,8.44%,
107/01/29,-157,0,0,-157,138722,18,798,139538,8.37%,8.42%,
107/01/26,13,0,-4,9,138869,18,798,139685,8.38%,8.43%,
107/01/25,96,0,0,96,138856,18,802,139676,8.38%,8.43%,
107/01/24,493,0,-170,323,138760,18,802,139580,8.37%,8.42%,
107/01/23,237,0,-233,4,138267,18,972,139257,8.34%,8.40%,
107/01/22,-309,0,-136,-445,138030,18,1205,139253,8.33%,8.40%,
107/01/19,55,0,-2,53,138339,18,1341,139698,8.34%,8.42%,
107/01/18,302,0,-400,-98,138284,18,1343,139645,8.34%,8.42%,
107/01/17,556,0,0,556,137982,18,1743,139743,8.32%,8.43%,
107/01/16,355,0,0,355,137426,18,1743,139187,8.29%,8.40%,
107/01/15,379,0,100,479,137071,18,1743,138832,8.27%,8.38%,
107/01/12,920,0,193,1113,136692,18,1643,138353,8.25%,8.35%,
107/01/11,498,0,-140,358,135772,18,1450,137240,8.19%,8.28%,
107/01/10,0,0,877,877,135274,18,1590,136882,8.16%,8.26%,
107/01/09,84,0,-8,76,135273,18,713,136004,8.16%,8.20%,
107/01/08,22,0,0,22,135082,18,721,135821,8.15%,8.19%,
107/01/05,107,0,0,107,135060,18,721,135799,8.15%,8.19%,
107/01/04,186,0,0,186,135297,18,721,136036,8.16%,8.20%,
107/01/03,64,0,0,64,135111,18,721,135850,8.15%,8.19%,
107/01/02,76,0,0,76,134939,18,721,135678,8.14%,8.18%,
106/12/29,388,0,0,388,134838,18,721,135577,8.13%,8.17%,
106/12/28,60,0,-5,55,135149,6,721,135876,8.15%,8.19%,
106/12/27,70,0,0,70,135079,6,726,135811,8.15%,8.19%,
106/12/26,-110,3,0,-107,135009,6,726,135741,8.14%,8.18%,
106/12/25,11,0,0,11,135119,3,726,135848,8.15%,8.19%,
106/12/22,-25,0,0,-25,135108,3,726,135837,8.15%,8.19%,
106/12/21,-147,0,0,-147,135133,3,726,135862,8.15%,8.19%,
106/12/20,7,0,0,7,135280,3,726,136009,8.16%,8.20%,
106/12/19,-51,0,0,-51,135273,3,726,136002,8.16%,8.20%,
106/12/18,-70,0,-1,-71,135324,3,726,136053,8.16%,8.20%,
106/12/15,99,0,3,102,135394,3,727,136124,8.17%,8.21%,
106/12/14,85,0,0,85,135295,3,724,136022,8.16%,8.20%,
106/12/13,137,0,0,137,135210,3,724,135937,8.16%,8.20%,
106/12/12,334,0,-3,331,135073,3,724,135800,8.15%,8.19%,
106/12/11,-4,0,0,-4,135916,3,727,136646,8.20%,8.24%,
106/12/08,23,0,0,23,135920,3,727,136650,8.20%,8.24%,
106/12/07,54,0,0,54,135972,3,727,136702,8.20%,8.24%,
106/12/06,49,0,0,49,135918,3,727,136648,8.20%,8.24%,
106/12/05,182,0,0,182,135869,3,727,136599,8.20%,8.24%,
106/12/04,81,0,0,81,135687,3,727,136417,8.18%,8.22%,
106/12/01,26,0,0,26,135606,3,727,136336,8.18%,8.22%,
106/11/30,-152,0,0,-152,135580,3,727,136310,8.18%,8.22%,
106/11/29,-31,0,0,-31,135722,3,727,136452,8.19%,8.23%,
106/11/28,-28,0,0,-28,135753,3,727,136483,8.19%,8.23%,
106/11/27,71,0,0,71,135781,3,727,136511,8.19%,8.23%,
106/11/24,33,0,0,33,135709,3,727,136439,8.19%,8.23%,
106/11/23,37,0,0,37,135675,3,727,136405,8.18%,8.22%,
106/11/22,423,0,0,423,135638,3,727,136368,8.18%,8.22%,
106/11/21,315,0,0,315,135214,3,727,135944,8.16%,8.20%,
106/11/20,61,0,-14,47,134899,3,727,135629,8.14%,8.18%,
106/11/17,152,0,0,152,134831,3,741,135575,8.13%,8.17%,
106/11/16,-42,0,0,-42,134666,3,741,135410,8.12%,8.16%,
106/11/15,155,0,0,155,134685,3,741,135429,8.12%,8.16%,
106/11/14,-79,0,0,-79,134530,3,741,135274,8.11%,8.15%,
106/11/13,-124,0,0,-124,134595,3,741,135339,8.12%,8.16%,
106/11/10,12,0,0,12,134719,3,741,135463,8.13%,8.17%,
106/11/09,-184,0,0,-184,134700,3,741,135444,8.13%,8.17%,
106/11/08,-206,0,0,-206,134870,3,741,135614,8.14%,8.18%,
106/11/07,-21,0,0,-21,135060,3,741,135804,8.15%,8.19%,
106/11/06,-26,0,0,-26,135081,3,741,135825,8.15%,8.19%,
106/11/03,22,0,0,22,135107,3,741,135851,8.15%,8.19%,
106/11/02,40,0,0,40,135085,3,741,135829,8.15%,8.19%,
106/11/01,15,0,0,15,135045,3,741,135789,8.15%,8.19%,
106/10/31,-168,0,0,-168,135030,3,741,135774,8.14%,8.18%,
106/10/30,75,0,0,75,135187,3,741,135931,8.15%,8.19%,
106/10/27,75,0,0,75,135112,3,741,135856,8.15%,8.19%,
106/10/26,120,0,0,120,135037,3,741,135781,8.15%,8.19%,
106/10/25,-27,0,3,-24,134907,3,741,135651,8.14%,8.18%,
106/10/24,-59,0,0,-59,134934,3,738,135675,8.14%,8.18%,
106/10/23,-169,0,0,-169,134993,3,738,135734,8.14%,8.18%,
106/10/20,1733,0,-3,1730,135162,3,738,135903,8.15%,8.19%,
106/10/19,113,0,0,113,131397,3,741,132141,7.93%,7.97%,
106/10/18,257,0,3,260,131284,3,741,132028,7.92%,7.96%,
106/10/17,-16,0,0,-16,131027,3,738,131768,7.90%,7.94%,
106/10/16,174,0,0,174,130936,3,738,131677,7.90%,7.94%,
106/10/13,117,0,0,117,130752,3,738,131493,7.89%,7.93%,
106/10/12,378,0,0,378,130635,3,738,131376,7.88%,7.92%,
106/10/11,447,0,-3,444,130257,3,738,130998,7.86%,7.90%,
106/10/06,205,0,0,205,129810,3,741,130554,7.83%,7.87%,
106/10/05,117,0,-1,116,129605,3,741,130349,7.82%,7.86%,
106/10/03,-68,3,0,-65,129488,3,742,130233,7.81%,7.85%,
106/10/02,172,0,-8,164,129556,0,742,130298,7.81%,7.85%,
106/09/30,0,0,0,0,129396,0,750,130146,7.80%,7.85%,
106/09/29,-92,0,0,-92,129396,12,750,130158,7.80%,7.85%,
106/09/28,-157,0,-1,-158,129488,12,750,130250,7.81%,7.86%,
106/09/27,-3,0,0,-3,129645,12,751,130408,7.82%,7.87%,
106/09/26,-8,0,0,-8,129648,12,751,130411,7.82%,7.87%,
106/09/25,280,0,7,287,129656,12,751,130419,7.82%,7.87%,
106/09/22,55,0,0,55,129376,12,744,130132,7.80%,7.85%,
106/09/21,-36,0,1,-35,129321,12,744,130077,7.80%,7.85%,
106/09/20,37,0,2,39,129357,12,743,130112,7.80%,7.85%,
106/09/19,23,0,3,26,129320,12,741,130073,7.80%,7.85%,
106/09/18,215,0,0,215,129297,12,738,130047,7.80%,7.85%,
106/09/15,-90,0,-6,-96,129082,12,738,129832,7.79%,7.84%,
106/09/14,92,0,0,92,129162,12,744,129918,7.79%,7.84%,
106/09/13,-9,0,0,-9,129070,12,744,129826,7.79%,7.84%,
106/09/12,249,0,0,249,129079,12,744,129835,7.79%,7.84%,
106/09/11,125,0,0,125,128830,12,744,129586,7.77%,7.82%,
106/09/08,196,0,0,196,128705,12,744,129461,7.76%,7.81%,
106/09/07,242,0,0,242,128509,12,744,129265,7.75%,7.80%,
106/09/06,165,0,0,165,128267,12,744,129023,7.74%,7.79%,
106/09/05,99,0,0,99,128102,12,744,128858,7.73%,7.78%,
106/09/04,-160,0,0,-160,128002,12,744,128758,7.72%,7.77%,
106/09/01,307,0,0,307,128162,12,744,128918,7.73%,7.78%,
106/08/31,213,0,0,213,127855,12,744,128611,7.71%,7.76%,
106/08/30,-128,0,0,-128,127642,12,744,128398,7.70%,7.75%,
106/08/29,160,0,0,160,127770,12,744,128526,7.71%,7.76%,
106/08/28,325,0,3,328,127610,12,744,128366,7.70%,7.75%,
106/08/25,220,0,0,220,127285,12,741,128038,7.68%,7.73%,
106/08/24,176,0,0,176,127065,12,741,127818,7.66%,7.71%,
106/08/23,137,0,0,137,126889,12,741,127642,7.65%,7.70%,
106/08/22,170,0,0,170,126752,12,741,127505,7.65%,7.70%,
106/08/21,23,0,0,23,125282,12,741,126035,7.56%,7.61%,
106/08/18,-106,0,70,-36,125259,12,741,126012,7.56%,7.61%,
106/08/17,146,0,0,146,125365,12,671,126048,7.56%,7.60%,
106/08/16,-196,0,0,-196,125219,12,671,125902,7.55%,7.59%,
106/08/15,-60,0,-70,-130,125415,12,671,126098,7.56%,7.60%,
106/08/14,-111,0,0,-111,125446,12,741,126199,7.57%,7.62%,
106/08/11,-57,0,0,-57,125505,12,741,126258,7.57%,7.62%,
106/08/10,-77,0,0,-77,125376,12,741,126129,7.56%,7.61%,
106/08/09,29,0,-75,-46,125477,12,741,126230,7.57%,7.62%,
106/08/08,47,0,78,125,125448,12,816,126276,7.57%,7.62%,
106/08/07,35,0,0,35,125681,12,738,126431,7.58%,7.63%,
106/08/04,263,0,-23,240,125775,12,738,126525,7.59%,7.64%,
106/08/03,87,0,-5,82,125512,12,761,126285,7.57%,7.62%,
106/08/02,152,0,-18,134,125425,12,766,126203,7.57%,7.62%,
106/08/01,-1,0,0,-1,125291,12,784,126087,7.56%,7.61%,
106/07/31,21,0,-3,18,125292,12,784,126088,7.56%,7.61%,
106/07/28,69,0,-1,68,125271,12,787,126070,7.56%,7.61%,
106/07/27,63,0,14,77,125202,12,788,126002,7.55%,7.60%,
106/07/26,-502,0,-60,-562,125139,12,774,125925,7.55%,7.60%,
106/07/25,-165,0,-13,-178,125841,12,834,126687,7.59%,7.64%,
106/07/24,-162,0,0,-162,126006,12,847,126865,7.60%,7.65%,
106/07/21,-21,0,0,-21,126169,12,847,127028,7.61%,7.66%,
106/07/20,71,0,0,71,126250,12,847,127109,7.62%,7.67%,
106/07/19,-284,0,27,-257,126179,12,847,127038,7.61%,7.66%,
106/07/18,58,0,2,60,126463,12,820,127295,7.63%,7.68%,
106/07/17,60,0,-43,17,126405,12,818,127235,7.62%,7.67%,
106/07/14,-640,0,-26,-666,126345,12,861,127218,7.62%,7.67%,
106/07/13,126,0,-17,109,126985,12,887,127884,7.66%,7.71%,
106/07/12,54,0,-53,1,127174,12,904,128090,7.67%,7.73%,
106/07/11,-14,0,55,41,127121,12,957,128090,7.67%,7.73%,
106/07/10,-43,0,-6,-49,127135,12,902,128049,7.67%,7.73%,
106/07/07,91,0,-1,90,127178,12,908,128098,7.67%,7.73%,
106/07/06,440,0,0,440,127086,12,909,128007,7.67%,7.73%,
106/07/05,233,0,-3,230,126646,12,909,127567,7.64%,7.70%,
106/07/04,341,0,-2,339,126413,12,912,127337,7.62%,7.68%,
106/07/03,507,0,0,507,126072,12,914,126998,7.60%,7.66%,
106/06/30,394,0,0,394,125565,12,914,126491,7.57%,7.63%,
106/06/29,113,0,25,138,125171,29,914,126114,7.55%,7.61%,
106/06/28,304,0,14,318,125058,29,889,125976,7.54%,7.60%,
106/06/27,301,0,0,301,124754,29,875,125658,7.52%,7.57%,
106/06/26,1165,0,95,1260,124453,29,875,125357,7.51%,7.56%,
106/06/23,145,0,0,145,123288,29,780,124097,7.44%,7.49%,
106/06/22,181,0,0,181,123402,29,780,124211,7.44%,7.49%,
106/06/21,580,0,110,690,123221,29,780,124030,7.43%,7.48%,
106/06/20,108,0,29,137,122901,29,670,123600,7.41%,7.45%,
106/06/19,-27,-0,0,-27,122793,29,641,123463,7.41%,7.45%,
106/06/16,164,-189,-15,-40,122820,29,641,123490,7.41%,7.45%,
106/06/15,48,0,-3,45,122638,218,656,123512,7.40%,7.45%,
106/06/14,128,0,3,131,122590,218,659,123467,7.39%,7.44%,
106/06/13,2,0,0,2,122462,218,656,123336,7.39%,7.44%,
106/06/12,-174,0,0,-174,122460,218,656,123334,7.39%,7.44%,
106/06/09,28,0,0,28,122429,218,656,123303,7.38%,7.43%,
106/06/08,99,0,0,99,122407,218,656,123281,7.38%,7.43%,
106/06/07,48,0,-144,-96,122263,218,656,123137,7.37%,7.42%,
106/06/06,-17,0,-72,-89,122215,218,800,123233,7.37%,7.43%,
106/06/05,45,0,-107,-62,122232,218,872,123322,7.37%,7.44%,
106/06/03,0,0,-177,-177,122187,218,979,123384,7.37%,7.44%,
106/06/02,142,0,0,142,122187,218,1156,123561,7.37%,7.45%,
106/06/01,128,0,-4,124,122045,218,1156,123419,7.36%,7.44%,
106/05/31,771,0,-3,768,121917,218,1160,123295,7.35%,7.43%,
106/05/26,169,0,0,169,121114,218,1163,122495,7.31%,7.39%,
106/05/25,185,0,-1,184,120945,218,1163,122326,7.29%,7.37%,
106/05/24,105,0,-77,28,120762,218,1164,122144,7.28%,7.36%,
106/05/23,93,0,-146,-53,120657,218,1241,122116,7.28%,7.37%,
106/05/22,-59,0,0,-59,120564,218,1387,122169,7.27%,7.37%,
106/05/19,-124,0,0,-124,120623,218,1387,122228,7.28%,7.38%,
106/05/18,-104,0,-31,-135,120747,218,1387,122352,7.28%,7.38%,
106/05/17,9,0,-116,-107,120850,218,1418,122486,7.29%,7.39%,
106/05/16,21,0,-55,-34,120815,218,1534,122567,7.29%,7.40%,
106/05/15,-104,0,183,79,120803,218,1589,122610,7.29%,7.40%,
106/05/12,99,0,-5,94,120907,218,1406,122531,7.29%,7.39%,
106/05/11,314,0,5,319,120818,218,1411,122447,7.29%,7.39%,
106/05/10,95,0,0,95,120481,218,1406,122105,7.27%,7.37%,
106/05/09,66,0,0,66,120387,218,1406,122011,7.26%,7.36%,
106/05/08,-188,0,-81,-269,120321,218,1406,121945,7.26%,7.36%,
106/05/05,-32,0,-16,-48,120509,218,1487,122214,7.27%,7.37%,
