日期,外資買賣超,投信買賣超,自營商買賣超,單日合計買賣超,外資估計持股,投信估計持股,自營商估計持股,單日合計估計持股,外資持股比重,三大法人持股比重,
107/03/31,0,0,0,0,2641,0,2787,5428,3.64%,7.48%,
107/03/30,0,0,0,0,2641,0,2787,5428,3.64%,7.48%,
107/03/29,-13,0,0,-13,2641,0,2787,5428,3.64%,7.48%,
107/03/28,15,0,0,15,2654,0,2787,5441,3.65%,7.49%,
107/03/27,-36,0,9,-27,3002,0,2787,5789,4.13%,7.97%,
107/03/26,-23,0,0,-23,3038,0,2778,5816,4.18%,8.01%,
107/03/23,-7,0,0,-7,3061,0,2778,5839,4.22%,8.05%,
107/03/22,-48,0,-3,-51,3038,0,2778,5816,4.18%,8.01%,
107/03/21,-18,0,0,-18,3103,0,2781,5884,4.27%,8.10%,
107/03/20,26,0,0,26,3075,0,2781,5856,4.23%,8.06%,
107/03/19,4,0,0,4,3194,0,2781,5975,4.40%,8.23%,
107/03/16,50,0,0,50,3190,0,2781,5971,4.39%,8.22%,
107/03/15,-7,0,0,-7,3248,0,2781,6029,4.47%,8.30%,
107/03/14,26,0,0,26,3360,0,2781,6141,4.63%,8.46%,
107/03/13,61,0,0,61,3289,0,2781,6070,4.53%,8.36%,
107/03/12,0,0,0,0,3228,0,2781,6009,4.45%,8.28%,
107/03/09,9,0,0,9,3228,0,2781,6009,4.45%,8.28%,
107/03/08,78,0,0,78,3266,0,2781,6047,4.50%,8.33%,
107/03/07,34,0,-3,31,3267,0,2781,6048,4.50%,8.33%,
107/03/06,48,0,0,48,3233,0,2784,6017,4.45%,8.29%,
107/03/05,14,0,-4,10,3175,0,2784,5959,4.37%,8.21%,
107/03/02,-69,0,0,-69,3161,0,2788,5949,4.35%,8.19%,
107/03/01,-8,0,0,-8,3230,0,2788,6018,4.45%,8.29%,
107/02/27,-29,0,0,-29,3088,0,2788,5876,4.25%,8.09%,
107/02/26,-24,0,0,-24,3107,0,2788,5895,4.28%,8.12%,
107/02/23,-259,0,0,-259,3131,0,2788,5919,4.31%,8.15%,
107/02/22,197,0,-8,189,3268,0,2788,6056,4.50%,8.34%,
107/02/21,-9,0,-2,-11,3058,0,2796,5854,4.21%,8.07%,
