日期,外資買賣超,投信買賣超,自營商買賣超,單日合計買賣超,外資估計持股,投信估計持股,自營商估計持股,單日合計估計持股,外資持股比重,三大法人持股比重,
107/03/31,-120,0,3,-117,1279379,1304,50707,1331390,33.78%,35.15%,
107/03/30,-1131,-40,-36,-1207,1279499,1304,50704,1331507,33.79%,35.16%,
107/03/29,-485,-10,-7,-502,1280630,1344,50740,1332714,33.82%,35.20%,
107/03/28,554,-10,-122,422,1281238,1354,50747,1333339,33.83%,35.21%,
107/03/27,2464,-1,326,2789,1280685,1364,50869,1332918,33.82%,35.20%,
107/03/26,-122,0,-45,-167,1278211,1365,50543,1330119,33.75%,35.12%,
107/03/23,-1538,0,-512,-2050,1278317,1365,50588,1330270,33.76%,35.13%,
107/03/22,-275,0,22,-253,1279800,1365,51100,1332265,33.79%,35.18%,
107/03/21,-89,0,-7,-96,1279964,1365,51078,1332407,33.80%,35.19%,
107/03/20,-650,-3,-10,-663,1280042,1365,51085,1332492,33.80%,35.19%,
107/03/19,641,-17,-124,500,1280692,1368,51095,1333155,33.82%,35.21%,
107/03/16,5695,-140,-452,5103,1280024,1385,51219,1332628,33.80%,35.19%,
107/03/15,161,-100,-145,-84,1274203,1525,51671,1327399,33.65%,35.05%,
107/03/14,904,0,207,1111,1273920,1625,51816,1327361,33.64%,35.05%,
107/03/13,-622,0,-225,-847,1273016,1625,51609,1326250,33.62%,35.03%,
107/03/12,1113,1,301,1415,1273628,1625,51834,1327087,33.63%,35.04%,
107/03/09,-1617,0,-81,-1698,1272515,1624,51533,1325672,33.60%,35.00%,
107/03/08,259,-289,11,-19,1274122,1624,51614,1327360,33.64%,35.05%,
107/03/07,1487,0,55,1542,1273721,1913,51603,1327237,33.63%,35.04%,
107/03/06,2506,-2096,112,522,1272234,1913,51548,1325695,33.60%,35.01%,
107/03/05,-4299,0,-96,-4395,1269718,4009,51436,1325163,33.53%,34.99%,
107/03/02,-2925,2,14,-2909,1274007,4009,51532,1329548,33.64%,35.11%,
107/03/01,-2079,-10,-174,-2263,1276932,4007,51518,1332457,33.72%,35.19%,
107/02/27,-5646,2,347,-5297,1279011,4017,51692,1334720,33.77%,35.24%,
107/02/26,11,1,-16,-4,1284657,4015,51345,1340017,33.92%,35.38%,
107/02/23,648,-239,246,655,1284646,4014,51361,1340021,33.92%,35.38%,
107/02/22,-1410,0,2,-1408,1283998,4253,51115,1339366,33.91%,35.37%,
107/02/21,308,0,-3,305,1285449,4253,51113,1340815,33.94%,35.40%,
107/02/12,-4411,0,-54,-4465,1285238,4253,51116,1340607,33.94%,35.40%,
107/02/09,-4000,0,-210,-4210,1290408,4253,51170,1345831,34.08%,35.54%,
107/02/08,-6927,2,-30,-6955,1294456,4253,51380,1350089,34.18%,35.65%,
107/02/07,-135,16,-2819,-2938,1301443,4251,51410,1357104,34.37%,35.84%,
107/02/06,-10007,-232,-510,-10749,1301668,4235,54229,1360132,34.37%,35.91%,
107/02/05,-2027,-30,-36,-2093,1311585,4467,54739,1370791,34.63%,36.19%,
107/02/02,526,-117,-170,239,1313613,4497,54775,1372885,34.69%,36.26%,
107/02/01,514,-152,-25,337,1313093,4614,54945,1372652,34.67%,36.24%,
107/01/31,234,0,-69,165,1314346,4766,54970,1374082,34.71%,36.29%,
107/01/30,386,-1885,-278,-1777,1314112,4766,55039,1373917,34.70%,36.28%,
107/01/29,-33,0,-90,-123,1313876,6651,55317,1375844,34.69%,36.33%,
107/01/26,201,-153,210,258,1313909,6651,55407,1375967,34.70%,36.34%,
107/01/25,1979,-251,-17,1711,1313743,6804,55197,1375744,34.69%,36.33%,
107/01/24,-908,0,-4813,-5721,1311715,7055,55214,1373984,34.64%,36.28%,
107/01/23,3163,0,32,3195,1312611,7055,60027,1379693,34.66%,36.43%,
107/01/22,1249,0,-140,1109,1309448,7055,59995,1376498,34.58%,36.35%,
107/01/19,1983,0,-194,1789,1308199,7055,60135,1375389,34.54%,36.31%,
107/01/18,8290,0,302,8592,1306007,7055,60329,1373391,34.49%,36.27%,
107/01/17,2855,0,-15,2840,1297717,7055,60027,1364799,34.27%,36.04%,
107/01/16,2550,-6,-93,2451,1294862,7055,60042,1361959,34.19%,35.96%,
107/01/15,1257,0,10,1267,1292312,7061,60135,1359508,34.13%,35.90%,
107/01/12,1529,0,-275,1254,1291055,7061,60125,1358241,34.09%,35.86%,
107/01/11,2012,0,-180,1832,1289526,7061,60400,1356987,34.05%,35.83%,
107/01/10,4154,0,264,4418,1287806,7061,60580,1355447,34.01%,35.80%,
107/01/09,719,0,58,777,1283628,7061,60316,1351005,33.90%,35.68%,
107/01/08,1048,-0,121,1169,1282908,7061,60258,1350227,33.88%,35.66%,
107/01/05,1360,0,-21,1339,1281850,7061,60137,1349048,33.85%,35.62%,
107/01/04,2364,-1531,-29,804,1280481,7061,60158,1347700,33.81%,35.59%,
107/01/03,4416,0,194,4610,1278100,8592,60187,1346879,33.75%,35.57%,
107/01/02,595,0,9,604,1273683,8592,59993,1342268,33.63%,35.44%,
106/12/29,1227,0,67,1294,1273110,8592,59983,1341685,33.62%,35.43%,
106/12/28,503,60,1,564,1271883,11380,59916,1343179,33.59%,35.47%,
106/12/27,792,62,-24,830,1271364,11320,59915,1342599,33.57%,35.45%,
106/12/26,327,52,-6,373,1270562,11258,59939,1341759,33.55%,35.43%,
106/12/25,309,0,-46,263,1270211,11205,59945,1341361,33.54%,35.42%,
106/12/22,2458,50,7,2515,1269892,11205,59991,1341088,33.53%,35.41%,
106/12/21,2816,0,4,2820,1267592,11155,59984,1338731,33.47%,35.35%,
106/12/20,2444,0,-105,2339,1264779,11155,59980,1335914,33.40%,35.28%,
106/12/19,-2571,-150,-223,-2944,1262374,11155,60085,1333614,33.33%,35.21%,
106/12/18,-2191,190,-22,-2023,1264945,11305,60308,1336558,33.40%,35.29%,
106/12/15,-5957,-707,-6,-6670,1267427,11115,60330,1338872,33.47%,35.36%,
106/12/14,6635,0,-11,6624,1273138,11822,60336,1345296,33.62%,35.53%,
