日期,外資買賣超,投信買賣超,自營商買賣超,單日合計買賣超,外資估計持股,投信估計持股,自營商估計持股,單日合計估計持股,外資持股比重,三大法人持股比重,
107/03/31,0,0,0,0,3812,0,23,3835,1.37%,1.38%,
107/03/30,2,0,0,2,3812,0,23,3835,1.37%,1.38%,
107/03/29,2,0,0,2,3810,0,23,3833,1.37%,1.38%,
107/03/28,1,0,0,1,3808,0,23,3831,1.37%,1.38%,
107/03/27,6,0,0,6,3807,0,23,3830,1.37%,1.38%,
107/03/26,1,0,0,1,3801,0,23,3824,1.37%,1.38%,
107/03/23,0,0,-1,-1,3800,0,23,3823,1.37%,1.38%,
107/03/22,-8,0,0,-8,3800,0,24,3824,1.37%,1.38%,
107/03/21,0,0,0,0,3808,0,24,3832,1.37%,1.38%,
107/03/20,0,0,1,1,3808,0,24,3832,1.37%,1.38%,
107/03/19,0,0,-1,-1,3808,0,23,3831,1.37%,1.38%,
107/03/16,0,0,0,0,3808,0,24,3832,1.37%,1.38%,
107/03/15,0,0,1,1,3808,0,24,3832,1.37%,1.38%,
107/03/14,4,0,0,4,3808,0,23,3831,1.37%,1.38%,
107/03/13,24,0,0,24,3804,0,23,3827,1.37%,1.38%,
107/03/12,-4,0,1,-3,3780,0,23,3803,1.36%,1.37%,
107/03/09,0,0,-1,-1,3784,0,22,3806,1.36%,1.37%,
107/03/08,2,0,0,2,3784,0,23,3807,1.36%,1.37%,
107/03/07,17,0,0,17,3782,0,23,3805,1.36%,1.37%,
107/03/06,3,0,0,3,3765,0,23,3788,1.35%,1.36%,
107/03/05,-1,0,0,-1,3762,0,23,3785,1.35%,1.36%,
107/03/02,0,0,0,0,3763,0,23,3786,1.35%,1.36%,
107/03/01,3,0,0,3,3763,0,23,3786,1.35%,1.36%,
107/02/27,7,0,0,7,3760,0,23,3783,1.35%,1.36%,
107/02/26,0,0,0,0,3753,0,23,3776,1.35%,1.36%,
107/02/23,0,0,0,0,3753,0,23,3776,1.35%,1.36%,
107/02/22,5,0,0,5,3753,0,23,3776,1.35%,1.36%,
107/02/21,0,0,0,0,3748,0,23,3771,1.35%,1.36%,
107/02/12,-5,0,0,-5,3748,0,23,3771,1.35%,1.36%,
107/02/09,0,0,0,0,3753,0,23,3776,1.35%,1.36%,
107/02/08,0,0,0,0,3753,0,23,3776,1.35%,1.36%,
107/02/07,-13,0,0,-13,3753,0,23,3776,1.35%,1.36%,
107/02/06,-25,0,-2,-27,3766,0,23,3789,1.35%,1.36%,
107/02/05,5,0,2,7,3791,0,25,3816,1.36%,1.37%,
107/02/02,-16,0,0,-16,3786,0,23,3809,1.36%,1.37%,
107/02/01,18,0,0,18,3802,0,23,3825,1.37%,1.38%,
107/01/31,-1,0,0,-1,3784,0,23,3807,1.36%,1.37%,
107/01/30,-1,0,0,-1,3785,0,23,3808,1.36%,1.37%,
107/01/29,0,0,0,0,3786,0,23,3809,1.36%,1.37%,
107/01/26,0,0,0,0,3786,0,23,3809,1.36%,1.37%,
107/01/25,-18,0,0,-18,3786,0,23,3809,1.36%,1.37%,
107/01/24,5,0,0,5,3804,0,23,3827,1.37%,1.38%,
107/01/23,10,0,0,10,3799,0,23,3822,1.37%,1.38%,
107/01/22,2,0,0,2,3789,0,23,3812,1.36%,1.37%,
107/01/19,-3,0,0,-3,3787,0,23,3810,1.36%,1.37%,
107/01/18,-6,0,0,-6,3790,0,23,3813,1.36%,1.37%,
107/01/17,41,0,0,41,3796,0,23,3819,1.36%,1.37%,
107/01/16,19,0,0,19,3755,0,23,3778,1.35%,1.36%,
107/01/15,20,0,0,20,3736,0,23,3759,1.34%,1.35%,
107/01/12,-1,0,0,-1,3716,0,23,3739,1.34%,1.35%,
107/01/11,1,0,0,1,3717,0,23,3740,1.34%,1.35%,
107/01/10,1,0,0,1,3716,0,23,3739,1.34%,1.35%,
107/01/09,-40,0,0,-40,3715,0,23,3738,1.34%,1.35%,
107/01/08,-22,0,0,-22,3755,0,23,3778,1.35%,1.36%,
107/01/05,5,0,0,5,3777,0,23,3800,1.36%,1.37%,
107/01/04,-6,0,0,-6,3772,0,23,3795,1.36%,1.37%,
107/01/03,-1,0,0,-1,3778,0,23,3801,1.36%,1.37%,
107/01/02,-16,0,0,-16,3779,0,23,3802,1.36%,1.37%,
106/12/29,17,0,0,17,3795,0,23,3818,1.36%,1.37%,
106/12/28,24,0,0,24,3778,0,23,3801,1.36%,1.37%,
106/12/27,-1,0,0,-1,3754,0,23,3777,1.35%,1.36%,
106/12/26,-14,0,0,-14,3755,0,23,3778,1.35%,1.36%,
106/12/25,42,0,0,42,3769,0,23,3792,1.35%,1.36%,
106/12/22,-1,0,0,-1,3727,0,23,3750,1.34%,1.35%,
106/12/21,0,0,0,0,3728,0,23,3751,1.34%,1.35%,
106/12/20,1,0,0,1,3728,0,23,3751,1.34%,1.35%,
106/12/19,-25,0,0,-25,3727,0,23,3750,1.34%,1.35%,
106/12/18,-29,0,0,-29,3752,0,23,3775,1.35%,1.36%,
106/12/15,19,0,0,19,3781,0,23,3804,1.36%,1.37%,
106/12/14,1,0,0,1,3762,0,23,3785,1.35%,1.36%,
106/12/13,-3,0,0,-3,3761,0,23,3784,1.35%,1.36%,
106/12/12,0,0,0,0,3764,0,23,3787,1.35%,1.36%,
106/12/11,-4,0,0,-4,3764,0,23,3787,1.35%,1.36%,
106/12/08,-4,0,0,-4,3768,0,23,3791,1.35%,1.36%,
106/12/07,0,0,0,0,3772,0,23,3795,1.36%,1.37%,
106/12/06,5,0,0,5,3772,0,23,3795,1.36%,1.37%,
106/12/05,-10,0,0,-10,3767,0,23,3790,1.35%,1.36%,
106/12/04,0,0,0,0,3777,0,23,3800,1.36%,1.37%,
106/12/01,-1,0,0,-1,3777,0,23,3800,1.36%,1.37%,
106/11/30,0,0,0,0,3778,0,23,3801,1.36%,1.37%,
106/11/29,0,0,0,0,3778,0,23,3801,1.36%,1.37%,
106/11/28,1,0,0,1,3778,0,23,3801,1.36%,1.37%,
106/11/27,0,0,0,0,3777,0,23,3800,1.36%,1.37%,
106/11/24,0,0,0,0,3777,0,23,3800,1.36%,1.37%,
106/11/23,11,0,0,11,3777,0,23,3800,1.36%,1.37%,
106/11/22,23,0,0,23,3766,0,23,3789,1.35%,1.36%,
106/11/21,0,0,0,0,3743,0,23,3766,1.35%,1.36%,
106/11/20,-1,0,0,-1,3743,0,23,3766,1.35%,1.36%,
106/11/17,-19,0,0,-19,3744,0,23,3767,1.35%,1.36%,
106/11/16,-21,0,0,-21,3763,0,23,3786,1.35%,1.36%,
106/11/15,-10,0,0,-10,3784,0,23,3807,1.36%,1.37%,
106/11/14,-12,0,0,-12,3794,0,23,3817,1.36%,1.37%,
106/11/13,-16,0,0,-16,3806,0,23,3829,1.37%,1.38%,
106/11/10,-7,0,0,-7,3822,0,23,3845,1.37%,1.38%,
106/11/09,-19,0,0,-19,3829,0,23,3852,1.38%,1.39%,
106/11/08,-11,0,0,-11,3848,0,23,3871,1.38%,1.39%,
106/11/07,8,0,0,8,3859,0,23,3882,1.39%,1.40%,
106/11/06,-17,0,0,-17,3851,0,23,3874,1.38%,1.39%,
106/11/03,-17,0,0,-17,3868,0,23,3891,1.39%,1.40%,
106/11/02,-10,0,0,-10,3885,0,23,3908,1.40%,1.41%,
106/11/01,-59,0,0,-59,3895,0,23,3918,1.40%,1.41%,
106/10/31,-6,0,0,-6,3954,0,23,3977,1.42%,1.43%,
106/10/30,-20,0,0,-20,3960,0,23,3983,1.42%,1.43%,
