日期,外資買賣超,投信買賣超,自營商買賣超,單日合計買賣超,外資估計持股,投信估計持股,自營商估計持股,單日合計估計持股,外資持股比重,三大法人持股比重,
107/03/31,0,0,9,9,247197,0,589,247786,24.31%,24.37%,
107/03/30,-160,0,-2,-162,247197,0,580,247777,24.31%,24.37%,
107/03/29,-217,0,-122,-339,247187,0,582,247769,24.30%,24.36%,
107/03/28,-67,0,-41,-108,247404,0,704,248108,24.33%,24.40%,
107/03/27,-289,0,-13,-302,247471,0,745,248216,24.33%,24.40%,
107/03/26,-270,0,-17,-287,247761,0,758,248519,24.36%,24.43%,
107/03/23,-351,0,-24,-375,248011,0,775,248786,24.39%,24.47%,
107/03/22,-69,0,-5,-74,248352,0,799,249151,24.42%,24.50%,
107/03/21,-179,0,-99,-278,248421,0,804,249225,24.43%,24.51%,
107/03/20,-101,0,-66,-167,248600,0,903,249503,24.44%,24.53%,
107/03/19,-12,0,-26,-38,248701,0,969,249670,24.45%,24.55%,
107/03/16,-356,0,-4,-360,248713,0,995,249708,24.45%,24.55%,
107/03/15,-6,0,0,-6,249170,0,999,250169,24.50%,24.60%,
107/03/14,-1,0,2,1,249176,0,999,250175,24.50%,24.60%,
107/03/13,138,0,5,143,249177,0,997,250174,24.50%,24.60%,
107/03/12,-143,0,8,-135,249039,0,992,250031,24.49%,24.59%,
107/03/09,-188,0,-1,-189,249182,0,984,250166,24.50%,24.60%,
107/03/08,78,0,-10,68,249370,0,985,250355,24.52%,24.62%,
107/03/07,111,0,6,117,249292,0,995,250287,24.51%,24.61%,
107/03/06,-238,0,-10,-248,249181,0,989,250170,24.50%,24.60%,
107/03/05,-190,0,-17,-207,249369,0,999,250368,24.52%,24.62%,
107/03/02,-315,0,-6,-321,249559,0,1016,250575,24.54%,24.64%,
107/03/01,65,0,2,67,249866,0,1022,250888,24.57%,24.67%,
107/02/27,117,0,-3,114,249801,0,1020,250821,24.56%,24.66%,
107/02/26,-48,0,5,-43,249684,0,1023,250707,24.55%,24.65%,
107/02/23,86,0,1,87,249732,0,1018,250750,24.55%,24.65%,
107/02/22,-38,0,1,-37,249646,0,1017,250663,24.55%,24.65%,
107/02/21,770,0,-3,767,249684,0,1016,250700,24.55%,24.65%,
107/02/12,-1046,0,-355,-1401,248864,0,1019,249883,24.47%,24.57%,
107/02/09,202,0,-83,119,249910,0,1374,251284,24.57%,24.71%,
107/02/08,129,0,-11,118,249708,0,1457,251165,24.55%,24.69%,
107/02/07,206,0,-163,43,249829,0,1468,251297,24.56%,24.70%,
107/02/06,474,0,-531,-57,249623,0,1631,251254,24.54%,24.70%,
107/02/05,124,0,-147,-23,249149,0,2162,251311,24.50%,24.71%,
107/02/02,-60,0,-9,-69,249025,0,2309,251334,24.49%,24.72%,
107/02/01,444,0,6,450,249435,0,2318,251753,24.53%,24.76%,
107/01/31,-20,0,-84,-104,248991,0,2312,251303,24.48%,24.71%,
107/01/30,-236,0,-100,-336,249011,0,2396,251407,24.48%,24.71%,
107/01/29,20,0,-19,1,249247,0,2496,251743,24.51%,24.75%,
107/01/26,111,0,-182,-71,249227,0,2515,251742,24.51%,24.76%,
107/01/25,-240,0,-3,-243,249116,0,2697,251813,24.49%,24.75%,
107/01/24,490,0,2,492,249356,0,2700,252056,24.52%,24.78%,
107/01/23,-235,0,-27,-262,248865,0,2698,251563,24.47%,24.73%,
107/01/22,42,0,-42,0,249100,0,2725,251825,24.49%,24.76%,
107/01/19,-192,0,-47,-239,249058,0,2767,251825,24.49%,24.76%,
107/01/18,38,0,19,57,249250,0,2814,252064,24.51%,24.79%,
107/01/17,774,0,-59,715,249212,0,2795,252007,24.50%,24.77%,
107/01/16,239,0,-164,75,248438,0,2854,251292,24.43%,24.71%,
107/01/15,-140,0,1,-139,248199,0,3018,251217,24.40%,24.70%,
107/01/12,199,0,-141,58,248339,0,3017,251356,24.42%,24.72%,
107/01/11,-1402,0,-303,-1705,248140,0,3158,251298,24.40%,24.71%,
107/01/10,-120,0,717,597,249412,0,3461,252873,24.52%,24.86%,
107/01/09,640,0,-17,623,249532,0,2744,252276,24.54%,24.81%,
107/01/08,46,0,103,149,248892,0,2761,251653,24.47%,24.74%,
107/01/05,487,0,22,509,248846,0,2658,251504,24.35%,24.61%,
107/01/04,1018,0,4,1022,248383,0,2636,251019,24.31%,24.57%,
107/01/03,727,0,-387,340,247365,0,2632,249997,24.21%,24.47%,
107/01/02,656,0,558,1214,246638,0,3019,249657,24.14%,24.44%,
106/12/29,213,0,-443,-230,245904,0,2461,248365,24.07%,24.31%,
106/12/28,1105,0,133,1238,245790,0,2904,248694,24.05%,24.33%,
106/12/27,1029,0,490,1519,244660,0,2771,247431,23.94%,24.21%,
