日期,外資買賣超,投信買賣超,自營商買賣超,單日合計買賣超,外資估計持股,投信估計持股,自營商估計持股,單日合計估計持股,外資持股比重,三大法人持股比重,
107/03/31,0,0,0,0,108,0,7,115,0.22%,0.23%,
107/03/30,0,0,0,0,108,0,7,115,0.22%,0.23%,
107/03/29,0,0,0,0,108,0,7,115,0.22%,0.23%,
107/03/28,-1,0,0,-1,108,0,7,115,0.22%,0.23%,
107/03/27,0,0,0,0,109,0,7,116,0.22%,0.23%,
107/03/26,1,0,0,1,109,0,7,116,0.22%,0.23%,
107/03/23,0,0,0,0,108,0,7,115,0.22%,0.23%,
107/03/22,0,0,0,0,108,0,7,115,0.22%,0.23%,
107/03/21,0,0,0,0,108,0,7,115,0.22%,0.23%,
107/03/20,0,0,0,0,108,0,7,115,0.22%,0.23%,
107/03/19,0,0,0,0,108,0,7,115,0.22%,0.23%,
107/03/16,0,0,0,0,108,0,7,115,0.22%,0.23%,
107/03/15,-2,0,0,-2,108,0,7,115,0.22%,0.23%,
107/03/14,0,0,0,0,110,0,7,117,0.23%,0.24%,
107/03/13,5,0,0,5,110,0,7,117,0.23%,0.24%,
107/03/12,2,0,0,2,105,0,7,112,0.22%,0.23%,
107/03/09,0,0,0,0,103,0,7,110,0.21%,0.22%,
107/03/08,0,0,0,0,103,0,7,110,0.21%,0.22%,
107/03/07,0,0,0,0,104,0,7,111,0.21%,0.22%,
107/03/06,0,0,0,0,104,0,7,111,0.21%,0.22%,
107/03/05,-1,0,0,-1,104,0,7,111,0.21%,0.22%,
107/03/02,-1,0,0,-1,105,0,7,112,0.22%,0.23%,
107/03/01,0,0,0,0,105,0,7,112,0.22%,0.23%,
107/02/27,-2,0,0,-2,105,0,7,112,0.22%,0.23%,
107/02/26,0,0,0,0,107,0,7,114,0.22%,0.23%,
107/02/23,0,0,0,0,107,0,7,114,0.22%,0.23%,
107/02/22,0,0,0,0,107,0,7,114,0.22%,0.23%,
107/02/21,0,0,0,0,107,0,7,114,0.22%,0.23%,
107/02/12,0,0,0,0,107,0,7,114,0.22%,0.23%,
107/02/09,0,0,0,0,107,0,7,114,0.22%,0.23%,
107/02/08,0,0,0,0,107,0,7,114,0.22%,0.23%,
107/02/07,-4,0,0,-4,107,0,7,114,0.22%,0.23%,
107/02/06,-5,0,-1,-6,111,0,7,118,0.23%,0.24%,
107/02/05,0,0,0,0,116,0,8,124,0.24%,0.26%,
107/02/02,0,0,0,0,116,0,8,124,0.24%,0.26%,
107/02/01,0,0,0,0,116,0,8,124,0.24%,0.26%,
107/01/31,0,0,0,0,116,0,8,124,0.24%,0.26%,
107/01/30,0,0,0,0,116,0,8,124,0.24%,0.26%,
107/01/29,0,0,0,0,116,0,8,124,0.24%,0.26%,
107/01/26,0,0,1,1,116,0,8,124,0.24%,0.26%,
107/01/25,1,0,0,1,116,0,7,123,0.24%,0.25%,
107/01/24,1,0,0,1,115,0,7,122,0.24%,0.25%,
107/01/23,3,0,0,3,114,0,7,121,0.24%,0.25%,
107/01/22,0,0,0,0,111,0,7,118,0.23%,0.24%,
107/01/19,-1,0,0,-1,111,0,7,118,0.23%,0.24%,
107/01/18,-2,0,0,-2,112,0,7,119,0.23%,0.24%,
107/01/17,8,0,0,8,114,0,7,121,0.24%,0.25%,
107/01/16,4,0,0,4,106,0,7,113,0.22%,0.23%,
107/01/15,0,0,0,0,102,0,7,109,0.21%,0.22%,
107/01/12,0,0,0,0,102,0,7,109,0.21%,0.22%,
107/01/11,0,0,0,0,102,0,7,109,0.21%,0.22%,
107/01/10,0,0,0,0,102,0,7,109,0.21%,0.22%,
107/01/09,0,0,0,0,102,0,7,109,0.21%,0.22%,
107/01/08,2,0,0,2,102,0,7,109,0.21%,0.22%,
107/01/05,0,0,0,0,100,0,7,107,0.21%,0.22%,
107/01/04,0,0,0,0,100,0,7,107,0.21%,0.22%,
107/01/03,0,0,0,0,100,0,7,107,0.21%,0.22%,
107/01/02,0,0,0,0,100,0,7,107,0.21%,0.22%,
106/12/29,1,0,0,1,100,0,7,107,0.21%,0.22%,
106/12/28,0,0,0,0,99,0,7,106,0.20%,0.21%,
106/12/27,0,0,0,0,99,0,7,106,0.20%,0.21%,
106/12/26,0,0,0,0,99,0,7,106,0.20%,0.21%,
106/12/25,0,0,0,0,99,0,7,106,0.20%,0.21%,
106/12/22,0,0,0,0,99,0,7,106,0.20%,0.21%,
106/12/21,0,0,0,0,99,0,7,106,0.20%,0.21%,
106/12/20,0,0,0,0,99,0,7,106,0.20%,0.21%,
106/12/19,0,0,0,0,99,0,7,106,0.20%,0.21%,
106/12/18,0,0,0,0,99,0,7,106,0.20%,0.21%,
106/12/15,0,0,0,0,99,0,7,106,0.20%,0.21%,
106/12/14,0,0,0,0,99,0,7,106,0.20%,0.21%,
106/12/13,0,0,0,0,99,0,7,106,0.20%,0.21%,
106/12/12,0,0,0,0,99,0,7,106,0.20%,0.21%,
106/12/11,0,0,0,0,99,0,7,106,0.20%,0.21%,
106/12/08,0,0,0,0,99,0,7,106,0.20%,0.21%,
106/12/07,0,0,0,0,99,0,7,106,0.20%,0.21%,
106/12/06,1,0,0,1,99,0,7,106,0.20%,0.21%,
106/12/05,0,0,0,0,98,0,7,105,0.20%,0.21%,
106/12/04,0,0,0,0,98,0,7,105,0.20%,0.21%,
106/12/01,0,0,0,0,98,0,7,105,0.20%,0.21%,
106/11/30,0,0,0,0,98,0,7,105,0.20%,0.21%,
106/11/29,0,0,0,0,98,0,7,105,0.20%,0.21%,
106/11/28,0,0,0,0,98,0,7,105,0.20%,0.21%,
