日期,外資買賣超,投信買賣超,自營商買賣超,單日合計買賣超,外資估計持股,投信估計持股,自營商估計持股,單日合計估計持股,外資持股比重,三大法人持股比重,
107/03/31,-15,-3,2,-16,69136,694,2926,72756,51.53%,54.23%,
107/03/30,-14,-6,3,-17,69151,697,2924,72772,51.55%,54.25%,
107/03/29,-156,-13,-1,-170,69111,703,2921,72735,51.52%,54.22%,
107/03/28,-115,-29,5,-139,69296,716,2922,72934,51.65%,54.36%,
107/03/27,-163,-33,16,-180,69412,745,2917,73074,51.74%,54.47%,
107/03/26,86,-2,9,93,69604,778,2901,73283,51.88%,54.62%,
107/03/23,-279,-4,-8,-291,69519,780,2892,73191,51.82%,54.56%,
107/03/22,-83,7,4,-72,69807,784,2900,73491,52.03%,54.78%,
107/03/21,47,-29,-7,11,69894,778,2896,73568,52.10%,54.84%,
107/03/20,-265,-87,19,-333,69871,806,2903,73580,52.08%,54.85%,
107/03/19,-46,-18,-6,-70,70143,893,2884,73920,52.29%,55.11%,
107/03/16,-158,-18,-14,-190,70188,911,2890,73989,52.32%,55.15%,
107/03/15,-407,-17,11,-413,70345,929,2904,74178,52.44%,55.30%,
107/03/14,-37,0,-23,-60,70733,946,2893,74572,52.73%,55.59%,
107/03/13,158,-14,8,152,70690,946,2916,74552,52.69%,55.57%,
107/03/12,188,-6,25,207,70520,960,2908,74388,52.57%,55.45%,
107/03/09,149,0,14,163,70406,966,2883,74255,52.48%,55.35%,
107/03/08,22,-31,13,4,70254,966,2869,74089,52.37%,55.23%,
107/03/07,52,-18,-1,33,70222,997,2856,74075,52.34%,55.21%,
107/03/06,-116,-54,13,-157,70169,1015,2857,74041,52.31%,55.20%,
107/03/05,-128,-3,-18,-149,70286,1069,2844,74199,52.39%,55.31%,
107/03/02,36,1,-29,8,70420,1071,2862,74353,52.49%,55.42%,
107/03/01,143,1,26,170,70384,1070,2891,74345,52.47%,55.42%,
107/02/27,-104,-2,-18,-124,70251,1069,2865,74185,52.37%,55.30%,
107/02/26,-98,-15,-18,-131,70357,1071,2883,74311,52.45%,55.40%,
107/02/23,128,1,1,130,70453,1086,2901,74440,52.52%,55.49%,
107/02/22,-40,4,-31,-67,70325,1085,2900,74310,52.42%,55.39%,
107/02/21,310,30,-25,315,70382,1081,2931,74394,52.46%,55.45%,
107/02/12,97,0,21,118,70061,1051,2956,74068,52.22%,55.21%,
107/02/09,-130,-2,-24,-156,69964,1051,2936,73951,52.15%,55.12%,
107/02/08,164,-1,5,168,70096,1053,2960,74109,52.25%,55.24%,
107/02/07,194,-23,-10,161,69937,1054,2955,73946,52.13%,55.12%,
107/02/06,542,-45,-27,470,69757,1077,2965,73799,52.00%,55.01%,
107/02/05,-97,-3,-52,-152,69213,1122,2992,73327,51.59%,54.66%,
107/02/02,78,-4,-40,34,69307,1125,3044,73476,51.66%,54.77%,
107/02/01,89,-8,-2,79,69229,1129,3084,73442,51.60%,54.74%,
107/01/31,-66,-7,-22,-95,69141,1137,3086,73364,51.54%,54.69%,
107/01/30,-72,-1,-10,-83,69206,1144,3108,73458,51.59%,54.76%,
107/01/29,12,-2,5,15,69275,1145,3118,73538,51.64%,54.82%,
107/01/26,-27,-12,33,-6,69261,1147,3113,73521,51.63%,54.81%,
107/01/25,-44,-33,12,-65,69287,1159,3080,73526,51.65%,54.81%,
107/01/24,-164,-23,-32,-219,69334,1192,3068,73594,51.68%,54.86%,
107/01/23,49,-22,-1,26,69497,1215,3100,73812,51.80%,55.02%,
107/01/22,-56,-8,-9,-73,69448,1237,3101,73786,51.77%,55.00%,
107/01/19,93,-48,17,62,69519,1245,3110,73874,51.82%,55.07%,
107/01/18,-95,-1,2,-94,69418,1293,3093,73804,51.75%,55.02%,
107/01/17,-70,-2,-28,-100,69556,1294,3091,73941,51.85%,55.12%,
107/01/16,-84,-18,-4,-106,69626,1296,3119,74041,51.90%,55.19%,
107/01/15,-244,-15,7,-252,69713,1314,3123,74150,51.97%,55.28%,
107/01/12,385,-24,15,376,69951,1329,3116,74396,52.14%,55.45%,
107/01/11,-58,-22,0,-80,69563,1353,3101,74017,51.85%,55.17%,
107/01/10,20,-43,-3,-26,69621,1375,3101,74097,51.90%,55.24%,
107/01/09,-253,-36,-7,-296,69601,1418,3104,74123,51.88%,55.25%,
107/01/08,-87,-39,1,-125,69857,1454,3111,74422,52.07%,55.47%,
107/01/05,59,-62,-25,-28,69921,1493,3110,74524,52.12%,55.55%,
107/01/04,19,-39,-14,-34,69847,1555,3135,74537,52.07%,55.57%,
107/01/03,-257,2,-27,-282,69811,1594,3149,74554,52.04%,55.58%,
107/01/02,37,-32,26,31,70125,1592,3176,74893,52.27%,55.82%,
106/12/29,-5,-21,-13,-39,70088,1624,3150,74862,52.24%,55.80%,
106/12/28,79,-15,38,102,70084,1699,3163,74946,52.24%,55.86%,
106/12/27,-164,-4,16,-152,70005,1715,3125,74845,52.18%,55.79%,
106/12/26,76,-25,-9,42,70168,1719,3109,74996,52.30%,55.90%,
106/12/25,36,-19,-3,14,70092,1744,3118,74954,52.25%,55.87%,
106/12/22,72,-29,-1,42,70029,1763,3121,74913,52.20%,55.84%,
106/12/21,-57,-28,22,-63,69953,1792,3122,74867,52.14%,55.80%,
106/12/20,107,-29,-3,75,70021,1820,3100,74941,52.19%,55.86%,
106/12/19,-63,-17,10,-70,69863,1849,3103,74815,52.08%,55.77%,
106/12/18,187,-32,25,180,69926,1866,3093,74885,52.12%,55.82%,
106/12/15,135,-36,-40,59,69792,1898,3068,74758,52.02%,55.72%,
106/12/14,-81,-2,-11,-94,69651,1933,3108,74692,51.92%,55.68%,
106/12/13,29,-15,-11,3,69731,1935,3119,74785,51.98%,55.75%,
106/12/12,132,-19,-59,54,69733,1950,3130,74813,51.98%,55.77%,
106/12/11,-14,1,-3,-16,69605,1969,3189,74763,51.88%,55.73%,
106/12/08,-89,-7,-29,-125,69620,1968,3192,74780,51.90%,55.75%,
106/12/07,-181,-56,21,-216,69696,1975,3221,74892,51.95%,55.82%,
106/12/06,-276,-73,73,-276,69878,2031,3200,75109,52.09%,55.99%,
106/12/05,27,-82,-22,-77,70145,2104,3127,75376,52.29%,56.19%,
106/12/04,-188,-25,3,-210,70121,2186,3149,75456,52.27%,56.25%,
106/12/01,-137,-84,45,-176,70319,2211,3146,75676,52.42%,56.41%,
106/11/30,-25,-26,6,-45,70455,2295,3101,75851,52.52%,56.54%,
106/11/29,-102,-8,-4,-114,70480,2321,3095,75896,52.54%,56.58%,
106/11/28,32,-106,11,-63,70565,2329,3099,75993,52.60%,56.65%,
106/11/27,-170,-12,-24,-206,70514,2435,3088,76037,52.56%,56.68%,
106/11/24,-23,-5,-8,-36,70685,2447,3112,76244,52.69%,56.83%,
106/11/23,-33,-7,-7,-47,70708,2452,3120,76280,52.71%,56.86%,
106/11/22,-71,-25,44,-52,70740,2459,3127,76326,52.73%,56.89%,
106/11/21,-146,-8,17,-137,70811,2484,3083,76378,52.78%,56.93%,
106/11/20,-33,-6,-2,-41,70958,2492,3066,76516,52.89%,57.03%,
