日期,外資買賣超,投信買賣超,自營商買賣超,單日合計買賣超,外資估計持股,投信估計持股,自營商估計持股,單日合計估計持股,外資持股比重,三大法人持股比重,
107/03/31,0,0,0,0,25773,0,24,25797,33.80%,33.83%,
107/03/30,-1,0,0,-1,25773,0,24,25797,33.80%,33.83%,
107/03/29,0,0,0,0,25774,0,24,25798,33.81%,33.84%,
107/03/28,1,0,0,1,25774,0,24,25798,33.81%,33.84%,
107/03/27,8,0,0,8,25773,0,24,25797,33.80%,33.83%,
107/03/26,1,0,0,1,25765,0,24,25789,33.79%,33.82%,
107/03/23,-2,0,0,-2,25764,0,24,25788,33.79%,33.82%,
107/03/22,0,0,0,0,25766,0,24,25790,33.80%,33.83%,
107/03/21,1,0,0,1,25766,0,24,25790,33.80%,33.83%,
107/03/20,-2,0,0,-2,25765,0,24,25789,33.79%,33.82%,
107/03/19,0,0,-10,-10,25767,0,24,25791,33.80%,33.83%,
107/03/16,-1,0,0,-1,25767,0,34,25801,33.80%,33.84%,
107/03/15,-1,0,1,0,25768,0,34,25802,33.80%,33.84%,
107/03/14,1,0,0,1,25769,0,33,25802,33.80%,33.84%,
107/03/13,31,0,2,33,25768,0,33,25801,33.80%,33.84%,
107/03/12,7,0,0,7,25737,0,31,25768,33.76%,33.80%,
107/03/09,2,0,0,2,25730,0,31,25761,33.75%,33.79%,
107/03/08,0,0,0,0,25728,0,31,25759,33.75%,33.79%,
107/03/07,-6,0,0,-6,25728,0,31,25759,33.75%,33.79%,
107/03/06,0,0,0,0,25734,0,31,25765,33.75%,33.79%,
107/03/05,-10,0,1,-9,25734,0,31,25765,33.75%,33.79%,
107/03/02,-4,0,0,-4,25744,0,30,25774,33.77%,33.81%,
107/03/01,16,0,1,17,25747,0,30,25777,33.77%,33.81%,
107/02/27,0,0,6,6,25731,0,29,25760,33.75%,33.79%,
107/02/26,0,0,0,0,25731,0,23,25754,33.75%,33.78%,
107/02/23,0,0,0,0,25731,0,23,25754,33.75%,33.78%,
107/02/22,4,0,0,4,25731,0,23,25754,33.75%,33.78%,
107/02/21,-11,0,0,-11,25725,0,23,25748,33.74%,33.77%,
107/02/12,7,0,-1,6,25735,0,23,25758,33.75%,33.78%,
107/02/09,-4,0,0,-4,25728,0,24,25752,33.75%,33.78%,
