日期,外資買賣超,投信買賣超,自營商買賣超,單日合計買賣超,外資估計持股,投信估計持股,自營商估計持股,單日合計估計持股,外資持股比重,三大法人持股比重,
107/03/31,0,0,0,0,23405,0,3237,26642,3.82%,4.35%,
107/03/30,-237,0,0,-237,23405,0,3237,26642,3.82%,4.35%,
107/03/29,-719,0,-2,-721,23642,0,3237,26879,3.86%,4.39%,
107/03/28,-22,0,0,-22,24231,0,3239,27470,3.96%,4.49%,
107/03/27,-3,0,-1,-4,24253,0,3239,27492,3.96%,4.49%,
107/03/26,117,0,-5,112,24287,0,3240,27527,3.96%,4.49%,
107/03/23,-79,0,-99,-178,24170,0,3245,27415,3.95%,4.48%,
107/03/22,-171,0,58,-113,24249,0,3344,27593,3.96%,4.51%,
107/03/21,-28,0,62,34,24420,0,3286,27706,3.99%,4.53%,
107/03/20,-145,-584,-54,-783,24438,0,3224,27662,3.99%,4.52%,
107/03/19,-326,-562,-21,-909,24583,0,3278,27861,4.01%,4.55%,
107/03/16,-313,-500,-24,-837,24909,0,3299,28208,4.07%,4.61%,
107/03/15,-678,-450,3,-1125,25222,0,3323,28545,4.12%,4.66%,
107/03/14,-58,0,-47,-105,25600,0,3320,28920,4.18%,4.72%,
107/03/13,346,0,0,346,25658,0,3367,29025,4.19%,4.74%,
107/03/12,540,0,-134,406,25312,0,3367,28679,4.13%,4.68%,
107/03/09,-51,0,0,-51,24772,0,3501,28273,4.04%,4.61%,
107/03/08,216,0,0,216,25216,0,3501,28717,4.12%,4.69%,
107/03/07,315,0,0,315,25000,0,3501,28501,4.08%,4.65%,
107/03/06,46,0,3,49,24685,0,3501,28186,4.03%,4.60%,
107/03/05,-357,-262,4,-615,24639,0,3498,28137,4.02%,4.59%,
107/03/02,-329,-510,10,-829,24946,0,3494,28440,4.07%,4.64%,
107/03/01,256,0,2,258,25275,3,3484,28762,4.13%,4.70%,
107/02/27,-136,0,1,-135,25019,3,3482,28504,4.08%,4.65%,
107/02/26,-171,0,76,-95,25155,3,3481,28639,4.11%,4.68%,
107/02/23,149,0,-30,119,25326,3,3405,28734,4.13%,4.69%,
107/02/22,153,0,0,153,25177,3,3435,28615,4.11%,4.67%,
107/02/21,295,0,259,554,25024,3,3435,28462,4.09%,4.65%,
107/02/12,-774,0,-33,-807,24729,3,3176,27908,4.04%,4.56%,
107/02/09,928,0,-12,916,25503,3,3209,28715,4.16%,4.69%,
107/02/08,519,-185,-22,312,24576,3,3221,27800,4.01%,4.54%,
107/02/07,602,-800,-48,-246,24057,188,3243,27488,3.93%,4.49%,
107/02/06,1674,-170,-746,758,24567,988,3291,28846,4.01%,4.71%,
107/02/05,518,-400,-364,-246,22893,1158,4037,28088,3.74%,4.59%,
107/02/02,-29,-400,-33,-462,22375,1558,4401,28334,3.65%,4.62%,
107/02/01,41,0,-758,-717,22404,1958,4434,28796,3.66%,4.70%,
107/01/31,-74,0,-146,-220,22363,1958,5192,29513,3.65%,4.82%,
107/01/30,497,0,-25,472,22437,1958,5338,29733,3.66%,4.85%,
107/01/29,407,0,-121,286,21940,1958,5363,29261,3.58%,4.78%,
107/01/26,593,0,3,596,21533,1958,5484,28975,3.51%,4.73%,
107/01/25,632,0,-31,601,20940,1958,5481,28379,3.42%,4.64%,
107/01/24,488,0,-45,443,20308,1958,5512,27778,3.31%,4.53%,
107/01/23,-180,0,-66,-246,19820,1958,5557,27335,3.23%,4.46%,
107/01/22,-226,0,-665,-891,20000,1958,5623,27581,3.26%,4.50%,
107/01/19,-690,0,-234,-924,20226,1958,6288,28472,3.30%,4.65%,
107/01/18,-2426,0,1421,-1005,21000,1958,6522,29480,3.43%,4.82%,
107/01/17,69,0,10,79,23505,1958,5101,30564,3.84%,4.99%,
107/01/16,17,0,80,97,23450,1958,5091,30499,3.83%,4.98%,
107/01/15,-78,0,826,748,23433,1958,5011,30402,3.83%,4.97%,
107/01/12,144,0,264,408,23511,1958,4185,29654,3.84%,4.84%,
107/01/11,-36,0,100,64,23367,1958,3921,29246,3.81%,4.77%,
107/01/10,65,0,1284,1349,23403,1958,3821,29182,3.82%,4.76%,
107/01/09,96,0,-194,-98,23363,1958,2537,27858,3.81%,4.54%,
107/01/08,0,0,-287,-287,23313,1958,2731,28002,3.81%,4.58%,
107/01/05,-602,0,45,-557,23660,1958,3018,28636,3.86%,4.67%,
107/01/04,-456,0,468,12,24646,1958,2973,29577,4.02%,4.83%,
107/01/03,-1379,0,-118,-1497,24982,1958,2505,29445,4.08%,4.81%,
107/01/02,-1439,0,-69,-1508,26941,1958,2623,31522,4.40%,5.15%,
106/12/29,-583,0,-700,-1283,27595,1958,2692,32245,4.51%,5.27%,
106/12/28,-1335,317,153,-865,28448,4871,3392,36711,4.65%,6.00%,
106/12/27,-536,3984,398,3846,28942,4554,3239,36735,4.73%,6.00%,
106/12/26,-527,15,0,-512,29189,570,2841,32600,4.77%,5.33%,
106/12/25,-400,0,230,-170,29591,555,2841,32987,4.83%,5.39%,
106/12/22,-820,210,-498,-1108,29810,555,2611,32976,4.87%,5.39%,
106/12/21,2112,100,1091,3303,30637,345,3109,34091,5.00%,5.56%,
106/12/20,236,0,0,236,28366,245,2018,30629,4.63%,5.00%,
106/12/19,46,0,-1,45,28157,245,2018,30420,4.60%,4.97%,
106/12/18,414,245,-2,657,28111,245,2019,30375,4.59%,4.96%,
106/12/15,435,0,0,435,28276,0,2021,30297,4.62%,4.95%,
106/12/14,-172,0,6,-166,27841,0,2021,29862,4.55%,4.88%,
106/12/13,-749,0,0,-749,27953,0,2015,29968,4.56%,4.89%,
106/12/12,250,0,-96,154,28702,0,2015,30717,4.69%,5.02%,
106/12/11,837,0,0,837,28452,0,2111,30563,4.65%,5.00%,
106/12/08,100,0,2,102,27615,0,2111,29726,4.51%,4.86%,
106/12/07,722,0,0,722,27515,0,2109,29624,4.49%,4.83%,
106/12/06,1206,0,1,1207,26792,0,2109,28901,4.37%,4.71%,
106/12/05,-2759,0,19,-2740,25586,0,2108,27694,4.18%,4.52%,
106/12/04,716,0,8,724,28210,0,2089,30299,4.61%,4.95%,
106/12/01,-244,0,-26,-270,27135,0,2081,29216,4.43%,4.77%,
