日期,外資買賣超,投信買賣超,自營商買賣超,單日合計買賣超,外資估計持股,投信估計持股,自營商估計持股,單日合計估計持股,外資持股比重,三大法人持股比重,
107/03/31,0,0,-3,-3,19396,0,26,19422,8.16%,8.17%,
107/03/30,-4,0,8,4,19406,0,29,19435,8.16%,8.17%,
107/03/29,-21,0,11,-10,19510,0,21,19531,8.21%,8.22%,
107/03/28,-4,0,0,-4,19521,0,10,19531,8.21%,8.21%,
107/03/27,-1,0,10,9,19525,0,10,19535,8.21%,8.21%,
107/03/26,38,0,0,38,19733,0,0,19733,8.30%,8.30%,
107/03/23,-2,0,-9,-11,19695,0,0,19695,8.28%,8.28%,
107/03/22,1,0,0,1,19682,0,0,19682,8.28%,8.28%,
107/03/21,16,0,0,16,19681,0,0,19681,8.28%,8.28%,
107/03/20,4,0,-2,2,19832,0,0,19832,8.34%,8.34%,
107/03/19,7,0,-1,6,19661,0,0,19661,8.27%,8.27%,
107/03/16,13,0,0,13,19654,0,0,19654,8.27%,8.27%,
107/03/15,-60,0,0,-60,19688,0,0,19688,8.28%,8.28%,
107/03/14,2,0,-11,-9,20225,0,0,20225,8.51%,8.51%,
107/03/13,2,0,3,5,20223,0,3,20226,8.51%,8.51%,
107/03/12,99,0,-8,91,20221,0,0,20221,8.51%,8.51%,
107/03/09,3,0,0,3,20122,0,0,20122,8.46%,8.46%,
107/03/08,9,0,-11,-2,20119,0,0,20119,8.46%,8.46%,
107/03/07,-10,0,3,-7,20100,0,10,20110,8.45%,8.45%,
107/03/06,32,0,7,39,20110,0,7,20117,8.46%,8.46%,
107/03/05,-27,0,0,-27,20078,0,0,20078,8.44%,8.44%,
107/03/02,66,0,-17,49,20105,0,0,20105,8.46%,8.46%,
107/03/01,9,0,0,9,20039,0,10,20049,8.43%,8.43%,
107/02/27,0,0,-7,-7,20030,0,10,20040,8.42%,8.42%,
107/02/26,51,0,-3,48,20030,0,17,20047,8.42%,8.43%,
107/02/23,11,0,-7,4,19979,0,20,19999,8.40%,8.41%,
107/02/22,51,0,-39,12,19968,0,27,19995,8.40%,8.41%,
107/02/21,122,0,-1,121,20011,0,66,20077,8.42%,8.45%,
107/02/12,-53,0,-6,-59,19889,0,67,19956,8.37%,8.40%,
107/02/09,-2,0,-6,-8,19942,0,73,20015,8.39%,8.42%,
107/02/08,-22,0,-9,-31,19954,0,79,20033,8.39%,8.42%,
107/02/07,-51,0,-57,-108,19976,0,88,20064,8.40%,8.44%,
