日期,外資買賣超,投信買賣超,自營商買賣超,單日合計買賣超,外資估計持股,投信估計持股,自營商估計持股,單日合計估計持股,外資持股比重,三大法人持股比重,
107/03/31,0,0,5,5,19765,53,2268,22086,9.59%,10.72%,
107/03/30,-252,0,-262,-514,19765,53,2263,22081,9.59%,10.71%,
107/03/29,-332,0,12,-320,20017,53,2525,22595,9.71%,10.96%,
107/03/28,-99,0,0,-99,20349,53,2513,22915,9.87%,11.12%,
107/03/27,-56,0,0,-56,20448,53,2513,23014,9.92%,11.17%,
107/03/26,-99,0,0,-99,20494,53,2513,23060,9.94%,11.19%,
107/03/23,-42,0,-139,-181,20593,53,2513,23159,9.99%,11.24%,
107/03/22,-364,0,1,-363,20635,53,2652,23340,10.01%,11.32%,
107/03/21,-681,0,-6,-687,20999,53,2651,23703,10.19%,11.50%,
107/03/20,-198,0,-2,-200,21610,53,2657,24320,10.48%,11.80%,
107/03/19,64,-2,0,62,21790,53,2659,24502,10.57%,11.89%,
107/03/16,87,0,0,87,21726,55,2659,24440,10.54%,11.86%,
107/03/15,-105,0,13,-92,21639,55,2659,24353,10.50%,11.82%,
107/03/14,77,0,-200,-123,21744,55,2646,24445,10.55%,11.86%,
107/03/13,107,0,-330,-223,21667,55,2846,24568,10.51%,11.92%,
107/03/12,-599,0,91,-508,21560,55,3176,24791,10.46%,12.03%,
107/03/09,671,0,21,692,22159,55,3085,25299,10.75%,12.27%,
107/03/08,341,0,60,401,21658,55,3064,24777,10.51%,12.02%,
107/03/07,56,0,152,208,21317,55,3004,24376,10.34%,11.82%,
107/03/06,295,0,4,299,21261,55,2852,24168,10.31%,11.72%,
107/03/05,-90,0,0,-90,20966,55,2848,23869,10.17%,11.58%,
107/03/02,40,0,560,600,21056,55,2848,23959,10.21%,11.62%,
107/03/01,-1028,0,-7,-1035,21016,55,2288,23359,10.19%,11.33%,
107/02/27,214,0,-4,210,22044,55,2295,24394,10.69%,11.83%,
107/02/26,-14,0,39,25,21818,55,2299,24172,10.58%,11.72%,
107/02/23,-62,0,8,-54,21832,55,2260,24147,10.59%,11.71%,
107/02/22,90,0,0,90,21894,55,2252,24201,10.62%,11.74%,
107/02/21,316,0,1,317,21804,55,2252,24111,10.58%,11.70%,
107/02/12,-86,0,-15,-101,21488,55,2251,23794,10.42%,11.54%,
107/02/09,338,0,-8,330,21594,55,2266,23915,10.47%,11.60%,
107/02/08,111,0,2,113,21256,55,2274,23585,10.31%,11.44%,
107/02/07,-267,0,5,-262,21161,55,2272,23488,10.26%,11.39%,
107/02/06,-23,0,-50,-73,21428,55,2267,23750,10.39%,11.52%,
107/02/05,-124,0,3,-121,21445,55,2317,23817,10.40%,11.55%,
107/02/02,19,0,-2,17,21557,55,2314,23926,10.46%,11.61%,
107/02/01,-471,0,-1,-472,21538,55,2316,23909,10.45%,11.60%,
107/01/31,629,0,-4,625,21987,55,2317,24359,10.66%,11.81%,
107/01/30,-740,0,-41,-781,22026,55,2321,24402,10.68%,11.83%,
107/01/29,60,0,0,60,22756,55,2362,25173,11.04%,12.21%,
107/01/26,105,0,-19,86,22686,55,2362,25103,11.00%,12.17%,
107/01/25,16,0,-44,-28,22581,55,2381,25017,10.95%,12.13%,
107/01/24,240,0,-3,237,22565,55,2425,25045,10.95%,12.15%,
107/01/23,-570,0,97,-473,22325,55,2428,24808,10.83%,12.03%,
107/01/22,527,0,-6,521,22885,55,2331,25271,11.10%,12.26%,
107/01/19,124,0,66,190,22348,55,2337,24740,10.84%,12.00%,
107/01/18,203,0,6,209,22224,55,2271,24550,10.78%,11.91%,
107/01/17,-54,0,-3,-57,22021,55,2265,24341,10.68%,11.81%,
107/01/16,200,0,-56,144,22062,55,2268,24385,10.70%,11.83%,
107/01/15,-464,0,14,-450,21862,55,2324,24241,10.60%,11.75%,
107/01/12,2390,0,0,2390,22322,55,2310,24687,10.83%,11.98%,
107/01/11,441,0,95,536,19932,55,2310,22297,9.67%,10.82%,
107/01/10,185,0,0,185,19491,55,2215,21761,9.45%,10.55%,
107/01/09,464,0,-6,458,19306,55,2215,21576,9.36%,10.46%,
107/01/08,69,0,0,69,18842,55,2221,21118,9.14%,10.24%,
107/01/05,937,0,276,1213,18763,55,2221,21039,9.10%,10.20%,
107/01/04,-626,0,-1,-627,17826,55,1945,19826,8.65%,9.62%,
107/01/03,743,0,-7,736,18452,55,1946,20453,8.95%,9.92%,
107/01/02,104,0,-1,103,17709,55,1953,19717,8.59%,9.56%,
106/12/29,52,0,0,52,17605,55,1954,19614,8.54%,9.51%,
106/12/28,-214,19,-33,-228,17772,55,1954,19781,8.62%,9.59%,
