日期,外資買賣超,投信買賣超,自營商買賣超,單日合計買賣超,外資估計持股,投信估計持股,自營商估計持股,單日合計估計持股,外資持股比重,三大法人持股比重,
107/03/31,0,0,14,14,17358,114,550,18022,5.41%,5.62%,
107/03/30,-66,0,5,-61,17358,114,536,18008,5.41%,5.61%,
107/03/29,-298,0,24,-274,17394,114,531,18039,5.42%,5.62%,
107/03/28,149,0,0,149,17662,114,507,18283,5.50%,5.69%,
107/03/27,-28,0,0,-28,17513,114,507,18134,5.46%,5.65%,
107/03/26,-41,0,-48,-89,17541,114,507,18162,5.46%,5.65%,
107/03/23,317,0,-437,-120,17582,114,555,18251,5.48%,5.69%,
107/03/22,185,0,-11,174,17265,114,992,18371,5.38%,5.72%,
107/03/21,312,0,0,312,17080,114,1003,18197,5.32%,5.67%,
107/03/20,60,0,1,61,16768,114,1003,17885,5.22%,5.57%,
107/03/19,-147,-5,0,-152,16788,114,1002,17904,5.23%,5.58%,
107/03/16,293,0,124,417,16935,119,1002,18056,5.28%,5.63%,
107/03/15,199,0,11,210,16642,119,878,17639,5.18%,5.49%,
107/03/14,568,0,0,568,16443,119,867,17429,5.12%,5.43%,
107/03/13,1342,0,328,1670,15875,119,867,16861,4.95%,5.26%,
107/03/12,377,0,6,383,14533,119,539,15191,4.53%,4.74%,
107/03/09,144,0,2,146,14156,119,533,14808,4.41%,4.61%,
107/03/08,601,0,0,601,14522,119,531,15172,4.52%,4.72%,
107/03/07,34,0,5,39,13861,119,531,14511,4.32%,4.52%,
107/03/06,-34,0,1,-33,13817,119,526,14462,4.30%,4.50%,
107/03/05,55,0,29,84,13751,119,525,14395,4.28%,4.48%,
107/03/02,-238,0,9,-229,13496,119,496,14111,4.20%,4.39%,
107/03/01,94,0,-1,93,13664,119,487,14270,4.26%,4.45%,
107/02/27,-28,0,0,-28,13550,119,488,14157,4.22%,4.41%,
107/02/26,-1085,0,0,-1085,13631,119,488,14238,4.25%,4.44%,
107/02/23,188,0,-3,185,14436,119,488,15043,4.50%,4.69%,
107/02/22,106,0,0,106,14238,119,491,14848,4.43%,4.62%,
107/02/21,103,0,-5,98,14132,119,491,14742,4.40%,4.59%,
107/02/12,-162,0,-130,-292,14029,119,496,14644,4.37%,4.56%,
107/02/09,161,0,-5,156,14191,119,626,14936,4.42%,4.65%,
107/02/08,51,0,1,52,14030,119,631,14780,4.37%,4.60%,
107/02/07,33,0,-1,32,13979,119,630,14728,4.35%,4.58%,
107/02/06,-119,0,-8,-127,14166,119,631,14916,4.41%,4.64%,
107/02/05,-45,0,-22,-67,14285,119,639,15043,4.45%,4.69%,
107/02/02,3,0,-1,2,14330,119,661,15110,4.46%,4.70%,
107/02/01,22,0,0,22,14327,119,662,15108,4.46%,4.70%,
107/01/31,17,0,0,17,14305,119,662,15086,4.46%,4.70%,
107/01/30,-94,0,0,-94,14288,119,662,15069,4.45%,4.69%,
107/01/29,136,0,0,136,14382,119,662,15163,4.48%,4.72%,
107/01/26,77,0,0,77,14236,119,662,15017,4.43%,4.67%,
107/01/25,55,0,-3,52,14159,119,662,14940,4.41%,4.65%,
107/01/24,15,0,-2,13,14064,119,665,14848,4.38%,4.62%,
107/01/23,-12,0,2,-10,14137,119,667,14923,4.40%,4.65%,
107/01/22,-203,0,-1,-204,14019,119,665,14803,4.37%,4.61%,
107/01/19,-229,0,1,-228,14222,119,666,15007,4.43%,4.67%,
107/01/18,-150,0,10,-140,14451,119,665,15235,4.50%,4.74%,
107/01/17,95,0,0,95,14955,119,655,15729,4.66%,4.90%,
107/01/16,143,0,0,143,14860,119,655,15634,4.63%,4.87%,
107/01/15,-73,0,31,-42,14717,119,655,15491,4.58%,4.82%,
107/01/12,114,0,0,114,14790,119,624,15533,4.61%,4.84%,
107/01/11,201,0,-1,200,14677,119,624,15420,4.57%,4.80%,
107/01/10,175,0,1,176,14499,119,625,15243,4.52%,4.75%,
107/01/09,-10,0,0,-10,14367,119,624,15110,4.48%,4.71%,
107/01/08,158,0,-100,58,14377,119,624,15120,4.48%,4.71%,
107/01/05,-443,0,100,-343,14217,119,724,15060,4.43%,4.69%,
107/01/04,104,0,-11,93,15115,119,624,15858,4.71%,4.94%,
107/01/03,251,0,-1,250,14998,119,635,15752,4.67%,4.91%,
107/01/02,-308,0,118,-190,14737,119,636,15492,4.59%,4.83%,
106/12/29,370,0,0,370,14998,119,518,15635,4.67%,4.87%,
106/12/28,72,40,0,112,14948,119,518,15585,4.66%,4.86%,
106/12/27,64,43,-1,106,14826,79,518,15423,4.62%,4.81%,
106/12/26,-8,36,0,28,14712,36,519,15267,4.58%,4.75%,
106/12/25,129,0,1,130,14720,0,519,15239,4.59%,4.75%,
106/12/22,-207,0,-1,-208,14591,0,518,15109,4.55%,4.71%,
106/12/21,90,0,-3,87,14798,0,519,15317,4.61%,4.77%,
106/12/20,42,0,-22,20,14698,0,522,15220,4.58%,4.74%,
106/12/19,72,0,0,72,14989,0,544,15533,4.67%,4.84%,
106/12/18,23,0,-2,21,14917,0,544,15461,4.65%,4.82%,
106/12/15,8,0,0,8,14894,0,546,15440,4.64%,4.81%,
106/12/14,4,0,-1,3,14886,0,546,15432,4.64%,4.81%,
106/12/13,79,0,0,79,14882,0,547,15429,4.64%,4.81%,
106/12/12,66,0,0,66,14803,0,547,15350,4.61%,4.78%,
106/12/11,204,0,0,204,14737,0,547,15284,4.59%,4.76%,
106/12/08,-6,0,0,-6,14533,0,547,15080,4.53%,4.70%,
106/12/07,-81,0,0,-81,14510,0,547,15057,4.52%,4.69%,
106/12/06,-80,0,2,-78,14541,0,547,15088,4.53%,4.70%,
106/12/05,-129,0,0,-129,14621,0,545,15166,4.55%,4.72%,
106/12/04,-282,0,0,-282,14750,0,545,15295,4.59%,4.76%,
106/12/01,728,0,-3,725,14998,0,545,15543,4.67%,4.84%,
106/11/30,472,0,4,476,14270,0,548,14818,4.44%,4.61%,
106/11/29,-124,0,-20,-144,13798,0,544,14342,4.30%,4.47%,
106/11/28,-121,0,2,-119,13889,0,564,14453,4.33%,4.51%,
106/11/27,-337,0,0,-337,13964,0,562,14526,4.35%,4.53%,
106/11/24,125,0,20,145,14232,0,562,14794,4.43%,4.61%,
106/11/23,-223,0,10,-213,14099,0,542,14641,4.39%,4.56%,
106/11/22,276,0,-2,274,14322,0,532,14854,4.46%,4.63%,
106/11/21,350,0,2,352,14046,0,534,14580,4.38%,4.55%,
106/11/20,-14,0,12,-2,13696,0,532,14228,4.27%,4.44%,
106/11/17,-105,0,5,-100,13710,0,520,14230,4.27%,4.43%,
106/11/16,172,0,0,172,13815,0,515,14330,4.30%,4.46%,
106/11/15,-188,0,1,-187,13643,0,515,14158,4.25%,4.41%,
106/11/14,-67,0,0,-67,13788,0,514,14302,4.29%,4.45%,
106/11/13,-389,0,24,-365,13943,0,514,14457,4.34%,4.50%,
106/11/10,-43,0,0,-43,14049,0,490,14539,4.38%,4.53%,
106/11/09,-609,-118,0,-727,14074,0,490,14564,4.38%,4.53%,
106/11/08,-153,-130,0,-283,14644,118,490,15252,4.56%,4.75%,
106/11/07,-109,-142,-2,-253,14721,248,490,15459,4.59%,4.82%,
106/11/06,-138,0,-1,-139,14830,390,492,15712,4.62%,4.90%,
106/11/03,-753,0,0,-753,14890,390,493,15773,4.64%,4.92%,
106/11/02,-33,0,-20,-53,15643,390,493,16526,4.87%,5.15%,
106/11/01,24,0,0,24,15676,390,513,16579,4.88%,5.16%,
106/10/31,419,0,-1,418,15652,390,513,16555,4.88%,5.16%,
106/10/30,311,0,3,314,15233,390,514,16137,4.75%,5.03%,
106/10/27,263,0,0,263,14922,390,511,15823,4.65%,4.93%,
106/10/26,298,0,3,301,14659,390,511,15560,4.57%,4.85%,
106/10/25,307,0,0,307,14361,390,508,15259,4.47%,4.75%,
106/10/24,-126,0,0,-126,14054,390,508,14952,4.38%,4.66%,
106/10/23,482,0,0,482,14180,390,508,15078,4.42%,4.70%,
106/10/20,-248,0,2,-246,13698,390,508,14596,4.27%,4.55%,
106/10/19,517,0,-1,516,13796,390,506,14692,4.30%,4.58%,
106/10/18,38,0,4,42,13279,390,507,14176,4.14%,4.42%,
106/10/17,312,0,1,313,13241,390,503,14134,4.12%,4.40%,
106/10/16,-183,-60,-3,-246,12869,390,502,13761,4.01%,4.29%,
106/10/13,-23,0,0,-23,12369,450,505,13324,3.85%,4.15%,
106/10/12,306,0,-1,305,12319,450,505,13274,3.84%,4.14%,
106/10/11,58,0,0,58,11972,450,506,12928,3.73%,4.03%,
106/10/06,178,0,0,178,11784,450,506,12740,3.67%,3.97%,
106/10/05,91,0,0,91,11556,450,506,12512,3.60%,3.90%,
106/10/03,-118,48,0,-70,11637,450,506,12593,3.62%,3.92%,
106/10/02,-464,210,-30,-284,11655,402,506,12563,3.63%,3.91%,
106/09/30,0,0,20,20,12109,192,536,12837,3.77%,4.00%,
106/09/29,-627,192,0,-435,12109,192,516,12817,3.77%,3.99%,
106/09/28,50,0,-2,48,12636,0,516,13152,3.94%,4.10%,
106/09/27,-70,0,-4,-74,12586,0,518,13104,3.92%,4.08%,
106/09/26,259,0,6,265,12656,0,522,13178,3.94%,4.10%,
106/09/25,52,0,6,58,12397,0,516,12913,3.86%,4.02%,
106/09/22,365,0,3,368,12345,0,510,12855,3.84%,4.00%,
106/09/21,-801,0,-18,-819,11980,0,507,12487,3.73%,3.89%,
106/09/20,-417,0,-2,-419,12781,0,525,13306,3.98%,4.14%,
106/09/19,455,0,-11,444,13176,0,527,13703,4.10%,4.26%,
106/09/18,71,0,2,73,12701,0,538,13239,3.96%,4.13%,
106/09/15,102,0,-7,95,12604,0,536,13140,3.93%,4.10%,
106/09/14,191,0,-2,189,12502,0,543,13045,3.89%,4.06%,
106/09/13,169,0,2,171,12311,0,545,12856,3.83%,4.00%,
106/09/12,243,0,10,253,12142,0,543,12685,3.78%,3.95%,
106/09/11,306,0,0,306,11899,0,533,12432,3.71%,3.88%,
106/09/08,126,0,-3,123,11593,0,533,12126,3.61%,3.78%,
106/09/07,20,0,-1,19,11467,0,536,12003,3.57%,3.74%,
106/09/06,-193,0,0,-193,11447,0,537,11984,3.56%,3.73%,
106/09/05,249,0,0,249,11640,0,537,12177,3.62%,3.79%,
106/09/04,96,0,-1,95,11391,0,537,11928,3.55%,3.72%,
106/09/01,141,0,0,141,11205,0,538,11743,3.49%,3.66%,
106/08/31,98,0,1,99,11064,0,538,11602,3.45%,3.62%,
106/08/30,25,0,0,25,10984,0,537,11521,3.42%,3.59%,
106/08/29,-160,0,0,-160,10959,0,537,11496,3.41%,3.58%,
106/08/28,36,0,3,39,11119,0,537,11656,3.46%,3.63%,
106/08/25,-37,0,-1,-38,11083,0,534,11617,3.45%,3.62%,
106/08/24,78,0,0,78,11120,0,535,11655,3.46%,3.63%,
106/08/23,365,0,-8,357,11042,0,535,11577,3.44%,3.61%,
106/08/22,23,0,0,23,10677,0,543,11220,3.32%,3.49%,
106/08/21,-195,0,0,-195,10654,0,543,11197,3.32%,3.49%,
106/08/18,-154,0,-23,-177,10849,0,543,11392,3.38%,3.55%,
106/08/17,211,0,-11,200,11070,0,566,11636,3.45%,3.63%,
106/08/16,28,0,-27,1,10859,0,577,11436,3.38%,3.56%,
106/08/15,-11,0,-177,-188,10831,0,604,11435,3.37%,3.56%,
106/08/14,-188,0,-49,-237,10842,0,781,11623,3.38%,3.62%,
106/08/11,-88,0,0,-88,11076,0,830,11906,3.45%,3.71%,
106/08/10,-169,0,0,-169,11164,0,830,11994,3.48%,3.74%,
106/08/09,-188,0,0,-188,11333,0,830,12163,3.53%,3.79%,
106/08/08,-256,0,-1,-257,11521,0,830,12351,3.59%,3.85%,
106/08/07,-191,0,0,-191,11777,0,831,12608,3.67%,3.93%,
106/08/04,-298,0,99,-199,11968,0,831,12799,3.73%,3.99%,
106/08/03,-148,0,-3,-151,12266,0,732,12998,3.82%,4.05%,
106/08/02,-71,0,0,-71,12414,0,735,13149,3.87%,4.10%,
106/08/01,8,0,0,8,12475,0,735,13210,3.89%,4.12%,
106/07/31,5,0,0,5,12467,0,735,13202,3.88%,4.11%,
106/07/28,-93,0,0,-93,12462,0,735,13197,3.88%,4.11%,
106/07/27,-150,0,1,-149,12555,0,735,13290,3.91%,4.14%,
106/07/26,12,0,0,12,12705,0,734,13439,3.96%,4.19%,
106/07/25,-25,0,-1,-26,12693,0,734,13427,3.95%,4.18%,
106/07/24,-184,0,0,-184,12718,0,735,13453,3.96%,4.19%,
106/07/21,-125,0,0,-125,12902,0,735,13637,4.02%,4.25%,
106/07/20,-15,0,-2,-17,13027,0,735,13762,4.06%,4.29%,
106/07/19,-118,0,0,-118,13049,0,737,13786,4.06%,4.29%,
106/07/18,7,0,-2,5,13167,0,737,13904,4.10%,4.33%,
106/07/17,-317,0,0,-317,13160,0,739,13899,4.10%,4.33%,
106/07/14,20,0,-1,19,13477,0,739,14216,4.20%,4.43%,
106/07/13,47,0,-3,44,13457,0,740,14197,4.19%,4.42%,
106/07/12,52,0,-10,42,13410,0,743,14153,4.18%,4.41%,
106/07/11,214,0,4,218,13358,0,753,14111,4.16%,4.39%,
106/07/10,127,0,-4,123,13144,0,749,13893,4.09%,4.32%,
106/07/07,-220,0,-3,-223,13017,0,753,13770,4.05%,4.28%,
106/07/06,-133,0,0,-133,13219,0,756,13975,4.12%,4.36%,
106/07/05,38,0,24,62,13352,0,756,14108,4.16%,4.40%,
106/07/04,-177,0,-9,-186,13314,0,732,14046,4.15%,4.38%,
106/07/03,-57,0,0,-57,13491,0,741,14232,4.20%,4.43%,
106/06/30,151,0,-30,121,13548,0,741,14289,4.22%,4.45%,
106/06/29,15,0,0,15,13397,0,771,14168,4.17%,4.41%,
106/06/28,-339,0,1,-338,13382,0,771,14153,4.17%,4.41%,
106/06/27,2,0,3,5,13711,0,770,14481,4.27%,4.51%,
106/06/26,-135,0,23,-112,13709,0,767,14476,4.27%,4.51%,
106/06/23,-185,0,0,-185,13844,0,744,14588,4.31%,4.54%,
106/06/22,-177,0,0,-177,14029,0,744,14773,4.37%,4.60%,
106/06/21,339,0,20,359,14206,0,744,14950,4.43%,4.66%,
106/06/20,22,0,9,31,13867,0,724,14591,4.32%,4.55%,
106/06/19,296,0,0,296,13845,0,715,14560,4.31%,4.53%,
106/06/16,466,0,0,466,13549,0,715,14264,4.22%,4.44%,
106/06/15,208,0,0,208,13083,0,715,13798,4.07%,4.29%,
106/06/14,257,0,0,257,12875,0,715,13590,4.01%,4.23%,
106/06/13,-93,0,-21,-114,12618,0,715,13333,3.93%,4.15%,
106/06/12,115,0,6,121,12711,0,736,13447,3.96%,4.19%,
106/06/09,409,0,-3,406,12560,0,730,13290,3.91%,4.14%,
106/06/08,540,0,0,540,12355,0,733,13088,3.85%,4.08%,
106/06/07,-303,0,17,-286,11815,0,733,12548,3.68%,3.91%,
106/06/06,209,0,0,209,12118,0,716,12834,3.77%,3.99%,
106/06/05,932,0,-2,930,11929,0,716,12645,3.72%,3.94%,
106/06/03,2,0,0,2,10997,0,718,11715,3.42%,3.64%,
106/06/02,-124,0,1,-123,10995,0,718,11713,3.42%,3.64%,
106/06/01,2,0,-14,-12,11119,0,717,11836,3.46%,3.68%,
106/05/31,533,0,0,533,11117,0,731,11848,3.46%,3.69%,
106/05/26,530,0,20,550,10584,0,731,11315,3.30%,3.53%,
106/05/25,-96,0,0,-96,10054,0,711,10765,3.13%,3.35%,
106/05/24,115,0,-1,114,10150,0,711,10861,3.16%,3.38%,
106/05/23,192,0,0,192,10035,0,712,10747,3.12%,3.34%,
106/05/22,71,0,80,151,9843,0,712,10555,3.06%,3.28%,
106/05/19,843,0,-2,841,9772,0,632,10404,3.04%,3.24%,
106/05/18,179,0,-15,164,8929,0,634,9563,2.78%,2.98%,
106/05/17,120,0,7,127,8740,0,649,9389,2.72%,2.92%,
106/05/16,138,0,8,146,8620,0,642,9262,2.68%,2.88%,
106/05/15,-102,0,0,-102,8482,0,634,9116,2.64%,2.84%,
106/05/12,-9,0,1,-8,8584,0,634,9218,2.67%,2.87%,
106/05/11,-115,0,2,-113,8593,0,633,9226,2.67%,2.87%,
106/05/10,85,0,0,85,8708,0,631,9339,2.71%,2.91%,
106/05/09,-87,0,0,-87,8623,0,631,9254,2.68%,2.88%,
106/05/08,-53,0,0,-53,8710,0,631,9341,2.71%,2.91%,
106/05/05,73,0,0,73,8763,0,631,9394,2.73%,2.93%,
106/05/04,-152,0,0,-152,8690,0,631,9321,2.70%,2.90%,
106/05/03,17,0,0,17,8842,0,631,9473,2.75%,2.95%,
106/05/02,-109,0,0,-109,8825,0,631,9456,2.75%,2.95%,
106/04/28,61,0,-11,50,8934,0,631,9565,2.78%,2.98%,
