日期,外資買賣超,投信買賣超,自營商買賣超,單日合計買賣超,外資估計持股,投信估計持股,自營商估計持股,單日合計估計持股,外資持股比重,三大法人持股比重,
107/03/31,0,0,1,1,5419,0,54,5473,2.43%,2.45%,
107/03/30,-9,0,0,-9,5419,0,53,5472,2.43%,2.45%,
107/03/29,-66,0,0,-66,5428,0,53,5481,2.44%,2.46%,
107/03/28,42,0,-2,40,5494,0,53,5547,2.47%,2.49%,
107/03/27,5,0,-1,4,5452,0,55,5507,2.45%,2.48%,
107/03/26,-1,0,0,-1,5447,0,56,5503,2.44%,2.47%,
107/03/23,-21,0,0,-21,5448,0,56,5504,2.45%,2.48%,
107/03/22,-7,0,0,-7,5469,0,56,5525,2.45%,2.48%,
107/03/21,-3,0,0,-3,5476,0,56,5532,2.46%,2.49%,
107/03/20,1,0,0,1,5479,0,56,5535,2.46%,2.49%,
107/03/19,3,0,0,3,5478,0,56,5534,2.46%,2.49%,
107/03/16,8,0,1,9,5475,0,56,5531,2.46%,2.49%,
107/03/15,0,0,0,0,5467,0,55,5522,2.45%,2.48%,
107/03/14,12,0,1,13,5467,0,55,5522,2.45%,2.48%,
107/03/13,12,0,0,12,5455,0,54,5509,2.45%,2.47%,
107/03/12,3,0,1,4,5443,0,54,5497,2.44%,2.46%,
107/03/09,4,0,0,4,5440,0,53,5493,2.44%,2.46%,
107/03/08,0,0,0,0,5436,0,53,5489,2.44%,2.46%,
107/03/07,-7,0,0,-7,5436,0,53,5489,2.44%,2.46%,
107/03/06,-90,0,-2,-92,5443,0,53,5496,2.44%,2.46%,
107/03/05,-3,0,0,-3,5533,0,55,5588,2.48%,2.51%,
107/03/02,-4,0,1,-3,5536,0,55,5591,2.48%,2.51%,
107/03/01,-1,0,0,-1,5540,0,54,5594,2.49%,2.51%,
107/02/27,1,0,0,1,5541,0,54,5595,2.49%,2.51%,
107/02/26,9,0,1,10,5540,0,54,5594,2.49%,2.51%,
107/02/23,39,0,0,39,5531,0,53,5584,2.48%,2.50%,
107/02/22,7,0,0,7,5492,0,53,5545,2.47%,2.49%,
107/02/21,11,0,-1,10,5485,0,53,5538,2.46%,2.48%,
107/02/12,-55,0,-5,-60,5474,0,54,5528,2.46%,2.48%,
107/02/09,-25,0,0,-25,5529,0,59,5588,2.48%,2.51%,
107/02/08,-73,0,-5,-78,5554,0,59,5613,2.49%,2.52%,
107/02/07,-80,0,0,-80,5627,0,64,5691,2.53%,2.56%,
107/02/06,11,0,-2,9,5707,0,64,5771,2.56%,2.59%,
107/02/05,0,0,1,1,5696,0,66,5762,2.56%,2.59%,
107/02/02,-7,0,0,-7,5696,0,65,5761,2.56%,2.59%,
107/02/01,-5,0,0,-5,5703,0,65,5768,2.56%,2.59%,
107/01/31,-2,0,0,-2,5708,0,65,5773,2.56%,2.59%,
107/01/30,-6,0,0,-6,5710,0,65,5775,2.56%,2.59%,
107/01/29,14,0,-1,13,5716,0,65,5781,2.57%,2.60%,
107/01/26,5,0,0,5,5702,0,66,5768,2.56%,2.59%,
107/01/25,4,0,0,4,5697,0,66,5763,2.56%,2.59%,
107/01/24,1,0,0,1,5693,0,66,5759,2.56%,2.59%,
107/01/23,8,0,1,9,5692,0,66,5758,2.56%,2.59%,
107/01/22,-8,0,0,-8,5684,0,65,5749,2.55%,2.58%,
107/01/19,27,0,0,27,5692,0,65,5757,2.56%,2.59%,
107/01/18,38,0,1,39,5665,0,65,5730,2.54%,2.57%,
107/01/17,51,0,0,51,5627,0,64,5691,2.53%,2.56%,
107/01/16,27,0,-2,25,5576,0,64,5640,2.50%,2.53%,
107/01/15,0,0,0,0,5549,0,66,5615,2.49%,2.52%,
107/01/12,2,0,1,3,5549,0,66,5615,2.49%,2.52%,
107/01/11,4,0,0,4,5547,0,65,5612,2.49%,2.52%,
107/01/10,35,0,0,35,5543,0,65,5608,2.49%,2.52%,
107/01/09,34,0,41,75,5508,0,65,5573,2.47%,2.50%,
107/01/08,11,0,0,11,5474,0,24,5498,2.46%,2.47%,
107/01/05,35,0,0,35,5463,0,24,5487,2.45%,2.46%,
107/01/04,34,0,0,34,5428,0,24,5452,2.44%,2.45%,
107/01/03,-1,0,0,-1,5394,0,24,5418,2.42%,2.43%,
107/01/02,12,0,0,12,5395,0,24,5419,2.42%,2.43%,
106/12/29,74,0,0,74,5383,0,24,5407,2.42%,2.43%,
106/12/28,5,0,0,5,5309,0,24,5333,2.38%,2.39%,
106/12/27,48,0,0,48,5304,0,24,5328,2.38%,2.39%,
106/12/26,-1,0,0,-1,5256,0,24,5280,2.36%,2.37%,
106/12/25,-117,0,-17,-134,5257,0,24,5281,2.36%,2.37%,
106/12/22,-292,0,17,-275,5374,0,41,5415,2.41%,2.43%,
106/12/21,212,0,0,212,5666,0,24,5690,2.54%,2.55%,
106/12/20,162,0,0,162,5454,0,24,5478,2.45%,2.46%,
106/12/19,90,0,0,90,5292,0,24,5316,2.38%,2.39%,
106/12/18,11,0,0,11,5202,0,24,5226,2.33%,2.34%,
106/12/15,8,0,0,8,5191,0,24,5215,2.33%,2.34%,
106/12/14,-28,0,0,-28,5183,0,24,5207,2.33%,2.34%,
106/12/13,4,0,0,4,5211,0,24,5235,2.34%,2.35%,
106/12/12,6,0,0,6,5207,0,24,5231,2.34%,2.35%,
106/12/11,61,0,0,61,5201,0,24,5225,2.33%,2.34%,
106/12/08,4,0,0,4,5140,0,24,5164,2.31%,2.32%,
106/12/07,2,0,0,2,5140,0,24,5164,2.31%,2.32%,
106/12/06,-28,0,0,-28,5138,0,24,5162,2.31%,2.32%,
106/12/05,131,0,0,131,5166,0,24,5190,2.32%,2.33%,
106/12/04,5,0,0,5,5035,0,24,5059,2.26%,2.27%,
106/12/01,11,0,0,11,5030,0,24,5054,2.26%,2.27%,
106/11/30,57,0,0,57,5019,0,24,5043,2.25%,2.26%,
106/11/29,-14,0,0,-14,4962,0,24,4986,2.23%,2.24%,
106/11/28,5,0,0,5,4976,0,24,5000,2.23%,2.24%,
106/11/27,7,0,0,7,4971,0,24,4995,2.23%,2.24%,
106/11/24,8,0,0,8,4964,0,24,4988,2.23%,2.24%,
106/11/23,21,0,0,21,4956,0,24,4980,2.22%,2.23%,
106/11/22,20,0,0,20,4935,0,24,4959,2.21%,2.22%,
