日期,外資買賣超,投信買賣超,自營商買賣超,單日合計買賣超,外資估計持股,投信估計持股,自營商估計持股,單日合計估計持股,外資持股比重,三大法人持股比重,
107/03/31,-62,0,-14,-76,43280,49,3461,46790,15.39%,16.64%,
107/03/30,-561,-8,22,-547,43342,49,3475,46866,15.41%,16.66%,
107/03/29,-219,0,-89,-308,43953,57,3453,47463,15.63%,16.88%,
107/03/28,-22,0,-28,-50,44177,57,3542,47776,15.71%,16.99%,
107/03/27,-137,-0,-158,-295,44282,57,3570,47909,15.75%,17.04%,
107/03/26,-342,0,172,-170,44384,57,3728,48169,15.79%,17.14%,
107/03/23,-292,0,-56,-348,44826,57,3556,48439,15.94%,17.23%,
107/03/22,-756,4,-587,-1339,45120,57,3612,48789,16.05%,17.36%,
107/03/21,1090,0,371,1461,45866,53,4199,50118,16.31%,17.82%,
107/03/20,320,0,59,379,45343,53,3828,49224,16.13%,17.51%,
107/03/19,465,0,-145,320,45080,53,3769,48902,16.03%,17.39%,
107/03/16,22,3,-44,-19,44606,53,3914,48573,15.86%,17.27%,
107/03/15,274,0,774,1048,44554,50,3958,48562,15.85%,17.28%,
107/03/14,-30,0,-213,-243,44127,50,3184,47361,15.69%,16.84%,
107/03/13,105,0,527,632,44364,50,3397,47811,15.78%,17.01%,
107/03/12,38,0,-112,-74,44259,50,2870,47179,15.74%,16.78%,
107/03/09,-815,4,101,-710,44121,50,2982,47153,15.69%,16.77%,
107/03/08,-295,0,117,-178,44726,46,2881,47653,15.91%,16.95%,
107/03/07,-1196,0,-249,-1445,44901,46,2764,47711,15.97%,16.97%,
107/03/06,-227,0,-242,-469,46098,46,3013,49157,16.39%,17.48%,
107/03/05,-364,0,255,-109,46316,46,3255,49617,16.47%,17.64%,
107/03/02,-387,0,-292,-679,46313,46,3000,49359,16.47%,17.55%,
107/03/01,-1193,0,-22,-1215,46678,46,3292,50016,16.60%,17.79%,
107/02/27,796,3,817,1616,47963,46,3314,51323,17.06%,18.26%,
107/02/26,-144,5,-166,-305,47483,43,2497,50023,16.89%,17.79%,
107/02/23,-570,10,32,-528,47516,38,2663,50217,16.90%,17.86%,
107/02/22,-375,0,22,-353,48086,28,2631,50745,17.10%,18.05%,
107/02/21,-438,0,131,-307,48284,28,2609,50921,17.17%,18.11%,
107/02/12,-2492,0,-79,-2571,48523,28,2478,51029,17.26%,18.15%,
107/02/09,-274,0,-182,-456,50915,28,2557,53500,18.11%,19.03%,
107/02/08,-1239,0,-177,-1416,51139,28,2739,53906,18.19%,19.17%,
107/02/07,-1354,0,-32,-1386,52378,28,2916,55322,18.63%,19.68%,
107/02/06,-573,0,-726,-1299,53282,28,2948,56258,18.95%,20.01%,
107/02/05,430,0,-134,296,53894,28,3674,57596,19.17%,20.49%,
107/02/02,46,0,52,98,53464,28,3808,57300,19.02%,20.38%,
107/02/01,-817,0,358,-459,53452,28,3756,57236,19.01%,20.36%,
107/01/31,-611,0,-151,-762,54149,28,3398,57575,19.26%,20.48%,
107/01/30,56,0,-173,-117,54755,28,3549,58332,19.48%,20.75%,
107/01/29,1331,0,726,2057,54571,28,3722,58321,19.41%,20.74%,
107/01/26,-496,0,50,-446,53230,28,2996,56254,18.93%,20.01%,
107/01/25,999,0,-112,887,53900,28,2946,56874,19.17%,20.23%,
107/01/24,2124,0,1394,3518,53253,28,3058,56339,18.94%,20.04%,
107/01/23,86,0,-111,-25,51129,28,1664,52821,18.18%,18.78%,
107/01/22,952,0,82,1034,51042,28,1775,52845,18.15%,18.79%,
107/01/19,-659,0,-277,-936,50090,28,1693,51811,17.82%,18.43%,
107/01/18,-548,0,-113,-661,50749,28,1970,52747,18.05%,18.76%,
107/01/17,465,0,71,536,51297,28,2083,53408,18.24%,18.99%,
107/01/16,314,0,243,557,50804,28,2012,52844,18.07%,18.80%,
107/01/15,-180,0,-30,-210,50484,28,1769,52281,17.96%,18.60%,
107/01/12,74,0,354,428,50664,28,1799,52491,18.02%,18.67%,
107/01/11,-529,0,111,-418,50673,28,1445,52146,18.02%,18.54%,
107/01/10,-430,0,38,-392,51222,28,1334,52584,18.22%,18.70%,
107/01/09,-333,0,-167,-500,51572,28,1296,52896,18.34%,18.81%,
107/01/08,75,0,-75,0,52242,28,1463,53733,18.58%,19.11%,
107/01/05,-163,0,221,58,52157,28,1538,53723,18.55%,19.11%,
107/01/04,75,0,43,118,52439,28,1317,53784,18.65%,19.13%,
107/01/03,-311,0,5,-306,52396,28,1274,53698,18.64%,19.10%,
107/01/02,702,0,116,818,53238,28,1269,54535,18.94%,19.40%,
106/12/29,-401,0,1,-400,52542,28,1153,53723,18.69%,19.11%,
106/12/28,-165,-9,38,-136,53015,10,1152,54177,18.86%,19.27%,
106/12/27,943,-8,-5,930,52980,19,1114,54113,18.84%,19.24%,
106/12/26,78,0,-330,-252,52169,27,1119,53315,18.56%,18.97%,
106/12/25,-29,0,-200,-229,52082,27,1449,53558,18.52%,19.05%,
106/12/22,408,0,30,438,52111,27,1649,53787,18.53%,19.13%,
106/12/21,-181,0,-242,-423,51940,27,1619,53586,18.47%,19.06%,
106/12/20,1063,0,112,1175,52074,27,1861,53962,18.52%,19.19%,
106/12/19,-474,0,-232,-706,50954,27,1749,52730,18.12%,18.75%,
106/12/18,-531,0,-199,-730,51365,27,1981,53373,18.27%,18.98%,
106/12/15,23,22,-75,-30,51887,27,2180,54094,18.45%,19.24%,
106/12/14,-527,0,178,-349,51840,5,2255,54100,18.44%,19.24%,
106/12/13,-470,0,4,-466,52467,5,2077,54549,18.66%,19.40%,
106/12/12,-253,0,457,204,53512,5,2073,55590,19.03%,19.77%,
106/12/11,438,0,8,446,53650,5,1616,55271,19.08%,19.66%,
106/12/08,-38,0,-7,-45,53275,5,1608,54888,18.95%,19.52%,
106/12/07,664,0,-7,657,53404,5,1615,55024,18.99%,19.57%,
106/12/06,1446,0,-50,1396,53124,5,1622,54751,18.89%,19.47%,
106/12/05,360,-78,-123,159,51678,5,1672,53355,18.38%,18.98%,
106/12/04,-381,0,17,-364,51313,83,1795,53191,18.25%,18.92%,
106/12/01,-18,0,-8,-26,51631,83,1778,53492,18.36%,19.02%,
106/11/30,-323,0,-78,-401,51842,83,1786,53711,18.44%,19.10%,
106/11/29,-424,0,-113,-537,52165,83,1864,54112,18.55%,19.24%,
106/11/28,554,0,-621,-67,52539,83,1977,54599,18.69%,19.42%,
106/11/27,-236,0,10,-226,51356,83,2598,54037,18.27%,19.22%,
106/11/24,-173,0,-21,-194,51592,83,2588,54263,18.35%,19.30%,
106/11/23,-108,0,-119,-227,51658,83,2609,54350,18.37%,19.33%,
106/11/22,113,0,404,517,51774,83,2728,54585,18.41%,19.41%,
106/11/21,-683,0,-99,-782,51659,83,2324,54066,18.37%,19.23%,
106/11/20,-570,0,150,-420,52361,83,2423,54867,18.62%,19.51%,
106/11/17,2614,0,186,2800,52822,83,2273,55178,18.79%,19.63%,
106/11/16,-214,0,-66,-280,50219,83,2087,52389,17.86%,18.63%,
106/11/15,188,0,-236,-48,50456,83,2153,52692,17.95%,18.75%,
106/11/14,-140,0,317,177,50266,83,2389,52738,17.88%,18.76%,
106/11/13,-409,6,-98,-501,50406,83,2072,52561,17.93%,18.70%,
106/11/10,-2,2,28,28,50771,77,2170,53018,18.06%,18.86%,
106/11/09,294,2,-98,198,50907,75,2142,53124,18.11%,18.90%,
106/11/08,-61,1,-7,-67,50630,73,2240,52943,18.01%,18.83%,
106/11/07,908,0,91,999,50403,72,2247,52722,17.93%,18.76%,
106/11/06,57,0,-9,48,49495,72,2156,51723,17.60%,18.39%,
106/11/03,307,0,-158,149,49438,72,2165,51675,17.58%,18.38%,
106/11/02,-49,0,11,-38,49147,72,2323,51542,17.48%,18.33%,
106/11/01,-898,0,-137,-1035,49196,72,2312,51580,17.50%,18.35%,
106/10/31,-470,0,150,-320,49989,72,2449,52510,17.78%,18.68%,
106/10/30,-1347,0,-321,-1668,50349,72,2299,52720,17.91%,18.75%,
106/10/27,-1559,0,-342,-1901,51665,72,2620,54357,18.38%,19.34%,
106/10/26,312,0,237,549,53213,72,2962,56247,18.93%,20.01%,
106/10/25,-1838,0,-111,-1949,52724,72,2725,55521,18.75%,19.75%,
106/10/24,111,0,316,427,54452,72,2836,57360,19.37%,20.40%,
106/10/23,-195,0,-219,-414,54116,72,2520,56708,19.25%,20.17%,
106/10/20,-2384,0,-313,-2697,54335,72,2739,57146,19.33%,20.33%,
106/10/19,-464,-1,478,13,56449,72,3052,59573,20.08%,21.19%,
106/10/18,340,0,-267,73,56474,73,2574,59121,20.09%,21.03%,
106/10/17,1322,0,-152,1170,56379,73,2841,59293,20.05%,21.09%,
106/10/16,-2217,0,5,-2212,55168,73,2993,58234,19.62%,20.71%,
106/10/13,-463,0,-27,-490,57134,73,2988,60195,20.32%,21.41%,
106/10/12,-461,0,9,-452,57342,73,3015,60430,20.40%,21.50%,
106/10/11,1103,0,-1077,26,57464,73,3006,60543,20.44%,21.54%,
106/10/06,-1663,0,-145,-1808,56260,73,4083,60416,20.01%,21.49%,
106/10/05,-223,0,493,270,57790,73,4228,62091,20.55%,22.08%,
106/10/03,2339,67,511,2917,57698,73,3735,61506,20.52%,21.87%,
106/10/02,-196,0,50,-146,55359,6,3224,58589,19.69%,20.84%,
106/09/30,-20,0,88,68,55555,6,3174,58735,19.76%,20.89%,
106/09/29,-448,0,145,-303,55575,0,3086,58661,19.77%,20.87%,
106/09/28,-964,0,-359,-1323,56203,0,2941,59144,19.99%,21.04%,
106/09/27,2500,0,728,3228,57099,0,3300,60399,20.31%,21.48%,
106/09/26,-1454,0,-389,-1843,54599,0,2572,57171,19.42%,20.34%,
