日期,外資買賣超,投信買賣超,自營商買賣超,單日合計買賣超,外資估計持股,投信估計持股,自營商估計持股,單日合計估計持股,外資持股比重,三大法人持股比重,
107/03/31,0,0,-150,-150,33055,0,121,33176,5.07%,5.09%,
107/03/30,-21,0,-41,-62,33055,0,271,33326,5.07%,5.11%,
107/03/29,24,0,-15,9,33076,0,312,33388,5.07%,5.12%,
107/03/28,122,0,-16,106,33052,0,327,33379,5.07%,5.12%,
107/03/27,44,-1,-1,42,32930,0,343,33273,5.05%,5.10%,
107/03/26,-96,0,-3,-99,32632,0,344,32976,5.00%,5.05%,
107/03/23,2,0,-2,0,32728,0,347,33075,5.02%,5.07%,
107/03/22,-94,0,2,-92,32726,0,349,33075,5.02%,5.07%,
107/03/21,-139,0,0,-139,32820,0,347,33167,5.03%,5.08%,
107/03/20,-85,0,-1,-86,32813,0,347,33160,5.03%,5.08%,
107/03/19,191,-11,-12,168,32871,0,348,33219,5.04%,5.09%,
107/03/16,44,0,1,45,32680,6,360,33046,5.01%,5.07%,
107/03/15,99,0,0,99,32689,6,359,33054,5.01%,5.07%,
107/03/14,135,0,0,135,32590,6,359,32955,5.00%,5.06%,
107/03/13,103,0,3,106,32455,6,359,32820,4.98%,5.04%,
107/03/12,37,0,12,49,32322,6,356,32684,4.96%,5.02%,
107/03/09,30,0,0,30,32285,6,344,32635,4.95%,5.00%,
107/03/08,90,0,0,90,32255,6,344,32605,4.95%,5.00%,
107/03/07,-66,0,13,-53,32165,6,344,32515,4.93%,4.98%,
107/03/06,-54,0,-2,-56,32231,6,331,32568,4.94%,4.99%,
107/03/05,-540,0,5,-535,32285,6,333,32624,4.95%,5.00%,
107/03/02,-332,0,0,-332,32825,6,328,33159,5.03%,5.08%,
107/03/01,183,0,7,190,33157,6,328,33491,5.08%,5.13%,
107/02/27,-161,0,-24,-185,32964,6,321,33291,5.05%,5.10%,
107/02/26,11,0,48,59,33125,6,345,33476,5.08%,5.13%,
107/02/23,-16,0,-1,-17,33114,6,297,33417,5.08%,5.13%,
107/02/22,3,0,0,3,33130,6,298,33434,5.08%,5.13%,
107/02/21,54,0,0,54,33127,6,298,33431,5.08%,5.13%,
107/02/12,-334,0,-66,-400,33073,6,298,33377,5.07%,5.12%,
107/02/09,-53,0,0,-53,33407,6,364,33777,5.12%,5.18%,
107/02/08,179,0,-1,178,33460,6,364,33830,5.13%,5.19%,
107/02/07,-281,0,-1,-282,33271,6,365,33642,5.10%,5.16%,
107/02/06,21,0,-39,-18,33552,6,366,33924,5.15%,5.21%,
107/02/05,-59,0,2,-57,33531,6,405,33942,5.14%,5.20%,
107/02/02,-25,0,-3,-28,33557,6,403,33966,5.15%,5.21%,
107/02/01,16,0,0,16,33582,6,406,33994,5.15%,5.21%,
107/01/31,-11,0,2,-9,33566,6,406,33978,5.15%,5.21%,
107/01/30,-14,0,0,-14,33577,6,404,33987,5.15%,5.21%,
107/01/29,-15,0,0,-15,33591,6,404,34001,5.15%,5.21%,
107/01/26,24,0,0,24,33606,6,404,34016,5.15%,5.21%,
107/01/25,53,0,0,53,33582,6,404,33992,5.15%,5.21%,
107/01/24,83,0,0,83,33529,6,404,33939,5.14%,5.20%,
107/01/23,60,0,0,60,33446,6,404,33856,5.13%,5.19%,
107/01/22,74,0,5,79,33386,6,404,33796,5.12%,5.18%,
107/01/19,43,0,0,43,33312,6,399,33717,5.11%,5.17%,
107/01/18,-30,0,-1,-31,33269,6,399,33674,5.10%,5.16%,
107/01/17,116,0,8,124,33299,6,400,33705,5.11%,5.17%,
107/01/16,55,0,0,55,33183,6,392,33581,5.09%,5.15%,
107/01/15,33,0,0,33,33128,6,392,33526,5.08%,5.14%,
107/01/12,27,0,0,27,33095,6,392,33493,5.07%,5.13%,
107/01/11,16,0,0,16,33068,6,392,33466,5.07%,5.13%,
107/01/10,-7,0,0,-7,33052,6,392,33450,5.07%,5.13%,
107/01/09,12,0,0,12,33059,6,392,33457,5.07%,5.13%,
107/01/08,10,0,-8,2,33047,6,392,33445,5.07%,5.13%,
107/01/05,3,0,-2,1,33037,6,400,33443,5.07%,5.13%,
107/01/04,73,0,0,73,33034,6,402,33442,5.07%,5.13%,
107/01/03,-36,0,0,-36,32961,6,402,33369,5.05%,5.11%,
107/01/02,10,0,1,11,32997,6,402,33405,5.06%,5.12%,
106/12/29,43,0,9,52,32987,6,401,33394,5.06%,5.12%,
106/12/28,-1,33,0,32,32944,99,392,33435,5.05%,5.13%,
106/12/27,34,38,0,72,32945,66,392,33403,5.05%,5.12%,
106/12/26,-1,28,0,27,32911,28,392,33331,5.05%,5.11%,
106/12/25,22,0,0,22,32911,0,392,33303,5.05%,5.11%,
106/12/22,14,0,0,14,32889,0,392,33281,5.04%,5.10%,
106/12/21,1,0,0,1,32875,0,392,33267,5.04%,5.10%,
106/12/20,13,0,-15,-2,32874,0,392,33266,5.04%,5.10%,
106/12/19,-1,0,-74,-75,32861,0,407,33268,5.04%,5.10%,
106/12/18,-31,0,97,66,32862,0,481,33343,5.04%,5.11%,
106/12/15,38,0,0,38,32893,0,384,33277,5.04%,5.10%,
106/12/14,14,0,2,16,32855,0,384,33239,5.04%,5.10%,
106/12/13,9,0,0,9,32841,0,382,33223,5.04%,5.10%,
106/12/12,88,0,0,88,32832,0,382,33214,5.03%,5.09%,
106/12/11,70,0,-16,54,32744,0,382,33126,5.02%,5.08%,
106/12/08,38,0,10,48,32674,0,398,33072,5.01%,5.07%,
106/12/07,60,0,-85,-25,32627,0,388,33015,5.00%,5.06%,
106/12/06,44,0,-104,-60,32467,0,473,32940,4.98%,5.05%,
106/12/05,42,0,66,108,32392,0,577,32969,4.97%,5.06%,
106/12/04,64,0,0,64,32350,0,511,32861,4.96%,5.04%,
106/12/01,43,0,0,43,32296,0,511,32807,4.95%,5.03%,
106/11/30,116,0,0,116,32253,0,511,32764,4.95%,5.03%,
106/11/29,66,0,20,86,32137,0,511,32648,4.93%,5.01%,
