日期,外資買賣超,投信買賣超,自營商買賣超,單日合計買賣超,外資估計持股,投信估計持股,自營商估計持股,單日合計估計持股,外資持股比重,三大法人持股比重,
107/03/31,0,0,-7,-7,24214,0,68,24282,7.73%,7.75%,
107/03/30,130,0,-38,92,24214,0,75,24289,7.73%,7.75%,
107/03/29,-1,0,2,1,24084,0,113,24197,7.69%,7.73%,
107/03/28,-146,0,9,-137,24081,0,111,24192,7.69%,7.73%,
107/03/27,231,0,55,286,24223,0,102,24325,7.74%,7.77%,
107/03/26,51,0,0,51,23992,0,47,24039,7.66%,7.68%,
107/03/23,-13,0,-1,-14,23934,0,47,23981,7.64%,7.66%,
107/03/22,164,0,0,164,23925,0,48,23973,7.64%,7.66%,
107/03/21,-9,0,1,-8,23761,0,48,23809,7.59%,7.61%,
107/03/20,17,0,0,17,23726,0,47,23773,7.58%,7.60%,
107/03/19,72,-3,2,71,23697,0,47,23744,7.57%,7.59%,
107/03/16,3,0,-3,0,23613,0,45,23658,7.54%,7.55%,
107/03/15,51,0,-26,25,23610,0,48,23658,7.54%,7.56%,
107/03/14,83,0,8,91,23622,0,74,23696,7.54%,7.56%,
107/03/13,415,0,22,437,23539,0,66,23605,7.52%,7.54%,
107/03/12,283,0,3,286,23124,0,44,23168,7.39%,7.40%,
107/03/09,188,0,-10,178,22841,0,41,22882,7.29%,7.30%,
107/03/08,91,0,-14,77,22589,0,51,22640,7.21%,7.23%,
107/03/07,236,0,17,253,22497,0,65,22562,7.18%,7.20%,
107/03/06,-17,0,-9,-26,22248,0,48,22296,7.11%,7.13%,
107/03/05,100,0,20,120,22413,0,57,22470,7.16%,7.18%,
107/03/02,29,0,1,30,23616,0,37,23653,7.54%,7.55%,
107/03/01,-73,0,-8,-81,23580,0,36,23616,7.53%,7.54%,
107/02/27,14,0,-3,11,23608,0,44,23652,7.54%,7.55%,
107/02/26,-5,0,-1,-6,23637,0,47,23684,7.55%,7.57%,
107/02/23,-201,0,0,-201,23577,0,48,23625,7.53%,7.55%,
107/02/22,-5,0,-3,-8,23922,0,48,23970,7.64%,7.66%,
107/02/21,-36,0,0,-36,23912,0,51,23963,7.64%,7.66%,
107/02/12,-285,0,-41,-326,23839,0,51,23890,7.61%,7.63%,
107/02/09,83,0,-35,48,24181,0,92,24273,7.72%,7.75%,
107/02/08,88,0,-11,77,24047,0,127,24174,7.68%,7.72%,
107/02/07,-257,0,-5,-262,23959,0,138,24097,7.65%,7.69%,
107/02/06,173,0,-93,80,24087,0,143,24230,7.69%,7.74%,
107/02/05,-239,0,-19,-258,24149,0,236,24385,7.71%,7.79%,
107/02/02,-85,0,18,-67,24340,0,255,24595,7.77%,7.85%,
107/02/01,-859,0,3,-856,24425,0,237,24662,7.80%,7.88%,
107/01/31,-85,0,-4,-89,25166,0,234,25400,8.04%,8.11%,
107/01/30,-146,0,-51,-197,25506,0,238,25744,8.15%,8.23%,
107/01/29,-693,0,43,-650,26314,0,289,26603,8.40%,8.49%,
107/01/26,-678,0,10,-668,26743,0,246,26989,8.54%,8.62%,
107/01/25,-455,0,-11,-466,27034,0,236,27270,8.63%,8.71%,
107/01/24,-501,0,28,-473,27276,0,247,27523,8.71%,8.79%,
107/01/23,4,0,-7,-3,27554,0,219,27773,8.80%,8.87%,
107/01/22,-330,0,-6,-336,27550,0,226,27776,8.80%,8.87%,
107/01/19,-53,0,-25,-78,27851,0,232,28083,8.90%,8.97%,
107/01/18,-145,0,10,-135,27849,0,257,28106,8.90%,8.98%,
107/01/17,-179,0,25,-154,27938,0,247,28185,8.92%,9.00%,
107/01/16,-144,0,24,-120,27979,0,222,28201,8.94%,9.01%,
107/01/15,-118,0,1,-117,28082,0,198,28280,8.97%,9.03%,
107/01/12,-144,0,-41,-185,28200,0,197,28397,9.01%,9.07%,
107/01/11,-270,0,-26,-296,28345,0,238,28583,9.05%,9.13%,
107/01/10,-260,0,-3,-263,28586,0,264,28850,9.13%,9.21%,
107/01/09,-78,0,-55,-133,29152,0,267,29419,9.31%,9.40%,
107/01/08,-210,0,-76,-286,29213,0,322,29535,9.33%,9.43%,
107/01/05,-511,0,118,-393,29420,0,398,29818,9.40%,9.53%,
107/01/04,162,0,-16,146,30120,0,280,30400,9.62%,9.71%,
107/01/03,110,0,1,111,29958,0,296,30254,9.57%,9.66%,
107/01/02,100,0,-33,67,29801,0,295,30096,9.52%,9.61%,
106/12/29,171,0,-4,167,29701,0,328,30029,9.49%,9.59%,
106/12/28,44,-11,-4,29,29530,0,332,29862,9.43%,9.54%,
106/12/27,100,-13,0,87,29591,0,336,29927,9.45%,9.56%,
106/12/26,-114,-11,-52,-177,29491,0,336,29827,9.42%,9.53%,
106/12/25,-240,0,0,-240,29656,0,388,30044,9.47%,9.59%,
106/12/22,-54,0,-7,-61,29816,0,388,30204,9.52%,9.64%,
106/12/21,195,0,8,203,29888,0,395,30283,9.55%,9.68%,
