日期,外資買賣超,投信買賣超,自營商買賣超,單日合計買賣超,外資估計持股,投信估計持股,自營商估計持股,單日合計估計持股,外資持股比重,三大法人持股比重,
107/03/31,0,-2,-6,-8,127208,58,3383,130649,28.91%,29.69%,
107/03/30,42,0,5,47,127208,60,3389,130657,28.91%,29.69%,
107/03/29,-85,0,-18,-103,127166,60,3384,130610,28.90%,29.68%,
107/03/28,-58,0,-1,-59,127251,60,3402,130713,28.92%,29.71%,
107/03/27,-61,0,-4,-65,127400,60,3403,130863,28.95%,29.74%,
107/03/26,55,0,-8,47,127461,60,3407,130928,28.97%,29.76%,
107/03/23,-513,0,-136,-649,127406,60,3415,130881,28.95%,29.74%,
107/03/22,-362,0,-53,-415,127919,60,3551,131530,29.07%,29.89%,
107/03/21,56,0,-149,-93,128281,60,3604,131945,29.15%,29.98%,
107/03/20,58,0,30,88,128333,60,3753,132146,29.17%,30.04%,
107/03/19,72,0,-8,64,128450,60,3723,132233,29.19%,30.05%,
107/03/16,-719,0,-68,-787,128398,60,3731,132189,29.18%,30.04%,
107/03/15,-24,0,-18,-42,129107,60,3799,132966,29.34%,30.22%,
107/03/14,-17,0,28,11,129108,60,3817,132985,29.34%,30.22%,
107/03/13,99,0,-13,86,129362,60,3789,133211,29.40%,30.27%,
107/03/12,-91,0,-7,-98,129100,60,3802,132962,29.34%,30.22%,
107/03/09,126,0,-75,51,129094,60,3809,132963,29.34%,30.22%,
107/03/08,107,0,51,158,129007,60,3884,132951,29.32%,30.22%,
107/03/07,189,0,-14,175,129460,60,3833,133353,29.42%,30.30%,
107/03/06,59,0,-86,-27,129271,60,3847,133178,29.38%,30.27%,
107/03/05,-199,0,-44,-243,129223,60,3933,133216,29.37%,30.28%,
107/03/02,68,0,49,117,129704,60,3977,133741,29.48%,30.40%,
107/03/01,870,0,432,1302,129647,60,3928,133635,29.46%,30.37%,
107/02/27,361,0,93,454,128787,60,3496,132343,29.27%,30.08%,
107/02/26,304,0,-67,237,128416,60,3403,131879,29.18%,29.97%,
107/02/23,-383,0,49,-334,128149,60,3470,131679,29.12%,29.92%,
107/02/22,549,0,-26,523,128493,60,3421,131974,29.20%,29.99%,
107/02/21,363,0,91,454,127944,60,3447,131451,29.08%,29.88%,
107/02/12,-135,0,35,-100,127482,60,3356,130898,28.97%,29.75%,
107/02/09,-340,0,-53,-393,127530,60,3321,130911,28.98%,29.75%,
107/02/08,352,0,-40,312,127753,60,3374,131187,29.03%,29.81%,
107/02/07,-399,0,-23,-422,127448,60,3414,130922,28.96%,29.75%,
107/02/06,673,0,-135,538,127522,60,3437,131019,28.98%,29.77%,
107/02/05,340,0,-44,296,126691,60,3572,130323,28.79%,29.61%,
107/02/02,592,0,-2,590,126241,60,3616,129917,28.69%,29.52%,
107/02/01,402,0,-30,372,125589,60,3618,129267,28.54%,29.38%,
107/01/31,223,0,239,462,125552,60,3648,129260,28.53%,29.37%,
107/01/30,240,0,21,261,126514,60,3409,129983,28.75%,29.54%,
107/01/29,132,0,-6,126,125868,60,3388,129316,28.61%,29.39%,
107/01/26,175,0,5,180,125730,60,3394,129184,28.57%,29.35%,
107/01/25,167,0,-9,158,125515,60,3389,128964,28.52%,29.30%,
107/01/24,-95,0,7,-88,125304,60,3398,128762,28.48%,29.27%,
107/01/23,-377,0,-38,-415,125224,60,3391,128675,28.46%,29.24%,
107/01/22,230,-50,84,264,125604,60,3429,129093,28.55%,29.34%,
107/01/19,-35,0,-73,-108,125374,110,3345,128829,28.49%,29.27%,
107/01/18,585,-64,74,595,125310,110,3418,128838,28.48%,29.28%,
107/01/17,320,0,-12,308,124762,174,3344,128280,28.35%,29.15%,
107/01/16,207,0,-51,156,124964,174,3356,128494,28.40%,29.20%,
107/01/15,280,-1,62,341,124639,174,3407,128220,28.33%,29.14%,
107/01/12,-715,0,17,-698,124273,175,3345,127793,28.24%,29.04%,
107/01/11,-53,0,-5,-58,124920,175,3328,128423,28.39%,29.19%,
107/01/10,171,0,-37,134,124878,175,3333,128386,28.38%,29.18%,
107/01/09,294,0,-2,292,125820,175,3370,129365,28.59%,29.39%,
107/01/08,531,-1,7,537,126522,175,3372,130069,28.75%,29.56%,
107/01/05,431,-1,-69,361,126025,176,3365,129566,28.64%,29.44%,
107/01/04,435,0,88,523,125650,177,3434,129261,28.56%,29.38%,
107/01/03,407,0,-60,347,125169,177,3346,128692,28.45%,29.25%,
107/01/02,148,0,47,195,124762,177,3406,128345,28.35%,29.16%,
106/12/29,480,-2,28,506,124568,177,3359,128104,28.31%,29.11%,
106/12/28,281,0,1,282,124238,174,3331,127743,28.23%,29.03%,
106/12/27,165,-2,-11,152,123957,174,3330,127461,28.17%,28.97%,
106/12/26,-2,-3,-49,-54,123792,176,3341,127309,28.13%,28.93%,
106/12/25,109,0,27,136,123783,179,3390,127352,28.13%,28.94%,
106/12/22,42,0,-5,37,123674,179,3363,127216,28.11%,28.92%,
106/12/21,313,0,-13,300,123632,179,3368,127179,28.10%,28.91%,
106/12/20,-7,0,-34,-41,123499,179,3381,127059,28.07%,28.88%,
106/12/19,87,0,21,108,123632,179,3415,127226,28.10%,28.92%,
106/12/18,475,0,-38,437,123535,179,3394,127108,28.07%,28.88%,
106/12/15,-19,0,-132,-151,123035,179,3432,126646,27.96%,28.78%,
106/12/14,-365,0,-16,-381,123085,179,3564,126828,27.97%,28.82%,
106/12/13,152,0,-9,143,123788,179,3580,127547,28.13%,28.98%,
