日期,外資買賣超,投信買賣超,自營商買賣超,單日合計買賣超,外資估計持股,投信估計持股,自營商估計持股,單日合計估計持股,外資持股比重,三大法人持股比重,
107/03/31,0,0,44,44,60492,0,733,61225,12.52%,12.67%,
107/03/30,-166,-6,-19,-191,60492,0,689,61181,12.52%,12.66%,
107/03/29,-143,0,-68,-211,60658,0,708,61366,12.56%,12.71%,
107/03/28,-1034,0,-264,-1298,60801,0,776,61577,12.59%,12.75%,
107/03/27,-120,0,202,82,61835,0,1040,62875,12.80%,13.02%,
107/03/26,-142,0,-198,-340,61955,0,838,62793,12.83%,13.00%,
107/03/23,-44,0,-38,-82,62097,0,1036,63133,12.86%,13.07%,
107/03/22,-184,0,-13,-197,62141,0,1074,63215,12.86%,13.08%,
107/03/21,-122,0,-80,-202,62325,0,1087,63412,12.90%,13.13%,
107/03/20,-386,-11,-636,-1033,62447,0,1167,63614,12.93%,13.17%,
107/03/19,-923,-17,379,-561,62833,0,1803,64636,13.01%,13.38%,
107/03/16,301,0,159,460,63756,0,1424,65180,13.20%,13.49%,
107/03/15,-491,0,-162,-653,63255,0,1265,64520,13.10%,13.36%,
107/03/14,79,0,-83,-4,63746,0,1427,65173,13.20%,13.50%,
107/03/13,-535,-11,295,-251,63667,0,1510,65177,13.18%,13.49%,
107/03/12,-52,0,129,77,64202,0,1215,65417,13.29%,13.54%,
107/03/09,-115,0,77,-38,64224,0,1086,65310,13.30%,13.52%,
107/03/08,564,0,-97,467,64309,0,1009,65318,13.31%,13.52%,
107/03/07,-116,0,48,-68,63745,0,1106,64851,13.20%,13.43%,
107/03/06,551,0,-6,545,63861,0,1058,64919,13.22%,13.44%,
107/03/05,-347,-268,-82,-697,63310,0,1064,64374,13.11%,13.33%,
107/03/02,-59,0,-3,-62,63657,0,1146,64803,13.18%,13.42%,
107/03/01,199,0,-84,115,63705,0,1149,64854,13.19%,13.43%,
107/02/27,-149,0,23,-126,63506,0,1233,64739,13.15%,13.41%,
107/02/26,189,0,-4,185,63655,0,1210,64865,13.18%,13.43%,
107/02/23,-94,0,-108,-202,63456,0,1214,64670,13.14%,13.39%,
107/02/22,-1002,-13,81,-934,63550,0,1322,64872,13.16%,13.43%,
107/02/21,-544,0,-196,-740,64522,0,1241,65763,13.36%,13.62%,
107/02/12,165,0,-95,70,64986,0,1437,66423,13.45%,13.75%,
107/02/09,768,0,-111,657,64810,0,1532,66342,13.42%,13.74%,
107/02/08,180,0,-239,-59,64227,0,1643,65870,13.30%,13.64%,
