日期,外資買賣超,投信買賣超,自營商買賣超,單日合計買賣超,外資估計持股,投信估計持股,自營商估計持股,單日合計估計持股,外資持股比重,三大法人持股比重,
107/03/31,-13,-21,-20,-54,3064706,23458,21576,3109740,53.93%,54.72%,
107/03/30,-639,-6,-375,-1020,3064719,23479,21596,3109794,53.93%,54.72%,
107/03/29,-2941,-1000,-839,-4780,3065358,23485,21971,3110814,53.94%,54.74%,
107/03/28,-794,0,15,-779,3068299,24485,22810,3115594,54.00%,54.83%,
107/03/27,-518,-1,763,244,3069093,24485,22795,3116373,54.01%,54.84%,
107/03/26,50,-914,218,-646,3069612,24486,22032,3116130,54.02%,54.84%,
107/03/23,331,-269,-236,-174,3069561,25400,21814,3116775,54.02%,54.85%,
107/03/22,1735,-228,58,1565,3069230,25669,22050,3116949,54.01%,54.85%,
107/03/21,373,-264,129,238,3067495,25897,21992,3115384,53.98%,54.82%,
107/03/20,2,-278,38,-238,3067122,26161,21863,3115146,53.97%,54.82%,
107/03/19,1125,-893,-43,189,3067120,26439,21825,3115384,53.97%,54.82%,
107/03/16,1836,-19,-329,1488,3065995,27332,21868,3115195,53.95%,54.82%,
107/03/15,326,0,5,331,3064459,27351,22197,3114007,53.93%,54.80%,
107/03/14,850,-330,142,662,3064133,27351,22192,3113676,53.92%,54.79%,
107/03/13,748,-12,-16,720,3063511,27681,22050,3113242,53.91%,54.79%,
107/03/12,2736,0,162,2898,3062762,27693,22066,3112521,53.90%,54.78%,
107/03/09,-489,0,-77,-566,3059526,27693,21904,3109123,53.84%,54.71%,
107/03/08,-713,0,49,-664,3059715,27693,21981,3109389,53.84%,54.71%,
107/03/07,2094,0,-161,1933,3059778,27693,21932,3109403,53.85%,54.72%,
107/03/06,-1277,-40,21,-1296,3057684,27693,22093,3107470,53.81%,54.69%,
107/03/05,-3806,220,-10,-3596,3058960,27733,22072,3108765,53.83%,54.71%,
107/03/02,-1890,275,58,-1557,3062957,27513,22082,3112552,53.90%,54.77%,
107/03/01,2763,300,71,3134,3064847,27238,22024,3114109,53.93%,54.80%,
107/02/27,1245,-13,-215,1017,3062083,26938,21953,3110974,53.89%,54.75%,
107/02/26,-1549,-82,457,-1174,3060838,26951,22168,3109957,53.86%,54.72%,
107/02/23,694,-93,-3,598,3062387,27033,21711,3111131,53.89%,54.75%,
107/02/22,-3937,-7,-13,-3957,3061693,27126,21714,3110533,53.88%,54.74%,
107/02/21,3698,0,-345,3353,3065712,27133,21727,3114572,53.95%,54.81%,
107/02/12,-1536,-14,-45,-1595,3062202,27133,22072,3111407,53.89%,54.76%,
107/02/09,-2718,318,83,-2317,3063738,27147,22117,3113002,53.91%,54.78%,
107/02/08,116,-48,-121,-53,3066360,26829,22034,3115223,53.96%,54.82%,
107/02/07,-1470,5,24,-1441,3066361,26877,22155,3115393,53.96%,54.82%,
107/02/06,-4360,-100,-250,-4710,3068007,26872,22131,3117010,53.99%,54.85%,
107/02/05,2055,0,-248,1807,3072368,26972,22381,3121721,54.07%,54.94%,
