日期,外資買賣超,投信買賣超,自營商買賣超,單日合計買賣超,外資估計持股,投信估計持股,自營商估計持股,單日合計估計持股,外資持股比重,三大法人持股比重,
107/03/31,-45,700,-61,594,1064465,22887,5793,1093145,84.19%,86.46%,
107/03/30,1761,-278,206,1689,1064510,22187,5854,1092551,84.20%,86.42%,
107/03/29,-2005,-27,53,-1979,1062700,22465,5648,1090813,84.05%,86.27%,
107/03/28,563,-96,-9,458,1064704,22492,5595,1092791,84.21%,86.43%,
107/03/27,641,-119,9,531,1063722,22588,5604,1091914,84.13%,86.36%,
107/03/26,853,-84,37,806,1063081,22707,5595,1091383,84.08%,86.32%,
107/03/23,510,-202,-182,126,1062228,22791,5558,1090577,84.02%,86.26%,
107/03/22,1468,-762,-73,633,1061718,22993,5740,1090451,83.98%,86.25%,
107/03/21,440,-24,190,606,1060214,23755,5813,1089782,83.86%,86.20%,
107/03/20,827,-89,-394,344,1059774,23779,5623,1089176,83.82%,86.15%,
107/03/19,3849,-84,-334,3431,1059428,23868,6017,1089313,83.80%,86.16%,
107/03/16,1895,2840,91,4826,1055579,23952,6351,1085882,83.49%,85.89%,
107/03/15,1063,-97,-113,853,1053684,21112,6259,1081055,83.34%,85.51%,
107/03/14,673,-217,95,551,1052140,21209,6372,1079721,83.22%,85.40%,
107/03/13,1452,-120,-151,1181,1051467,21426,6277,1079170,83.17%,85.36%,
107/03/12,6994,-230,752,7516,1050015,21546,6428,1077989,83.05%,85.26%,
107/03/09,376,-306,253,323,1043020,21776,5676,1070472,82.50%,84.67%,
107/03/08,105,-73,-50,-18,1042644,22082,5423,1070149,82.47%,84.65%,
107/03/07,-239,-39,-46,-324,1042539,22155,5473,1070167,82.46%,84.65%,
107/03/06,-1031,-50,-40,-1121,1042778,22194,5519,1070491,82.48%,84.67%,
107/03/05,2307,-366,-47,1894,1043835,22244,5559,1071638,82.56%,84.76%,
107/03/02,-1314,-420,-111,-1845,1041528,22610,5606,1069744,82.38%,84.61%,
107/03/01,2153,-398,292,2047,1042826,23030,5717,1071573,82.48%,84.75%,
107/02/27,1141,-41,-143,957,1040663,23428,5425,1069516,82.31%,84.59%,
107/02/26,-362,-4,235,-131,1039521,23469,5568,1068558,82.22%,84.52%,
107/02/23,-444,-4,-98,-546,1039884,23473,5333,1068690,82.25%,84.53%,
107/02/22,3315,-2,59,3372,1040328,23477,5431,1069236,82.28%,84.57%,
107/02/21,1778,0,116,1894,1037013,23479,5372,1065864,82.02%,84.30%,
107/02/12,-753,128,-17,-642,1035235,23479,5256,1063970,81.88%,84.15%,
107/02/09,-1964,-32,267,-1729,1035987,23351,5273,1064611,81.94%,84.20%,
107/02/08,1959,-292,-75,1592,1037951,23383,5006,1066340,82.10%,84.35%,
107/02/07,-1221,71,-271,-1421,1035992,23675,5081,1064748,81.94%,84.21%,
107/02/06,540,-28,-441,71,1037213,23604,5352,1066169,82.04%,84.33%,
107/02/05,-682,0,-232,-914,1036673,23632,5793,1066098,82.00%,84.33%,
107/02/02,-1413,-46,37,-1422,1037355,23632,6025,1067012,82.05%,84.40%,
107/02/01,816,0,-16,800,1038768,23678,5988,1068434,82.16%,84.51%,
107/01/31,353,67,134,554,1037952,23678,6004,1067634,82.10%,84.45%,
107/01/30,823,68,-554,337,1037599,23611,5870,1067080,82.07%,84.40%,
107/01/29,-1114,-150,-50,-1314,1036776,23543,6424,1066743,82.00%,84.37%,
107/01/26,-139,-293,-987,-1419,1037871,23693,6474,1068038,82.09%,84.48%,
107/01/25,3239,0,854,4093,1038010,23986,7461,1069457,82.10%,84.59%,
107/01/24,3497,164,128,3789,1034931,23986,6607,1065524,81.86%,84.28%,
107/01/23,113,-29,-21,63,1031434,23822,6479,1061735,81.58%,83.98%,
107/01/22,-23,28,-167,-162,1031321,23851,6500,1061672,81.57%,83.97%,
107/01/19,-276,0,-286,-562,1031344,23823,6667,1061834,81.57%,83.98%,
107/01/18,1833,0,-901,932,1031620,23823,6953,1062396,81.60%,84.03%,
107/01/17,3639,-250,216,3605,1029787,23823,7854,1061464,81.45%,83.96%,
107/01/16,-1103,245,-332,-1190,1026148,24073,7638,1057859,81.16%,83.67%,
107/01/15,-364,245,-314,-433,1027250,23828,7970,1059048,81.25%,83.77%,
107/01/12,-425,293,-317,-449,1027614,23583,8284,1059481,81.28%,83.80%,
107/01/11,2376,115,384,2875,1028039,23290,8601,1059930,81.31%,83.83%,
107/01/10,-14,569,-442,113,1025663,23175,8217,1057055,81.12%,83.60%,
107/01/09,553,565,225,1343,1025687,22606,8659,1056952,81.13%,83.60%,
107/01/08,-132,1081,-624,325,1025134,22041,8434,1055609,81.08%,83.49%,
107/01/05,2114,808,2463,5385,1025266,20960,9058,1055284,81.09%,83.46%,
107/01/04,3266,300,437,4003,1023152,20152,6595,1049899,80.93%,83.05%,
107/01/03,-174,81,-65,-158,1019886,19852,6158,1045896,80.67%,82.73%,
107/01/02,-79,0,616,537,1020060,19771,6223,1046054,80.68%,82.74%,
106/12/29,94,0,76,170,1020139,19771,5607,1045517,80.69%,82.70%,
106/12/28,-29,690,-272,389,1020045,19089,5531,1044665,80.68%,82.63%,
106/12/27,802,462,284,1548,1020074,18399,5803,1044276,80.68%,82.59%,
106/12/26,-446,54,-556,-948,1019271,17937,5519,1042727,80.62%,82.48%,
106/12/25,-221,-351,-74,-646,1019717,17883,6075,1043675,80.65%,82.55%,
106/12/22,538,-162,-235,141,1019938,18234,6149,1044321,80.67%,82.60%,
106/12/21,1103,-255,398,1246,1019400,18396,6384,1044180,80.63%,82.59%,
106/12/20,-54,-113,-126,-293,1018297,18651,5986,1042934,80.54%,82.49%,
106/12/19,-1139,-1424,-318,-2881,1018451,18764,6112,1043327,80.55%,82.52%,
106/12/18,-255,-251,-201,-707,1019590,20188,6430,1046208,80.64%,82.75%,
106/12/15,-458,-291,12,-737,1019845,20439,6631,1046915,80.66%,82.80%,
106/12/14,-981,6,90,-885,1020294,20730,6619,1047643,80.70%,82.86%,
106/12/13,-809,264,-12,-557,1021175,20724,6529,1048428,80.77%,82.93%,
106/12/12,-450,302,-188,-336,1021984,20460,6541,1048985,80.83%,82.97%,
106/12/11,1758,267,442,2467,1022434,20158,6729,1049321,80.87%,83.00%,
106/12/08,-1294,-30,-59,-1383,1020676,19891,6287,1046854,80.73%,82.80%,
106/12/07,516,0,-149,367,1021971,19921,6346,1048238,80.83%,82.91%,
106/12/06,-621,1,-606,-1226,1021455,19921,6495,1047871,80.79%,82.88%,
106/12/05,455,206,-20,641,1022076,19920,7101,1049097,80.84%,82.98%,
106/12/04,-117,252,-75,60,1021621,19714,7121,1048456,80.80%,82.92%,
106/12/01,876,33,7,916,1021738,19462,7196,1048396,80.81%,82.92%,
106/11/30,1014,21,-690,345,1021068,19429,7189,1047686,80.76%,82.87%,
106/11/29,-1088,97,71,-920,1020054,19408,7879,1047341,80.68%,82.84%,
106/11/28,-32,5,-202,-229,1021412,19311,7808,1048531,80.79%,82.94%,
106/11/27,-50,-11,139,78,1021445,19306,8010,1048761,80.79%,82.95%,
106/11/24,-882,0,-9,-891,1021495,19317,7871,1048683,80.79%,82.94%,
106/11/23,1068,239,-180,1127,1022377,19317,7880,1049574,80.86%,83.01%,
106/11/22,1070,346,-130,1286,1021309,19078,8060,1048447,80.78%,82.93%,
106/11/21,1782,297,660,2739,1021033,18732,8190,1047955,80.76%,82.89%,
106/11/20,2257,-497,-123,1637,1019251,18435,7530,1045216,80.62%,82.67%,
106/11/17,-437,19,279,-139,1017004,18932,7653,1043589,80.44%,82.54%,
106/11/16,-229,180,-405,-454,1017431,18913,7374,1043718,80.47%,82.55%,
106/11/15,-1009,-76,-24,-1109,1017660,18733,7779,1044172,80.49%,82.59%,
106/11/14,-3232,1276,-521,-2477,1018973,18809,7803,1045585,80.60%,82.70%,
106/11/13,720,944,366,2030,1022081,17533,8324,1047938,80.84%,82.89%,
106/11/10,-2320,2003,-12,-329,1021361,16589,7958,1045908,80.78%,82.72%,
106/11/09,12922,968,1552,15442,1023680,14586,7970,1046236,80.97%,82.75%,
106/11/08,-782,17,315,-450,1011642,13618,6418,1031678,80.02%,81.60%,
106/11/07,-853,80,104,-669,1012425,13601,6103,1032129,80.08%,81.64%,
106/11/06,-533,0,112,-421,1013278,13521,5999,1032798,80.14%,81.68%,
106/11/03,-2792,7,-14,-2799,1013811,13521,5887,1033219,80.19%,81.73%,
106/11/02,-1654,552,-154,-1256,1016603,13514,5901,1036018,80.41%,81.95%,
106/11/01,303,-2,397,698,1018256,12962,6055,1037273,80.54%,82.04%,
106/10/31,-2605,1003,-50,-1652,1019593,12964,5658,1038215,80.64%,82.11%,
106/10/30,-2214,20,-133,-2327,1030547,11961,5708,1048216,81.51%,82.91%,
106/10/27,-518,1000,-232,250,1036305,11941,5841,1054087,81.97%,83.38%,
106/10/26,-1601,1029,195,-377,1040021,10941,6073,1057035,82.26%,83.61%,
106/10/25,-4617,391,-419,-4645,1043573,9912,5878,1059363,82.54%,83.79%,
106/10/24,-651,93,1193,635,1047305,9521,6297,1063123,82.84%,84.09%,
106/10/23,-191,185,20,14,922096,9428,5104,936628,72.93%,74.21%,
106/10/20,-1508,254,-103,-1357,922314,9243,5084,936641,72.95%,74.21%,
106/10/19,-445,133,48,-264,923665,8989,5187,937841,73.06%,74.30%,
106/10/18,-13,207,-91,103,924969,8856,5139,938964,73.16%,74.39%,
106/10/17,-3273,805,-157,-2625,812751,8649,5230,826630,71.34%,72.56%,
106/10/16,-174,59,352,237,815320,7844,5387,828551,71.56%,72.72%,
106/10/13,-12800,415,-43,-12428,815001,7785,5035,827821,71.53%,72.66%,
106/10/12,-1888,44,20,-1824,826042,7370,5078,838490,72.50%,73.59%,
106/10/11,-2266,23,36,-2207,825931,7326,5058,838315,72.49%,73.58%,
106/10/06,-2322,60,-26,-2288,827656,7303,5022,839981,72.65%,73.73%,
106/10/05,-152,40,-408,-520,829977,7243,5048,842268,72.85%,73.93%,
106/10/03,1456,1,1013,2470,830129,7203,5456,842788,72.86%,73.97%,
106/10/02,697,195,151,1043,828673,7202,4443,840318,72.73%,73.75%,
106/09/30,0,0,-121,-121,827976,7007,4292,839275,72.67%,73.66%,
106/09/29,-312,-753,-146,-1211,827976,8715,4413,841104,72.67%,73.82%,
106/09/28,-13,-200,137,-76,827288,9468,4559,841315,72.61%,73.84%,
106/09/27,-2611,-137,-62,-2810,827301,9668,4422,841391,72.61%,73.85%,
106/09/26,1024,613,63,1700,829912,9805,4484,844201,72.84%,74.09%,
106/09/25,-3118,-1155,-720,-4993,828888,9192,4421,842501,72.75%,73.94%,
106/09/22,-1365,12,-51,-1404,833717,10347,5141,849205,73.18%,74.54%,
106/09/21,-1446,-19,-106,-1571,836332,10335,5192,851859,73.41%,74.77%,
106/09/20,767,-1023,-74,-330,837800,10354,5298,853452,73.54%,74.91%,
106/09/19,-70,109,-141,-102,837512,11377,5372,854261,73.51%,74.98%,
106/09/18,-612,-199,-64,-875,837320,11268,5513,854101,73.49%,74.96%,
106/09/15,-205,-452,158,-499,837932,11467,5577,854976,73.55%,75.05%,
106/09/14,-2036,-77,-1,-2114,837915,11919,5419,855253,73.55%,75.07%,
106/09/13,-603,-230,-34,-867,839952,11996,5420,857368,73.72%,75.25%,
106/09/12,-752,-150,-17,-919,840555,12226,5454,858235,73.78%,75.33%,
106/09/11,-944,-76,-109,-1129,837103,12376,5471,854950,73.47%,75.04%,
106/09/08,2350,-179,335,2506,838047,12452,5580,856079,73.56%,75.14%,
106/09/07,-935,-194,-306,-1435,835667,12631,5245,853543,73.35%,74.92%,
106/09/06,-53,-332,-121,-506,836602,12825,5551,854978,73.43%,75.04%,
106/09/05,387,-414,155,128,835855,13157,5672,854684,73.37%,75.02%,
106/09/04,608,-98,35,545,835468,13571,5517,854556,73.33%,75.01%,
106/09/01,258,-343,-180,-265,834861,13669,5482,854012,73.28%,74.96%,
106/08/31,-246,-18,-15,-279,835464,14012,5662,855138,73.33%,75.06%,
106/08/30,168,-481,-13,-326,835612,14030,5677,855319,73.34%,75.07%,
106/08/29,-1179,-244,-76,-1499,836944,14511,5690,857145,73.46%,75.23%,
106/08/28,-300,-132,157,-275,839056,14755,5766,859577,73.65%,75.45%,
106/08/25,-548,-198,-83,-829,840355,14887,5609,860851,73.76%,75.56%,
106/08/24,-658,-163,233,-588,840853,15085,5692,861630,73.80%,75.62%,
106/08/23,-1694,-51,-137,-1882,841188,15248,5459,861895,73.83%,75.65%,
106/08/22,800,-60,309,1049,843463,15299,5596,864358,74.03%,75.86%,
106/08/21,570,-385,3,188,842262,15359,5287,862908,73.93%,75.74%,
106/08/18,106,-395,-98,-387,839971,15744,5284,860999,73.73%,75.58%,
106/08/17,-1486,0,66,-1420,839672,16139,5382,861193,73.70%,75.59%,
106/08/16,1157,0,-650,507,832692,16139,5316,854147,73.09%,74.97%,
106/08/15,685,0,100,785,831681,16139,5966,853786,73.00%,74.94%,
106/08/14,3673,0,-249,3424,830978,16139,5866,852983,72.94%,74.87%,
106/08/11,-1569,-130,-44,-1743,827295,16139,6115,849549,72.61%,74.56%,
106/08/10,2905,-421,-1078,1406,828863,16269,6159,851291,72.75%,74.72%,
106/08/09,-1553,0,460,-1093,825958,16690,7237,849885,72.50%,74.60%,
106/08/08,-1207,-1,-242,-1450,827412,16690,6777,850879,72.62%,74.68%,
106/08/07,363,322,531,1216,827934,16691,7019,851644,72.67%,74.75%,
106/08/04,205,-25,-44,136,827563,16369,6488,850420,72.64%,74.65%,
106/08/03,267,-125,-4,138,827254,16394,6532,850180,72.61%,74.62%,
106/08/02,844,-2,-229,613,826970,16519,6536,850025,72.59%,74.61%,
106/08/01,42,747,-283,506,826126,16521,6765,849412,72.51%,74.55%,
106/07/31,5,0,397,402,825492,15774,7048,848314,72.46%,74.46%,
106/07/28,674,145,-346,473,825317,15774,6651,847742,72.44%,74.41%,
106/07/27,1418,345,-1918,-155,827131,15629,6997,849757,72.60%,74.59%,
106/07/26,4149,81,2585,6815,825726,15284,8915,849925,72.48%,74.60%,
106/07/25,-56,1,334,279,821577,15203,6330,843110,72.11%,74.00%,
106/07/24,176,0,123,299,823633,15202,5996,844831,72.29%,74.15%,
106/07/21,95,-72,-52,-29,823444,15202,5873,844519,72.28%,74.13%,
106/07/20,331,-792,10,-451,823349,15274,5925,844548,72.27%,74.13%,
106/07/19,-457,-278,-48,-783,823018,16066,5915,844999,72.24%,74.17%,
106/07/18,208,4,-199,13,823476,16344,5963,845783,72.28%,74.24%,
106/07/17,144,-97,496,543,823767,16340,6162,846269,72.30%,74.28%,
106/07/14,217,-3,-37,177,825623,16437,5666,847726,72.47%,74.41%,
106/07/13,-1499,21,-231,-1709,825406,16440,5703,847549,72.45%,74.39%,
106/07/12,-35,-109,-153,-297,826905,16419,5934,849258,72.58%,74.54%,
106/07/11,-295,0,-388,-683,825940,16529,6087,848556,72.49%,74.48%,
106/07/10,-273,1,98,-174,826205,16529,6475,849209,72.52%,74.54%,
106/07/07,317,-7,34,344,826478,16528,6377,849383,72.54%,74.55%,
106/07/06,-61,-269,-106,-436,826161,16535,6343,849039,72.51%,74.52%,
106/07/05,81,0,-587,-506,826272,16804,6449,849525,72.52%,74.56%,
106/07/04,-584,163,392,-29,825941,16804,7036,849781,72.49%,74.58%,
106/07/03,1068,0,-52,1016,826720,16641,6644,850005,72.56%,74.60%,
106/06/30,544,-28,86,602,823960,16641,6696,847297,72.32%,74.37%,
106/06/29,937,5,-257,685,817898,15541,6610,840049,71.79%,73.73%,
106/06/28,256,-8,-17,231,816961,15536,6867,839364,71.71%,73.68%,
106/06/27,2493,24,732,3249,816705,15544,6884,839133,71.68%,73.65%,
106/06/26,1186,14,-405,795,815212,15520,6152,836884,71.55%,73.45%,
106/06/23,1646,89,240,1975,814026,15506,6557,836089,71.45%,73.39%,
106/06/22,1118,35,-849,304,807947,15417,6317,829681,70.92%,72.83%,
106/06/21,4848,789,682,6319,806867,15382,7166,829415,70.82%,72.80%,
106/06/20,2855,-40,881,3696,802009,14593,6484,823086,70.39%,72.24%,
106/06/19,1163,-65,-106,992,799154,14634,5603,819391,70.14%,71.92%,
