日期,外資買賣超,投信買賣超,自營商買賣超,單日合計買賣超,外資估計持股,投信估計持股,自營商估計持股,單日合計估計持股,外資持股比重,三大法人持股比重,
107/03/31,0,0,0,0,37,0,4,41,0.12%,0.13%,
107/03/30,0,0,0,0,37,0,4,41,0.12%,0.13%,
107/03/29,0,0,0,0,37,0,4,41,0.12%,0.13%,
107/03/28,0,0,0,0,37,0,4,41,0.12%,0.13%,
107/03/27,0,0,0,0,37,0,4,41,0.12%,0.13%,
107/03/26,0,0,0,0,37,0,4,41,0.12%,0.13%,
107/03/23,0,0,0,0,37,0,4,41,0.12%,0.13%,
107/03/22,0,0,1,1,37,0,4,41,0.12%,0.13%,
107/03/21,0,0,0,0,37,0,3,40,0.12%,0.13%,
107/03/20,0,0,0,0,37,0,3,40,0.12%,0.13%,
107/03/19,0,0,0,0,37,0,3,40,0.12%,0.13%,
107/03/16,0,0,0,0,37,0,3,40,0.12%,0.13%,
107/03/15,0,0,0,0,37,0,3,40,0.12%,0.13%,
107/03/14,0,0,0,0,37,0,3,40,0.12%,0.13%,
107/03/13,5,0,0,5,37,0,3,40,0.12%,0.13%,
107/03/12,0,0,0,0,32,0,3,35,0.10%,0.11%,
107/03/09,0,0,0,0,32,0,3,35,0.10%,0.11%,
107/03/08,0,0,0,0,32,0,3,35,0.10%,0.11%,
107/03/07,0,0,0,0,32,0,3,35,0.10%,0.11%,
107/03/06,0,0,0,0,32,0,3,35,0.10%,0.11%,
107/03/05,-3,0,0,-3,32,0,3,35,0.10%,0.11%,
107/03/02,0,0,0,0,35,0,3,38,0.11%,0.12%,
107/03/01,0,0,0,0,35,0,3,38,0.11%,0.12%,
107/02/27,0,0,0,0,35,0,3,38,0.11%,0.12%,
107/02/26,0,0,0,0,35,0,3,38,0.11%,0.12%,
107/02/23,0,0,-1,-1,35,0,3,38,0.11%,0.12%,
107/02/22,0,0,0,0,35,0,4,39,0.11%,0.12%,
107/02/21,0,0,0,0,35,0,4,39,0.11%,0.12%,
107/02/12,0,0,0,0,35,0,4,39,0.11%,0.12%,
107/02/09,0,0,0,0,35,0,4,39,0.11%,0.12%,
107/02/08,0,0,0,0,35,0,4,39,0.11%,0.12%,
107/02/07,-4,0,0,-4,35,0,4,39,0.11%,0.12%,
107/02/06,0,0,0,0,39,0,4,43,0.13%,0.14%,
107/02/05,0,0,0,0,39,0,4,43,0.13%,0.14%,
107/02/02,0,0,0,0,39,0,4,43,0.13%,0.14%,
