日期,外資買賣超,投信買賣超,自營商買賣超,單日合計買賣超,外資估計持股,投信估計持股,自營商估計持股,單日合計估計持股,外資持股比重,三大法人持股比重,
107/03/31,0,0,0,0,32147,86,41,32274,10.78%,10.82%,
107/03/30,27,0,7,34,32147,86,41,32274,10.78%,10.82%,
107/03/29,39,0,0,39,32120,86,34,32240,10.77%,10.81%,
107/03/28,-9,0,0,-9,32081,86,34,32201,10.76%,10.80%,
107/03/27,-10,0,0,-10,32090,86,34,32210,10.76%,10.80%,
107/03/26,106,0,-1,105,32100,86,34,32220,10.76%,10.80%,
107/03/23,73,0,0,73,31994,86,35,32115,10.73%,10.77%,
107/03/22,111,0,25,136,31921,86,35,32042,10.70%,10.74%,
107/03/21,37,0,0,37,31810,86,10,31906,10.67%,10.70%,
107/03/20,37,0,0,37,31773,86,10,31869,10.65%,10.68%,
107/03/19,252,-4,0,248,31736,86,10,31832,10.64%,10.67%,
107/03/16,-53,0,0,-53,31494,90,10,31594,10.56%,10.59%,
107/03/15,34,0,1,35,31547,90,10,31647,10.58%,10.61%,
107/03/14,75,0,0,75,31513,90,9,31612,10.57%,10.60%,
107/03/13,164,0,0,164,31608,90,9,31707,10.60%,10.63%,
107/03/12,102,0,0,102,31444,90,9,31543,10.54%,10.57%,
107/03/09,-88,0,-1,-89,31342,90,9,31441,10.51%,10.54%,
107/03/08,-29,0,0,-29,31430,90,10,31530,10.54%,10.57%,
107/03/07,-8,0,0,-8,31459,90,10,31559,10.55%,10.58%,
107/03/06,-22,0,0,-22,31467,90,10,31567,10.55%,10.58%,
107/03/05,-87,0,0,-87,31489,90,10,31589,10.56%,10.59%,
107/03/02,-53,0,0,-53,31576,90,10,31676,10.59%,10.62%,
107/03/01,27,0,0,27,31623,90,10,31723,10.60%,10.63%,
107/02/27,-23,0,-1,-24,31596,90,10,31696,10.59%,10.62%,
107/02/26,5,0,0,5,31619,90,11,31720,10.60%,10.63%,
107/02/23,4,0,0,4,31614,90,11,31715,10.60%,10.63%,
107/02/22,-1,0,0,-1,31610,90,11,31711,10.60%,10.63%,
107/02/21,68,0,0,68,31611,90,11,31712,10.60%,10.63%,
107/02/12,-46,0,-1,-47,31543,90,11,31644,10.58%,10.61%,
107/02/09,-94,0,0,-94,31587,90,12,31689,10.59%,10.62%,
107/02/08,12,0,0,12,31681,90,12,31783,10.62%,10.65%,
107/02/07,-92,0,0,-92,31619,90,12,31721,10.60%,10.63%,
107/02/06,-48,0,-1,-49,31689,90,12,31791,10.63%,10.66%,
107/02/05,38,0,0,38,31737,90,13,31840,10.64%,10.67%,
107/02/02,-14,0,0,-14,31699,90,13,31802,10.63%,10.66%,
107/02/01,-10,0,0,-10,31713,90,13,31816,10.63%,10.66%,
107/01/31,-40,0,-50,-90,31723,90,13,31826,10.64%,10.67%,
107/01/30,-7,0,0,-7,31763,90,63,31916,10.65%,10.70%,
107/01/29,74,0,0,74,31770,90,63,31923,10.65%,10.70%,
107/01/26,46,0,0,46,31686,90,63,31839,10.63%,10.68%,
107/01/25,11,0,0,11,31640,90,63,31793,10.61%,10.66%,
107/01/24,39,0,0,39,31629,90,63,31782,10.61%,10.66%,
107/01/23,23,0,0,23,31590,90,63,31743,10.59%,10.64%,
107/01/22,-25,0,1,-24,31567,90,63,31720,10.59%,10.64%,
107/01/19,32,0,0,32,31592,90,62,31744,10.59%,10.64%,
107/01/18,25,0,-50,-25,31560,90,62,31712,10.58%,10.63%,
107/01/17,155,0,3,158,31535,90,112,31737,10.57%,10.64%,
107/01/16,40,0,0,40,31380,90,109,31579,10.52%,10.59%,
107/01/15,31,0,0,31,31340,90,109,31539,10.51%,10.58%,
107/01/12,-3,0,0,-3,31309,90,109,31508,10.50%,10.57%,
107/01/11,4,0,0,4,31312,90,109,31511,10.50%,10.57%,
107/01/10,186,0,0,186,31308,90,109,31507,10.50%,10.57%,
107/01/09,45,0,0,45,31122,90,109,31321,10.44%,10.51%,
107/01/08,36,0,30,66,31077,90,109,31276,10.42%,10.49%,
107/01/05,37,0,0,37,31041,90,79,31210,10.41%,10.47%,
107/01/04,35,0,0,35,31004,90,79,31173,10.40%,10.46%,
107/01/03,141,0,-40,101,30969,90,79,31138,10.38%,10.44%,
107/01/02,35,0,0,35,30828,90,119,31037,10.34%,10.41%,
106/12/29,47,0,0,47,30793,90,119,31002,10.33%,10.40%,
106/12/28,114,0,0,114,30746,90,119,30955,10.31%,10.38%,
106/12/27,13,-2,0,11,30632,90,119,30841,10.27%,10.34%,
106/12/26,29,-1,1,29,30619,92,119,30830,10.27%,10.34%,
106/12/25,10,0,30,40,30590,93,118,30801,10.26%,10.33%,
106/12/22,130,0,80,210,30580,93,88,30761,10.25%,10.31%,
106/12/21,379,0,0,379,30450,93,8,30551,10.21%,10.24%,
106/12/20,102,0,0,102,30071,93,8,30172,10.08%,10.11%,
106/12/19,117,0,0,117,29969,93,8,30070,10.05%,10.08%,
106/12/18,59,0,0,59,29852,93,8,29953,10.01%,10.04%,
106/12/15,164,0,0,164,29793,93,8,29894,9.99%,10.02%,
106/12/14,145,0,0,145,29629,93,8,29730,9.93%,9.96%,
106/12/13,222,0,0,222,29484,93,8,29585,9.89%,9.92%,
106/12/12,20,0,0,20,29262,93,8,29363,9.81%,9.84%,
106/12/11,-4,0,0,-4,29242,93,8,29343,9.81%,9.84%,
106/12/08,29,0,0,29,29246,93,8,29347,9.81%,9.84%,
106/12/07,-5,0,0,-5,29217,93,8,29318,9.80%,9.83%,
106/12/06,60,0,0,60,29222,93,8,29323,9.80%,9.83%,
106/12/05,4,0,0,4,29162,93,8,29263,9.78%,9.81%,
106/12/04,60,0,0,60,29158,93,8,29259,9.78%,9.81%,
106/12/01,83,0,0,83,29098,93,8,29199,9.76%,9.79%,
106/11/30,65,0,0,65,29015,93,8,29116,9.73%,9.76%,
106/11/29,-24,0,-1,-25,28950,93,8,29051,9.71%,9.74%,
106/11/28,18,0,0,18,28974,93,9,29076,9.72%,9.75%,
106/11/27,-8,0,0,-8,28956,93,9,29058,9.71%,9.74%,
106/11/24,17,0,0,17,28964,93,9,29066,9.71%,9.74%,
106/11/23,10,0,0,10,28947,93,9,29049,9.71%,9.74%,
106/11/22,103,0,0,103,28937,93,9,29039,9.70%,9.73%,
106/11/21,-7,0,0,-7,28834,93,9,28936,9.67%,9.70%,
106/11/20,175,0,0,175,28841,93,9,28943,9.67%,9.70%,
106/11/17,12,0,0,12,28666,93,9,28768,9.61%,9.64%,
106/11/16,100,0,0,100,28654,93,9,28756,9.61%,9.64%,
106/11/15,97,0,0,97,28554,93,9,28656,9.57%,9.60%,
106/11/14,119,0,-2,117,28457,93,9,28559,9.54%,9.57%,
106/11/13,33,0,0,33,28338,93,11,28442,9.50%,9.53%,
106/11/10,15,0,0,15,28306,93,11,28410,9.49%,9.52%,
106/11/09,23,0,0,23,28291,93,11,28395,9.49%,9.52%,
106/11/08,-1,0,0,-1,28268,93,11,28372,9.48%,9.51%,
106/11/07,-17,0,0,-17,28269,93,11,28373,9.48%,9.51%,
106/11/06,5,0,0,5,28286,93,11,28390,9.48%,9.51%,
106/11/03,5,0,0,5,28281,93,11,28385,9.48%,9.51%,
106/11/02,7,0,0,7,28276,93,11,28380,9.48%,9.51%,
106/11/01,-3,0,0,-3,28269,93,11,28373,9.48%,9.51%,
106/10/31,-1,0,0,-1,28272,93,11,28376,9.48%,9.51%,
106/10/30,-4,0,0,-4,28273,93,11,28377,9.48%,9.51%,
106/10/27,-19,0,0,-19,28277,93,11,28381,9.48%,9.51%,
106/10/26,13,0,0,13,28296,93,11,28400,9.49%,9.52%,
106/10/25,9,0,0,9,28283,93,11,28387,9.48%,9.51%,
106/10/24,1,0,0,1,28274,93,11,28378,9.48%,9.51%,
106/10/23,2,0,0,2,28273,93,11,28377,9.48%,9.51%,
106/10/20,-10,0,0,-10,28271,93,11,28375,9.48%,9.51%,
106/10/19,-7,-6,2,-11,28281,93,11,28385,9.48%,9.51%,
106/10/18,11,0,0,11,28288,99,9,28396,9.49%,9.53%,
106/10/17,1,0,0,1,28277,99,9,28385,9.48%,9.52%,
106/10/16,1,0,0,1,28276,99,9,28384,9.48%,9.52%,
106/10/13,1,0,0,1,28275,99,9,28383,9.48%,9.52%,
106/10/12,10,0,0,10,28274,99,9,28382,9.48%,9.52%,
106/10/11,-16,0,2,-14,28264,99,9,28372,9.48%,9.52%,
106/10/06,-14,0,0,-14,28280,99,7,28386,9.48%,9.52%,
106/10/05,2,0,0,2,28294,99,7,28400,9.49%,9.53%,
106/10/03,-37,0,0,-37,28292,99,7,28398,9.49%,9.53%,
106/10/02,-3,0,4,1,28329,99,7,28435,9.50%,9.54%,
106/09/30,0,0,0,0,28332,99,3,28434,9.50%,9.53%,
106/09/29,-4,0,0,-4,28332,99,3,28434,9.50%,9.53%,
106/09/28,-4,0,0,-4,28336,99,3,28438,9.50%,9.53%,
106/09/27,-22,0,0,-22,28340,99,3,28442,9.50%,9.53%,
106/09/26,0,0,0,0,28362,99,3,28464,9.51%,9.54%,
106/09/25,-74,0,0,-74,28362,99,3,28464,9.51%,9.54%,
106/09/22,-5,0,0,-5,28436,99,3,28538,9.53%,9.56%,
106/09/21,1,0,0,1,28441,99,3,28543,9.54%,9.57%,
106/09/20,0,0,0,0,28440,99,3,28542,9.54%,9.57%,
106/09/19,-40,0,1,-39,28440,99,3,28542,9.54%,9.57%,
106/09/18,15,0,0,15,28480,99,2,28581,9.55%,9.58%,
106/09/15,111,0,0,111,28465,99,2,28566,9.54%,9.57%,
106/09/14,24,0,0,24,28354,99,2,28455,9.51%,9.54%,
106/09/13,16,0,0,16,28330,99,2,28431,9.50%,9.53%,
106/09/12,-12,0,0,-12,28314,99,2,28415,9.49%,9.52%,
106/09/11,55,0,0,55,28326,99,2,28427,9.50%,9.53%,
106/09/08,36,-6,0,30,28271,99,2,28372,9.48%,9.51%,
106/09/07,49,0,0,49,28235,105,2,28342,9.47%,9.51%,
106/09/06,9,0,0,9,28186,105,2,28293,9.45%,9.49%,
