日期,外資買賣超,投信買賣超,自營商買賣超,單日合計買賣超,外資估計持股,投信估計持股,自營商估計持股,單日合計估計持股,外資持股比重,三大法人持股比重,
107/03/31,0,0,-14,-14,904637,11268,49630,965535,29.02%,30.97%,
107/03/30,1415,-3165,27,-1723,904637,11268,49644,965549,29.02%,30.97%,
107/03/29,-468,-2472,21,-2919,903223,14433,49617,967273,28.98%,31.04%,
107/03/28,-998,0,-11,-1009,903690,16905,49596,970191,28.99%,31.12%,
107/03/27,662,0,45,707,904688,16905,49607,971200,29.03%,31.16%,
107/03/26,713,-10,-7,696,904026,16905,49562,970493,29.00%,31.13%,
107/03/23,-61,-5,-7,-73,903313,16915,49569,969797,28.98%,31.11%,
107/03/22,1826,0,-17,1809,903374,16920,49576,969870,28.98%,31.11%,
107/03/21,154,0,-99,55,901548,16920,49593,968061,28.92%,31.05%,
107/03/20,1244,-11,-5,1228,901394,16920,49692,968006,28.92%,31.06%,
107/03/19,-23,-2,-4,-29,900150,16931,49697,966778,28.88%,31.02%,
107/03/16,306,-2558,-5,-2257,900173,16933,49701,966807,28.88%,31.02%,
107/03/15,496,9,-8,497,899867,19491,49706,969064,28.87%,31.09%,
107/03/14,-98,0,80,-18,899533,19482,49714,968729,28.86%,31.08%,
107/03/13,1976,-8,13,1981,899631,19482,49634,968747,28.86%,31.08%,
107/03/12,1696,0,24,1720,897655,19490,49621,966766,28.80%,31.02%,
107/03/09,71,0,14,85,895959,19490,49597,965046,28.75%,30.97%,
107/03/08,-2260,0,-40,-2300,895888,19490,49583,964961,28.74%,30.96%,
107/03/07,-366,0,15,-351,898148,19490,49623,967261,28.82%,31.04%,
107/03/06,-1241,0,6,-1235,898514,19490,49608,967612,28.83%,31.05%,
107/03/05,-1373,-67,-19,-1459,899755,19490,49602,968847,28.87%,31.09%,
107/03/02,-2907,11,-16,-2912,900966,19557,49621,970144,28.91%,31.13%,
107/03/01,526,0,-11,515,903873,19546,49637,973056,29.00%,31.22%,
107/02/27,1518,-1,-12,1505,903347,19546,49648,972541,28.98%,31.20%,
107/02/26,756,2,-41,717,902626,19547,49660,971833,28.96%,31.18%,
107/02/23,920,0,0,920,901870,19545,49701,971116,28.93%,31.15%,
107/02/22,-542,94,126,-322,900950,19545,49701,970196,28.91%,31.13%,
107/02/21,2564,0,3,2567,901530,19451,49575,970556,28.92%,31.13%,
107/02/12,-1639,-6,18,-1627,899053,19451,49572,968076,28.84%,31.05%,
107/02/09,-2752,7,519,-2226,900692,19457,49554,969703,28.90%,31.11%,
107/02/08,-1644,1,479,-1164,903487,19450,49035,971972,28.99%,31.19%,
107/02/07,-1474,1957,53,536,905185,19449,48556,973190,29.04%,31.22%,
107/02/06,-3119,481,912,-1726,906740,17492,48503,972735,29.09%,31.21%,
107/02/05,871,-6,953,1818,909859,17011,47591,974461,29.19%,31.26%,
107/02/02,3890,0,86,3976,908988,17017,46638,972643,29.16%,31.20%,
107/02/01,2496,0,1422,3918,905103,17017,46552,968672,29.04%,31.08%,
107/01/31,2652,275,315,3242,902811,17017,45130,964958,28.97%,30.96%,
107/01/30,2628,0,407,3035,900159,16742,44815,961716,28.88%,30.86%,
107/01/29,1593,0,543,2136,897676,16742,44408,958826,28.80%,30.76%,
107/01/26,3278,-132,353,3499,896083,16742,43865,956690,28.75%,30.69%,
107/01/25,5329,0,318,5647,892809,16874,43512,953195,28.64%,30.58%,
107/01/24,1736,-7,489,2218,887435,16874,43194,947503,28.47%,30.40%,
107/01/23,1236,0,-36,1200,885688,16881,42705,945274,28.42%,30.33%,
107/01/22,-206,0,-61,-267,884452,16881,42741,944074,28.38%,30.29%,
107/01/19,914,0,-11,903,884658,16881,42802,944341,28.38%,30.30%,
107/01/18,1439,0,-37,1402,883555,16881,42813,943249,28.35%,30.27%,
107/01/17,2701,0,-48,2653,882117,16881,42850,941848,28.30%,30.22%,
107/01/16,237,0,-51,186,879416,16881,42898,939195,28.21%,30.13%,
107/01/15,1181,-1,0,1180,879179,16881,42949,939009,28.21%,30.13%,
107/01/12,258,0,-23,235,877997,16882,42949,937828,28.17%,30.09%,
107/01/11,919,0,-31,888,877739,16882,42972,937593,28.16%,30.08%,
107/01/10,815,0,0,815,874807,16882,43003,934692,28.07%,29.99%,
107/01/09,1130,0,-23,1107,873892,16882,43003,933777,28.04%,29.96%,
107/01/08,1129,0,-23,1106,871862,16882,43026,931770,27.97%,29.89%,
107/01/05,-673,0,-10,-683,870733,16882,43049,930664,27.94%,29.86%,
107/01/04,682,0,-24,658,871406,16882,43059,931347,27.96%,29.88%,
107/01/03,-91,0,-30,-121,919176,16882,43083,979141,29.49%,31.41%,
107/01/02,209,0,-6,203,921277,16882,43113,981272,29.56%,31.49%,
106/12/29,489,0,-8,481,921067,16882,43119,981068,29.55%,31.48%,
106/12/28,953,-3,1,951,920578,16107,43127,979812,29.54%,31.44%,
106/12/27,1075,-6,-14,1055,919625,16110,43126,978861,29.50%,31.40%,
106/12/26,37,-5,5,37,918550,16116,43140,977806,29.47%,31.37%,
106/12/25,145,0,15,160,918513,16122,43135,977770,29.47%,31.37%,
106/12/22,746,0,0,746,918368,16122,43120,977610,29.46%,31.36%,
106/12/21,232,0,32,264,917699,16122,43120,976941,29.44%,31.34%,
106/12/20,672,14,-94,592,917489,16122,43088,976699,29.44%,31.34%,
106/12/19,604,0,10,614,918295,16108,43182,977585,29.46%,31.36%,
106/12/18,1507,82,28,1617,917690,16108,43172,976970,29.44%,31.34%,
106/12/15,-1273,-1055,0,-2328,916731,16026,43144,975901,29.41%,31.31%,
106/12/14,1975,0,1,1976,918039,17080,43144,978263,29.45%,31.38%,
106/12/13,1402,0,42,1444,916065,17080,43143,976288,29.39%,31.32%,
106/12/12,5560,1,59,5620,914724,17080,43101,974905,29.35%,31.28%,
106/12/11,2036,0,79,2115,909270,17079,43042,969391,29.17%,31.10%,
106/12/08,503,0,36,539,907313,17079,42963,967355,29.11%,31.04%,
106/12/07,718,0,65,783,906838,17079,42927,966844,29.09%,31.02%,
106/12/06,759,6,165,930,906120,17079,42862,966061,29.07%,30.99%,
106/12/05,-218,0,63,-155,908367,17073,42697,968137,29.14%,31.06%,
106/12/04,-312,0,15,-297,908603,17073,42634,968310,29.15%,31.07%,
106/12/01,-61,2,14,-45,908938,17073,42619,968630,29.16%,31.08%,
