日期,外資買賣超,投信買賣超,自營商買賣超,單日合計買賣超,外資估計持股,投信估計持股,自營商估計持股,單日合計估計持股,外資持股比重,三大法人持股比重,
107/03/31,1,0,-140,-139,158240,0,10121,168361,38.91%,41.40%,
107/03/30,620,0,182,802,158239,0,10261,168500,38.91%,41.43%,
107/03/29,-373,0,-680,-1053,157516,0,10079,167595,38.73%,41.21%,
107/03/28,876,0,-177,699,158241,0,10759,169000,38.91%,41.56%,
107/03/27,657,0,271,928,157368,0,10936,168304,38.70%,41.39%,
107/03/26,34,0,-9,25,156711,0,10665,167376,38.53%,41.15%,
107/03/23,-234,0,-485,-719,156677,0,10674,167351,38.53%,41.15%,
107/03/22,968,0,-272,696,160788,0,11159,171947,39.54%,42.28%,
107/03/21,465,0,-505,-40,160096,0,11431,171527,39.37%,42.18%,
107/03/20,44,0,-298,-254,159724,0,11936,171660,39.27%,42.21%,
107/03/19,-547,-3,-5,-555,159416,0,12234,171650,39.20%,42.21%,
107/03/16,198,0,285,483,159963,0,12239,172202,39.33%,42.34%,
107/03/15,137,0,186,323,159765,0,11954,171719,39.28%,42.22%,
107/03/14,-1695,0,-335,-2030,159663,0,11768,171431,39.26%,42.15%,
107/03/13,303,0,303,606,161188,0,12103,173291,39.63%,42.61%,
107/03/12,179,0,12,191,160833,0,11800,172633,39.55%,42.45%,
107/03/09,-118,0,-450,-568,160629,0,11788,172417,39.50%,42.40%,
107/03/08,-449,0,359,-90,160657,0,12238,172895,39.50%,42.51%,
107/03/07,537,0,32,569,161059,0,11879,172938,39.60%,42.52%,
107/03/06,329,0,-171,158,160522,0,11847,172369,39.47%,42.38%,
107/03/05,-295,0,-138,-433,160463,0,12018,172481,39.46%,42.42%,
107/03/02,-1146,0,-135,-1281,161081,0,12156,173237,39.61%,42.60%,
107/03/01,-982,0,-161,-1143,162227,0,12291,174518,39.89%,42.91%,
107/02/27,-1422,0,141,-1281,163153,0,12452,175605,40.12%,43.18%,
107/02/26,-675,0,79,-596,165263,0,12311,177574,40.64%,43.67%,
107/02/23,-643,0,-156,-799,165908,0,12232,178140,40.80%,43.81%,
107/02/22,-2704,0,-137,-2841,168311,0,12388,180699,41.39%,44.44%,
107/02/21,517,0,-82,435,170706,0,12525,183231,41.98%,45.06%,
107/02/12,-1384,0,-389,-1773,171047,0,12607,183654,42.06%,45.16%,
107/02/09,-1256,-719,643,-1332,172150,0,12996,185146,42.33%,45.53%,
107/02/08,-4421,-810,290,-4941,170951,683,12353,183987,42.04%,45.25%,
107/02/07,-1150,-942,-310,-2402,174813,1493,12063,188369,42.99%,46.32%,
107/02/06,-3508,-3367,-557,-7432,175721,2435,12373,190529,43.21%,46.85%,
107/02/05,-3087,-616,-1131,-4834,178619,5802,12930,197351,43.92%,48.53%,
107/02/02,-8986,-522,-1265,-10773,181574,6418,14061,202053,44.65%,49.69%,
107/02/01,-1872,400,-522,-1994,189704,6940,15326,211970,46.65%,52.13%,
107/01/31,455,799,2128,3382,191372,6540,15848,213760,47.06%,52.57%,
107/01/30,978,1516,-1004,1490,190917,5741,13720,210378,46.95%,51.74%,
107/01/29,3987,1021,896,5904,189939,4225,14724,208888,46.71%,51.37%,
107/01/26,-841,98,398,-345,185863,3204,13828,202895,45.70%,49.89%,
107/01/25,-1168,2527,736,2095,186674,3106,13430,203210,45.90%,49.97%,
107/01/24,1374,535,1122,3031,187769,579,12694,201042,46.17%,49.43%,
107/01/23,-252,0,-188,-440,186347,44,11572,197963,45.82%,48.68%,
107/01/22,976,0,618,1594,186654,44,11760,198458,45.90%,48.80%,
107/01/19,175,0,2,177,185678,44,11142,196864,45.66%,48.41%,
107/01/18,-29,0,96,67,185503,44,11140,196687,45.61%,48.36%,
107/01/17,428,0,-297,131,185532,44,11044,196620,45.62%,48.35%,
