日期,外資買賣超,投信買賣超,自營商買賣超,單日合計買賣超,外資估計持股,投信估計持股,自營商估計持股,單日合計估計持股,外資持股比重,三大法人持股比重,
107/03/31,-3,0,-2,-5,204,0,2,206,0.41%,0.41%,
107/03/30,-373,0,2,-371,207,0,4,211,0.41%,0.42%,
107/03/29,138,0,0,138,580,0,2,582,1.16%,1.16%,
107/03/28,-68,0,0,-68,442,0,2,444,0.88%,0.88%,
107/03/27,-285,0,0,-285,510,0,2,512,1.02%,1.02%,
107/03/26,-90,0,0,-90,795,0,2,797,1.60%,1.60%,
107/03/23,-122,0,-3,-125,885,0,2,887,1.78%,1.78%,
107/03/22,-77,0,0,-77,1007,0,5,1012,2.02%,2.03%,
107/03/21,-391,0,0,-391,1084,0,5,1089,2.18%,2.19%,
107/03/20,-104,0,0,-104,1475,0,5,1480,2.96%,2.97%,
107/03/19,-37,0,0,-37,1579,0,5,1584,3.17%,3.18%,
107/03/16,-46,0,-1,-47,1616,0,5,1621,3.25%,3.26%,
107/03/15,-3,0,0,-3,1662,0,6,1668,3.34%,3.35%,
107/03/14,-18,0,0,-18,1665,0,6,1671,3.35%,3.36%,
107/03/13,62,0,1,63,1683,0,6,1689,3.38%,3.39%,
107/03/12,24,0,0,24,1621,0,5,1626,3.26%,3.27%,
107/03/09,-60,0,0,-60,1597,0,5,1602,3.21%,3.22%,
107/03/08,58,0,0,58,1657,0,5,1662,3.33%,3.34%,
107/03/07,-82,0,0,-82,1599,0,5,1604,3.21%,3.22%,
107/03/06,77,0,0,77,1681,0,5,1686,3.38%,3.39%,
107/03/05,7,0,1,8,1604,0,5,1609,3.22%,3.23%,
107/03/02,3,0,0,3,1597,0,4,1601,3.21%,3.22%,
107/03/01,10,0,-4,6,1594,0,4,1598,3.20%,3.21%,
107/02/27,102,0,-3,99,1584,0,8,1592,3.18%,3.20%,
107/02/26,-55,0,-2,-57,1482,0,11,1493,2.98%,3.00%,
107/02/23,47,0,8,55,1537,0,13,1550,3.09%,3.12%,
107/02/22,286,0,-1,285,1490,0,5,1495,2.99%,3.00%,
107/02/21,72,0,0,72,1204,0,6,1210,2.42%,2.43%,
107/02/12,59,0,2,61,1132,0,6,1138,2.27%,2.28%,
107/02/09,411,0,-1,410,1073,0,4,1077,2.15%,2.16%,
107/02/08,19,0,3,22,662,0,5,667,1.33%,1.34%,
107/02/07,121,0,0,121,643,0,2,645,1.29%,1.29%,
107/02/06,-65,0,-1,-66,522,0,2,524,1.05%,1.05%,
107/02/05,-86,0,1,-85,587,0,3,590,1.18%,1.19%,
107/02/02,16,0,0,16,673,0,2,675,1.35%,1.35%,
107/02/01,19,0,0,19,657,0,2,659,1.32%,1.32%,
107/01/31,-5,0,0,-5,638,0,2,640,1.28%,1.28%,
107/01/30,19,0,0,19,643,0,2,645,1.29%,1.29%,
107/01/29,-45,0,0,-45,624,0,2,626,1.25%,1.25%,
107/01/26,39,0,-26,13,669,0,2,671,1.34%,1.34%,
107/01/25,104,0,26,130,630,0,28,658,1.26%,1.32%,
107/01/24,91,0,0,91,526,0,2,528,1.05%,1.05%,
107/01/23,100,0,0,100,435,0,2,437,0.87%,0.87%,
107/01/22,-11,0,0,-11,335,0,2,337,0.67%,0.67%,
107/01/19,5,0,0,5,346,0,2,348,0.69%,0.69%,
107/01/18,-6,0,0,-6,341,0,2,343,0.68%,0.68%,
107/01/17,6,0,0,6,347,0,2,349,0.69%,0.69%,
107/01/16,-198,0,0,-198,341,0,2,343,0.68%,0.68%,
107/01/15,-6,0,0,-6,539,0,2,541,1.08%,1.08%,
107/01/12,28,0,0,28,545,0,2,547,1.09%,1.09%,
107/01/11,51,0,0,51,517,0,2,519,1.04%,1.04%,
107/01/10,6,0,0,6,466,0,2,468,0.93%,0.93%,
107/01/09,16,0,0,16,460,0,2,462,0.92%,0.92%,
107/01/08,-62,0,0,-62,444,0,2,446,0.89%,0.89%,
107/01/05,-11,0,0,-11,506,0,2,508,1.01%,1.01%,
107/01/04,42,0,0,42,517,0,2,519,1.04%,1.04%,
107/01/03,48,0,-32,16,475,0,2,477,0.95%,0.95%,
107/01/02,43,0,32,75,427,0,34,461,0.85%,0.92%,
106/12/29,-53,0,-27,-80,384,0,2,386,0.77%,0.77%,
106/12/28,149,0,27,176,437,0,29,466,0.87%,0.93%,
106/12/27,-1,0,-30,-31,288,0,2,290,0.57%,0.57%,
106/12/26,-15,0,-1,-16,289,0,32,321,0.58%,0.64%,
106/12/25,16,0,3,19,304,0,33,337,0.61%,0.68%,
106/12/22,-21,0,28,7,288,0,30,318,0.57%,0.63%,
106/12/21,-44,0,0,-44,309,0,2,311,0.62%,0.62%,
106/12/20,72,0,-17,55,353,0,2,355,0.71%,0.71%,
106/12/19,43,0,8,51,281,0,19,300,0.56%,0.60%,
106/12/18,-36,0,9,-27,238,0,11,249,0.47%,0.49%,
106/12/15,-42,0,0,-42,274,0,2,276,0.55%,0.55%,
106/12/14,22,0,-28,-6,316,0,2,318,0.63%,0.63%,
106/12/13,38,0,16,54,294,0,30,324,0.59%,0.65%,
106/12/12,0,0,0,0,256,0,14,270,0.51%,0.54%,
106/12/11,0,0,0,0,256,0,14,270,0.51%,0.54%,
106/12/08,0,0,0,0,256,0,14,270,0.51%,0.54%,
106/12/07,1,0,9,10,256,0,14,270,0.51%,0.54%,
106/12/06,13,0,-30,-17,255,0,5,260,0.51%,0.52%,
106/12/05,-35,0,33,-2,242,0,35,277,0.48%,0.55%,
106/12/04,1,0,0,1,277,0,2,279,0.55%,0.55%,
106/12/01,-68,0,0,-68,276,0,2,278,0.55%,0.55%,
106/11/30,-127,0,-30,-157,344,0,2,346,0.69%,0.69%,
106/11/29,-32,0,27,-5,471,0,32,503,0.94%,1.00%,
106/11/28,-37,0,-26,-63,503,0,5,508,1.01%,1.02%,
106/11/27,65,0,29,94,540,0,31,571,1.08%,1.14%,
106/11/24,-12,0,-29,-41,475,0,2,477,0.95%,0.95%,
106/11/23,5,0,29,34,487,0,31,518,0.98%,1.04%,
106/11/22,51,0,0,51,482,0,2,484,0.97%,0.97%,
106/11/21,126,0,-28,98,431,0,2,433,0.86%,0.86%,
106/11/20,-12,0,28,16,305,0,30,335,0.61%,0.67%,
106/11/17,-23,0,0,-23,317,0,2,319,0.63%,0.63%,
106/11/16,7,0,0,7,340,0,2,342,0.68%,0.68%,
106/11/15,-39,0,0,-39,333,0,2,335,0.67%,0.67%,
106/11/14,-50,0,0,-50,372,0,2,374,0.74%,0.74%,
106/11/13,-58,0,0,-58,422,0,2,424,0.84%,0.84%,
106/11/10,92,0,-27,65,480,0,2,482,0.96%,0.96%,
106/11/09,3,0,26,29,388,0,29,417,0.78%,0.84%,
106/11/08,-21,0,0,-21,385,0,3,388,0.77%,0.78%,
106/11/07,-42,0,-25,-67,406,0,3,409,0.81%,0.82%,
106/11/06,-32,0,25,-7,448,0,28,476,0.90%,0.96%,
106/11/03,-131,0,-24,-155,480,0,3,483,0.96%,0.97%,
106/11/02,255,0,2,257,611,0,27,638,1.22%,1.27%,
106/11/01,-199,0,23,-176,356,0,25,381,0.71%,0.76%,
106/10/31,149,0,-23,126,555,0,2,557,1.11%,1.11%,
106/10/30,55,0,5,60,406,0,25,431,0.81%,0.86%,
106/10/27,37,0,-4,33,351,0,20,371,0.70%,0.74%,
106/10/26,4,0,20,24,314,0,24,338,0.63%,0.68%,
106/10/25,-16,0,0,-16,310,0,4,314,0.62%,0.63%,
106/10/24,-64,0,0,-64,326,0,4,330,0.65%,0.66%,
106/10/23,63,0,-21,42,390,0,4,394,0.78%,0.79%,
106/10/20,1,0,23,24,327,0,25,352,0.65%,0.70%,
106/10/19,0,0,0,0,326,0,2,328,0.65%,0.65%,
106/10/18,1,0,0,1,326,0,2,328,0.65%,0.65%,
106/10/17,-97,0,0,-97,325,0,2,327,0.65%,0.65%,
106/10/16,15,0,0,15,422,0,2,424,0.84%,0.84%,
106/10/13,5,0,0,5,407,0,2,409,0.81%,0.81%,
106/10/12,-11,0,0,-11,402,0,2,404,0.80%,0.80%,
106/10/11,-1,0,0,-1,413,0,2,415,0.83%,0.83%,
106/10/06,25,0,0,25,414,0,2,416,0.83%,0.83%,
106/10/05,0,0,0,0,389,0,2,391,0.78%,0.78%,
106/10/03,-28,0,0,-28,389,0,2,391,0.78%,0.78%,
106/10/02,-27,0,0,-27,417,0,2,419,0.83%,0.83%,
106/09/30,0,0,0,0,444,0,2,446,0.89%,0.89%,
106/09/29,31,0,0,31,444,0,2,446,0.89%,0.89%,
106/09/28,-6,0,0,-6,413,0,2,415,0.83%,0.83%,
106/09/27,19,0,0,19,419,0,2,421,0.84%,0.84%,
106/09/26,-39,0,-10,-49,400,0,2,402,0.80%,0.80%,
106/09/25,4,0,-10,-6,439,0,12,451,0.88%,0.90%,
106/09/22,-19,0,14,-5,435,0,22,457,0.87%,0.91%,
106/09/21,35,0,-15,20,454,0,8,462,0.91%,0.93%,
106/09/20,-97,0,21,-76,419,0,23,442,0.84%,0.89%,
106/09/19,95,0,-6,89,516,0,2,518,1.03%,1.03%,
106/09/18,-31,0,6,-25,421,0,8,429,0.84%,0.86%,
106/09/15,-20,0,0,-20,452,0,2,454,0.90%,0.90%,
106/09/14,-69,0,0,-69,472,0,2,474,0.95%,0.95%,
106/09/13,-142,0,0,-142,541,0,2,543,1.08%,1.08%,
106/09/12,49,0,0,49,683,0,2,685,1.37%,1.37%,
106/09/11,-66,0,0,-66,634,0,2,636,1.27%,1.27%,
106/09/08,-15,0,0,-15,700,0,2,702,1.40%,1.40%,
106/09/07,-24,0,0,-24,715,0,2,717,1.43%,1.43%,
106/09/06,5,0,-2,3,739,0,2,741,1.48%,1.48%,
106/09/05,7,0,2,9,734,0,4,738,1.47%,1.48%,
106/09/04,-4,0,0,-4,727,0,2,729,1.46%,1.46%,
