日期,外資買賣超,投信買賣超,自營商買賣超,單日合計買賣超,外資估計持股,投信估計持股,自營商估計持股,單日合計估計持股,外資持股比重,三大法人持股比重,
107/03/31,-27,55,88,116,258913,9299,126,268338,63.88%,66.17%,
107/03/30,-947,70,-450,-1327,258940,9244,38,268222,63.89%,66.14%,
107/03/29,10,400,23,433,259886,9174,488,269548,64.12%,66.47%,
107/03/28,-169,0,-95,-264,259829,8774,465,269068,64.11%,66.35%,
107/03/27,228,-255,61,34,259998,8774,560,269332,64.15%,66.42%,
107/03/26,-570,21,-16,-565,259770,9029,499,269298,64.09%,66.40%,
107/03/23,-56,278,24,246,260340,9008,515,269863,64.23%,66.54%,
107/03/22,1,212,-194,19,260401,8730,491,269622,64.25%,66.49%,
107/03/21,2705,-18,-57,2630,260400,8518,685,269603,64.25%,66.48%,
107/03/20,914,-2,85,997,257695,8536,742,266973,63.58%,65.83%,
107/03/19,395,-11,-2,382,256784,8538,657,265979,63.36%,65.59%,
107/03/16,437,3,-63,377,256389,8549,659,265597,63.26%,65.50%,
107/03/15,311,0,19,330,255952,8546,722,265220,63.15%,65.40%,
107/03/14,-331,7,-16,-340,255641,8546,703,264890,63.08%,65.33%,
107/03/13,-35,-80,4,-111,255972,8539,719,265230,63.16%,65.41%,
107/03/12,-147,0,51,-96,256007,8619,715,265341,63.17%,65.44%,
107/03/09,-1875,-58,146,-1787,256154,8619,664,265437,63.20%,65.45%,
107/03/08,1467,116,210,1793,258038,8677,518,267233,63.67%,65.90%,
107/03/07,236,0,43,279,256574,8561,308,265443,63.31%,65.46%,
107/03/06,-67,25,21,-21,256341,8561,265,265167,63.25%,65.39%,
107/03/05,-199,0,-55,-254,256407,8536,244,265187,63.26%,65.39%,
107/03/02,-213,0,-33,-246,256606,8536,299,265441,63.31%,65.45%,
107/03/01,29,-15,29,43,256820,8536,332,265688,63.37%,65.52%,
107/02/27,252,-79,4,177,256791,8551,303,265645,63.36%,65.51%,
107/02/26,-1639,-231,-36,-1906,256609,8630,299,265538,63.31%,65.48%,
107/02/23,1610,0,-107,1503,258258,8861,335,267454,63.72%,65.95%,
107/02/22,-33,3,41,11,256860,8861,442,266163,63.38%,65.64%,
107/02/21,951,0,14,965,256907,8858,401,266166,63.39%,65.64%,
107/02/12,-391,-466,-35,-892,255956,8858,387,265201,63.15%,65.39%,
107/02/09,-259,95,-47,-211,256346,9324,422,266092,63.25%,65.62%,
107/02/08,-18,-465,-76,-559,256635,9229,469,266333,63.32%,65.67%,
107/02/07,-2064,72,2,-1990,256453,9694,545,266692,63.28%,65.77%,
107/02/06,36,0,-445,-409,258516,9622,543,268681,63.78%,66.25%,
107/02/05,-33,39,-196,-190,258460,9622,988,269070,63.77%,66.35%,
107/02/02,712,1,135,848,258492,9583,1184,269259,63.78%,66.41%,
107/02/01,650,84,-72,662,257985,9582,1049,268616,63.65%,66.25%,
107/01/31,496,-183,-66,247,257516,9498,1121,268135,63.54%,66.13%,
107/01/30,394,-84,305,615,257019,9681,1187,267887,63.42%,66.07%,
107/01/29,27,20,-17,30,256625,9765,882,267272,63.32%,65.92%,
107/01/26,-351,-16,-55,-422,256600,9745,899,267244,63.31%,65.91%,
107/01/25,692,-100,13,605,256954,9761,954,267669,63.40%,66.02%,
107/01/24,196,-317,-130,-251,256265,9861,941,267067,63.23%,65.87%,
107/01/23,284,0,210,494,256072,10178,1071,267321,63.18%,65.93%,
107/01/22,-423,-2,54,-371,255791,10178,861,266830,63.11%,65.81%,
107/01/19,167,11,-47,131,256237,10180,807,267224,63.22%,65.90%,
107/01/18,-4,225,58,279,256070,10169,854,267093,63.18%,65.87%,
107/01/17,556,78,-29,605,256077,9944,796,266817,63.18%,65.80%,
107/01/16,-121,182,-18,43,255549,9866,825,266240,63.05%,65.66%,
107/01/15,17,-41,-48,-72,255693,9684,843,266220,63.09%,65.66%,
107/01/12,-2166,637,415,-1114,255697,9725,891,266313,63.09%,65.68%,
107/01/11,1335,-39,126,1422,257868,9088,476,267432,63.62%,65.96%,
107/01/10,854,-23,-94,737,256568,9127,350,266045,63.30%,65.61%,
107/01/09,296,-149,-143,4,255349,9150,444,264943,63.00%,65.34%,
107/01/08,113,182,-31,264,255053,9299,587,264939,62.93%,65.34%,
107/01/05,482,-72,47,457,254940,9117,618,264675,62.90%,65.28%,
107/01/04,-60,26,-9,-43,254490,9189,571,264250,62.79%,65.17%,
107/01/03,759,88,273,1120,254558,9163,580,264301,62.81%,65.19%,
