日期,外資買賣超,投信買賣超,自營商買賣超,單日合計買賣超,外資估計持股,投信估計持股,自營商估計持股,單日合計估計持股,外資持股比重,三大法人持股比重,
107/03/31,-57,0,1364,1307,212784,1001,6192,219977,7.31%,7.56%,
107/03/30,575,0,413,988,212841,1001,4828,218670,7.31%,7.51%,
107/03/29,32,0,151,183,212596,1001,4415,218012,7.31%,7.50%,
107/03/28,63,0,-61,2,212564,1001,4264,217829,7.30%,7.48%,
107/03/27,-10,1,14,5,212271,1001,4325,217597,7.29%,7.47%,
107/03/26,-883,0,-118,-1001,212311,1000,4311,217622,7.30%,7.48%,
107/03/23,-394,0,-149,-543,213194,1000,4429,218623,7.33%,7.52%,
107/03/22,-282,0,-25,-307,213758,1000,4578,219336,7.35%,7.54%,
107/03/21,-541,0,-6,-547,214040,1000,4603,219643,7.36%,7.55%,
107/03/20,-1327,0,-25,-1352,214581,1000,4609,220190,7.37%,7.56%,
107/03/19,-459,0,-7,-466,215898,1000,4634,221532,7.42%,7.61%,
107/03/16,-1502,4,-377,-1875,216347,1000,4641,221988,7.43%,7.62%,
107/03/15,-1016,0,426,-590,217839,996,5018,223853,7.49%,7.70%,
107/03/14,-591,0,22,-569,218937,996,4592,224525,7.52%,7.71%,
107/03/13,292,0,76,368,219188,996,4570,224754,7.53%,7.72%,
107/03/12,55,-565,14,-496,219409,996,4494,224899,7.54%,7.73%,
107/03/09,-795,0,-121,-916,219354,1561,4480,225395,7.54%,7.75%,
107/03/08,1062,0,357,1419,219859,1561,4601,226021,7.56%,7.77%,
107/03/07,-763,-455,-143,-1361,218657,1561,4244,224462,7.51%,7.71%,
107/03/06,-387,-725,-104,-1216,219420,2016,4387,225823,7.54%,7.76%,
107/03/05,-1188,-200,-77,-1465,219467,2741,4491,226699,7.54%,7.79%,
107/03/02,-2003,-505,76,-2432,220677,2941,4568,228186,7.58%,7.84%,
107/03/01,-624,0,207,-417,222171,3446,4492,230109,7.63%,7.90%,
107/02/27,-973,0,-178,-1151,222768,3446,4285,230499,7.66%,7.93%,
107/02/26,-342,0,473,131,223631,3446,4463,231540,7.69%,7.96%,
107/02/23,311,0,35,346,223898,3446,3990,231334,7.69%,7.95%,
107/02/22,-867,0,-248,-1115,223503,3446,3955,230904,7.68%,7.93%,
107/02/21,-177,0,148,-29,224452,3446,4203,232101,7.71%,7.97%,
107/02/12,-1101,0,-73,-1174,224425,3446,4055,231926,7.71%,7.97%,
107/02/09,298,0,-12,286,225301,3446,4128,232875,7.74%,8.00%,
107/02/08,110,-200,-191,-281,224891,3446,4140,232477,7.73%,7.99%,
107/02/07,917,-700,78,295,224701,3646,4331,232678,7.72%,7.99%,
107/02/06,1948,-2990,-569,-1611,223867,4346,4253,232466,7.69%,7.99%,
107/02/05,750,-358,-35,357,221915,7336,4822,234073,7.63%,8.05%,
107/02/02,184,0,-73,111,221146,7694,4857,233697,7.60%,8.03%,
107/02/01,300,0,-162,138,221602,7694,4930,234226,7.62%,8.05%,
107/01/31,372,0,183,555,221314,7694,5092,234100,7.61%,8.05%,
107/01/30,361,0,3,364,222056,7694,4909,234659,7.63%,8.06%,
107/01/29,3144,-574,641,3211,221714,7694,4906,234314,7.62%,8.05%,
107/01/26,-732,-319,-903,-1954,218576,8268,4265,231109,7.51%,7.94%,
107/01/25,-838,0,129,-709,219209,8587,5168,232964,7.53%,8.00%,
