日期,外資買賣超,投信買賣超,自營商買賣超,單日合計買賣超,外資估計持股,投信估計持股,自營商估計持股,單日合計估計持股,外資持股比重,三大法人持股比重,
107/03/31,0,0,0,0,2270,0,9,2279,3.20%,3.21%,
107/03/30,6,0,3,9,2270,0,9,2279,3.20%,3.21%,
107/03/29,9,0,0,9,2264,0,6,2270,3.19%,3.20%,
107/03/28,11,0,0,11,2255,0,6,2261,3.18%,3.19%,
107/03/27,-25,0,0,-25,2244,0,6,2250,3.16%,3.17%,
107/03/26,-14,0,-1,-15,2269,0,6,2275,3.19%,3.20%,
107/03/23,-3,0,-2,-5,2283,0,7,2290,3.21%,3.22%,
107/03/22,-9,0,0,-9,2286,0,9,2295,3.22%,3.23%,
107/03/21,-12,0,1,-11,2295,0,9,2304,3.23%,3.24%,
107/03/20,-4,0,0,-4,2307,0,8,2315,3.25%,3.26%,
107/03/19,-11,0,0,-11,2311,0,8,2319,3.25%,3.26%,
107/03/16,-6,0,0,-6,2322,0,8,2330,3.27%,3.28%,
107/03/15,-9,0,0,-9,2328,0,8,2336,3.28%,3.29%,
107/03/14,-3,0,0,-3,2337,0,8,2345,3.29%,3.30%,
107/03/13,-4,0,0,-4,2340,0,8,2348,3.29%,3.30%,
107/03/12,-6,0,4,-2,2344,0,8,2352,3.30%,3.31%,
107/03/09,-7,0,0,-7,2350,0,4,2354,3.31%,3.32%,
107/03/08,-2,0,0,-2,2357,0,4,2361,3.32%,3.33%,
107/03/07,-4,0,0,-4,2359,0,4,2363,3.32%,3.33%,
107/03/06,-4,0,0,-4,2363,0,4,2367,3.33%,3.34%,
107/03/05,-9,0,0,-9,2367,0,4,2371,3.33%,3.34%,
107/03/02,-1,0,0,-1,2376,0,4,2380,3.35%,3.36%,
107/03/01,-9,0,0,-9,2377,0,4,2381,3.35%,3.36%,
107/02/27,-6,0,0,-6,2324,0,4,2328,3.27%,3.28%,
107/02/26,-14,0,0,-14,2330,0,4,2334,3.28%,3.29%,
107/02/23,-3,0,0,-3,2344,0,4,2348,3.30%,3.31%,
107/02/22,3,0,1,4,2347,0,4,2351,3.30%,3.31%,
107/02/21,3,0,0,3,2344,0,3,2347,3.30%,3.30%,
107/02/12,-23,0,0,-23,2341,0,3,2344,3.30%,3.30%,
107/02/09,-1,0,-1,-2,2364,0,3,2367,3.33%,3.33%,
107/02/08,-12,0,0,-12,2365,0,4,2369,3.33%,3.34%,
107/02/07,-14,0,-2,-16,2377,0,4,2381,3.35%,3.36%,
107/02/06,-50,0,-3,-53,2391,0,6,2397,3.37%,3.38%,
107/02/05,-15,0,3,-12,2441,0,9,2450,3.44%,3.45%,
107/02/02,-15,0,0,-15,2456,0,6,2462,3.46%,3.47%,
107/02/01,-18,0,0,-18,2471,0,6,2477,3.48%,3.49%,
