日期,外資買賣超,投信買賣超,自營商買賣超,單日合計買賣超,外資估計持股,投信估計持股,自營商估計持股,單日合計估計持股,外資持股比重,三大法人持股比重,
107/03/31,0,0,0,0,217367,0,182,217549,52.91%,52.95%,
107/03/30,12,0,0,12,217367,0,182,217549,52.91%,52.95%,
107/03/29,-124,0,-18,-142,217355,0,182,217537,52.90%,52.94%,
107/03/28,-28,0,-1,-29,217479,0,200,217679,52.93%,52.98%,
107/03/27,49,-1,0,48,217507,0,201,217708,52.94%,52.99%,
107/03/26,-72,0,0,-72,217451,0,201,217652,52.93%,52.98%,
107/03/23,11,0,0,11,217523,0,201,217724,52.94%,52.99%,
107/03/22,103,0,0,103,217512,0,201,217713,52.94%,52.99%,
107/03/21,-54,0,0,-54,217402,0,201,217603,52.91%,52.96%,
107/03/20,33,-1,0,32,217423,0,201,217624,52.92%,52.97%,
107/03/19,-29,0,7,-22,217365,0,201,217566,52.91%,52.96%,
107/03/16,459,0,4,463,217359,0,194,217553,52.90%,52.95%,
107/03/15,-52,0,0,-52,216899,0,190,217089,52.79%,52.84%,
107/03/14,73,0,0,73,216877,0,190,217067,52.79%,52.84%,
107/03/13,202,-1,0,201,216804,0,190,216994,52.77%,52.82%,
107/03/12,52,0,0,52,216602,0,190,216792,52.72%,52.77%,
107/03/09,17,0,0,17,216550,0,190,216740,52.71%,52.76%,
107/03/08,93,0,0,93,216533,0,190,216723,52.70%,52.75%,
107/03/07,4,0,0,4,216430,0,190,216620,52.68%,52.73%,
107/03/06,-141,0,10,-131,216426,0,190,216616,52.68%,52.73%,
107/03/05,-70,-15,29,-56,216567,0,180,216747,52.71%,52.75%,
107/03/02,-274,0,31,-243,216627,0,151,216778,52.73%,52.77%,
107/03/01,-103,0,0,-103,216941,0,120,217061,52.80%,52.83%,
107/02/27,110,0,0,110,216922,0,120,217042,52.80%,52.83%,
107/02/26,-7,0,42,35,216812,0,120,216932,52.77%,52.80%,
107/02/23,57,0,0,57,216769,0,78,216847,52.76%,52.78%,
107/02/22,-31,-1,0,-32,216692,0,78,216770,52.74%,52.76%,
107/02/21,-31,0,1,-30,216723,0,78,216801,52.75%,52.77%,
107/02/12,-270,-1,16,-255,216714,0,77,216791,52.75%,52.77%,
107/02/09,-79,0,0,-79,216934,0,61,216995,52.80%,52.81%,
107/02/08,-58,0,0,-58,216943,0,61,217004,52.80%,52.81%,
107/02/07,-284,0,0,-284,216941,0,61,217002,52.80%,52.81%,
107/02/06,-229,0,45,-184,217185,0,61,217246,52.86%,52.87%,
107/02/05,39,0,1,40,217475,0,16,217491,52.93%,52.93%,
107/02/02,-20,0,-1,-21,217376,0,15,217391,52.91%,52.91%,
107/02/01,-144,0,0,-144,217938,0,16,217954,53.04%,53.04%,
