日期,外資買賣超,投信買賣超,自營商買賣超,單日合計買賣超,外資估計持股,投信估計持股,自營商估計持股,單日合計估計持股,外資持股比重,三大法人持股比重,
107/03/31,0,0,1,1,106,0,66,172,0.07%,0.12%,
107/03/30,-6,0,0,-6,106,0,65,171,0.07%,0.11%,
107/03/29,-2,0,0,-2,112,0,65,177,0.07%,0.11%,
107/03/28,-1,0,0,-1,114,0,65,179,0.07%,0.11%,
107/03/27,-4,0,0,-4,115,0,65,180,0.07%,0.11%,
107/03/26,20,0,0,20,119,0,65,184,0.07%,0.11%,
107/03/23,-3,0,0,-3,99,0,65,164,0.06%,0.10%,
107/03/22,-19,0,0,-19,102,0,65,167,0.06%,0.10%,
107/03/21,-5,0,0,-5,121,0,65,186,0.08%,0.12%,
107/03/20,-12,0,0,-12,126,0,65,191,0.08%,0.12%,
107/03/19,-30,0,0,-30,138,0,65,203,0.09%,0.13%,
107/03/16,-15,0,0,-15,168,0,65,233,0.11%,0.15%,
107/03/15,14,0,0,14,183,0,65,248,0.12%,0.16%,
107/03/14,30,0,0,30,169,0,65,234,0.11%,0.15%,
107/03/13,48,0,0,48,139,0,65,204,0.09%,0.13%,
107/03/12,-10,0,0,-10,91,0,65,156,0.06%,0.10%,
107/03/09,-18,0,0,-18,101,0,65,166,0.06%,0.10%,
107/03/08,50,0,-1,49,119,0,65,184,0.07%,0.11%,
107/03/07,-1,0,0,-1,69,0,66,135,0.04%,0.09%,
107/03/06,-1,0,0,-1,70,0,66,136,0.04%,0.09%,
107/03/05,-2,0,0,-2,71,0,66,137,0.04%,0.09%,
107/03/02,-3,0,0,-3,73,0,66,139,0.04%,0.09%,
107/03/01,-1,0,1,0,76,0,66,142,0.05%,0.10%,
107/02/27,-256,0,0,-256,77,0,65,142,0.05%,0.09%,
107/02/26,238,0,0,238,333,0,65,398,0.22%,0.26%,
107/02/23,3,0,0,3,95,0,65,160,0.06%,0.10%,
107/02/22,12,0,0,12,92,0,65,157,0.06%,0.10%,
107/02/21,0,0,0,0,80,0,65,145,0.05%,0.09%,
107/02/12,0,0,0,0,80,0,65,145,0.05%,0.09%,
107/02/09,0,0,0,0,80,0,65,145,0.05%,0.09%,
