日期,外資買賣超,投信買賣超,自營商買賣超,單日合計買賣超,外資估計持股,投信估計持股,自營商估計持股,單日合計估計持股,外資持股比重,三大法人持股比重,
107/03/31,0,0,0,0,1504,191,184,1879,2.17%,2.71%,
107/03/30,11,0,0,11,1504,191,184,1879,2.17%,2.71%,
107/03/29,7,0,0,7,1493,191,184,1868,2.15%,2.69%,
107/03/28,5,0,0,5,1486,191,184,1861,2.14%,2.68%,
107/03/27,6,0,0,6,1481,191,184,1856,2.13%,2.67%,
107/03/26,5,0,0,5,1558,191,184,1933,2.24%,2.78%,
107/03/23,-15,0,0,-15,1553,191,184,1928,2.24%,2.78%,
107/03/22,6,0,0,6,1578,191,184,1953,2.27%,2.81%,
107/03/21,13,0,0,13,1572,191,184,1947,2.26%,2.80%,
107/03/20,19,0,0,19,1559,191,184,1934,2.24%,2.78%,
107/03/19,5,0,0,5,1540,191,184,1915,2.22%,2.76%,
107/03/16,8,0,0,8,1535,191,184,1910,2.21%,2.75%,
107/03/15,11,0,0,11,1527,191,184,1902,2.20%,2.74%,
107/03/14,4,0,0,4,1516,191,184,1891,2.18%,2.72%,
107/03/13,-4,0,0,-4,1512,191,184,1887,2.18%,2.72%,
107/03/12,-3,0,0,-3,1516,191,184,1891,2.18%,2.72%,
107/03/09,-19,0,0,-19,1519,191,184,1894,2.19%,2.73%,
107/03/08,-5,0,0,-5,1538,191,184,1913,2.21%,2.75%,
107/03/07,3,0,0,3,1543,191,184,1918,2.22%,2.76%,
107/03/06,-12,0,0,-12,1540,191,184,1915,2.22%,2.76%,
107/03/05,-24,0,0,-24,1552,191,184,1927,2.23%,2.77%,
107/03/02,25,0,0,25,1576,191,184,1951,2.27%,2.81%,
107/03/01,-13,0,0,-13,1551,191,184,1926,2.23%,2.77%,
107/02/27,5,0,0,5,1564,191,184,1939,2.25%,2.79%,
107/02/26,-8,0,0,-8,1559,191,184,1934,2.24%,2.78%,
107/02/23,2,0,0,2,1567,191,184,1942,2.26%,2.80%,
107/02/22,5,0,0,5,1565,191,184,1940,2.25%,2.79%,
107/02/21,-4,0,0,-4,1560,191,184,1935,2.25%,2.79%,
107/02/12,-83,0,0,-83,1564,191,184,1939,2.25%,2.79%,
107/02/09,30,0,0,30,1687,191,184,2062,2.43%,2.97%,
107/02/08,19,0,0,19,1657,191,184,2032,2.39%,2.93%,
107/02/07,5,0,0,5,1618,191,184,1993,2.33%,2.87%,
107/02/06,1,0,1,2,1528,191,184,1903,2.20%,2.74%,
107/02/05,7,0,0,7,1527,191,183,1901,2.20%,2.74%,
107/02/02,20,0,0,20,1517,191,183,1891,2.18%,2.72%,
107/02/01,2,0,0,2,1497,191,183,1871,2.16%,2.70%,
107/01/31,3,0,0,3,1495,191,183,1869,2.15%,2.69%,
107/01/30,8,0,0,8,1492,191,183,1866,2.15%,2.69%,
107/01/29,-74,0,0,-74,1484,191,183,1858,2.14%,2.68%,
107/01/26,98,0,0,98,1558,191,183,1932,2.24%,2.78%,
107/01/25,30,0,0,30,1460,191,183,1834,2.10%,2.64%,
107/01/24,49,0,-1,48,1430,191,183,1804,2.06%,2.60%,
107/01/23,0,0,0,0,1381,191,184,1756,1.99%,2.53%,
107/01/22,28,0,0,28,1381,191,184,1756,1.99%,2.53%,
107/01/19,56,0,0,56,1353,191,184,1728,1.95%,2.49%,
107/01/18,1,0,0,1,1297,191,184,1672,1.87%,2.41%,
107/01/17,-2,0,0,-2,1296,191,184,1671,1.87%,2.41%,
107/01/16,22,0,-27,-5,1298,191,184,1673,1.87%,2.41%,
107/01/15,29,0,0,29,1278,191,211,1680,1.84%,2.42%,
107/01/12,13,0,0,13,1249,191,211,1651,1.80%,2.38%,
107/01/11,0,0,0,0,1236,191,211,1638,1.78%,2.36%,
107/01/10,-31,0,0,-31,1236,191,211,1638,1.78%,2.36%,
107/01/09,-28,0,0,-28,1264,191,211,1666,1.82%,2.40%,
107/01/08,2,0,-14,-12,1288,191,211,1690,1.85%,2.43%,
107/01/05,0,0,0,0,1380,191,225,1796,1.99%,2.59%,
