日期,外資買賣超,投信買賣超,自營商買賣超,單日合計買賣超,外資估計持股,投信估計持股,自營商估計持股,單日合計估計持股,外資持股比重,三大法人持股比重,
107/03/31,-9,0,30,21,116017,8264,2825,127106,10.23%,11.21%,
107/03/30,-156,0,-214,-370,116026,8264,2795,127085,10.23%,11.21%,
107/03/29,-708,-84,8,-784,116182,8264,3009,127455,10.24%,11.23%,
107/03/28,-168,0,-136,-304,116647,8348,3001,127996,10.28%,11.28%,
107/03/27,54,-0,12,66,116893,8348,3137,128378,10.31%,11.32%,
107/03/26,646,-1419,107,-666,117144,8348,3125,128617,10.33%,11.34%,
107/03/23,-161,-1096,-631,-1888,116501,9767,3018,129286,10.27%,11.40%,
107/03/22,-45,-660,17,-688,116642,10863,3649,131154,10.28%,11.56%,
107/03/21,178,-2177,110,-1889,116668,11523,3632,131823,10.29%,11.63%,
107/03/20,266,-703,-221,-658,116490,13699,3522,133711,10.27%,11.79%,
107/03/19,-24,-629,30,-623,116102,14402,3743,134247,10.24%,11.84%,
107/03/16,43,-370,90,-237,116154,15031,3713,134898,10.24%,11.89%,
107/03/15,-212,-285,-97,-594,116103,15401,3623,135127,10.24%,11.92%,
107/03/14,-90,-200,205,-85,116222,15686,3720,135628,10.25%,11.96%,
107/03/13,221,-83,-30,108,116002,15886,3515,135403,10.23%,11.94%,
107/03/12,939,528,159,1626,115993,15969,3545,135507,10.23%,11.95%,
107/03/09,100,712,60,872,115419,15441,3386,134246,10.18%,11.84%,
107/03/08,239,0,-43,196,115247,14729,3326,133302,10.16%,11.75%,
107/03/07,443,0,34,477,114968,14729,3369,133066,10.14%,11.74%,
107/03/06,1600,0,783,2383,114395,14729,3335,132459,10.09%,11.68%,
107/03/05,-1431,0,-299,-1730,112899,14729,2552,130180,9.95%,11.47%,
107/03/02,575,807,-64,1318,114429,14729,2851,132009,10.09%,11.64%,
107/03/01,536,742,445,1723,113735,13922,2915,130572,10.03%,11.52%,
107/02/27,79,1169,48,1296,113445,13180,2470,129095,10.00%,11.38%,
107/02/26,-2757,1619,-241,-1379,113366,12011,2422,127799,9.99%,11.26%,
107/02/23,1115,47,199,1361,115796,10392,2664,128852,10.21%,11.36%,
107/02/22,-215,0,-40,-255,114729,10345,2465,127539,10.11%,11.24%,
107/02/21,1078,0,22,1100,114680,10345,2505,127530,10.11%,11.24%,
107/02/12,-581,136,90,-355,113468,10345,2483,126296,10.00%,11.13%,
107/02/09,-113,0,-60,-173,114509,10209,2393,127111,10.10%,11.21%,
107/02/08,353,0,-1,352,114988,10209,2453,127650,10.14%,11.26%,
107/02/07,140,0,92,232,114665,10209,2454,127328,10.11%,11.23%,
107/02/06,383,0,-394,-11,114423,10209,2362,126994,10.09%,11.20%,
107/02/05,-209,0,-45,-254,113618,10209,2756,126583,10.02%,11.16%,
107/02/02,-995,0,460,-535,113879,10209,2801,126889,10.04%,11.19%,
107/02/01,179,0,233,412,114864,10209,2341,127414,10.13%,11.24%,
107/01/31,-512,-1,-38,-551,114989,10209,2108,127306,10.14%,11.23%,
107/01/30,812,-155,106,763,115500,10210,2146,127856,10.18%,11.27%,
107/01/29,-59,-541,-199,-799,115500,10365,2040,127905,10.18%,11.27%,
107/01/26,-516,-261,70,-707,115537,10906,2239,128682,10.19%,11.35%,
107/01/25,-829,0,-18,-847,116119,11167,2169,129455,10.24%,11.42%,
107/01/24,-500,-652,49,-1103,116429,11167,2187,129783,10.26%,11.44%,
107/01/23,-599,-114,-17,-730,116801,11819,2138,130758,10.30%,11.53%,
107/01/22,-582,-338,204,-716,117107,11933,2155,131195,10.32%,11.56%,
107/01/19,333,-1501,-1208,-2376,117378,12271,1951,131600,10.35%,11.60%,
107/01/18,-784,100,216,-468,116835,13772,3159,133766,10.30%,11.79%,
107/01/17,116,126,-192,50,117259,13672,2943,133874,10.34%,11.81%,
107/01/16,318,0,2,320,116910,13546,3135,133591,10.31%,11.78%,
107/01/15,1144,0,59,1203,116446,13546,3133,133125,10.27%,11.74%,
107/01/12,-260,-339,225,-374,114698,13546,3074,131318,10.11%,11.58%,
107/01/11,357,-915,-90,-648,114764,13885,2849,131498,10.12%,11.60%,
107/01/10,-819,-728,-260,-1807,114420,14800,2939,132159,10.09%,11.65%,
107/01/09,269,30,383,682,114959,15528,3199,133686,10.14%,11.79%,
107/01/08,-4262,-2899,-1198,-8359,114483,15498,2816,132797,10.09%,11.71%,
107/01/05,1557,90,653,2300,118810,18397,4014,141221,10.47%,12.45%,
107/01/04,-1298,0,150,-1148,117407,18307,3361,139075,10.35%,12.26%,
107/01/03,299,0,-262,37,118544,18307,3211,140062,10.45%,12.35%,
107/01/02,-372,174,-214,-412,120696,18307,3473,142476,10.64%,12.56%,
106/12/29,-1204,1381,218,395,121041,18133,3687,142861,10.67%,12.59%,
106/12/28,-2045,1637,-1058,-1466,122234,13806,3469,139509,10.78%,12.30%,
106/12/27,-1234,1287,43,96,124374,12169,4527,141070,10.97%,12.44%,
106/12/26,-315,224,33,-58,125705,10882,4484,141071,11.08%,12.44%,
106/12/25,-1300,250,-267,-1317,126020,10659,4451,141130,11.11%,12.44%,
106/12/22,-157,227,-142,-72,126620,10409,4718,141747,11.16%,12.49%,
106/12/21,122,59,2066,2247,126777,10182,4860,141819,11.18%,12.51%,
106/12/20,494,-33,87,548,126791,10123,2794,139708,11.18%,12.32%,
106/12/19,719,-2433,-64,-1778,126273,10156,2707,139136,11.13%,12.26%,
106/12/18,164,-1702,82,-1456,127747,12589,2771,143107,11.26%,12.61%,
106/12/15,6424,-10608,-225,-4409,127701,14291,2689,144681,11.26%,12.76%,
106/12/14,765,-370,-106,289,121545,24898,2914,149357,10.72%,13.17%,
106/12/13,-291,0,-297,-588,120987,25268,3020,149275,10.67%,13.17%,
106/12/12,-189,0,91,-98,121372,25268,3317,149957,10.70%,13.22%,
106/12/11,-223,0,-330,-553,121561,25268,3226,150055,10.72%,13.23%,
106/12/08,-388,0,380,-8,121584,25268,3556,150408,10.72%,13.26%,
106/12/07,2148,0,-541,1607,121978,25268,3176,150422,10.75%,13.26%,
106/12/06,-2958,-30,-937,-3925,119778,25268,3717,148763,10.56%,13.12%,
106/12/05,-396,-235,-112,-743,122833,25298,4654,152785,10.83%,13.47%,
106/12/04,1118,0,387,1505,123215,25533,4766,153514,10.86%,13.53%,
106/12/01,3117,0,863,3980,122168,25533,4379,152080,10.77%,13.41%,
106/11/30,49,10,-289,-230,119051,25533,3516,148100,10.50%,13.06%,
106/11/29,-3209,-915,-46,-4170,119258,25523,3805,148586,10.51%,13.10%,
106/11/28,-1340,-2399,-391,-4130,122467,26438,3851,152756,10.80%,13.47%,
106/11/27,-445,0,245,-200,124591,28837,4242,157670,10.98%,13.90%,
106/11/24,-4,-557,-2,-563,125176,28837,3997,158010,11.04%,13.94%,
106/11/23,-1276,169,-182,-1289,125180,29394,3999,158573,11.04%,13.99%,
