日期,外資買賣超,投信買賣超,自營商買賣超,單日合計買賣超,外資估計持股,投信估計持股,自營商估計持股,單日合計估計持股,外資持股比重,三大法人持股比重,
107/03/31,0,0,0,0,4700,0,45,4745,2.54%,2.56%,
107/03/30,0,0,1,1,4700,0,45,4745,2.54%,2.56%,
107/03/29,6,0,0,6,4700,0,44,4744,2.54%,2.56%,
107/03/28,29,0,0,29,4694,0,44,4738,2.54%,2.56%,
107/03/27,-522,0,0,-522,4665,0,44,4709,2.53%,2.55%,
107/03/26,389,0,17,406,4953,0,44,4997,2.68%,2.70%,
107/03/23,-5,0,-3,-8,4564,0,27,4591,2.47%,2.48%,
107/03/22,-105,0,2,-103,4599,0,30,4629,2.49%,2.51%,
107/03/21,-28,0,0,-28,4839,0,28,4867,2.62%,2.64%,
107/03/20,-30,0,0,-30,4591,0,28,4619,2.49%,2.51%,
107/03/19,-104,0,1,-103,4619,0,28,4647,2.50%,2.52%,
107/03/16,-82,0,0,-82,4690,0,27,4717,2.54%,2.55%,
107/03/15,-128,0,9,-119,4901,0,27,4928,2.65%,2.66%,
107/03/14,-12,0,0,-12,4894,0,18,4912,2.65%,2.66%,
107/03/13,68,0,0,68,4904,0,18,4922,2.66%,2.67%,
107/03/12,-36,0,8,-28,4835,0,18,4853,2.62%,2.63%,
107/03/09,-501,0,2,-499,4861,0,10,4871,2.63%,2.64%,
107/03/08,218,0,0,218,5458,0,8,5466,2.96%,2.96%,
107/03/07,2,0,0,2,5210,0,8,5218,2.82%,2.82%,
107/03/06,-35,0,0,-35,5208,0,8,5216,2.82%,2.82%,
107/03/05,-34,0,-3,-37,5243,0,8,5251,2.84%,2.84%,
107/03/02,15,0,0,15,5179,0,11,5190,2.80%,2.81%,
107/03/01,-5,0,-20,-25,5163,0,11,5174,2.80%,2.81%,
107/02/27,157,0,1,158,5053,0,31,5084,2.74%,2.76%,
107/02/26,-110,0,-179,-289,4843,0,30,4873,2.62%,2.64%,
107/02/23,107,0,9,116,4953,0,209,5162,2.68%,2.79%,
107/02/22,-590,0,179,-411,4846,0,200,5046,2.62%,2.73%,
107/02/21,578,0,21,599,5432,0,21,5453,2.94%,2.95%,
107/02/12,-259,0,-4,-263,4854,0,0,4854,2.63%,2.63%,
107/02/09,16,0,-12,4,5113,0,0,5113,2.77%,2.77%,
107/02/08,20,0,-3,17,5097,0,0,5097,2.76%,2.76%,
107/02/07,27,0,-3,24,5077,0,0,5077,2.75%,2.75%,
107/02/06,259,0,-4,255,5050,0,3,5053,2.73%,2.73%,
107/02/05,96,0,1,97,4691,0,7,4698,2.54%,2.54%,
107/02/02,-10,0,1,-9,4595,0,6,4601,2.49%,2.49%,
107/02/01,-14,0,0,-14,4555,0,5,4560,2.47%,2.47%,
107/01/31,-7,0,-1,-8,4569,0,5,4574,2.47%,2.47%,
107/01/30,-46,0,0,-46,4546,0,6,4552,2.46%,2.46%,
107/01/29,41,0,0,41,4592,0,6,4598,2.49%,2.49%,
107/01/26,16,0,1,17,4564,0,6,4570,2.47%,2.47%,
