日期,外資買賣超,投信買賣超,自營商買賣超,單日合計買賣超,外資估計持股,投信估計持股,自營商估計持股,單日合計估計持股,外資持股比重,三大法人持股比重,
107/03/31,0,0,0,0,3551,0,0,3551,9.07%,9.07%,
107/03/30,0,0,-4,-4,3551,0,0,3551,9.07%,9.07%,
107/03/29,-1,0,-4,-5,3551,0,4,3555,9.07%,9.08%,
107/03/28,-27,0,8,-19,3552,0,8,3560,9.07%,9.09%,
107/03/27,-22,0,0,-22,3579,0,0,3579,9.14%,9.14%,
107/03/26,-69,0,0,-69,3601,0,0,3601,9.20%,9.20%,
107/03/23,-15,0,-3,-18,3670,0,0,3670,9.38%,9.38%,
107/03/22,-30,0,0,-30,3685,0,3,3688,9.41%,9.42%,
107/03/21,-20,0,0,-20,3715,0,3,3718,9.49%,9.50%,
107/03/20,3,0,0,3,3735,0,3,3738,9.54%,9.55%,
107/03/19,-6,0,0,-6,3732,0,3,3735,9.53%,9.54%,
107/03/16,5,0,0,5,3738,0,3,3741,9.55%,9.56%,
107/03/15,2,0,0,2,3733,0,3,3736,9.54%,9.55%,
107/03/14,39,0,0,39,3731,0,3,3734,9.53%,9.54%,
107/03/13,45,0,0,45,3692,0,3,3695,9.43%,9.44%,
107/03/12,22,0,-5,17,3647,0,3,3650,9.32%,9.33%,
107/03/09,0,0,0,0,3625,0,8,3633,9.26%,9.28%,
107/03/08,-18,0,0,-18,3625,0,8,3633,9.26%,9.28%,
107/03/07,-37,0,0,-37,3643,0,8,3651,9.31%,9.33%,
107/03/06,-9,0,-3,-12,3680,0,8,3688,9.40%,9.42%,
107/03/05,15,0,3,18,3749,0,11,3760,9.58%,9.61%,
107/03/02,10,0,0,10,3734,0,8,3742,9.54%,9.56%,
107/03/01,-8,0,0,-8,3724,0,8,3732,9.51%,9.53%,
107/02/27,-4,0,-5,-9,3732,0,8,3740,9.53%,9.55%,
107/02/26,-30,0,13,-17,3736,0,13,3749,9.55%,9.58%,
107/02/23,-57,0,-11,-68,3766,0,0,3766,9.62%,9.62%,
107/02/22,-251,0,11,-240,3823,0,11,3834,9.77%,9.80%,
107/02/21,174,0,0,174,4074,0,0,4074,10.41%,10.41%,
107/02/12,-93,0,0,-93,3900,0,0,3900,9.96%,9.96%,
107/02/09,218,0,0,218,3993,0,0,3993,10.20%,10.20%,
107/02/08,160,0,0,160,3775,0,0,3775,9.64%,9.64%,
107/02/07,-13,0,0,-13,3615,0,0,3615,9.24%,9.24%,
107/02/06,41,0,0,41,3628,0,0,3628,9.27%,9.27%,
107/02/05,37,0,0,37,3587,0,0,3587,9.16%,9.16%,
107/02/02,-20,0,-2,-22,3550,0,0,3550,9.07%,9.07%,
107/02/01,-21,0,0,-21,3570,0,2,3572,9.12%,9.13%,
107/01/31,2,0,2,4,3531,0,2,3533,9.02%,9.03%,
107/01/30,0,0,0,0,3529,0,0,3529,9.02%,9.02%,
107/01/29,-34,0,0,-34,3529,0,0,3529,9.02%,9.02%,
107/01/26,36,0,0,36,3563,0,0,3563,9.10%,9.10%,
107/01/25,-2,0,0,-2,3516,0,0,3516,8.98%,8.98%,
107/01/24,-5,0,0,-5,3518,0,0,3518,8.99%,8.99%,
107/01/23,-156,0,0,-156,3523,0,0,3523,9.00%,9.00%,
107/01/22,165,0,0,165,3679,0,0,3679,9.40%,9.40%,
107/01/19,0,0,0,0,3514,0,0,3514,8.98%,8.98%,
107/01/18,-22,0,-6,-28,3514,0,0,3514,8.98%,8.98%,
107/01/17,-7,0,6,-1,3526,0,6,3532,9.01%,9.03%,
107/01/16,19,0,0,19,3533,0,0,3533,9.03%,9.03%,
107/01/15,0,0,0,0,3514,0,0,3514,8.98%,8.98%,
107/01/12,-126,0,0,-126,3514,0,0,3514,8.98%,8.98%,
107/01/11,112,0,0,112,3640,0,0,3640,9.30%,9.30%,
107/01/10,-13,0,0,-13,3528,0,0,3528,9.01%,9.01%,
107/01/09,14,0,0,14,3541,0,0,3541,9.05%,9.05%,
107/01/08,-15,0,0,-15,3527,0,0,3527,9.01%,9.01%,
107/01/05,-119,0,0,-119,3542,0,0,3542,9.05%,9.05%,
107/01/04,-3,0,0,-3,3683,0,0,3683,9.41%,9.41%,
107/01/03,10,0,0,10,3686,0,0,3686,9.42%,9.42%,
107/01/02,-13,0,0,-13,3676,0,0,3676,9.39%,9.39%,
106/12/29,-30,0,0,-30,3689,0,0,3689,9.43%,9.43%,
106/12/28,-68,0,0,-68,3719,0,0,3719,9.50%,9.50%,
106/12/27,-29,0,-3,-32,3787,0,0,3787,9.68%,9.68%,
106/12/26,106,0,3,109,3816,0,3,3819,9.75%,9.76%,
106/12/25,-177,0,0,-177,3721,0,0,3721,9.51%,9.51%,
106/12/22,235,0,-6,229,3898,0,0,3898,9.96%,9.96%,
106/12/21,-344,0,6,-338,3664,0,6,3670,9.36%,9.38%,
106/12/20,348,0,-10,338,3983,0,0,3983,10.18%,10.18%,
106/12/19,-294,0,10,-284,3635,0,10,3645,9.29%,9.32%,
106/12/18,-11,0,0,-11,3929,0,0,3929,10.04%,10.04%,
106/12/15,210,0,0,210,3896,0,0,3896,9.96%,9.96%,
106/12/14,42,0,0,42,3686,0,0,3686,9.42%,9.42%,
106/12/13,5,0,0,5,3644,0,0,3644,9.31%,9.31%,
106/12/12,-8,0,0,-8,3639,0,0,3639,9.30%,9.30%,
106/12/11,26,0,0,26,3647,0,0,3647,9.32%,9.32%,
106/12/08,1,0,0,1,3621,0,0,3621,9.25%,9.25%,
106/12/07,0,0,0,0,3620,0,0,3620,9.25%,9.25%,
106/12/06,-2,0,0,-2,3620,0,0,3620,9.25%,9.25%,
106/12/05,1,0,0,1,3622,0,0,3622,9.26%,9.26%,
106/12/04,0,0,0,0,3621,0,0,3621,9.25%,9.25%,
106/12/01,0,0,0,0,3621,0,0,3621,9.25%,9.25%,
106/11/30,0,0,0,0,3621,0,0,3621,9.25%,9.25%,
106/11/29,0,0,0,0,3621,0,0,3621,9.25%,9.25%,
106/11/28,-3,0,0,-3,3621,0,0,3621,9.25%,9.25%,
106/11/27,1,0,0,1,3624,0,0,3624,9.26%,9.26%,
106/11/24,-1,0,0,-1,3623,0,0,3623,9.26%,9.26%,
106/11/23,4,0,0,4,3624,0,0,3624,9.26%,9.26%,
