日期,外資買賣超,投信買賣超,自營商買賣超,單日合計買賣超,外資估計持股,投信估計持股,自營商估計持股,單日合計估計持股,外資持股比重,三大法人持股比重,
107/03/31,0,0,9,9,946,0,50,996,1.53%,1.61%,
107/03/30,-125,0,7,-118,946,0,41,987,1.53%,1.60%,
107/03/29,-17,0,10,-7,1071,0,34,1105,1.74%,1.80%,
107/03/28,3,0,0,3,1088,0,24,1112,1.77%,1.81%,
107/03/27,-2,0,0,-2,1085,0,24,1109,1.76%,1.80%,
107/03/26,-23,0,-4,-27,1103,0,24,1127,1.79%,1.83%,
107/03/23,-12,0,-3,-15,1126,0,28,1154,1.83%,1.88%,
107/03/22,0,0,0,0,1138,0,31,1169,1.85%,1.90%,
107/03/21,-2,0,0,-2,1138,0,31,1169,1.85%,1.90%,
107/03/20,-4,0,3,-1,1140,0,31,1171,1.85%,1.90%,
107/03/19,3,0,0,3,1154,0,28,1182,1.87%,1.92%,
107/03/16,-6,0,-2,-8,1151,0,28,1179,1.87%,1.92%,
107/03/15,2,0,-10,-8,1157,0,30,1187,1.88%,1.93%,
107/03/14,-2,0,-5,-7,1155,0,40,1195,1.87%,1.94%,
107/03/13,4,0,11,15,1157,0,45,1202,1.88%,1.95%,
107/03/12,1,0,-2,-1,1153,0,34,1187,1.87%,1.93%,
107/03/09,3,-50,0,-47,1152,0,36,1188,1.87%,1.93%,
107/03/08,-7,-50,0,-57,1149,50,36,1235,1.86%,2.00%,
107/03/07,-13,0,1,-12,1156,100,36,1292,1.88%,2.10%,
107/03/06,-17,0,-2,-19,1169,100,35,1304,1.90%,2.12%,
107/03/05,-14,0,0,-14,1186,100,37,1323,1.92%,2.14%,
107/03/02,-20,0,0,-20,1200,100,37,1337,1.95%,2.17%,
107/03/01,-18,0,0,-18,1220,100,37,1357,1.98%,2.20%,
107/02/27,0,0,-3,-3,1214,100,37,1351,1.97%,2.19%,
107/02/26,-76,0,6,-70,1214,100,40,1354,1.97%,2.20%,
107/02/23,-8,0,10,2,1290,100,34,1424,2.09%,2.31%,
107/02/22,0,0,0,0,1298,100,24,1422,2.11%,2.31%,
107/02/21,9,0,0,9,1298,100,24,1422,2.11%,2.31%,
107/02/12,38,0,-11,27,1289,100,24,1413,2.09%,2.29%,
107/02/09,5,0,-11,-6,1251,100,35,1386,2.03%,2.25%,
107/02/08,-6,0,-2,-8,1246,100,46,1392,2.02%,2.26%,
107/02/07,6,0,-4,2,1252,100,48,1400,2.03%,2.27%,
