日期,外資買賣超,投信買賣超,自營商買賣超,單日合計買賣超,外資估計持股,投信估計持股,自營商估計持股,單日合計估計持股,外資持股比重,三大法人持股比重,
107/03/31,0,0,-6,-6,26125,628,698,27451,37.85%,39.77%,
107/03/30,-11,5,-1,-7,26125,628,704,27457,37.85%,39.78%,
107/03/29,101,0,-2,99,26136,623,705,27464,37.86%,39.78%,
107/03/28,-44,-23,5,-62,26035,623,707,27365,37.72%,39.65%,
107/03/27,-105,2,-8,-111,26079,646,702,27427,37.78%,39.73%,
107/03/26,88,63,1,152,26209,644,710,27563,37.97%,39.93%,
107/03/23,51,-30,53,74,26111,581,709,27401,37.83%,39.70%,
107/03/22,-450,-84,12,-522,26059,611,656,27326,37.75%,39.59%,
107/03/21,-105,-16,0,-121,26513,695,644,27852,38.41%,40.35%,
107/03/20,-154,-11,-23,-188,26618,711,644,27973,38.56%,40.52%,
107/03/19,-22,0,-1,-23,26762,722,667,28151,38.77%,40.78%,
107/03/16,-100,0,-5,-105,26784,722,668,28174,38.80%,40.81%,
107/03/15,-3,-54,4,-53,26889,722,673,28284,38.95%,40.97%,
107/03/14,-98,-3,-1,-102,26892,776,669,28337,38.96%,41.05%,
107/03/13,-134,-30,2,-162,26982,779,670,28431,39.09%,41.19%,
107/03/12,-99,0,0,-99,27115,809,668,28592,39.28%,41.42%,
107/03/09,-35,0,0,-35,27211,809,668,28688,39.42%,41.56%,
107/03/08,-60,0,-9,-69,27246,809,668,28723,39.47%,41.61%,
107/03/07,-5,0,7,2,27306,809,677,28792,39.56%,41.71%,
107/03/06,-48,-22,-11,-81,27311,809,670,28790,39.57%,41.71%,
107/03/05,-17,0,0,-17,27359,831,681,28871,39.64%,41.83%,
107/03/02,10,0,-2,8,27376,831,681,28888,39.66%,41.85%,
107/03/01,-7,0,0,-7,27376,831,683,28890,39.66%,41.85%,
107/02/27,13,0,-4,9,27383,831,683,28897,39.67%,41.86%,
107/02/26,-1,0,0,-1,27356,831,687,28874,39.63%,41.83%,
107/02/23,29,0,0,29,27357,831,687,28875,39.63%,41.83%,
107/02/22,16,0,3,19,27328,831,687,28846,39.59%,41.79%,
107/02/21,-9,0,-2,-11,27312,831,684,28827,39.57%,41.77%,
107/02/12,21,0,0,21,27321,831,686,28838,39.58%,41.78%,
107/02/09,43,0,-1,42,27299,831,686,28816,39.55%,41.75%,
107/02/08,29,0,-9,20,27264,831,687,28782,39.50%,41.70%,
107/02/07,44,-38,-12,-6,27235,831,696,28762,39.46%,41.67%,
107/02/06,4,-37,-16,-49,27192,869,708,28769,39.40%,41.68%,
107/02/05,-8,0,-5,-13,27203,906,724,28833,39.41%,41.77%,
107/02/02,-1,0,-21,-22,27211,906,729,28846,39.42%,41.79%,
107/02/01,-8,0,20,12,27197,906,750,28853,39.40%,41.80%,
107/01/31,-0,-0,4,4,27205,906,730,28841,39.41%,41.78%,
107/01/30,-5,0,-3,-8,27250,906,727,28883,39.48%,41.85%,
107/01/29,2,0,0,2,27255,906,730,28891,39.49%,41.86%,
107/01/26,-13,0,0,-13,27253,906,730,28889,39.48%,41.85%,
107/01/25,-11,0,-7,-18,27266,906,730,28902,39.50%,41.87%,
107/01/24,15,0,3,18,27276,906,737,28919,39.52%,41.90%,
107/01/23,27,0,-4,23,27261,906,734,28901,39.50%,41.88%,
107/01/22,-28,0,13,-15,27266,906,738,28910,39.50%,41.88%,
107/01/19,-36,0,0,-36,27294,906,725,28925,39.54%,41.90%,
107/01/18,6,0,-7,-1,27330,906,725,28961,39.59%,41.95%,
107/01/17,54,-0,4,58,27324,906,732,28962,39.59%,41.96%,
107/01/16,-11,-7,0,-18,27270,906,728,28904,39.51%,41.88%,
107/01/15,11,-0,-1,10,27281,913,728,28922,39.52%,41.90%,
107/01/12,1,0,0,1,27277,913,729,28919,39.52%,41.90%,
107/01/11,39,0,0,39,27271,913,729,28913,39.51%,41.89%,
107/01/10,0,-4,-10,-14,27224,913,729,28866,39.44%,41.82%,
107/01/09,1,-1,-14,-14,27224,917,739,28880,39.44%,41.84%,
107/01/08,-75,0,-13,-88,27230,918,753,28901,39.45%,41.87%,
107/01/05,11,0,-21,-10,27297,918,766,28981,39.55%,41.99%,
107/01/04,-10,0,1,-9,27287,918,787,28992,39.53%,42.00%,
107/01/03,70,0,8,78,27297,918,786,29001,39.55%,42.02%,
107/01/02,32,0,19,51,27227,918,778,28923,39.44%,41.90%,
106/12/29,18,0,2,20,27192,918,759,28869,39.39%,41.82%,
106/12/28,44,0,7,51,27174,938,757,28869,39.37%,41.83%,
106/12/27,3,0,1,4,27130,938,750,28818,39.30%,41.75%,
106/12/26,8,0,-4,4,27127,938,749,28814,39.30%,41.74%,
106/12/25,-2,0,-8,-10,27136,938,753,28827,39.31%,41.76%,
106/12/22,-3,0,-16,-19,27138,938,761,28837,39.32%,41.78%,
106/12/21,-2,-7,5,-4,27141,938,777,28856,39.32%,41.80%,
106/12/20,9,0,-2,7,27153,945,772,28870,39.34%,41.83%,
106/12/19,0,0,2,2,27143,945,774,28862,39.32%,41.81%,
106/12/18,-8,0,4,-4,27140,945,772,28857,39.32%,41.81%,
106/12/15,4,-0,-14,-10,27171,945,768,28884,39.36%,41.84%,
106/12/14,-36,0,-9,-45,27167,945,782,28894,39.36%,41.86%,
106/12/13,-19,0,-50,-69,27203,945,791,28939,39.41%,41.93%,
106/12/12,190,5,54,249,27222,945,841,29008,39.44%,42.03%,
106/12/11,447,5,14,466,27032,940,787,28759,39.16%,41.66%,
106/12/08,65,0,1,66,26581,935,773,28289,38.51%,40.98%,
106/12/07,9,5,-3,11,26516,935,772,28223,38.41%,40.88%,
106/12/06,32,5,-9,28,26516,930,775,28221,38.41%,40.88%,
106/12/05,26,-19,-10,-3,26484,925,784,28193,38.37%,40.85%,
106/12/04,-150,0,-53,-203,26458,944,794,28196,38.33%,40.85%,
106/12/01,171,8,73,252,26608,944,847,28399,38.55%,41.15%,
106/11/30,6,19,-1,24,26437,936,774,28147,38.30%,40.78%,
