日期,外資買賣超,投信買賣超,自營商買賣超,單日合計買賣超,外資估計持股,投信估計持股,自營商估計持股,單日合計估計持股,外資持股比重,三大法人持股比重,
107/03/31,-446,0,-1472,-1918,3092528,47115,51273,3190916,31.07%,32.06%,
107/03/30,26788,0,2666,29454,3092975,47115,52745,3192835,31.07%,32.07%,
107/03/29,-19041,0,-1183,-20224,3066187,47115,50079,3163381,30.80%,31.78%,
107/03/28,-7405,0,-413,-7818,3087228,47115,51262,3185605,31.02%,32.01%,
107/03/27,-4883,-1,-881,-5765,3097559,47115,51675,3196349,31.12%,32.11%,
107/03/26,-14854,0,350,-14504,3102441,47116,52556,3202113,31.17%,32.17%,
107/03/23,-6711,0,-776,-7487,3116848,47116,52206,3216170,31.31%,32.31%,
107/03/22,-8695,0,-2843,-11538,3126059,47116,52982,3226157,31.41%,32.42%,
107/03/21,-27908,0,-1126,-29034,3133082,47116,55825,3236023,31.48%,32.51%,
107/03/20,-430,0,4546,4116,3155539,47116,56951,3259606,31.70%,32.75%,
107/03/19,-9192,-56,2406,-6842,3162097,47116,52405,3261618,31.77%,32.77%,
107/03/16,-124,-33,-591,-748,3173349,47172,49999,3270520,31.88%,32.86%,
107/03/15,5987,-5000,-770,217,3172627,47205,50590,3270422,31.87%,32.85%,
107/03/14,-6451,0,1201,-5250,3166167,52205,51360,3269732,31.81%,32.85%,
107/03/13,-11266,0,183,-11083,3172519,52205,50159,3274883,31.87%,32.90%,
107/03/12,-5664,5,-1992,-7651,3182085,52205,49976,3284266,31.97%,33.00%,
107/03/09,-27374,1,-924,-28297,3186458,52200,51968,3290626,32.01%,33.06%,
107/03/08,-3533,0,5497,1964,3216232,52199,52892,3321323,32.31%,33.37%,
107/03/07,-19685,0,780,-18905,3216766,52199,47395,3316360,32.32%,33.32%,
107/03/06,-4600,0,-985,-5585,3239691,52199,46615,3338505,32.55%,33.54%,
107/03/05,-9632,0,810,-8822,3244491,52199,47600,3344290,32.60%,33.60%,
107/03/02,-14937,0,-737,-15674,3257678,52199,46790,3356667,32.73%,33.72%,
107/03/01,-19386,0,350,-19036,3269780,52199,47527,3369506,32.85%,33.85%,
107/02/27,-1159,-1,-116,-1276,3279816,52199,47177,3379192,32.95%,33.95%,
107/02/26,-16371,0,-1375,-17746,3283537,52200,47293,3383030,32.99%,33.99%,
107/02/23,-12282,0,1519,-10763,3299908,52200,48668,3400776,33.15%,34.16%,
107/02/22,-31593,-800,-1336,-33729,3315121,52200,47149,3414470,33.31%,34.31%,
107/02/21,-57247,0,-637,-57884,3340174,53000,48485,3441659,33.56%,34.58%,
107/02/12,-37681,-27,-1346,-39054,3396365,53000,49122,3498487,34.12%,35.15%,
107/02/09,-25643,0,-1619,-27262,3452147,53027,50468,3555642,34.68%,35.72%,
107/02/08,-13317,0,6227,-7090,3477982,53027,52087,3583096,34.94%,36.00%,
107/02/07,1210,-1,1391,2600,3491477,53027,45860,3590364,35.08%,36.07%,
107/02/06,-26374,0,-6736,-33110,3476522,53028,44469,3574019,34.93%,35.91%,
107/02/05,-8958,0,-2225,-11183,3518896,53028,51205,3623129,35.35%,36.40%,
107/02/02,-793,0,2085,1292,3538275,53028,53430,3644733,35.55%,36.62%,
107/02/01,-24139,0,-796,-24935,3538989,53028,51345,3643362,35.56%,36.61%,
