日期,外資買賣超,投信買賣超,自營商買賣超,單日合計買賣超,外資估計持股,投信估計持股,自營商估計持股,單日合計估計持股,外資持股比重,三大法人持股比重,
107/03/31,0,0,2,2,24625,34,119,24778,3.17%,3.19%,
107/03/30,9,0,0,9,24625,34,117,24776,3.17%,3.19%,
107/03/29,73,0,-1,72,24616,34,117,24767,3.17%,3.19%,
107/03/28,26,0,1,27,24563,34,118,24715,3.17%,3.19%,
107/03/27,103,0,0,103,24527,34,117,24678,3.16%,3.18%,
107/03/26,-50,0,-4,-54,24444,34,117,24595,3.15%,3.17%,
107/03/23,-14,0,-1,-15,24484,34,121,24639,3.16%,3.18%,
107/03/22,54,0,1,55,24546,34,122,24702,3.16%,3.18%,
107/03/21,6,0,2,8,24492,34,121,24647,3.16%,3.18%,
107/03/20,-11,0,1,-10,24486,34,119,24639,3.16%,3.18%,
107/03/19,25,0,0,25,24497,34,118,24649,3.16%,3.18%,
107/03/16,-28,0,0,-28,24472,34,118,24624,3.15%,3.17%,
107/03/15,-3,0,0,-3,24500,34,118,24652,3.16%,3.18%,
107/03/14,29,0,0,29,24503,34,118,24655,3.16%,3.18%,
107/03/13,86,0,1,87,24474,34,118,24626,3.15%,3.17%,
107/03/12,67,0,-4,63,24388,34,117,24539,3.14%,3.16%,
107/03/09,17,0,0,17,24321,34,121,24476,3.13%,3.15%,
107/03/08,6,0,0,6,24304,34,121,24459,3.13%,3.15%,
107/03/07,53,0,0,53,24298,34,121,24453,3.13%,3.15%,
107/03/06,-18,0,0,-18,24245,34,121,24400,3.12%,3.14%,
107/03/05,-5,0,0,-5,24263,34,121,24418,3.13%,3.15%,
107/03/02,-129,0,5,-124,24268,34,121,24423,3.13%,3.15%,
107/03/01,10,0,-1,9,24693,34,116,24843,3.18%,3.20%,
107/02/27,4,0,0,4,24383,34,117,24534,3.14%,3.16%,
107/02/26,-147,0,-3,-150,24379,34,117,24530,3.14%,3.16%,
107/02/23,21,0,0,21,24526,34,120,24680,3.16%,3.18%,
107/02/22,10,0,0,10,24505,34,120,24659,3.16%,3.18%,
107/02/21,-20,0,0,-20,24295,34,120,24449,3.13%,3.15%,
107/02/12,20,0,0,20,24315,34,120,24469,3.13%,3.15%,
107/02/09,-91,0,0,-91,24247,34,120,24401,3.12%,3.14%,
107/02/08,-26,0,0,-26,24338,34,120,24492,3.14%,3.16%,
107/02/07,-169,0,-1,-170,24364,34,120,24518,3.14%,3.16%,
107/02/06,-123,0,-4,-127,24533,34,121,24688,3.16%,3.18%,
107/02/05,76,0,6,82,24656,34,125,24815,3.18%,3.20%,
107/02/02,-13,0,0,-13,24580,34,119,24733,3.17%,3.19%,
107/02/01,-7,0,0,-7,24593,34,119,24746,3.17%,3.19%,
107/01/31,-38,0,1,-37,24600,34,119,24753,3.17%,3.19%,
107/01/30,-13,0,-1,-14,24638,34,118,24790,3.18%,3.20%,
107/01/29,5,0,1,6,24651,34,119,24804,3.18%,3.20%,
107/01/26,16,0,1,17,24646,34,118,24798,3.18%,3.20%,
107/01/25,40,0,0,40,24630,34,117,24781,3.17%,3.19%,
107/01/24,27,0,-1,26,24590,34,117,24741,3.17%,3.19%,
107/01/23,35,0,0,35,24563,34,118,24715,3.17%,3.19%,
107/01/22,47,0,0,47,24505,34,118,24657,3.16%,3.18%,
107/01/19,151,0,0,151,24458,34,118,24610,3.15%,3.17%,
107/01/18,82,0,0,82,24163,34,118,24315,3.11%,3.13%,
107/01/17,180,0,0,180,24081,34,118,24233,3.10%,3.12%,
107/01/16,177,0,0,177,23901,34,118,24053,3.08%,3.10%,
107/01/15,37,0,0,37,23724,34,118,23876,3.06%,3.08%,
