日期,外資買賣超,投信買賣超,自營商買賣超,單日合計買賣超,外資估計持股,投信估計持股,自營商估計持股,單日合計估計持股,外資持股比重,三大法人持股比重,
107/03/31,-8,5,-15,-18,34777,6600,569,41946,25.72%,31.02%,
107/03/30,-157,-10,-87,-254,34785,6595,584,41964,25.72%,31.03%,
107/03/29,58,83,127,268,34941,6605,671,42217,25.84%,31.22%,
107/03/28,214,236,115,565,34903,6522,544,41969,25.81%,31.04%,
107/03/27,230,12,9,251,34687,6286,429,41402,25.65%,30.62%,
107/03/26,237,0,30,267,34457,6274,420,41151,25.48%,30.43%,
107/03/23,201,-20,-131,50,34220,6274,390,40884,25.30%,30.23%,
107/03/22,345,48,-162,231,34019,6294,521,40834,25.15%,30.19%,
107/03/21,383,0,-6,377,33674,6246,683,40603,24.90%,30.02%,
107/03/20,428,-60,3,371,33288,6246,689,40223,24.61%,29.74%,
107/03/19,28,0,11,39,32849,6306,686,39841,24.29%,29.46%,
107/03/16,498,45,-49,494,32848,6306,675,39829,24.29%,29.45%,
107/03/15,587,55,-23,619,32350,6261,724,39335,23.92%,29.09%,
107/03/14,266,-25,6,247,31793,6206,747,38746,23.51%,28.65%,
107/03/13,490,-21,-156,313,31527,6231,741,38499,23.31%,28.47%,
107/03/12,683,8,49,740,31036,6252,897,38185,22.95%,28.24%,
107/03/09,710,266,-298,678,30352,6244,848,37444,22.44%,27.69%,
107/03/08,955,359,-33,1281,29632,5978,1146,36756,21.91%,27.18%,
107/03/07,1191,181,425,1797,28757,5619,1179,35555,21.26%,26.29%,
107/03/06,150,107,102,359,27555,5438,754,33747,20.37%,24.95%,
107/03/05,187,0,-40,147,27407,5331,652,33390,20.26%,24.68%,
107/03/02,-180,12,-29,-197,27210,5331,692,33233,20.12%,24.57%,
107/03/01,225,2,-21,206,27482,5319,721,33522,20.32%,24.79%,
107/02/27,396,90,90,576,27257,5317,742,33316,20.15%,24.63%,
107/02/26,61,110,-34,137,26861,5227,652,32740,19.86%,24.21%,
107/02/23,-59,0,36,-23,26800,5117,686,32603,19.82%,24.11%,
