日期,外資買賣超,投信買賣超,自營商買賣超,單日合計買賣超,外資估計持股,投信估計持股,自營商估計持股,單日合計估計持股,外資持股比重,三大法人持股比重,
107/03/31,-1,250,55,304,32506,3805,421,36732,17.88%,20.21%,
107/03/30,-3,-22,-11,-36,32507,3555,366,36428,17.89%,20.05%,
107/03/29,-69,0,-14,-83,32510,3577,377,36464,17.89%,20.07%,
107/03/28,-91,40,-10,-61,32579,3577,391,36547,17.93%,20.11%,
107/03/27,88,39,-8,119,32670,3537,401,36608,17.98%,20.15%,
107/03/26,166,91,3,260,32582,3498,409,36489,17.93%,20.08%,
107/03/23,-8,-7,-41,-56,32421,3407,406,36234,17.84%,19.94%,
107/03/22,52,-11,-79,-38,32429,3414,447,36290,17.84%,19.96%,
107/03/21,-714,30,-108,-792,32377,3425,526,36328,17.81%,19.98%,
107/03/20,123,134,256,513,33091,3395,634,37120,18.21%,20.43%,
107/03/19,-52,-9,-19,-80,32968,3261,378,36607,18.14%,20.14%,
107/03/16,-55,127,33,105,32999,3270,397,36666,18.16%,20.18%,
107/03/15,-13,-49,-18,-80,33054,3143,364,36561,18.19%,20.12%,
107/03/14,-1,-26,0,-27,33067,3192,382,36641,18.19%,20.16%,
107/03/13,1,-13,-15,-27,33068,3218,382,36668,18.19%,20.17%,
107/03/12,-102,-13,-21,-136,33067,3231,397,36695,18.19%,20.19%,
107/03/09,-70,-4,-2,-76,33159,3244,418,36821,18.24%,20.26%,
107/03/08,-77,-36,4,-109,33229,3248,420,36897,18.28%,20.30%,
107/03/07,-140,-2,-2,-144,33306,3284,416,37006,18.33%,20.37%,
107/03/06,-42,-105,-17,-164,33446,3286,418,37150,18.40%,20.44%,
107/03/05,-104,-48,-28,-180,33488,3391,435,37314,18.43%,20.54%,
107/03/02,-193,-284,-27,-504,33592,3439,463,37494,18.48%,20.63%,
107/03/01,-120,-15,3,-132,33785,3723,490,37998,18.59%,20.91%,
107/02/27,11,-135,-8,-132,33905,3738,487,38130,18.65%,20.98%,
107/02/26,-13,-7,-40,-60,33894,3873,495,38262,18.65%,21.05%,
107/02/23,-17,46,-22,7,33907,3880,535,38322,18.66%,21.09%,
107/02/22,97,-2,43,138,33929,3834,557,38320,18.67%,21.09%,
107/02/21,-209,140,9,-60,33837,3836,514,38187,18.62%,21.01%,
107/02/12,-215,0,-6,-221,34194,3696,505,38395,18.81%,21.12%,
107/02/09,44,176,-156,64,34448,3696,511,38655,18.95%,21.27%,
