日期,外資買賣超,投信買賣超,自營商買賣超,單日合計買賣超,外資估計持股,投信估計持股,自營商估計持股,單日合計估計持股,外資持股比重,三大法人持股比重,
107/03/31,0,0,52,52,10486,152,423,11061,8.18%,8.63%,
107/03/30,130,0,72,202,10486,152,371,11009,8.18%,8.59%,
107/03/29,41,0,0,41,10356,152,299,10807,8.08%,8.43%,
107/03/28,50,0,0,50,10340,152,299,10791,8.07%,8.42%,
107/03/27,-15,0,-1,-16,10290,152,299,10741,8.03%,8.38%,
107/03/26,-26,0,-1,-27,10305,152,300,10757,8.04%,8.39%,
107/03/23,-59,0,-2,-61,10335,152,301,10788,8.06%,8.41%,
107/03/22,10,0,11,21,10405,152,303,10860,8.12%,8.48%,
107/03/21,35,0,0,35,10395,152,292,10839,8.11%,8.46%,
107/03/20,-4,0,0,-4,10360,152,292,10804,8.08%,8.43%,
107/03/19,26,-1,0,25,10364,152,292,10808,8.08%,8.43%,
107/03/16,69,0,-1,68,10348,153,292,10793,8.07%,8.42%,
107/03/15,21,0,0,21,10279,153,293,10725,8.02%,8.37%,
107/03/14,50,0,-1,49,10329,153,293,10775,8.06%,8.41%,
107/03/13,49,0,-10,39,10279,153,294,10726,8.02%,8.37%,
107/03/12,-101,0,11,-90,10230,153,304,10687,7.98%,8.34%,
107/03/09,-45,0,3,-42,10331,153,293,10777,8.06%,8.41%,
107/03/08,-164,0,10,-154,10368,153,290,10811,8.09%,8.44%,
107/03/07,-8,0,3,-5,10483,153,280,10916,8.18%,8.52%,
107/03/06,-11,0,-2,-13,10485,153,277,10915,8.18%,8.52%,
107/03/05,-34,0,-3,-37,10493,153,279,10925,8.19%,8.53%,
107/03/02,-1,0,-1,-2,10526,153,282,10961,8.21%,8.55%,
107/03/01,266,0,-1,265,10500,153,283,10936,8.19%,8.53%,
107/02/27,31,0,-3,28,10174,153,284,10611,7.94%,8.28%,
107/02/26,2,0,-1,1,10138,153,287,10578,7.91%,8.25%,
107/02/23,-40,0,2,-38,10136,153,288,10577,7.91%,8.25%,
107/02/22,-32,0,-10,-42,10176,153,286,10615,7.94%,8.28%,
107/02/21,44,0,1,45,10208,153,296,10657,7.96%,8.31%,
107/02/12,-82,0,-24,-106,10188,153,295,10636,7.95%,8.30%,
107/02/09,-12,0,-6,-18,10270,153,319,10742,8.01%,8.38%,
107/02/08,-51,0,0,-51,10282,153,325,10760,8.02%,8.39%,
