日期,外資買賣超,投信買賣超,自營商買賣超,單日合計買賣超,外資估計持股,投信估計持股,自營商估計持股,單日合計估計持股,外資持股比重,三大法人持股比重,
107/03/31,1,0,5,6,4039,0,179,4218,5.42%,5.66%,
107/03/30,5,0,11,16,4038,0,174,4212,5.42%,5.65%,
107/03/29,23,0,0,23,4033,0,163,4196,5.41%,5.63%,
107/03/28,7,0,0,7,4010,0,163,4173,5.38%,5.60%,
107/03/27,15,0,0,15,4003,0,163,4166,5.37%,5.59%,
107/03/26,15,0,-1,14,3988,0,163,4151,5.35%,5.57%,
107/03/23,49,0,-2,47,3973,0,164,4137,5.33%,5.55%,
107/03/22,19,0,0,19,3924,0,166,4090,5.27%,5.49%,
107/03/21,16,0,0,16,3905,0,166,4071,5.24%,5.46%,
107/03/20,24,0,0,24,3889,0,166,4055,5.22%,5.44%,
107/03/19,37,0,0,37,3875,0,166,4041,5.20%,5.42%,
107/03/16,5,0,0,5,3838,0,166,4004,5.15%,5.37%,
107/03/15,16,0,1,17,3833,0,166,3999,5.15%,5.37%,
107/03/14,49,0,-3,46,3817,0,165,3982,5.12%,5.34%,
107/03/13,32,0,0,32,3768,0,168,3936,5.06%,5.29%,
107/03/12,50,0,0,50,3736,0,168,3904,5.02%,5.25%,
107/03/09,7,0,10,17,3686,0,168,3854,4.95%,5.18%,
107/03/08,12,0,10,22,3679,0,158,3837,4.94%,5.15%,
107/03/07,64,0,7,71,3667,0,148,3815,4.92%,5.12%,
107/03/06,40,0,0,40,3603,0,141,3744,4.84%,5.03%,
107/03/05,6,0,-4,2,3563,0,141,3704,4.78%,4.97%,
107/03/02,3,0,-12,-9,3557,0,145,3702,4.78%,4.97%,
107/03/01,3,0,0,3,3553,0,157,3710,4.77%,4.98%,
107/02/27,-1,0,0,-1,3550,0,157,3707,4.77%,4.98%,
107/02/26,-18,0,0,-18,3551,0,157,3708,4.77%,4.98%,
107/02/23,-3,0,0,-3,3569,0,157,3726,4.79%,5.00%,
107/02/22,0,0,0,0,3572,0,157,3729,4.80%,5.01%,
107/02/21,-9,0,0,-9,3572,0,157,3729,4.80%,5.01%,
107/02/12,-4,0,0,-4,3581,0,157,3738,4.81%,5.02%,
107/02/09,19,0,0,19,3584,0,157,3741,4.81%,5.02%,
107/02/08,0,0,0,0,3565,0,157,3722,4.79%,5.00%,
107/02/07,-7,0,-1,-8,3565,0,157,3722,4.79%,5.00%,
107/02/06,-11,0,0,-11,3571,0,158,3729,4.79%,5.00%,
107/02/05,1,0,1,2,3582,0,158,3740,4.81%,5.02%,
107/02/02,-1,0,0,-1,3581,0,157,3738,4.81%,5.02%,
107/02/01,8,0,0,8,3582,0,157,3739,4.81%,5.02%,
107/01/31,-2,0,0,-2,3574,0,157,3731,4.80%,5.01%,
107/01/30,-17,0,0,-17,3576,0,157,3733,4.80%,5.01%,
107/01/29,-22,0,0,-22,3593,0,157,3750,4.82%,5.03%,
107/01/26,0,0,0,0,3615,0,157,3772,4.85%,5.06%,
107/01/25,-1,0,0,-1,3615,0,157,3772,4.85%,5.06%,
107/01/24,-2,0,0,-2,3616,0,157,3773,4.85%,5.06%,
107/01/23,-19,0,0,-19,3618,0,157,3775,4.86%,5.07%,
107/01/22,12,0,0,12,3637,0,157,3794,4.88%,5.09%,
107/01/19,2,0,0,2,3625,0,157,3782,4.87%,5.08%,
107/01/18,8,0,0,8,3623,0,157,3780,4.86%,5.07%,
107/01/17,18,0,-35,-17,3615,0,157,3772,4.85%,5.06%,
107/01/16,2,0,-23,-21,3597,0,192,3789,4.83%,5.09%,
107/01/15,-5,0,58,53,3595,0,215,3810,4.83%,5.12%,
107/01/12,-8,0,0,-8,3600,0,157,3757,4.83%,5.04%,
107/01/11,-10,0,0,-10,3608,0,157,3765,4.84%,5.05%,
107/01/10,-10,0,0,-10,3618,0,157,3775,4.86%,5.07%,
107/01/09,-3,0,0,-3,3628,0,157,3785,4.87%,5.08%,
107/01/08,-3,0,0,-3,3631,0,157,3788,4.87%,5.08%,
107/01/05,-10,0,0,-10,3634,0,157,3791,4.88%,5.09%,
107/01/04,0,0,0,0,3644,0,157,3801,4.89%,5.10%,
107/01/03,14,0,0,14,3644,0,157,3801,4.89%,5.10%,
107/01/02,6,0,-2,4,3630,0,157,3787,4.87%,5.08%,
106/12/29,4,0,0,4,3624,0,159,3783,4.87%,5.08%,
106/12/28,-2,0,0,-2,3620,0,159,3779,4.86%,5.07%,
106/12/27,1,0,0,1,3622,0,159,3781,4.86%,5.07%,
106/12/26,0,0,0,0,3621,0,159,3780,4.86%,5.07%,
106/12/25,6,0,0,6,3621,0,159,3780,4.86%,5.07%,
