日期,外資買賣超,投信買賣超,自營商買賣超,單日合計買賣超,外資估計持股,投信估計持股,自營商估計持股,單日合計估計持股,外資持股比重,三大法人持股比重,
107/03/31,-3,0,46,43,17070,2526,734,20330,13.84%,16.48%,
107/03/30,-30,0,80,50,17073,2526,688,20287,13.85%,16.46%,
107/03/29,-2,0,12,10,17103,2526,608,20237,13.87%,16.41%,
107/03/28,-246,0,-85,-331,17105,2526,596,20227,13.87%,16.40%,
107/03/27,551,0,211,762,17350,2526,681,20557,14.07%,16.67%,
107/03/26,-97,0,20,-77,16799,2526,470,19795,13.62%,16.05%,
107/03/23,204,-188,-39,-23,16896,2526,450,19872,13.70%,16.11%,
107/03/22,-134,-150,-76,-360,16642,2714,489,19845,13.50%,16.10%,
107/03/21,-15,0,72,57,16776,2864,565,20205,13.61%,16.39%,
107/03/20,15,0,-197,-182,16806,2864,493,20163,13.63%,16.35%,
107/03/19,-94,-105,205,6,16806,2864,690,20360,13.63%,16.51%,
107/03/16,-40,56,-90,-74,16900,2969,485,20354,13.71%,16.51%,
107/03/15,-585,100,73,-412,16976,2913,575,20464,13.77%,16.60%,
107/03/14,1770,0,-29,1741,17531,2813,502,20846,14.22%,16.91%,
107/03/13,-58,0,36,-22,15784,2813,531,19128,12.80%,15.51%,
107/03/12,-123,0,-7,-130,16116,2813,495,19424,13.07%,15.75%,
107/03/09,-681,0,35,-646,16636,2813,502,19951,13.49%,16.18%,
107/03/08,143,-242,7,-92,17256,2813,467,20536,14.00%,16.66%,
107/03/07,-205,-170,116,-259,17117,3055,460,20632,13.88%,16.73%,
107/03/06,338,-91,54,301,17294,3225,344,20863,14.03%,16.93%,
107/03/05,-211,-93,0,-304,16911,3316,290,20517,13.72%,16.65%,
107/03/02,-423,195,-1,-229,17122,3409,290,20821,13.89%,16.89%,
107/03/01,6,100,10,116,17496,3214,291,21001,14.19%,17.03%,
107/02/27,-139,-107,-19,-265,17490,3114,281,20885,14.18%,16.93%,
107/02/26,-531,33,15,-483,17729,3221,300,21250,14.38%,17.24%,
107/02/23,-1081,-438,21,-1498,18383,3188,285,21856,14.91%,17.73%,
107/02/22,1231,268,99,1598,19594,3626,264,23484,15.89%,19.05%,
107/02/21,68,150,-158,60,18279,3358,165,21802,14.82%,17.68%,
107/02/12,-589,50,-89,-628,18300,3208,323,21831,14.84%,17.70%,
107/02/09,652,117,-114,655,18918,3158,412,22488,15.34%,18.24%,
107/02/08,275,114,-56,333,18265,3041,526,21832,14.81%,17.70%,
107/02/07,927,-490,109,546,17890,2927,582,21399,14.51%,17.36%,
107/02/06,329,-784,-64,-519,17201,3417,473,21091,13.95%,17.11%,
107/02/05,-943,111,-174,-1006,16697,4201,537,21435,13.54%,17.38%,
107/02/02,-4,192,-167,21,17459,4090,711,22260,14.16%,18.06%,
107/02/01,-307,-137,-269,-713,17447,3898,878,22223,14.15%,18.02%,
107/01/31,314,0,-33,281,17738,4035,1147,22920,14.39%,18.59%,
107/01/30,-97,0,-523,-620,17658,4035,1180,22873,14.32%,18.55%,
107/01/29,-16,-58,-116,-190,17768,4035,1703,23506,14.41%,19.07%,
107/01/26,69,113,-44,138,17790,4093,1819,23702,14.43%,19.23%,
107/01/25,-85,-727,-134,-946,17804,3980,1863,23647,14.44%,19.18%,
107/01/24,260,-1761,-359,-1860,17635,4707,1997,24339,14.30%,19.74%,
107/01/23,-550,-916,-759,-2225,17095,6468,2356,25919,13.86%,21.02%,
107/01/22,-184,0,-431,-615,17744,7384,3115,28243,14.39%,22.91%,
107/01/19,-150,-121,-466,-737,17999,7384,3546,28929,14.60%,23.47%,
107/01/18,-381,42,-35,-374,18049,7505,4012,29566,14.64%,23.98%,
107/01/17,612,231,-183,660,18430,7463,4047,29940,14.95%,24.29%,
107/01/16,172,368,264,804,17677,7232,4230,29139,14.34%,23.64%,
107/01/15,132,406,155,693,17505,6864,3966,28335,14.20%,22.99%,
107/01/12,-242,383,87,228,17351,6458,3811,27620,14.07%,22.40%,
107/01/11,44,171,14,229,17742,6075,3724,27541,14.39%,22.34%,
107/01/10,79,234,-29,284,17471,5904,3710,27085,14.17%,21.97%,
107/01/09,306,123,17,446,18066,5670,3739,27475,14.65%,22.28%,
107/01/08,-118,340,-63,159,17565,5547,3722,26834,14.25%,21.77%,
107/01/05,-204,378,5,179,17623,5207,3785,26615,14.29%,21.59%,
107/01/04,-113,521,36,444,17862,4829,3780,26471,14.49%,21.47%,
107/01/03,421,6,128,555,17915,4308,3744,25967,14.53%,21.06%,
107/01/02,-21,136,168,283,17483,4302,3616,25401,14.18%,20.60%,
106/12/29,-854,147,-147,-854,17456,4166,3448,25070,14.16%,20.34%,
106/12/28,-1042,-4,125,-921,18202,4417,3595,26214,14.76%,21.26%,
106/12/27,658,240,182,1080,19194,4421,3470,27085,15.57%,21.97%,
106/12/26,-788,432,-799,-1155,18690,4181,3288,26159,15.16%,21.22%,
106/12/25,-737,1323,295,881,19383,3749,4087,27219,15.72%,22.08%,
106/12/22,-491,34,39,-418,20111,2426,3792,26329,16.31%,21.35%,
106/12/21,-2686,0,-71,-2757,20554,2392,3753,26699,16.67%,21.66%,
106/12/20,363,14,-82,295,23301,2392,3824,29517,18.90%,23.94%,
106/12/19,1427,292,-437,1282,22961,2378,3906,29245,18.62%,23.72%,
106/12/18,249,-55,-61,133,21571,2086,4343,28000,17.50%,22.72%,
106/12/15,-110,-16,-460,-586,21462,2141,4404,28007,17.41%,22.72%,
106/12/14,1192,-33,349,1508,21576,2157,4864,28597,17.50%,23.20%,
106/12/13,-203,-49,-1,-253,20398,2190,4515,27103,16.54%,21.98%,
106/12/12,38,0,-5,33,20639,2239,4516,27394,16.74%,22.22%,
106/12/11,29,0,-5,24,20601,2239,4521,27361,16.71%,22.19%,
106/12/08,22,0,16,38,20572,2239,4526,27337,16.69%,22.18%,
