日期,外資買賣超,投信買賣超,自營商買賣超,單日合計買賣超,外資估計持股,投信估計持股,自營商估計持股,單日合計估計持股,外資持股比重,三大法人持股比重,
107/03/31,0,0,53,53,819,0,174,993,1.93%,2.34%,
107/03/30,-10,0,100,90,819,0,121,940,1.93%,2.22%,
107/03/29,-44,0,0,-44,829,0,21,850,1.95%,2.00%,
107/03/28,-25,0,0,-25,873,0,21,894,2.05%,2.10%,
107/03/27,-17,0,0,-17,898,0,21,919,2.11%,2.16%,
107/03/26,-16,0,0,-16,915,0,21,936,2.15%,2.20%,
107/03/23,-50,0,0,-50,931,0,21,952,2.19%,2.24%,
107/03/22,-15,0,21,6,981,0,21,1002,2.31%,2.36%,
107/03/21,-9,0,0,-9,996,0,0,996,2.34%,2.34%,
107/03/20,0,0,0,0,1005,0,0,1005,2.36%,2.36%,
107/03/19,-21,0,0,-21,1005,0,0,1005,2.36%,2.36%,
107/03/16,-24,0,0,-24,1026,0,0,1026,2.41%,2.41%,
107/03/15,16,0,0,16,1050,0,0,1050,2.47%,2.47%,
107/03/14,53,0,0,53,1044,0,0,1044,2.46%,2.46%,
107/03/13,52,0,-5,47,991,0,0,991,2.33%,2.33%,
107/03/12,27,0,-2,25,939,0,5,944,2.21%,2.22%,
107/03/09,34,0,7,41,912,0,7,919,2.14%,2.16%,
107/03/08,84,0,0,84,878,0,0,878,2.06%,2.06%,
107/03/07,101,0,-3,98,794,0,0,794,1.87%,1.87%,
107/03/06,120,0,-1,119,693,0,3,696,1.63%,1.64%,
107/03/05,111,0,4,115,573,0,4,577,1.35%,1.36%,
107/03/02,28,0,0,28,462,0,0,462,1.08%,1.08%,
107/03/01,59,0,0,59,434,0,0,434,1.02%,1.02%,
107/02/27,11,0,0,11,375,0,0,375,0.88%,0.88%,
107/02/26,-7,0,0,-7,364,0,0,364,0.85%,0.85%,
107/02/23,-33,0,0,-33,371,0,0,371,0.87%,0.87%,
107/02/22,-17,0,0,-17,404,0,0,404,0.95%,0.95%,
107/02/21,-1,0,0,-1,421,0,0,421,0.99%,0.99%,
107/02/12,-59,0,0,-59,422,0,0,422,0.99%,0.99%,
107/02/09,8,0,0,8,481,0,0,481,1.13%,1.13%,
107/02/08,-3,0,0,-3,473,0,0,473,1.11%,1.11%,
107/02/07,4,0,0,4,476,0,0,476,1.12%,1.12%,
107/02/06,-6,0,-100,-106,472,0,0,472,1.11%,1.11%,
107/02/05,40,0,0,40,478,0,100,578,1.12%,1.36%,
107/02/02,1,0,0,1,428,0,100,528,1.00%,1.24%,
107/02/01,-7,0,0,-7,427,0,100,527,1.00%,1.24%,
107/01/31,-7,0,0,-7,434,0,100,534,1.02%,1.26%,
107/01/30,-24,0,0,-24,441,0,100,541,1.03%,1.27%,
107/01/29,9,0,0,9,465,0,100,565,1.09%,1.33%,
107/01/26,25,0,0,25,456,0,100,556,1.07%,1.31%,
107/01/25,12,0,0,12,431,0,100,531,1.01%,1.25%,
107/01/24,122,0,0,122,419,0,100,519,0.98%,1.22%,
107/01/23,39,0,0,39,297,0,100,397,0.70%,0.94%,
107/01/22,19,0,0,19,258,0,100,358,0.60%,0.84%,
107/01/19,25,0,0,25,239,0,100,339,0.56%,0.80%,
107/01/18,-102,0,29,-73,214,0,100,314,0.50%,0.74%,
107/01/17,125,0,0,125,316,0,71,387,0.74%,0.91%,
107/01/16,1,0,0,1,191,0,71,262,0.45%,0.62%,
107/01/15,28,0,0,28,190,0,71,261,0.44%,0.61%,
107/01/12,-18,0,-2,-20,162,0,71,233,0.38%,0.55%,
107/01/11,0,0,2,2,180,0,73,253,0.42%,0.59%,
107/01/10,2,0,0,2,180,0,71,251,0.42%,0.59%,
107/01/09,0,0,0,0,178,0,71,249,0.41%,0.58%,
107/01/08,-1,0,35,34,178,0,71,249,0.41%,0.58%,
107/01/05,-17,0,20,3,179,0,36,215,0.42%,0.50%,
107/01/04,23,0,6,29,196,0,16,212,0.46%,0.50%,
107/01/03,-8,0,10,2,173,0,10,183,0.40%,0.42%,
107/01/02,0,0,0,0,181,0,0,181,0.42%,0.42%,
106/12/29,0,0,0,0,181,0,0,181,0.42%,0.42%,
106/12/28,4,0,0,4,181,0,0,181,0.42%,0.42%,
106/12/27,2,0,0,2,177,0,0,177,0.41%,0.41%,
106/12/26,0,0,0,0,175,0,0,175,0.41%,0.41%,
106/12/25,1,0,0,1,175,0,0,175,0.41%,0.41%,
106/12/22,-3,0,0,-3,174,0,0,174,0.41%,0.41%,
106/12/21,4,0,0,4,177,0,0,177,0.41%,0.41%,
106/12/20,2,0,0,2,173,0,0,173,0.40%,0.40%,
106/12/19,-7,0,0,-7,171,0,0,171,0.40%,0.40%,
106/12/18,-14,0,0,-14,178,0,0,178,0.41%,0.41%,
