日期,外資買賣超,投信買賣超,自營商買賣超,單日合計買賣超,外資估計持股,投信估計持股,自營商估計持股,單日合計估計持股,外資持股比重,三大法人持股比重,
107/03/31,0,0,0,0,7633,0,78,7711,9.65%,9.75%,
107/03/30,9,0,0,9,7633,0,78,7711,9.65%,9.75%,
107/03/29,15,0,0,15,7624,0,78,7702,9.64%,9.74%,
107/03/28,82,0,49,131,7609,0,78,7687,9.62%,9.72%,
107/03/27,93,0,21,114,7527,0,29,7556,9.52%,9.56%,
107/03/26,158,0,0,158,7434,0,8,7442,9.40%,9.41%,
107/03/23,175,0,0,175,7276,0,8,7284,9.20%,9.21%,
107/03/22,145,0,0,145,7101,0,8,7109,8.98%,8.99%,
107/03/21,50,0,0,50,6956,0,8,6964,8.80%,8.81%,
107/03/20,43,0,0,43,6920,0,8,6928,8.75%,8.76%,
107/03/19,81,0,0,81,6877,0,8,6885,8.70%,8.71%,
107/03/16,70,0,0,70,6796,0,8,6804,8.59%,8.60%,
107/03/15,63,0,0,63,6706,0,8,6714,8.48%,8.49%,
107/03/14,42,0,0,42,6643,0,8,6651,8.40%,8.41%,
107/03/13,65,0,0,65,6601,0,8,6609,8.35%,8.36%,
107/03/12,67,0,5,72,6536,0,8,6544,8.26%,8.27%,
107/03/09,8,0,0,8,6459,0,3,6462,8.17%,8.17%,
107/03/08,113,0,0,113,6451,0,3,6454,8.16%,8.16%,
107/03/07,25,0,0,25,6338,0,3,6341,8.01%,8.01%,
107/03/06,19,0,3,22,6313,0,3,6316,7.98%,7.98%,
107/03/05,3,0,0,3,6294,0,0,6294,7.96%,7.96%,
107/03/02,-408,0,0,-408,6289,0,0,6289,7.95%,7.95%,
107/03/01,-1063,0,0,-1063,6697,0,0,6697,8.47%,8.47%,
107/02/27,16,0,0,16,7760,0,0,7760,9.81%,9.81%,
107/02/26,5,0,0,5,7744,0,0,7744,9.79%,9.79%,
107/02/23,-6,0,0,-6,7739,0,0,7739,9.79%,9.79%,
107/02/22,7,0,0,7,7745,0,0,7745,9.79%,9.79%,
107/02/21,0,0,0,0,7722,0,0,7722,9.77%,9.77%,
107/02/12,-43,0,0,-43,7722,0,0,7722,9.77%,9.77%,
107/02/09,-20,0,-2,-22,7765,0,0,7765,9.82%,9.82%,
107/02/08,-22,0,0,-22,7785,0,0,7785,9.85%,9.85%,
107/02/07,-33,0,0,-33,7807,0,0,7807,9.87%,9.87%,
107/02/06,-54,0,-26,-80,7840,0,0,7840,9.91%,9.91%,
107/02/05,10,0,0,10,7894,0,20,7914,9.98%,10.01%,
107/02/02,11,0,-11,0,7884,0,20,7904,9.97%,10.00%,
107/02/01,15,0,0,15,7882,0,31,7913,9.97%,10.01%,
107/01/31,-16,0,0,-16,7867,0,31,7898,9.95%,9.99%,
107/01/30,-19,0,0,-19,7881,0,31,7912,9.97%,10.01%,
107/01/29,-1,0,0,-1,7900,0,31,7931,9.99%,10.03%,
107/01/26,12,0,-6,6,7901,0,31,7932,9.99%,10.03%,
