日期,外資買賣超,投信買賣超,自營商買賣超,單日合計買賣超,外資估計持股,投信估計持股,自營商估計持股,單日合計估計持股,外資持股比重,三大法人持股比重,
107/03/31,144,0,70,214,4539,0,532,5071,2.41%,2.69%,
107/03/30,243,0,109,352,4395,0,462,4857,2.33%,2.57%,
107/03/29,-138,0,-10,-148,4152,0,353,4505,2.21%,2.40%,
107/03/28,51,0,0,51,4290,0,363,4653,2.28%,2.47%,
107/03/27,147,0,-6,141,4239,0,363,4602,2.25%,2.44%,
107/03/26,-606,0,44,-562,4092,0,369,4461,2.17%,2.36%,
107/03/23,44,0,-54,-10,4698,0,325,5023,2.50%,2.67%,
107/03/22,-154,0,8,-146,4654,0,379,5033,2.47%,2.67%,
107/03/21,-108,0,-73,-181,4808,0,371,5179,2.55%,2.75%,
107/03/20,-20,0,177,157,4924,0,444,5368,2.62%,2.85%,
107/03/19,23,0,0,23,4959,0,267,5226,2.63%,2.77%,
107/03/16,99,0,0,99,4936,0,267,5203,2.62%,2.76%,
107/03/15,60,0,-23,37,5480,0,267,5747,2.91%,3.05%,
107/03/14,2,0,5,7,5487,0,290,5777,2.92%,3.07%,
107/03/13,62,0,3,65,5485,0,285,5770,2.91%,3.06%,
107/03/12,-7,0,-11,-18,5423,0,282,5705,2.88%,3.03%,
107/03/09,-61,0,13,-48,5430,0,293,5723,2.89%,3.04%,
107/03/08,-362,0,-28,-390,5396,0,280,5676,2.87%,3.02%,
107/03/07,-133,0,-90,-223,5758,0,308,6066,3.06%,3.22%,
107/03/06,-581,0,-33,-614,5891,0,398,6289,3.13%,3.34%,
107/03/05,167,0,35,202,6072,0,431,6503,3.23%,3.46%,
107/03/02,-442,0,168,-274,5705,0,396,6101,3.03%,3.24%,
107/03/01,805,0,52,857,6147,0,228,6375,3.27%,3.39%,
107/02/27,-23,0,8,-15,5262,0,176,5438,2.80%,2.89%,
107/02/26,-232,0,-13,-245,5285,0,168,5453,2.81%,2.90%,
107/02/23,-70,0,-20,-90,5517,0,181,5698,2.93%,3.03%,
107/02/22,-27,0,-1,-28,5497,0,201,5698,2.92%,3.03%,
107/02/21,53,0,32,85,5484,0,202,5686,2.91%,3.02%,
107/02/12,-477,0,-27,-504,5401,0,170,5571,2.87%,2.96%,
107/02/09,350,0,-6,344,5883,0,197,6080,3.13%,3.23%,
107/02/08,-3,0,2,-1,5533,0,203,5736,2.94%,3.05%,
107/02/07,51,0,4,55,5536,0,201,5737,2.94%,3.05%,
107/02/06,51,0,-12,39,5472,0,197,5669,2.91%,3.01%,
107/02/05,74,0,-52,22,5420,0,209,5629,2.88%,2.99%,
107/02/02,-79,0,-16,-95,5338,0,261,5599,2.84%,2.98%,
107/02/01,197,0,28,225,5409,0,277,5686,2.87%,3.02%,
107/01/31,120,0,0,120,5210,0,249,5459,2.77%,2.90%,
107/01/30,27,0,-9,18,5098,0,249,5347,2.71%,2.84%,
107/01/29,-7,0,-123,-130,5086,0,258,5344,2.70%,2.84%,
107/01/26,-53,0,-24,-77,5093,0,381,5474,2.71%,2.91%,
107/01/25,-16,0,-2,-18,5146,0,405,5551,2.73%,2.94%,
107/01/24,12,0,-20,-8,5116,0,407,5523,2.72%,2.93%,
107/01/23,-273,0,-111,-384,5104,0,427,5531,2.71%,2.93%,
107/01/22,78,0,387,465,5375,0,538,5913,2.86%,3.14%,
107/01/19,-78,0,30,-48,5297,0,151,5448,2.81%,2.89%,
107/01/18,-172,0,14,-158,5375,0,121,5496,2.86%,2.92%,
107/01/17,-65,0,-20,-85,5547,0,107,5654,2.95%,3.01%,
107/01/16,11,0,-21,-10,5613,0,127,5740,2.98%,3.05%,
107/01/15,-53,0,6,-47,5602,0,148,5750,2.98%,3.06%,
107/01/12,-72,0,2,-70,5655,0,142,5797,3.01%,3.08%,
107/01/11,-142,0,-1,-143,5727,0,140,5867,3.04%,3.11%,
107/01/10,-9,0,-1,-10,5870,0,141,6011,3.12%,3.19%,
107/01/09,274,0,-15,259,5931,0,142,6073,3.15%,3.22%,
107/01/08,262,0,-297,-35,5657,0,157,5814,3.01%,3.09%,
107/01/05,159,0,-40,119,5395,0,454,5849,2.87%,3.11%,
107/01/04,-494,0,189,-305,5254,0,494,5748,2.79%,3.05%,
107/01/03,572,0,91,663,5748,0,305,6053,3.05%,3.21%,
107/01/02,-194,0,-300,-494,5176,0,214,5390,2.75%,2.86%,
106/12/29,161,0,-3,158,5360,0,514,5874,2.85%,3.12%,
106/12/28,-165,0,2,-163,5144,0,517,5661,2.73%,3.00%,
106/12/27,9,0,13,22,5273,0,515,5788,2.80%,3.07%,
106/12/26,-748,0,98,-650,5262,0,502,5764,2.80%,3.06%,
106/12/25,424,0,-98,326,6010,0,404,6414,3.19%,3.40%,
106/12/22,343,0,-206,137,5586,0,502,6088,2.97%,3.23%,
106/12/21,29,0,2,31,5243,0,708,5951,2.79%,3.16%,
106/12/20,12,0,2,14,5214,0,706,5920,2.77%,3.14%,
106/12/19,-167,0,0,-167,5202,0,704,5906,2.76%,3.13%,
106/12/18,167,0,-2,165,5369,0,704,6073,2.85%,3.22%,
106/12/15,2,0,2,4,5202,0,706,5908,2.76%,3.13%,
106/12/14,5,0,0,5,5200,0,704,5904,2.76%,3.13%,
106/12/13,1,0,0,1,5195,0,704,5899,2.76%,3.13%,
106/12/12,4,0,2,6,5194,0,704,5898,2.76%,3.13%,
106/12/11,-63,0,0,-63,5190,0,702,5892,2.76%,3.13%,
106/12/08,92,0,-2,90,5253,0,702,5955,2.79%,3.16%,
106/12/07,32,0,0,32,5161,0,704,5865,2.74%,3.11%,
106/12/06,12,0,3,15,5129,0,704,5833,2.73%,3.10%,
106/12/05,-28,0,-1,-29,5117,0,701,5818,2.72%,3.09%,
106/12/04,34,0,-1,33,5145,0,702,5847,2.73%,3.10%,
106/12/01,23,0,1,24,5111,0,703,5814,2.72%,3.09%,
106/11/30,-1,0,5,4,5088,0,702,5790,2.70%,3.07%,
106/11/29,18,0,3,21,5089,0,697,5786,2.70%,3.07%,
106/11/28,-15,0,0,-15,5071,0,694,5765,2.69%,3.06%,
106/11/27,-7,0,0,-7,5086,0,694,5780,2.70%,3.07%,
106/11/24,-373,0,3,-370,5093,0,694,5787,2.71%,3.08%,
106/11/23,335,0,0,335,5464,0,691,6155,2.90%,3.27%,
