日期,外資買賣超,投信買賣超,自營商買賣超,單日合計買賣超,外資估計持股,投信估計持股,自營商估計持股,單日合計估計持股,外資持股比重,三大法人持股比重,
107/03/31,80,0,12,92,84588,0,829,85417,8.29%,8.37%,
107/03/30,123,0,-141,-18,84508,0,817,85325,8.29%,8.37%,
107/03/29,667,0,-279,388,84385,0,958,85343,8.27%,8.36%,
107/03/28,-320,0,-423,-743,83960,0,1237,85197,8.23%,8.35%,
107/03/27,-204,0,-52,-256,84015,0,1660,85675,8.24%,8.40%,
107/03/26,-860,0,-75,-935,84417,0,1712,86129,8.28%,8.45%,
107/03/23,-87,0,-18,-105,85364,0,1787,87151,8.37%,8.55%,
107/03/22,-2128,0,1,-2127,85017,0,1805,86822,8.34%,8.52%,
107/03/21,366,0,1001,1367,86780,0,1804,88584,8.51%,8.69%,
107/03/20,-54,0,0,-54,86734,0,803,87537,8.50%,8.58%,
107/03/19,186,0,-2,184,86364,0,803,87167,8.47%,8.55%,
107/03/16,-175,0,0,-175,87167,0,805,87972,8.55%,8.63%,
107/03/15,-73,0,9,-64,87378,0,805,88183,8.57%,8.65%,
107/03/14,-18,0,0,-18,87996,0,796,88792,8.63%,8.71%,
107/03/13,-491,0,-5,-496,88572,0,796,89368,8.68%,8.76%,
107/03/12,24,0,2,26,89093,0,801,89894,8.74%,8.82%,
107/03/09,154,0,1,155,89878,0,799,90677,8.81%,8.89%,
107/03/08,495,0,-46,449,89115,0,798,89913,8.74%,8.82%,
107/03/07,96,0,-43,53,88278,0,844,89122,8.66%,8.74%,
107/03/06,122,0,-9,113,88817,0,887,89704,8.71%,8.80%,
107/03/05,-316,0,6,-310,93187,0,896,94083,9.14%,9.23%,
107/03/02,-527,0,-49,-576,89610,0,890,90500,8.79%,8.88%,
107/03/01,236,0,-64,172,90568,0,939,91507,8.88%,8.97%,
107/02/27,754,0,-224,530,87183,0,1003,88186,8.55%,8.65%,
107/02/26,-1524,0,-179,-1703,86138,0,1227,87365,8.45%,8.57%,
107/02/23,108,0,-12,96,88780,0,1406,90186,8.70%,8.84%,
107/02/22,466,0,-102,364,90217,0,1418,91635,8.85%,8.99%,
107/02/21,6187,0,710,6897,91767,0,1520,93287,9.00%,9.15%,
107/02/12,-365,0,-44,-409,73255,0,810,74065,7.18%,7.26%,
107/02/09,-248,0,-62,-310,75490,0,854,76344,7.40%,7.48%,
107/02/08,-286,0,-38,-324,76477,0,916,77393,7.50%,7.59%,
107/02/07,-639,0,0,-639,79544,0,954,80498,7.80%,7.89%,
107/02/06,656,0,-429,227,80114,0,954,81068,7.85%,7.94%,
107/02/05,586,0,-62,524,79745,0,1383,81128,7.82%,7.96%,
107/02/02,448,0,-1,447,78329,0,1445,79774,7.68%,7.82%,
107/02/01,178,0,0,178,78020,0,1446,79466,7.65%,7.79%,
107/01/31,177,0,-6,171,78140,0,1446,79586,7.66%,7.80%,
107/01/30,346,0,0,346,79486,0,1452,80938,7.79%,7.93%,
107/01/29,231,0,-74,157,79210,0,1452,80662,7.77%,7.91%,
107/01/26,90,0,10,100,79406,0,1526,80932,7.78%,7.93%,
107/01/25,300,0,8,308,79477,0,1516,80993,7.79%,7.94%,
107/01/24,649,0,-35,614,79578,0,1508,81086,7.80%,7.95%,
107/01/23,-197,0,-27,-224,79764,0,1543,81307,7.82%,7.97%,
107/01/22,707,0,-61,646,79961,0,1570,81531,7.84%,7.99%,
107/01/19,1282,0,1,1283,79254,0,1631,80885,7.77%,7.93%,
107/01/18,-23,0,-23,-46,78715,0,1630,80345,7.72%,7.88%,
107/01/17,1037,0,224,1261,79061,0,1653,80714,7.75%,7.91%,
107/01/16,410,0,-38,372,78171,0,1429,79600,7.66%,7.80%,
107/01/15,-645,0,-60,-705,77221,0,1467,78688,7.57%,7.71%,
107/01/12,186,0,126,312,76769,0,1527,78296,7.53%,7.68%,
107/01/11,-171,0,0,-171,80104,0,1401,81505,7.85%,7.99%,
107/01/10,18,0,0,18,77349,0,1401,78750,7.58%,7.72%,
107/01/09,-262,0,0,-262,77551,0,1401,78952,7.60%,7.74%,
107/01/08,53,0,16,69,77465,0,1401,78866,7.59%,7.73%,
107/01/05,337,0,-246,91,77301,0,1385,78686,7.58%,7.72%,
107/01/04,453,0,-248,205,77024,0,1631,78655,7.55%,7.71%,
107/01/03,597,0,12,609,77966,0,1879,79845,7.64%,7.82%,
107/01/02,1495,0,-16,1479,77279,0,1867,79146,7.58%,7.76%,
106/12/29,435,0,0,435,75784,0,1883,77667,7.43%,7.61%,
106/12/28,204,0,-14,190,75302,0,1883,77185,7.38%,7.56%,
106/12/27,366,0,-1,365,77574,0,1897,79471,7.61%,7.80%,
106/12/26,-427,0,56,-371,77612,0,1898,79510,7.61%,7.80%,
106/12/25,75,0,31,106,77844,0,1842,79686,7.63%,7.81%,
106/12/22,-2470,0,34,-2436,77346,0,1811,79157,7.58%,7.76%,
106/12/21,813,0,-52,761,79837,0,1777,81614,7.83%,8.00%,
106/12/20,544,0,198,742,79181,0,1829,81010,7.76%,7.94%,
106/12/19,92,0,0,92,78637,0,1631,80268,7.71%,7.87%,
106/12/18,-206,0,-1,-207,78305,0,1631,79936,7.68%,7.84%,
106/12/15,13,0,0,13,78369,0,1632,80001,7.68%,7.84%,
106/12/14,-47,0,0,-47,78356,0,1632,79988,7.68%,7.84%,
106/12/13,-496,0,-5,-501,78403,0,1632,80035,7.69%,7.85%,
106/12/12,31,0,0,31,80459,0,1637,82096,7.89%,8.05%,
106/12/11,-615,0,0,-615,80278,0,1637,81915,7.87%,8.03%,
106/12/08,132,0,-32,100,81709,0,1637,83346,8.01%,8.17%,
106/12/07,-691,0,-54,-745,81577,0,1669,83246,8.00%,8.16%,
106/12/06,-580,0,-99,-679,82068,0,1723,83791,8.05%,8.22%,
106/12/05,-357,0,-27,-384,81828,0,1822,83650,8.02%,8.20%,
106/12/04,131,0,-8,123,81125,0,1849,82974,7.95%,8.13%,
106/12/01,-1072,0,-292,-1364,80753,0,1857,82610,7.92%,8.10%,
106/11/30,-153,0,0,-153,81599,0,2149,83748,8.00%,8.21%,
106/11/29,586,0,0,586,81428,0,2149,83577,7.98%,8.19%,
106/11/28,78,0,-4,74,80829,0,2149,82978,7.92%,8.13%,
106/11/27,-60,0,-16,-76,81739,0,2153,83892,8.01%,8.22%,
106/11/24,202,0,-102,100,81645,0,2169,83814,8.00%,8.21%,
106/11/23,69,0,15,84,81394,0,2271,83665,7.98%,8.20%,
106/11/22,194,0,1,195,81352,0,2256,83608,7.98%,8.20%,
106/11/21,476,0,10,486,81178,0,2255,83433,7.96%,8.18%,
106/11/20,182,0,0,182,81001,0,2245,83246,7.94%,8.16%,
106/11/17,-417,0,-4,-421,81536,0,2245,83781,7.99%,8.21%,
106/11/16,81,0,0,81,83775,0,2249,86024,8.21%,8.43%,
106/11/15,-453,0,7,-446,84334,0,2249,86583,8.27%,8.49%,
106/11/14,-559,0,-8,-567,83156,0,2242,85398,8.15%,8.37%,
106/11/13,-792,0,11,-781,84922,0,2250,87172,8.33%,8.55%,
106/11/10,-876,0,1,-875,85714,0,2239,87953,8.40%,8.62%,
106/11/09,-772,0,-9,-781,86160,0,2238,88398,8.45%,8.67%,
106/11/08,-521,0,0,-521,87055,0,2247,89302,8.55%,8.77%,
106/11/07,-1079,0,-15,-1094,87404,0,2247,89651,8.58%,8.80%,
106/11/06,-1440,0,-2,-1442,88684,0,2262,90946,8.71%,8.93%,
106/11/03,-377,0,-2,-379,89204,0,2264,91468,8.76%,8.98%,
106/11/02,-484,0,-11,-495,89062,0,2266,91328,8.75%,8.97%,
106/11/01,-762,0,8,-754,89546,0,2277,91823,8.80%,9.02%,
106/10/31,-227,0,0,-227,90348,0,2269,92617,8.87%,9.09%,
106/10/30,1199,0,-71,1128,90589,0,2269,92858,8.90%,9.12%,
106/10/27,-446,0,-10,-456,89263,0,2340,91603,8.77%,9.00%,
106/10/26,461,0,-24,437,89209,0,2350,91559,8.76%,8.99%,
106/10/25,-548,0,-108,-656,90983,0,2374,93357,8.94%,9.17%,
106/10/24,1158,0,-102,1056,91448,0,2482,93930,8.98%,9.22%,
106/10/23,-738,0,266,-472,89680,0,2584,92264,8.81%,9.06%,
106/10/20,-1655,0,1,-1654,90418,0,2318,92736,8.88%,9.11%,
106/10/19,-1877,0,-2,-1879,95322,0,2317,97639,9.36%,9.59%,
106/10/18,1660,0,-620,1040,97837,0,2319,100156,9.61%,9.84%,
106/10/17,5479,0,-1211,4268,97777,0,2939,100716,9.60%,9.89%,
106/10/16,0,0,0,0,90836,0,4150,94986,8.92%,9.33%,
106/10/13,268,0,-44,224,89170,0,4150,93320,8.76%,9.17%,
106/10/12,3178,0,-31,3147,88747,0,4194,92941,8.72%,9.13%,
106/10/11,267,0,-76,191,84299,0,4225,88524,8.28%,8.70%,
106/10/06,679,0,-164,515,85187,0,4301,89488,8.37%,8.79%,
106/10/05,2120,0,-10,2110,85201,0,4465,89666,8.37%,8.81%,
106/10/03,-128,-9,580,443,84258,0,4475,88733,8.28%,8.72%,
106/10/02,778,0,75,853,84331,0,3895,88226,8.28%,8.66%,
