107/03/01,1264680,17477282,13.65,14.00,13.50,13.90,+0.15,452,
107/03/02,1903682,26586641,13.85,14.10,13.70,13.95,+0.05,506,
107/03/05,3629436,51815855,13.90,14.55,13.90,14.35,+0.40,1202,
107/03/06,1542725,22081305,14.35,14.50,14.15,14.25,-0.10,550,
107/03/07,1508086,21173381,14.35,14.40,13.90,13.90,-0.35,515,
107/03/08,705837,9798648,13.80,14.00,13.80,13.80,-0.10,297,
107/03/09,819560,11324971,14.10,14.10,13.70,13.80,0.00,267,
107/03/12,3640879,52455783,14.25,14.75,14.10,14.20,+0.40,1264,
107/03/13,1144141,16223600,14.20,14.40,14.05,14.20,0.00,438,
107/03/14,1641125,23552870,14.20,14.60,14.10,14.25,+0.05,595,
107/03/15,1072199,15394491,14.30,14.45,14.20,14.40,+0.15,514,
107/03/16,1545128,22247109,14.60,14.60,14.20,14.20,-0.20,492,
107/03/19,1148896,16364720,14.25,14.40,14.10,14.25,+0.05,386,
107/03/20,799042,11411196,14.10,14.35,14.10,14.30,+0.05,341,
107/03/21,1071199,15381993,14.35,14.50,14.25,14.30,0.00,340,
107/03/22,1237679,17812153,14.30,14.50,14.30,14.30,0.00,738,
107/03/23,1587026,22607217,14.10,14.45,14.00,14.30,0.00,765,
107/03/26,1787252,25706098,14.10,14.50,14.10,14.40,+0.10,630,
107/03/27,17061276,264010060,14.50,15.80,14.45,15.80,+1.40,4785,
107/03/28,17674359,284675252,15.80,16.50,15.20,16.20,+0.40,5261,
107/03/29,25115377,424498100,16.10,17.80,15.80,17.70,+1.50,6836,
107/03/30,26075939,476435849,17.60,19.20,17.20,18.35,+0.65,8184,
107/03/31,14109523,262670257,18.80,19.00,18.05,18.60,+0.25,4960,
107/02/01,3596443,52194668,14.20,14.80,14.10,14.60,+0.30,1052,
107/02/02,2153447,30798697,14.60,14.60,13.95,14.20,-0.40,691,
107/02/05,3053250,42203857,13.80,14.20,13.60,13.75,-0.45,826,
107/02/06,5345447,69137223,13.35,13.45,12.40,12.80,-0.95,1591,
107/02/07,2505829,33686856,13.05,13.70,13.05,13.45,+0.65,1058,
107/02/08,872985,11556447,13.45,13.45,13.10,13.25,-0.20,345,
107/02/09,1358577,17522351,12.70,13.10,12.55,13.00,-0.25,419,
107/02/12,883105,11483555,13.00,13.10,12.90,13.00,0.00,398,
107/02/21,1082686,14425572,13.20,13.40,13.10,13.40,+0.40,522,
107/02/22,1445985,19099351,13.40,13.40,13.05,13.05,-0.35,373,
107/02/23,3679392,48774942,13.05,14.00,12.80,14.00,+0.95,1119,
107/02/26,2594570,36386430,14.20,14.25,13.85,13.90,-0.10,776,
107/02/27,1378502,19029526,13.85,14.05,13.65,13.75,-0.15,458,
107/01/02,1003418,11450260,11.35,11.50,11.30,11.45,+0.15,326,
107/01/03,339247,3876893,11.40,11.45,11.40,11.40,-0.05,177,
107/01/04,680229,7809152,11.50,11.50,11.45,11.50,+0.10,376,
107/01/05,12200020,149985437,11.50,12.65,11.50,12.65,+1.15,3378,
107/01/08,9425113,129423274,13.45,13.90,13.20,13.90,+1.25,2453,
107/01/09,27399296,413061354,15.25,15.25,14.60,15.25,+1.35,7212,
107/01/10,9504786,141606860,15.25,15.25,14.45,14.75,-0.50,2992,
107/01/11,13005927,179561083,14.40,14.55,13.30,13.85,-0.90,4127,
107/01/12,4371583,61016787,14.05,14.20,13.65,13.80,-0.05,1790,
107/01/15,3129158,43312658,13.75,14.15,13.35,13.70,-0.10,1316,
107/01/16,2854697,39900543,13.80,14.20,13.80,13.95,+0.25,1014,
107/01/17,16052455,240842053,13.95,15.30,13.95,15.25,+1.30,4952,
107/01/18,7097030,104896131,14.50,15.15,14.40,14.80,-0.45,2338,
107/01/19,2754067,40365763,14.95,14.95,14.45,14.55,-0.25,936,
107/01/22,2801385,40555097,14.55,14.80,14.30,14.30,-0.25,928,
107/01/23,1959267,28143735,14.35,14.50,14.15,14.50,+0.20,716,
107/01/24,3312715,46751760,14.40,14.50,13.85,14.00,-0.50,1032,
107/01/25,1610232,22689498,14.00,14.35,13.90,14.10,+0.10,619,
107/01/26,1138631,16006784,14.10,14.20,13.85,14.10,0.00,426,
107/01/29,1132830,16124370,14.20,14.50,14.10,14.10,0.00,444,
107/01/30,1505053,21003483,14.10,14.15,13.80,13.95,-0.15,517,
107/01/31,1844682,25943575,13.85,14.40,13.70,14.30,+0.35,619,
106/12/01,765558,8890315,11.55,11.70,11.55,11.55,+0.05,295,
106/12/04,794326,9321911,11.60,11.80,11.55,11.75,+0.20,306,
106/12/05,881357,10386823,11.65,11.90,11.65,11.75,0.00,323,
106/12/06,847768,9840514,11.75,11.80,11.50,11.55,-0.20,324,
106/12/07,753981,8662677,11.55,11.55,11.45,11.45,-0.10,285,
106/12/08,803986,9159233,11.45,11.50,11.35,11.35,-0.10,313,
106/12/11,895229,10132742,11.35,11.40,11.25,11.35,0.00,316,
106/12/12,1008180,11409468,11.35,11.40,11.25,11.25,-0.10,417,
106/12/13,1079213,12302528,11.30,11.55,11.25,11.55,+0.30,446,
106/12/14,712136,8215995,11.65,11.65,11.45,11.45,-0.10,338,
106/12/15,634849,7172245,11.45,11.45,11.25,11.25,-0.20,271,
106/12/18,1230087,13826319,11.25,11.30,11.20,11.20,-0.05,282,
106/12/19,681806,7681173,11.20,11.35,11.20,11.30,+0.10,251,
106/12/20,973185,11017526,11.30,11.40,11.25,11.35,+0.05,283,
106/12/21,1625242,18630355,11.40,11.55,11.40,11.45,+0.10,443,
106/12/22,1036982,11690337,11.35,11.40,11.20,11.30,-0.15,362,
106/12/25,715450,8032583,11.30,11.30,11.20,11.30,0.00,233,
106/12/26,935921,10612305,11.30,11.40,11.25,11.40,+0.10,239,
106/12/27,588153,6665775,11.35,11.40,11.30,11.35,-0.05,175,
106/12/28,402103,4546059,11.40,11.40,11.25,11.30,-0.05,163,
106/12/29,905166,10286216,11.30,11.40,11.30,11.30,0.00,251,
106/11/01,1355007,17704741,13.10,13.15,13.00,13.05,+0.15,515,
106/11/02,2538812,33918855,13.05,13.65,13.00,13.55,+0.50,894,
106/11/03,1997531,27152134,13.40,13.80,13.40,13.55,0.00,745,
106/11/06,9218375,113033114,12.30,12.60,12.20,12.20,-1.35,2959,
106/11/07,6626699,78521393,12.05,12.20,11.70,11.75,-0.45,1925,
106/11/08,2286262,26988155,11.75,11.85,11.75,11.85,+0.10,765,
106/11/09,4323890,49222910,11.85,11.85,11.00,11.20,-0.65,1503,
106/11/10,2894579,31868969,11.20,11.20,10.90,11.00,-0.20,904,
106/11/13,2096685,23479973,11.00,11.45,10.95,11.25,+0.25,877,
106/11/14,985423,11051834,11.45,11.45,11.15,11.20,-0.05,420,
106/11/15,1071591,11921454,11.25,11.30,11.05,11.10,-0.10,525,
106/11/16,1581795,17484595,11.10,11.20,10.95,11.00,-0.10,492,
106/11/17,650599,7212411,11.15,11.15,11.00,11.10,+0.10,314,
106/11/20,1464133,16154513,11.10,11.15,10.95,11.00,-0.10,459,
106/11/21,1403257,15512227,11.00,11.15,11.00,11.10,+0.10,527,
106/11/22,1741754,19307971,11.10,11.15,11.00,11.15,+0.05,677,
106/11/23,2813693,32048173,11.20,11.65,11.20,11.55,+0.40,978,
106/11/24,1513066,17357001,11.55,11.60,11.35,11.50,-0.05,445,
106/11/27,2983243,35357509,11.65,12.00,11.55,11.85,+0.35,1039,
106/11/28,1888679,22146420,11.85,11.90,11.55,11.60,-0.25,495,
106/11/29,811749,9397693,11.60,11.65,11.50,11.60,0.00,246,
106/11/30,1321900,15273787,11.60,11.65,11.45,11.50,-0.10,377,
106/10/02,222798,2739532,12.20,12.35,12.20,12.30,+0.10,102,
106/10/03,326114,3993437,12.40,12.40,12.20,12.20,-0.10,150,
106/10/05,439704,5371097,12.20,12.30,12.15,12.15,-0.05,158,
106/10/06,486226,5942588,12.15,12.25,12.15,12.25,+0.10,147,
106/10/11,2407429,30155315,12.20,12.75,12.20,12.50,+0.25,514,
106/10/12,344020,4266892,12.50,12.50,12.35,12.40,-0.10,118,
106/10/13,258402,3199642,12.40,12.45,12.35,12.40,0.00,121,
106/10/16,773798,9539060,12.40,12.40,12.25,12.40,0.00,239,
106/10/17,749360,9192989,12.40,12.40,12.25,12.25,-0.15,149,
106/10/18,690699,8570491,12.30,12.45,12.30,12.40,+0.15,233,
106/10/19,993208,12476797,12.45,12.65,12.45,12.60,+0.20,328,
106/10/20,471357,5927660,12.60,12.65,12.50,12.55,-0.05,171,
106/10/23,507939,6377285,12.55,12.60,12.50,12.50,-0.05,181,
106/10/24,547540,6869247,12.50,12.65,12.45,12.60,+0.10,203,
106/10/25,814362,10335824,12.60,12.75,12.60,12.75,+0.15,317,
106/10/26,584090,7445135,12.80,12.80,12.70,12.70,-0.05,222,
106/10/27,2696624,35024012,12.70,13.25,12.70,13.05,+0.35,1023,
106/10/30,1466420,19142484,13.10,13.20,12.90,12.95,-0.10,442,
106/10/31,742790,9573207,12.90,13.00,12.80,12.90,-0.05,300,
106/09/01,559971,7094078,12.60,12.80,12.60,12.65,+0.05,227,
106/09/04,693753,8780534,12.60,12.75,12.55,12.55,-0.10,246,
106/09/05,550659,6926834,12.70,12.70,12.50,12.50,-0.05,219,
106/09/06,495693,6212178,12.55,12.60,12.50,12.50,0.00,170,
106/09/07,907561,11422457,12.50,12.80,12.40,12.55,+0.05,391,
106/09/08,577607,7248586,12.50,12.65,12.45,12.60,+0.05,221,
106/09/11,713625,8908625,12.60,12.60,12.40,12.45,-0.15,254,
106/09/12,365434,4573671,12.50,12.60,12.45,12.50,+0.05,145,
106/09/13,573459,7115440,12.50,12.60,12.35,12.35,-0.15,237,
106/09/14,1073902,13434678,12.35,12.90,12.30,12.50,+0.15,387,
106/09/15,882921,11186253,12.50,12.75,12.50,12.70,+0.20,283,
106/09/18,1359957,17197810,12.70,12.80,12.60,12.60,-0.10,250,
106/09/19,406269,5142136,12.65,12.75,12.60,12.65,+0.05,148,
106/09/20,496699,6274555,12.75,12.75,12.55,12.60,-0.05,156,
106/09/21,211986,2667169,12.65,12.65,12.55,12.55,-0.05,123,
106/09/22,392759,4898845,12.55,12.55,12.40,12.45,-0.10,181,
106/09/25,671390,8278513,12.45,12.50,12.25,12.35,-0.10,247,
106/09/26,411800,5065908,12.40,12.40,12.20,12.20,-0.15,158,
106/09/27,247644,3040206,12.20,12.45,12.20,12.25,+0.05,109,
106/09/28,470672,5759347,12.25,12.30,12.20,12.25,0.00,127,
106/09/29,236920,2897270,12.35,12.35,12.20,12.25,0.00,114,
106/09/30,271429,3325482,12.20,12.30,12.20,12.20,-0.05,92,
106/12/01,765558,8890315,11.55,11.70,11.55,11.55,+0.05,295,
106/12/04,794326,9321911,11.60,11.80,11.55,11.75,+0.20,306,
106/12/05,881357,10386823,11.65,11.90,11.65,11.75,0.00,323,
106/12/06,847768,9840514,11.75,11.80,11.50,11.55,-0.20,324,
106/12/07,753981,8662677,11.55,11.55,11.45,11.45,-0.10,285,
106/12/08,803986,9159233,11.45,11.50,11.35,11.35,-0.10,313,
106/12/11,895229,10132742,11.35,11.40,11.25,11.35,0.00,316,
106/12/12,1008180,11409468,11.35,11.40,11.25,11.25,-0.10,417,
106/12/13,1079213,12302528,11.30,11.55,11.25,11.55,+0.30,446,
106/12/14,712136,8215995,11.65,11.65,11.45,11.45,-0.10,338,
106/12/15,634849,7172245,11.45,11.45,11.25,11.25,-0.20,271,
106/12/18,1230087,13826319,11.25,11.30,11.20,11.20,-0.05,282,
106/12/19,681806,7681173,11.20,11.35,11.20,11.30,+0.10,251,
106/12/20,973185,11017526,11.30,11.40,11.25,11.35,+0.05,283,
106/12/21,1625242,18630355,11.40,11.55,11.40,11.45,+0.10,443,
106/12/22,1036982,11690337,11.35,11.40,11.20,11.30,-0.15,362,
106/12/25,715450,8032583,11.30,11.30,11.20,11.30,0.00,233,
106/12/26,935921,10612305,11.30,11.40,11.25,11.40,+0.10,239,
106/12/27,588153,6665775,11.35,11.40,11.30,11.35,-0.05,175,
106/12/28,402103,4546059,11.40,11.40,11.25,11.30,-0.05,163,
106/12/29,905166,10286216,11.30,11.40,11.30,11.30,0.00,251,
106/11/01,1355007,17704741,13.10,13.15,13.00,13.05,+0.15,515,
106/11/02,2538812,33918855,13.05,13.65,13.00,13.55,+0.50,894,
106/11/03,1997531,27152134,13.40,13.80,13.40,13.55,0.00,745,
106/11/06,9218375,113033114,12.30,12.60,12.20,12.20,-1.35,2959,
106/11/07,6626699,78521393,12.05,12.20,11.70,11.75,-0.45,1925,
106/11/08,2286262,26988155,11.75,11.85,11.75,11.85,+0.10,765,
106/11/09,4323890,49222910,11.85,11.85,11.00,11.20,-0.65,1503,
106/11/10,2894579,31868969,11.20,11.20,10.90,11.00,-0.20,904,
106/11/13,2096685,23479973,11.00,11.45,10.95,11.25,+0.25,877,
106/11/14,985423,11051834,11.45,11.45,11.15,11.20,-0.05,420,
106/11/15,1071591,11921454,11.25,11.30,11.05,11.10,-0.10,525,
106/11/16,1581795,17484595,11.10,11.20,10.95,11.00,-0.10,492,
106/11/17,650599,7212411,11.15,11.15,11.00,11.10,+0.10,314,
106/11/20,1464133,16154513,11.10,11.15,10.95,11.00,-0.10,459,
106/11/21,1403257,15512227,11.00,11.15,11.00,11.10,+0.10,527,
106/11/22,1741754,19307971,11.10,11.15,11.00,11.15,+0.05,677,
106/11/23,2813693,32048173,11.20,11.65,11.20,11.55,+0.40,978,
106/11/24,1513066,17357001,11.55,11.60,11.35,11.50,-0.05,445,
106/11/27,2983243,35357509,11.65,12.00,11.55,11.85,+0.35,1039,
106/11/28,1888679,22146420,11.85,11.90,11.55,11.60,-0.25,495,
106/11/29,811749,9397693,11.60,11.65,11.50,11.60,0.00,246,
106/11/30,1321900,15273787,11.60,11.65,11.45,11.50,-0.10,377,
106/10/02,222798,2739532,12.20,12.35,12.20,12.30,+0.10,102,
106/10/03,326114,3993437,12.40,12.40,12.20,12.20,-0.10,150,
106/10/05,439704,5371097,12.20,12.30,12.15,12.15,-0.05,158,
106/10/06,486226,5942588,12.15,12.25,12.15,12.25,+0.10,147,
106/10/11,2407429,30155315,12.20,12.75,12.20,12.50,+0.25,514,
106/10/12,344020,4266892,12.50,12.50,12.35,12.40,-0.10,118,
106/10/13,258402,3199642,12.40,12.45,12.35,12.40,0.00,121,
106/10/16,773798,9539060,12.40,12.40,12.25,12.40,0.00,239,
106/10/17,749360,9192989,12.40,12.40,12.25,12.25,-0.15,149,
106/10/18,690699,8570491,12.30,12.45,12.30,12.40,+0.15,233,
106/10/19,993208,12476797,12.45,12.65,12.45,12.60,+0.20,328,
106/10/20,471357,5927660,12.60,12.65,12.50,12.55,-0.05,171,
106/10/23,507939,6377285,12.55,12.60,12.50,12.50,-0.05,181,
106/10/24,547540,6869247,12.50,12.65,12.45,12.60,+0.10,203,
106/10/25,814362,10335824,12.60,12.75,12.60,12.75,+0.15,317,
106/10/26,584090,7445135,12.80,12.80,12.70,12.70,-0.05,222,
106/10/27,2696624,35024012,12.70,13.25,12.70,13.05,+0.35,1023,
106/10/30,1466420,19142484,13.10,13.20,12.90,12.95,-0.10,442,
106/10/31,742790,9573207,12.90,13.00,12.80,12.90,-0.05,300,
106/09/01,559971,7094078,12.60,12.80,12.60,12.65,+0.05,227,
106/09/04,693753,8780534,12.60,12.75,12.55,12.55,-0.10,246,
106/09/05,550659,6926834,12.70,12.70,12.50,12.50,-0.05,219,
106/09/06,495693,6212178,12.55,12.60,12.50,12.50,0.00,170,
106/09/07,907561,11422457,12.50,12.80,12.40,12.55,+0.05,391,
106/09/08,577607,7248586,12.50,12.65,12.45,12.60,+0.05,221,
106/09/11,713625,8908625,12.60,12.60,12.40,12.45,-0.15,254,
106/09/12,365434,4573671,12.50,12.60,12.45,12.50,+0.05,145,
106/09/13,573459,7115440,12.50,12.60,12.35,12.35,-0.15,237,
106/09/14,1073902,13434678,12.35,12.90,12.30,12.50,+0.15,387,
106/09/15,882921,11186253,12.50,12.75,12.50,12.70,+0.20,283,
106/09/18,1359957,17197810,12.70,12.80,12.60,12.60,-0.10,250,
106/09/19,406269,5142136,12.65,12.75,12.60,12.65,+0.05,148,
106/09/20,496699,6274555,12.75,12.75,12.55,12.60,-0.05,156,
106/09/21,211986,2667169,12.65,12.65,12.55,12.55,-0.05,123,
106/09/22,392759,4898845,12.55,12.55,12.40,12.45,-0.10,181,
106/09/25,671390,8278513,12.45,12.50,12.25,12.35,-0.10,247,
106/09/26,411800,5065908,12.40,12.40,12.20,12.20,-0.15,158,
106/09/27,247644,3040206,12.20,12.45,12.20,12.25,+0.05,109,
106/09/28,470672,5759347,12.25,12.30,12.20,12.25,0.00,127,
106/09/29,236920,2897270,12.35,12.35,12.20,12.25,0.00,114,
106/09/30,271429,3325482,12.20,12.30,12.20,12.20,-0.05,92,
106/08/01,389857,5106223,13.15,13.15,13.05,13.15,+0.05,224,
106/08/02,439439,5778485,13.10,13.20,13.10,13.15,0.00,164,
106/08/03,365932,4790957,13.15,13.15,13.05,13.15,0.00,129,
106/08/04,720610,9376388,13.15,13.15,12.90,12.95,-0.20,297,
106/08/07,884022,11350175,12.90,12.90,12.80,12.80,-0.15,365,
106/08/08,643334,8255535,12.80,12.90,12.75,12.80,0.00,171,
106/08/09,1542170,19455977,12.85,12.85,12.50,12.55,-0.25,630,
106/08/10,1201955,14825093,12.50,12.50,12.20,12.20,-0.35,489,
106/08/11,989120,12088620,12.20,12.40,12.10,12.30,+0.10,396,
106/08/14,775230,9385619,12.15,12.20,12.00,12.05,-0.25,367,
106/08/15,1028971,12441397,12.10,12.25,12.00,12.00,-0.05,265,
106/08/16,1134400,13703337,12.00,12.25,12.00,12.00,0.00,523,
106/08/17,925071,11232908,12.00,12.25,12.00,12.20,+0.20,299,
106/08/18,1057671,12885696,12.20,12.30,12.10,12.20,0.00,425,
106/08/21,2264726,28498778,12.20,12.80,12.20,12.70,+0.50,738,
106/08/22,767961,9637108,12.70,12.70,12.50,12.50,-0.20,290,
106/08/23,1182701,14749720,12.50,12.60,12.40,12.45,-0.05,318,
106/08/24,2138189,27454746,12.70,13.10,12.50,12.80,+0.35,875,
106/08/25,895157,11388628,12.75,12.80,12.65,12.70,-0.10,328,
106/08/28,665728,8392999,12.70,12.70,12.50,12.60,-0.10,250,
106/08/29,804702,10071057,12.60,12.60,12.45,12.50,-0.10,229,
106/08/30,604064,7664504,12.75,12.75,12.60,12.70,+0.20,245,
106/08/31,527594,6646680,12.70,12.70,12.55,12.60,-0.10,201,
106/07/03,622899,8055746,12.90,13.00,12.90,12.90,0.00,298,
