107/03/01,815945,14699910,18.00,18.10,17.85,18.10,+0.25,430,
107/03/02,466171,8330774,18.00,18.00,17.80,17.80,-0.30,290,
107/03/05,413339,7346116,17.80,17.85,17.70,17.80,0.00,260,
107/03/06,249212,4439057,18.00,18.00,17.75,17.75,-0.05,169,
107/03/07,378675,6689773,17.80,17.80,17.60,17.60,-0.15,229,
107/03/08,388754,6882834,17.60,17.85,17.60,17.80,+0.20,165,
107/03/09,929406,16495228,17.90,17.90,17.65,17.75,-0.05,138,
107/03/12,346949,6154531,17.75,17.80,17.70,17.80,+0.05,208,
107/03/13,470327,8393107,17.80,17.90,17.75,17.90,+0.10,271,
107/03/14,2631505,47778058,17.95,18.35,17.80,18.25,+0.35,749,
107/03/15,656311,11830198,18.10,18.15,17.90,18.00,-0.25,303,
107/03/16,759748,13725114,18.25,18.25,17.90,18.15,+0.15,297,
107/03/19,263411,4774798,18.30,18.30,18.00,18.05,-0.10,153,
107/03/20,192113,3444785,18.05,18.05,17.85,18.05,0.00,133,
107/03/21,348915,6273693,18.10,18.10,17.85,17.95,-0.10,235,
107/03/22,3148517,57169756,17.95,18.30,17.90,18.10,+0.15,617,
107/03/23,557929,9899771,17.80,17.85,17.50,17.85,-0.25,258,
107/03/26,536980,9523037,17.95,17.95,17.60,17.75,-0.10,306,
107/03/27,468363,8319336,17.80,17.95,17.65,17.75,0.00,239,
107/03/28,232930,4136097,17.75,17.80,17.70,17.70,-0.05,166,
107/03/29,415856,7357698,17.75,17.80,17.65,17.70,0.00,153,
107/03/30,306513,5426499,17.85,17.85,17.65,17.80,+0.10,184,
107/03/31,423593,7516933,17.80,17.90,17.70,17.70,-0.10,169,
107/02/01,1091110,20186539,18.70,18.70,18.45,18.60,+0.15,560,
107/02/02,615310,11371250,18.60,18.60,18.45,18.45,-0.15,295,
107/02/05,429579,7837338,18.40,18.40,18.10,18.30,-0.15,256,
107/02/06,2468175,43022452,18.10,18.10,16.90,17.15,-1.15,976,
107/02/07,847264,14769784,17.45,17.65,17.30,17.30,+0.15,380,
107/02/08,622258,10744858,17.40,17.40,17.15,17.25,-0.05,291,
107/02/09,854380,14440612,17.00,17.10,16.75,17.00,-0.25,410,
107/02/12,798483,13622404,17.10,17.10,16.95,17.05,+0.05,271,
107/02/21,1319079,22806623,17.30,17.60,17.20,17.60,+0.55,761,
107/02/22,394671,6916359,17.50,17.60,17.45,17.55,-0.05,232,
107/02/23,433686,7691148,17.65,17.90,17.65,17.70,+0.15,257,
107/02/26,294192,5245487,17.85,18.00,17.80,17.85,+0.15,200,
107/02/27,627067,11160581,17.90,18.00,17.60,17.85,0.00,260,
107/01/02,4873968,95612312,18.95,20.00,18.95,19.55,+0.60,2161,
107/01/03,5134830,101995780,19.65,20.10,19.55,19.85,+0.30,1703,
107/01/04,2060443,40718516,19.85,19.90,19.70,19.85,0.00,756,
107/01/05,1169527,23028245,19.80,19.90,19.55,19.65,-0.20,447,
107/01/08,711440,13942592,19.70,19.75,19.50,19.55,-0.10,370,
107/01/09,2348513,46241017,19.50,19.95,19.40,19.70,+0.15,894,
107/01/10,817555,15988781,19.70,19.90,19.45,19.45,-0.25,374,
107/01/11,769411,14819517,19.45,19.45,19.15,19.25,-0.20,357,
107/01/12,653298,12581912,19.30,19.40,19.15,19.40,+0.15,415,
107/01/15,479010,9221524,19.40,19.45,19.20,19.20,-0.20,261,
107/01/16,1077350,20640942,19.20,19.30,19.05,19.20,0.00,449,
107/01/17,875083,16818527,19.20,19.40,19.15,19.20,0.00,397,
107/01/18,1337426,25512982,19.30,19.30,18.95,18.95,-0.25,463,
107/01/19,2274098,42697651,19.00,19.10,18.65,18.70,-0.25,846,
107/01/22,1576779,29762251,18.85,19.10,18.60,19.10,+0.40,711,
107/01/23,868853,16424825,19.00,19.05,18.80,18.85,-0.25,381,
107/01/24,417034,7832825,18.85,18.85,18.70,18.75,-0.10,204,
107/01/25,1253951,23425824,18.70,18.95,18.60,18.60,-0.15,493,
107/01/26,1102055,20453852,18.60,18.60,18.50,18.60,0.00,376,
107/01/29,697804,12960294,18.60,18.60,18.55,18.55,-0.05,272,
107/01/30,1058432,19629327,18.55,18.70,18.45,18.60,+0.05,429,
107/01/31,979997,18118267,18.50,18.55,18.40,18.45,-0.15,327,
106/12/01,495696,9180337,18.65,18.65,18.45,18.50,-0.25,230,
106/12/04,387699,7192224,18.60,18.65,18.40,18.50,0.00,197,
106/12/05,322737,5974414,18.40,18.65,18.40,18.40,-0.10,235,
106/12/06,1049864,19528372,18.45,18.75,18.45,18.65,+0.25,502,
106/12/07,1287264,24137942,18.65,18.90,18.60,18.60,-0.05,616,
106/12/08,393391,7316583,18.70,18.70,18.55,18.55,-0.05,146,
106/12/11,724444,13661661,18.70,18.95,18.65,18.85,+0.30,354,
106/12/12,2313905,44404729,18.95,19.50,18.85,19.20,+0.35,984,
106/12/13,1350371,26100729,19.30,19.55,19.05,19.20,0.00,687,
106/12/14,650610,12447664,19.25,19.35,19.00,19.10,-0.10,350,
106/12/15,695311,13132004,19.10,19.10,18.80,18.90,-0.20,303,
106/12/18,2533192,48425051,18.90,19.30,18.85,19.15,+0.25,675,
106/12/19,672599,12759653,19.15,19.15,18.85,18.85,-0.30,291,
106/12/20,583623,10983579,18.75,19.00,18.70,18.75,-0.10,404,
106/12/21,767651,14349450,18.70,18.80,18.60,18.70,-0.05,383,
106/12/22,927221,17252651,18.70,18.70,18.55,18.65,-0.05,460,
106/12/25,889392,16534362,18.75,18.75,18.55,18.55,-0.10,363,
106/12/26,933450,17376161,18.55,18.80,18.50,18.60,+0.05,341,
106/12/27,1171258,21848404,18.60,18.80,18.55,18.60,0.00,503,
106/12/28,1090669,20451315,18.65,18.90,18.65,18.75,+0.15,487,
106/12/29,1072274,20233296,18.80,19.00,18.75,18.95,+0.20,486,
106/11/01,498427,9435859,19.10,19.10,18.90,18.90,0.00,234,
106/11/02,488554,9183907,19.00,19.00,18.70,18.80,-0.10,290,
106/11/03,745252,14121382,18.90,19.15,18.75,18.85,+0.05,348,
106/11/06,544401,10271040,19.00,19.00,18.65,19.00,+0.15,283,
106/11/07,513180,9696969,19.00,19.15,18.75,18.75,-0.25,291,
106/11/08,361158,6821367,18.75,19.05,18.75,18.85,+0.10,193,
106/11/09,611782,11451842,18.95,18.95,18.55,18.60,-0.25,316,
106/11/10,410400,7650218,18.60,18.85,18.55,18.65,+0.05,225,
106/11/13,759784,14127401,18.65,18.80,18.50,18.50,-0.15,283,
106/11/14,670573,12417917,18.55,18.75,18.45,18.55,+0.05,291,
106/11/15,650309,12050097,18.65,18.65,18.40,18.40,-0.15,299,
106/11/16,548995,10055202,18.25,18.50,18.20,18.35,-0.05,283,
106/11/17,342886,6305900,18.35,18.60,18.30,18.30,-0.05,201,
106/11/20,340187,6264770,18.30,18.55,18.30,18.35,+0.05,171,
106/11/21,289173,5367652,18.40,18.70,18.40,18.60,+0.25,174,
106/11/22,612222,11377223,18.70,18.70,18.40,18.65,+0.05,263,
106/11/23,701851,13143656,18.65,18.85,18.55,18.75,+0.10,278,
106/11/24,289102,5385338,18.75,18.75,18.55,18.55,-0.20,152,
106/11/27,337641,6297717,18.55,18.75,18.55,18.70,+0.15,181,
106/11/28,292607,5466393,18.70,18.75,18.60,18.70,0.00,134,
106/11/29,825253,15375785,18.60,18.75,18.60,18.65,-0.05,263,
106/11/30,617132,11449040,18.55,18.75,18.40,18.75,+0.10,393,
106/10/02,304900,5704371,18.60,18.85,18.60,18.75,+0.05,192,
106/10/03,459303,8625695,18.75,18.95,18.70,18.70,-0.05,253,
106/10/05,1087318,20516551,18.60,19.25,18.60,18.95,+0.25,458,
106/10/06,311972,5864920,18.95,18.95,18.70,18.80,-0.15,190,
106/10/11,460016,8687746,18.80,19.15,18.70,19.00,+0.20,291,
106/10/12,408889,7710714,18.95,19.05,18.75,18.80,-0.20,275,
106/10/13,437995,8193142,18.75,18.80,18.65,18.65,-0.15,255,
106/10/16,628948,11708772,18.65,18.80,18.55,18.70,+0.05,394,
106/10/17,616962,11441385,18.70,18.70,18.45,18.45,-0.25,366,
106/10/18,523704,9656525,18.50,18.60,18.30,18.45,0.00,300,
