107/03/01,44000,3420000,77.60,78.10,77.50,78.10,+0.50,39,
107/03/02,39000,3049700,78.10,78.40,78.00,78.30,+0.20,35,
107/03/05,40414,3161899,78.50,78.50,78.00,78.20,-0.10,40,
107/03/06,50000,3915500,78.20,78.60,78.10,78.10,-0.10,43,
107/03/07,89206,6985471,78.60,78.70,78.00,78.00,-0.10,61,
107/03/08,25150,1965220,78.00,78.50,78.00,78.30,+0.30,20,
107/03/09,29300,2293050,78.70,78.70,78.00,78.10,-0.20,28,
107/03/12,69001,5396078,78.10,78.40,78.10,78.10,0.00,50,
107/03/13,51489,4040920,78.20,78.70,78.20,78.70,+0.60,39,
107/03/14,39000,3065200,78.70,78.80,78.50,78.60,-0.10,32,
107/03/15,28025,2199162,78.60,78.60,78.40,78.40,-0.20,23,
107/03/16,30368,2381688,78.50,78.60,78.40,78.40,0.00,31,
107/03/19,78000,6109100,78.50,78.50,78.20,78.50,+0.10,45,
107/03/20,31000,2431000,78.60,78.60,78.30,78.40,-0.10,26,
107/03/21,53515,4197074,78.50,78.60,78.30,78.40,0.00,43,
107/03/22,163306,12853474,78.50,79.20,78.50,78.70,+0.30,95,
107/03/23,118050,9352195,78.70,79.50,78.70,79.50,+0.80,101,
107/03/26,159459,12717920,80.00,80.20,79.30,79.70,+0.20,118,
107/03/27,102203,8192441,80.20,80.30,80.00,80.20,+0.50,80,
107/03/28,67050,5359709,80.20,80.20,79.80,79.90,-0.30,48,
107/03/29,70500,5628200,80.20,80.20,79.70,79.80,-0.10,40,
107/03/30,47060,3755330,80.00,80.00,79.60,79.80,0.00,39,
107/03/31,77270,6156800,79.80,79.80,79.60,79.60,-0.20,52,
107/02/01,20010,1570488,78.60,78.60,78.40,78.40,+0.20,19,
107/02/02,30200,2363040,78.00,78.40,78.00,78.40,0.00,27,
107/02/05,53001,4131978,78.00,78.30,77.60,78.00,-0.40,46,
107/02/06,226200,17422179,77.50,77.50,76.00,76.90,-1.10,173,
107/02/07,112443,8694709,77.30,77.60,76.80,76.90,0.00,70,
107/02/08,41443,3180532,76.90,77.00,76.50,77.00,+0.10,38,
107/02/09,134000,10196100,76.50,76.90,75.80,76.70,-0.30,86,
107/02/12,66557,5105098,76.70,77.00,76.20,77.00,+0.30,65,
107/02/21,55663,4313481,77.00,77.80,77.00,77.20,+0.20,53,
107/02/22,39040,3013712,77.10,77.70,77.10,77.10,-0.10,35,
107/02/23,76249,5915371,77.70,78.40,77.30,77.50,+0.40,72,
107/02/26,66260,5152005,77.50,78.10,77.40,77.60,+0.10,53,
107/02/27,55451,4310030,78.40,78.40,77.60,77.60,0.00,57,
107/01/02,46210,3640090,79.00,79.40,78.50,78.70,-0.30,39,
