107/03/01,15060,1267858,84.00,84.90,84.00,84.20,+0.10,15,
107/03/02,17173,1439448,83.50,84.50,83.50,84.00,-0.20,20,
107/03/05,37106,3101776,83.60,84.10,83.50,83.50,-0.50,38,
107/03/06,40000,3331500,84.00,84.10,82.30,82.60,-0.90,40,
107/03/07,32000,2611700,82.10,82.20,81.00,81.30,-1.30,32,
107/03/08,123000,9948400,80.90,81.40,80.50,81.40,+0.10,114,
107/03/09,28602,2316000,80.90,81.50,80.60,81.00,-0.40,29,
107/03/12,35155,2853755,80.80,81.60,80.80,81.10,+0.10,24,
107/03/13,61000,5016100,81.10,83.10,81.10,82.50,+1.40,56,
107/03/14,20060,1646832,82.10,82.50,81.80,81.80,-0.70,17,
107/03/15,8060,661313,81.20,82.40,81.20,81.90,+0.10,10,
107/03/16,11000,905600,82.00,82.90,82.00,82.90,+1.00,10,
107/03/19,34931,2929473,83.50,84.20,83.50,83.70,+0.80,36,
107/03/20,15010,1242618,83.00,83.20,82.50,82.50,-1.20,15,
107/03/21,37001,3045182,82.50,83.50,81.60,81.60,-0.90,34,
107/03/22,178060,14244694,81.60,81.60,79.20,79.30,-2.30,123,
107/03/23,79121,6097313,78.90,78.90,76.00,77.80,-1.50,68,
107/03/26,57150,4394165,77.60,77.60,76.20,76.40,-1.40,47,
107/03/27,54122,4182505,77.00,78.80,76.50,77.10,+0.70,54,
107/03/28,51120,3993320,77.20,78.80,77.20,78.00,+0.90,49,
107/03/29,31000,2400100,77.90,77.90,77.00,77.30,-0.70,27,
107/03/30,43200,3396900,78.60,79.20,78.10,78.30,+1.00,40,
107/03/31,28056,2211440,78.10,79.20,78.10,78.80,+0.50,29,
107/02/01,6060,545582,89.80,90.50,89.70,89.70,-0.10,7,
107/02/02,93106,8278812,89.50,89.50,88.70,88.80,-0.90,66,
107/02/05,60000,5265800,87.60,88.60,87.30,87.80,-1.00,54,
107/02/06,205184,17098866,87.80,87.80,80.00,80.00,-7.80,150,
107/02/07,196900,16253180,81.60,83.30,81.60,82.70,+2.70,136,
107/02/08,92200,7501020,84.20,84.20,80.80,81.30,-1.40,70,
107/02/09,189558,14967986,78.80,81.30,77.50,80.80,-0.50,130,
107/02/12,64100,5166729,81.60,81.60,79.80,80.50,-0.30,58,
107/02/21,60000,5032700,81.20,85.40,81.20,84.00,+3.50,59,
107/02/22,16025,1341000,83.00,84.50,83.00,84.00,0.00,13,
107/02/23,80349,6815520,84.50,86.30,83.10,84.30,+0.30,69,
107/02/26,45240,3804408,84.60,84.60,84.00,84.10,-0.20,36,
107/02/27,17073,1436605,84.20,84.30,84.00,84.10,0.00,16,
107/01/02,116001,10510292,91.10,91.50,90.00,91.30,-1.00,106,
107/01/03,125000,11369800,91.10,92.50,90.50,90.70,-0.60,116,
107/01/04,66020,5988217,91.00,91.20,90.50,90.50,-0.20,65,
107/01/05,91200,8303559,90.60,91.60,90.50,91.10,+0.60,86,
107/01/08,81045,7392740,91.30,91.90,90.90,91.00,-0.10,77,
