106/12/04,1102,buy:,7780,0.03724394785847296
106/11/23,1102,buy:,8038,0.003717472118959231
106/11/23,1102,buy:,8038,0.005576208178438735
106/11/14,1102,buy:,8244,0.016853932584269593
106/11/14,1102,buy:,8244,0.0074906367041198685
106/11/03,1102,buy:,8737,0.0018382352941177516
106/11/03,1102,buy:,8737,0.0018382352941177516
106/10/25,1102,buy:,9917,0.005555555555555536
106/10/25,1102,buy:,9917,0.007407407407407307
106/10/16,1102,buy:,9935,0.005524861878453136
106/10/16,1102,buy:,9935,-0.0018416206261508972
106/10/02,1102,buy:,9941,0.003717472118959231
106/10/02,1102,buy:,9941,0.0018587360594795044
106/09/22,1102,buy:,12497,0.020408163265306145
106/09/22,1102,buy:,12497,0.024118738404452778
106/09/13,1102,buy:,11529,0.011131725417439675
106/09/13,1102,buy:,11529,0.014842300556586308
106/09/04,1102,buy:,11463,0.005464480874316946
106/09/04,1102,buy:,11463,0.005464480874316946
106/07/18,1102,buy:,650,0.024528301886792336
106/07/18,1102,buy:,650,0.024528301886792336
105/09/13,1102,buy:,2285,0.03195488721804507
105/09/13,1102,buy:,2285,0.07894736842105265
107/03/14,1210,buy:,489,0.026162790697674465
106/12/22,1210,buy:,2474,0.023076923076922995
106/12/22,1210,buy:,2474,0.0030769230769231992
106/12/13,1210,buy:,3081,0.009160305343511421
106/12/13,1210,buy:,3081,0.013740458015267354
106/12/04,1210,buy:,2545,0.016176470588235237
106/12/04,1210,buy:,2545,0.013235294117647234
106/11/23,1210,buy:,2538,0.0
106/11/23,1210,buy:,2538,-0.005706134094151105
106/11/14,1210,buy:,1867,0.015988372093023395
106/11/14,1210,buy:,1867,0.018895348837209225
106/11/03,1210,buy:,2405,0.02026049204052116
106/11/03,1210,buy:,2405,0.02026049204052116
106/10/25,1210,buy:,2398,0.029197080291970767
106/10/25,1210,buy:,2398,0.007299270072992803
106/10/16,1210,buy:,2082,0.004297994269340855
106/10/16,1210,buy:,2082,0.008595988538682153
106/10/02,1210,buy:,1383,0.03191489361702149
106/10/02,1210,buy:,1383,0.0
106/09/22,1210,buy:,506,0.007874015748031482
106/09/22,1210,buy:,506,0.014173228346456845
106/02/14,1210,buy:,446,0.035211267605633756
106/02/14,1210,buy:,446,0.035211267605633756
105/08/05,1210,buy:,434,0.029357798165137616
105/08/05,1210,buy:,434,0.029357798165137616
107/03/14,1215,buy:,579,0.010687022900763399
106/12/22,1215,buy:,1685,0.02127659574468077
106/12/22,1215,buy:,1685,0.008183306055646433
106/12/13,1215,buy:,1464,0.016474464579901094
106/12/13,1215,buy:,1464,-0.0016474464579900872
106/12/04,1215,buy:,1736,0.02298850574712641
106/12/04,1215,buy:,1736,-0.008210180623973717
106/11/23,1215,buy:,2816,0.023885350318471277
106/11/23,1215,buy:,2816,0.01273885350318471
106/11/14,1215,buy:,2909,0.020537124802527673
106/11/14,1215,buy:,2909,0.02527646129541883
106/11/03,1215,buy:,2633,0.006201550387596955
106/11/03,1215,buy:,2633,-0.0046511627906976605
106/10/25,1215,buy:,2638,0.0260736196319018
106/10/25,1215,buy:,2638,0.0260736196319018
106/10/16,1215,buy:,2532,0.009036144578313143
106/10/16,1215,buy:,2532,0.009036144578313143
106/10/02,1215,buy:,2653,0.013513513513513598
106/10/02,1215,buy:,2653,-0.02552552552552534
106/09/22,1215,buy:,2878,0.007656967840734996
106/09/22,1215,buy:,2878,0.013782542113323304
106/09/13,1215,buy:,2665,0.016516516516516644
106/09/13,1215,buy:,2665,0.016516516516516644
106/09/04,1215,buy:,2921,0.01692307692307682
106/09/04,1215,buy:,2921,0.020000000000000018
106/07/18,1215,buy:,974,0.05834464043419274
106/07/18,1215,buy:,974,0.06919945725915877
106/05/31,1215,buy:,786,0.05239520958083843
106/05/31,1215,buy:,786,0.05239520958083843
105/09/13,1215,buy:,1095,0.050938337801608835
105/09/13,1215,buy:,1095,0.050938337801608835
105/09/05,1215,buy:,560,0.024643320363164856
105/09/05,1215,buy:,560,0.024643320363164856
107/03/14,1216,buy:,2865,0.02941176470588225
107/03/23,1216,buy:,914,0.0117647058823529
107/03/23,1216,buy:,914,0.020588235294117796
106/12/22,1216,buy:,29420,0.0
106/12/22,1216,buy:,29420,-0.0015313935681469104
106/12/13,1216,buy:,26656,0.021374045801526798
106/12/13,1216,buy:,26656,-0.003053435114503844
106/12/04,1216,buy:,23901,0.03338632750397452
106/12/04,1216,buy:,23901,0.03338632750397452
106/11/23,1216,buy:,23664,0.0061823802163831765
106/11/23,1216,buy:,23664,0.0061823802163831765
106/11/14,1216,buy:,23972,0.0
106/11/14,1216,buy:,23972,-0.0015552099533435726
106/11/03,1216,buy:,24013,0.011164274322168932
106/11/03,1216,buy:,24013,0.011164274322168932
106/10/25,1216,buy:,24100,0.029968454258675115
106/10/25,1216,buy:,24100,0.029968454258675115
106/10/16,1216,buy:,22435,0.009244992295839749
106/10/16,1216,buy:,22435,0.010785824345146189
106/10/02,1216,buy:,21685,0.01437699680511173
106/10/02,1216,buy:,21685,0.01437699680511173
106/09/22,1216,buy:,25359,0.01883830455259039
106/09/22,1216,buy:,25359,0.023547880690737877
106/09/13,1216,buy:,25006,0.007692307692307665
106/09/13,1216,buy:,25006,0.009230769230769154
106/09/04,1216,buy:,24397,0.006269592476489061
106/09/04,1216,buy:,24397,0.00783699059561127
106/07/27,1216,buy:,3775,0.044520547945205546
106/07/27,1216,buy:,3775,0.044520547945205546
106/02/14,1216,buy:,519,0.012727272727272698
106/02/14,1216,buy:,519,-0.0018181818181818299
105/09/05,1216,buy:,1687,0.022260273972602773
105/09/05,1216,buy:,1687,0.056506849315068663
105/02/03,1216,buy:,519,0.007104795737122638
105/02/03,1216,buy:,519,0.0
107/03/14,1229,buy:,1599,0.06957708049113243
106/12/22,1229,buy:,9495,0.0071428571428571175
106/12/22,1229,buy:,9495,0.014285714285714235
106/12/13,1229,buy:,6370,0.03298350824587715
106/12/13,1229,buy:,6370,-0.008995502248875686
106/12/04,1229,buy:,5206,0.007610350076103556
106/12/04,1229,buy:,5206,0.007610350076103556
106/11/23,1229,buy:,5286,0.0014858841010403356
106/11/23,1229,buy:,5286,-0.013372956909360911
106/11/14,1229,buy:,5028,0.03858024691358031
106/11/14,1229,buy:,5028,0.03858024691358031
106/11/03,1229,buy:,4263,0.03809523809523818
106/11/03,1229,buy:,4263,0.019047619047619202
106/10/25,1229,buy:,2886,0.03980099502487566
106/10/25,1229,buy:,2886,-0.0016583747927030323
106/10/16,1229,buy:,1667,0.00679117147707986
106/10/16,1229,buy:,1667,0.00679117147707986
106/10/02,1229,buy:,1533,0.005110732538330387
106/10/02,1229,buy:,1533,0.005110732538330387
106/09/22,1229,buy:,1364,0.017094017094017033
106/09/22,1229,buy:,1364,0.022222222222222143
106/09/13,1229,buy:,693,0.016891891891891886
106/09/13,1229,buy:,693,0.04054054054054057
106/09/04,1229,buy:,454,0.008960573476702427
106/09/04,1229,buy:,454,-0.0035842293906809264
106/12/22,1256,buy:,446,0.013986013986013957
106/12/22,1256,buy:,446,0.0174825174825175
106/12/13,1256,buy:,446,0.018115942028985588
106/12/13,1256,buy:,446,0.01449275362318847
106/12/04,1256,buy:,446,0.02508960573476693
106/12/04,1256,buy:,446,0.028673835125448077
106/11/23,1256,buy:,446,0.02083333333333326
106/11/23,1256,buy:,446,0.02083333333333326
106/11/14,1256,buy:,446,0.035211267605633756
106/11/14,1256,buy:,446,0.035211267605633756
106/11/03,1256,buy:,446,0.020134228187919545
106/11/03,1256,buy:,446,0.020134228187919545
106/10/25,1256,buy:,446,0.0036363636363636598
106/10/25,1256,buy:,446,0.0036363636363636598
106/10/16,1256,buy:,446,0.01449275362318847
106/10/16,1256,buy:,446,0.032608695652173836
106/10/02,1256,buy:,446,0.003558718861210064
106/10/02,1256,buy:,446,-0.003558718861209953
106/08/07,1262,buy:,460,0.15601023017902826
106/08/07,1262,buy:,460,0.16112531969309463
107/03/14,1301,buy:,506,0.01449275362318847
106/12/22,1301,buy:,45694,0.007337526205450695
106/12/22,1301,buy:,45694,0.0010482180293500676
106/12/13,1301,buy:,43195,0.007486631016042855
106/12/13,1301,buy:,43195,0.005347593582887722
106/12/04,1301,buy:,41961,0.005359056806002238
106/12/04,1301,buy:,41961,0.005359056806002238
106/11/23,1301,buy:,43407,0.0021413276231261325
106/11/23,1301,buy:,43407,0.0010706638115631772
106/11/14,1301,buy:,42986,0.009719222462203136
106/11/14,1301,buy:,42986,0.009719222462203136
106/11/03,1301,buy:,43405,-0.00324324324324321
106/11/03,1301,buy:,43405,-0.004324324324324391
106/10/25,1301,buy:,43607,0.003260869565217428
106/10/25,1301,buy:,43607,0.011956521739130421
106/10/16,1301,buy:,43878,0.013948497854077146
106/10/16,1301,buy:,43878,0.0193133047210301
106/10/02,1301,buy:,44267,0.0065359477124184995
106/10/02,1301,buy:,44267,0.0065359477124184995
106/09/22,1301,buy:,48517,0.012903225806451646
106/09/22,1301,buy:,48517,0.016129032258064502
106/09/13,1301,buy:,48465,0.010526315789473717
106/09/13,1301,buy:,48465,0.020000000000000018
106/09/04,1301,buy:,45548,0.00846560846560851
106/09/04,1301,buy:,45548,-0.002116402116402183
106/05/09,1301,buy:,494,0.030612244897959107
106/05/09,1301,buy:,494,0.038548752834467015
106/02/22,1301,buy:,451,0.016216216216216273
106/02/22,1301,buy:,451,0.019459459459459483
105/12/16,1301,buy:,511,0.02828054298642524
105/12/16,1301,buy:,511,0.04638009049773739
105/12/07,1301,buy:,413,0.010928961748633892
105/12/07,1301,buy:,413,0.0
105/06/16,1301,buy:,1057,0.04041720990873521
105/06/16,1301,buy:,1057,0.0625814863102998
105/05/17,1301,buy:,1423,-0.0012870012870014325
105/05/17,1301,buy:,1423,0.0012870012870012104
105/03/15,1301,buy:,659,0.033376123234916566
105/03/15,1301,buy:,659,0.024390243902438824
106/12/22,1303,buy:,34963,0.006561679790026309
106/12/22,1303,buy:,34963,-0.002624671916010568
106/12/13,1303,buy:,33050,0.010723860589812562
106/12/13,1303,buy:,33050,-0.002680965147452974
106/12/04,1303,buy:,32636,0.002645502645502784
106/12/04,1303,buy:,32636,0.001322751322751392
106/11/23,1303,buy:,32663,0.0026490066225166586
106/11/23,1303,buy:,32663,0.0
106/11/14,1303,buy:,32550,0.0
106/11/14,1303,buy:,32550,0.0
106/11/03,1303,buy:,32477,0.0
106/11/03,1303,buy:,32477,0.0013333333333331865
106/10/25,1303,buy:,32600,0.004016064257028162
106/10/25,1303,buy:,32600,0.006693440428380271
106/10/16,1303,buy:,32942,0.006640106241699861
106/10/16,1303,buy:,32942,-0.003984063745019917
106/10/02,1303,buy:,32447,0.025537634408602017
106/10/02,1303,buy:,32447,0.025537634408602017
106/09/22,1303,buy:,36866,0.011780104712041828
106/09/22,1303,buy:,36866,0.011780104712041828
106/09/13,1303,buy:,34609,0.003973509933774766
106/09/13,1303,buy:,34609,0.003973509933774766
106/09/04,1303,buy:,34994,0.01866666666666683
106/09/04,1303,buy:,34994,0.01866666666666683
106/05/18,1303,buy:,691,0.012729844413012614
106/05/18,1303,buy:,691,0.005657708628005631
106/05/09,1303,buy:,716,0.02853067047075597
106/05/09,1303,buy:,716,0.041369472182596345
106/04/18,1303,buy:,605,0.0196905766526021
106/04/18,1303,buy:,605,0.0196905766526021
106/03/07,1303,buy:,723,0.0027855153203342198
106/03/07,1303,buy:,723,0.03621169916434552
105/04/26,1303,buy:,770,0.006153846153846176
105/04/26,1303,buy:,770,0.024615384615384484
105/04/15,1304,buy:,503,0.015503875968992276
105/04/15,1304,buy:,503,0.015503875968992276
105/04/06,1304,buy:,680,0.011627906976744207
105/04/06,1304,buy:,680,0.011627906976744207
105/03/24,1304,buy:,500,0.03816793893129766
105/03/24,1304,buy:,500,0.03816793893129766
105/03/04,1304,buy:,1000,0.014440433212996373
105/03/04,1304,buy:,1000,0.014440433212996373
105/02/03,1304,buy:,684,0.03861003861003853
105/02/03,1304,buy:,684,0.03861003861003853
107/03/14,1305,buy:,3560,0.033653846153846256
107/03/14,1305,buy:,1165,0.07278481012658222
107/03/14,1305,buy:,1165,0.05063291139240511
107/03/05,1305,buy:,2307,0.07097791798107256
107/03/05,1305,buy:,2307,0.07413249211356465
107/02/21,1305,buy:,1276,0.027480916030534264
107/02/21,1305,buy:,1276,-0.012213740458015265
106/12/22,1305,buy:,21155,0.04404567699836881
106/12/22,1305,buy:,21155,-0.0016313213703098572
106/12/18,1305,buy:,622,0.03068592057761732
106/12/18,1305,buy:,622,0.03068592057761732
106/12/13,1305,buy:,16024,0.025134649910233398
106/12/13,1305,buy:,16024,0.025134649910233398
106/12/04,1305,buy:,13695,0.03264604810996552
106/12/04,1305,buy:,13695,0.005154639175257714
106/11/23,1305,buy:,13690,0.011744966442952975
106/11/23,1305,buy:,13690,0.03187919463087252
106/11/14,1305,buy:,9969,0.05486725663716818
106/11/14,1305,buy:,9969,0.05486725663716818
106/11/03,1305,buy:,7818,0.034482758620689724
106/11/03,1305,buy:,7818,0.025408348457350183
106/10/25,1305,buy:,8833,0.020689655172413834
106/10/25,1305,buy:,8833,0.039655172413793016
106/10/16,1305,buy:,9245,0.010101010101010166
106/10/16,1305,buy:,9245,0.03367003367003374
106/10/02,1305,buy:,10739,0.0016181229773462036
106/10/02,1305,buy:,10739,0.0
106/09/27,1305,buy:,761,0.1319218241042346
106/09/27,1305,buy:,761,0.1319218241042346
106/09/22,1305,buy:,13821,0.07401574803149602
106/09/22,1305,buy:,13821,0.07401574803149602
106/09/13,1305,buy:,14113,0.03362573099415189
106/09/13,1305,buy:,14113,0.04824561403508776
106/09/04,1305,buy:,14045,0.00855920114122699
106/09/04,1305,buy:,14045,0.021398002853067144
106/05/09,1305,buy:,599,0.030188679245283012
106/05/09,1305,buy:,599,0.035849056603773466
106/04/18,1305,buy:,857,0.04028021015761807
106/04/18,1305,buy:,857,0.09106830122591947
106/01/06,1305,buy:,633,0.0668103448275863
106/01/06,1305,buy:,633,0.0668103448275863
105/12/27,1305,buy:,1196,0.10217391304347823
105/12/27,1305,buy:,1196,0.13695652173913042
105/12/16,1305,buy:,800,0.059055118110236116
105/12/16,1305,buy:,800,0.059055118110236116
105/05/06,1305,buy:,548,0.061855670103092786
105/05/06,1305,buy:,548,0.08247422680412364
106/10/02,1308,buy:,421,0.0
106/10/02,1308,buy:,421,0.0
106/09/22,1308,buy:,852,0.0026041666666667407
106/09/22,1308,buy:,852,0.015625
106/09/13,1308,buy:,853,0.0
106/09/13,1308,buy:,853,0.005141388174807249
106/09/04,1308,buy:,853,0.00785340314136107
106/09/04,1308,buy:,853,0.00785340314136107
106/02/22,1308,buy:,449,0.028871391076115582
106/02/22,1308,buy:,449,0.044619422572178324
107/03/14,1309,buy:,719,0.02183406113537112
106/09/22,1309,buy:,598,0.04651162790697683
106/09/22,1309,buy:,598,0.051162790697674376
106/09/13,1309,buy:,2136,0.029787234042553123
106/09/13,1309,buy:,2136,0.03404255319148941
106/11/03,1310,buy:,612,0.024330900243308973
106/11/03,1310,buy:,612,0.0048661800486617945
106/10/25,1310,buy:,612,0.01985111662531036
106/10/25,1310,buy:,612,0.03473945409429291
106/10/16,1310,buy:,614,0.004975124378109319
106/10/16,1310,buy:,614,0.004975124378109319
106/10/02,1310,buy:,591,0.00496277915632759
106/10/02,1310,buy:,591,-0.00992555831265507
106/09/22,1310,buy:,591,0.02238805970149249
106/09/22,1310,buy:,591,0.04975124378109452
106/07/27,1310,buy:,454,0.02168674698795181
106/07/27,1310,buy:,454,0.024096385542168752
106/05/09,1310,buy:,880,0.0331125827814569
106/05/09,1310,buy:,880,0.04635761589403975
106/02/22,1310,buy:,1000,0.08520179372197312
106/02/22,1310,buy:,1000,0.08520179372197312
106/01/17,1310,buy:,500,0.0
106/01/17,1310,buy:,500,-0.029126213592233108
105/12/16,1310,buy:,674,0.06234413965087282
105/12/16,1310,buy:,674,0.07730673316708225
105/06/04,1310,buy:,405,0.035598705501618255
105/06/04,1310,buy:,405,0.04854368932038833
105/02/23,1310,buy:,517,0.007874015748031482
105/02/23,1310,buy:,517,0.01049868766404205
107/03/14,1312,buy:,3287,0.045608108108108114
107/03/05,1312,buy:,644,0.04409171075837737
107/03/05,1312,buy:,644,0.04938271604938271
107/02/21,1312,buy:,1069,0.0793357933579335
107/02/21,1312,buy:,1069,0.027675276752767486
107/02/02,1312,buy:,1125,0.04099821746880572
107/02/02,1312,buy:,1125,0.09090909090909083
106/12/22,1312,buy:,16648,0.026978417266187105
106/12/22,1312,buy:,16648,0.03597122302158273
106/12/13,1312,buy:,16754,0.019503546099290725
106/12/13,1312,buy:,16754,0.019503546099290725
106/12/04,1312,buy:,16079,0.025252525252525304
106/12/04,1312,buy:,16079,-0.07407407407407407
106/11/28,1312,buy:,1217,0.04477611940298498
106/11/28,1312,buy:,1217,0.06156716417910446
106/11/23,1312,buy:,15887,0.00886524822695045
106/11/23,1312,buy:,15887,-0.02127659574468077
106/11/17,1312,buy:,1523,0.012867647058823595
106/11/17,1312,buy:,1523,0.012867647058823595
106/11/14,1312,buy:,21486,0.03296703296703285
106/11/14,1312,buy:,21486,0.03296703296703285
106/11/03,1312,buy:,21683,0.02765957446808498
106/11/03,1312,buy:,21683,-0.019148936170212738
106/10/25,1312,buy:,21882,0.013071895424836555
106/10/25,1312,buy:,21882,0.015250544662309462
106/10/16,1312,buy:,21566,0.0021645021645020357
106/10/16,1312,buy:,21566,0.0021645021645020357
106/10/02,1312,buy:,22126,0.0
106/10/02,1312,buy:,22126,-0.002123142250530785
106/09/27,1312,buy:,1000,0.030042918454935563
106/09/27,1312,buy:,1000,0.030042918454935563
106/09/22,1312,buy:,23682,0.03571428571428559
106/09/22,1312,buy:,23682,0.08823529411764697
106/09/13,1312,buy:,29568,0.03195488721804507
106/09/13,1312,buy:,29568,0.03195488721804507
106/09/04,1312,buy:,27635,0.03653846153846141
106/09/04,1312,buy:,27635,-0.0019230769230769162
106/05/09,1312,buy:,1000,0.03645833333333326
106/05/09,1312,buy:,1000,0.04947916666666674
106/02/22,1312,buy:,466,0.06561085972850678
106/02/22,1312,buy:,466,0.06561085972850678
105/12/16,1312,buy:,4092,0.06730769230769229
105/12/16,1312,buy:,4092,0.08653846153846168
105/08/25,1312,buy:,600,0.012820512820512997
105/08/25,1312,buy:,600,0.03525641025641013
105/07/18,1312,buy:,438,0.022435897435897356
105/07/18,1312,buy:,438,0.022435897435897356
105/03/15,1312,buy:,1450,0.02571428571428558
105/03/15,1312,buy:,1450,0.02571428571428558
105/03/04,1312,buy:,512,0.04237288135593231
105/03/04,1312,buy:,512,0.04237288135593231
106/12/22,1313,buy:,860,0.021333333333333204
106/12/22,1313,buy:,860,0.021333333333333204
106/12/13,1313,buy:,860,0.0292553191489362
106/12/13,1313,buy:,860,0.034574468085106336
106/11/03,1313,buy:,2509,0.07507507507507505
106/11/03,1313,buy:,2509,0.012012012012012185
106/10/25,1313,buy:,3054,0.012158054711246091
106/10/25,1313,buy:,3054,0.024316109422492627
106/10/16,1313,buy:,3852,0.015060240963855387
106/10/16,1313,buy:,3852,-0.03614457831325313
106/10/02,1313,buy:,3122,0.009316770186335255
106/10/02,1313,buy:,3122,0.009316770186335255
106/09/22,1313,buy:,3117,0.02515723270440251
106/09/22,1313,buy:,3117,0.02515723270440251
106/09/13,1313,buy:,3117,0.030674846625766916
106/09/13,1313,buy:,3117,-0.0030674846625767804
106/09/04,1313,buy:,2467,0.015723270440251458
106/09/04,1313,buy:,2467,-0.037735849056603765
106/12/22,1314,buy:,1134,0.01967213114754096
106/12/22,1314,buy:,1134,0.01967213114754096
106/12/13,1314,buy:,1097,0.012820512820512997
106/12/13,1314,buy:,1097,0.012820512820512997
106/12/04,1314,buy:,497,0.03125
106/12/04,1314,buy:,497,0.03125
106/11/23,1314,buy:,417,0.028673835125448077
106/11/23,1314,buy:,417,0.017921146953405076
106/11/14,1314,buy:,417,0.03900709219858167
106/11/14,1314,buy:,417,0.03900709219858167
106/11/03,1314,buy:,417,0.026119402985074647
106/11/03,1314,buy:,417,0.003731343283581934
106/10/25,1314,buy:,417,0.018181818181818077
106/10/25,1314,buy:,417,0.025454545454545396
106/10/16,1314,buy:,454,0.0
106/10/16,1314,buy:,454,-0.010638297872340496
106/10/02,1314,buy:,454,0.007067137809187329
106/10/02,1314,buy:,454,0.0
106/09/22,1314,buy:,1437,0.040000000000000036
106/09/22,1314,buy:,1437,0.05090909090909079
106/09/13,1314,buy:,1919,0.01730103806228378
106/09/13,1314,buy:,1919,0.01730103806228378
106/09/07,1314,buy:,578,0.027874564459930307
106/09/07,1314,buy:,578,0.027874564459930307
106/09/04,1314,buy:,1065,0.017921146953405076
106/09/04,1314,buy:,1065,0.02508960573476715
106/03/27,1314,buy:,691,0.07048458149779746
106/03/27,1314,buy:,691,0.07488986784140961
106/12/22,1319,buy:,6304,0.03163444639718804
106/12/22,1319,buy:,6304,0.019332161687170446
106/12/13,1319,buy:,7500,0.030035335689045928
106/12/13,1319,buy:,7500,0.0
106/12/04,1319,buy:,8015,0.0406360424028267
106/12/04,1319,buy:,8015,0.0406360424028267
106/11/23,1319,buy:,8772,0.013698630136986356
106/11/23,1319,buy:,8772,0.011986301369863117
106/11/14,1319,buy:,10893,0.0034188034188034067
106/11/14,1319,buy:,10893,0.0034188034188034067
106/11/03,1319,buy:,13891,0.01967213114754096
106/11/03,1319,buy:,13891,0.03442622950819674
106/10/25,1319,buy:,14549,0.01729559748427678
106/10/25,1319,buy:,14549,0.04402515723270439
106/10/16,1319,buy:,14412,0.012499999999999956
106/10/16,1319,buy:,14412,0.0078125
106/10/02,1319,buy:,13186,0.01552795031055898
106/10/02,1319,buy:,13186,-0.013975155279503215
106/09/22,1319,buy:,11533,0.04582651391162029
106/09/22,1319,buy:,11533,0.05891980360065463
106/09/13,1319,buy:,10553,0.01038062283737018
106/09/13,1319,buy:,10553,0.0034602076124568004
106/09/04,1319,buy:,9918,0.03603603603603611
106/09/04,1319,buy:,9918,0.018018018018018056
106/03/27,1319,buy:,631,0.0964083175803403
106/03/27,1319,buy:,631,0.10964083175803419
106/03/07,1319,buy:,413,0.03103448275862064
106/03/07,1319,buy:,413,0.0672413793103448
105/11/08,1319,buy:,588,0.05828220858895694
105/11/08,1319,buy:,588,0.11042944785276076
105/06/04,1319,buy:,496,0.04081632653061229
105/06/04,1319,buy:,496,0.04940923737916236
105/03/04,1319,buy:,697,0.07758620689655182
105/03/04,1319,buy:,697,0.07758620689655182
106/09/22,1325,buy:,763,0.002557544757033181
106/09/22,1325,buy:,763,0.005115089514066362
106/09/13,1325,buy:,763,0.0
106/09/13,1325,buy:,763,0.0
106/09/04,1325,buy:,763,0.0050890585241731845
106/09/04,1325,buy:,763,0.0025445292620864812
107/02/21,1326,buy:,513,0.028169014084507005
107/02/21,1326,buy:,513,0.03755868544600949
106/12/22,1326,buy:,30846,0.012307692307692353
106/12/22,1326,buy:,30846,0.012307692307692353
106/12/13,1326,buy:,24347,0.013785790031813239
106/12/13,1326,buy:,24347,0.005302226935312904
106/12/04,1326,buy:,21693,0.01263157894736855
106/12/04,1326,buy:,21693,-0.0052631578947368585
106/11/23,1326,buy:,21536,0.0
106/11/23,1326,buy:,21536,0.0
106/11/14,1326,buy:,21557,-0.0021097046413502962
106/11/14,1326,buy:,21557,-0.0021097046413502962
106/11/03,1326,buy:,21748,0.00108108108108107
106/11/03,1326,buy:,21748,0.00108108108108107
106/10/25,1326,buy:,21863,0.006493506493506329
106/10/25,1326,buy:,21863,0.017316017316017174
106/10/16,1326,buy:,23124,0.0021097046413502962
106/10/16,1326,buy:,23124,-0.0021097046413502962
106/10/02,1326,buy:,23151,0.009793253536452662
106/10/02,1326,buy:,23151,0.009793253536452662
106/09/22,1326,buy:,26058,0.008583690987124415
106/09/22,1326,buy:,26058,0.008583690987124415
106/09/13,1326,buy:,25468,0.012658227848101333
106/09/13,1326,buy:,25468,0.012658227848101333
106/09/04,1326,buy:,24787,0.008447729672650395
106/09/04,1326,buy:,24787,0.008447729672650395
106/06/08,1326,buy:,698,0.025527192008879096
106/06/08,1326,buy:,698,0.025527192008879096
106/05/09,1326,buy:,821,0.050790067720090315
106/05/09,1326,buy:,821,0.05643340857787815
106/03/27,1326,buy:,409,0.011640211640211673
106/03/27,1326,buy:,409,0.011640211640211673
105/12/16,1326,buy:,630,0.03333333333333344
105/12/16,1326,buy:,630,0.03645833333333326
106/12/22,1338,buy:,691,0.03153153153153143
106/12/22,1338,buy:,691,0.022522522522522515
106/12/13,1338,buy:,691,0.01327433628318575
106/12/13,1338,buy:,691,0.01327433628318575
106/12/04,1338,buy:,552,0.01754385964912286
106/12/04,1338,buy:,552,0.021929824561403466
106/11/23,1338,buy:,552,0.01716738197424883
106/11/23,1338,buy:,552,0.012875536480686733
106/11/14,1338,buy:,552,0.022123893805309658
106/11/14,1338,buy:,552,0.022123893805309658
106/11/03,1338,buy:,552,0.004201680672268893
106/11/03,1338,buy:,552,-0.008403361344537785
106/10/25,1338,buy:,552,0.008733624454148492
106/10/25,1338,buy:,552,0.013100436681222627
106/10/16,1338,buy:,552,0.013157894736842035
106/10/16,1338,buy:,552,0.021929824561403466
106/10/02,1338,buy:,552,0.008695652173912993
106/10/02,1338,buy:,552,0.008695652173912993
106/09/22,1338,buy:,553,0.026200873362445476
106/09/22,1338,buy:,553,0.026200873362445476
106/09/13,1338,buy:,573,0.04329004329004338
